#Parameters = {wakelength=1000; L_taper=0.1; b=5; d=15; L_in=30; L_out=30; beta=1; cellsperw=12; conductivity=10; q=1e-09; sigmaz=4}
#"s / cm"	"Z [Real Part]"
#------------------------
-32.675510611494	4.2327944065052e-13
-32.662175756003	4.3341355470685e-13
-32.648840900512	4.4432229671942e-13
-32.635506045021	4.5612149380929e-13
-32.622171189530	4.6872643141827e-13
-32.608836334039	4.8062925243286e-13
-32.595501478548	4.9234904313614e-13
-32.582166623057	5.0485242782467e-13
-32.568831767566	5.1825033796575e-13
-32.555496912075	5.3134433619844e-13
-32.542162056584	5.4415849923596e-13
-32.528827201093	5.5772044934375e-13
-32.515492345602	5.7183315240266e-13
-32.502157490111	5.8505446028170e-13
-32.488822634620	5.9863731980912e-13
-32.475487779129	6.1306433928914e-13
-32.462152923638	6.2728550255479e-13
-32.448818068147	6.4109111929569e-13
-32.435483212656	6.5570792812076e-13
-32.422148357165	6.7020895703983e-13
-32.408813501674	6.8421942483301e-13
-32.395478646184	6.9922350140708e-13
-32.382143790693	7.1388941337676e-13
-32.368808935202	7.2841607433761e-13
-32.355474079711	7.4369430878523e-13
-32.342139224220	7.5876951739920e-13
-32.328804368729	7.7812603267215e-13
-32.315469513238	7.9812689963539e-13
-32.302134657747	8.1775645756068e-13
-32.288799802256	8.3807435002170e-13
-32.275464946765	8.5781082187329e-13
-32.262130091274	8.7868253624232e-13
-32.248795235783	9.0057198967100e-13
-32.235460380292	9.2321624337350e-13
-32.222125524801	9.4541897535641e-13
-32.208790669310	9.6810172046296e-13
-32.195455813819	9.9022418958809e-13
-32.182120958328	1.0129369755048e-12
-32.168786102837	1.0352478106258e-12
-32.155451247346	1.0580681198673e-12
-32.142116391855	1.0805327055728e-12
-32.128781536364	1.1030145849032e-12
-32.115446680873	1.1257159325430e-12
-32.102111825382	1.1482692722549e-12
-32.088776969892	1.1728706779828e-12
-32.075442114401	1.1979680662771e-12
-32.062107258910	1.2228543555872e-12
-32.048772403419	1.2479597352425e-12
-32.035437547928	1.2731001913218e-12
-32.022102692437	1.2983376511396e-12
-32.008767836946	1.3235624932643e-12
-31.995432981455	1.3489489921238e-12
-31.982098125964	1.3743894274803e-12
-31.968763270473	1.4015291157900e-12
-31.955428414982	1.4295289037206e-12
-31.942093559491	1.4575480912806e-12
-31.928758704000	1.4857805385243e-12
-31.915423848509	1.5141499932490e-12
-31.902088993018	1.5428164730163e-12
-31.888754137527	1.5714640917572e-12
-31.875419282036	1.6013133108837e-12
-31.862084426545	1.6328190058791e-12
-31.848749571054	1.6645838238109e-12
-31.835414715563	1.6964604861011e-12
-31.822079860072	1.7286531459182e-12
-31.808745004581	1.7610027787487e-12
-31.795410149090	1.7944250035266e-12
-31.782075293599	1.8298081319634e-12
-31.768740438109	1.8655403958393e-12
-31.755405582618	1.9016798920495e-12
-31.742070727127	1.9380742222739e-12
-31.728735871636	1.9753662000701e-12
-31.715401016145	2.0148416428714e-12
-31.702066160654	2.0548722457804e-12
-31.688731305163	2.0954347356593e-12
-31.675396449672	2.1364223236999e-12
-31.662061594181	2.1790759931469e-12
-31.648726738690	2.2232197084651e-12
-31.635391883199	2.2680616869927e-12
-31.622057027708	2.3133350323134e-12
-31.608722172217	2.3600110405454e-12
-31.595387316726	2.4087241085728e-12
-31.582052461235	2.4579988365290e-12
-31.568717605744	2.5078162740048e-12
-31.555382750253	2.5597754326835e-12
-31.542047894762	2.6129618191158e-12
-31.528713039271	2.6668051050330e-12
-31.515378183780	2.7221030660445e-12
-31.502043328289	2.7794790858139e-12
-31.488708472798	2.8374794847517e-12
-31.475373617307	2.8967391314282e-12
-31.462038761817	2.9583801441215e-12
-31.448703906326	3.0206392301488e-12
-31.435369050835	3.0844964889201e-12
-31.422034195344	3.1504623651454e-12
-31.408699339853	3.2172655596858e-12
-31.395364484362	3.2863582021493e-12
-31.382029628871	3.3567963069053e-12
-31.368694773380	3.4285585254122e-12
-31.355359917889	3.5026045608778e-12
-31.342025062398	3.5775494603475e-12
-31.328690206907	3.6549364711512e-12
-31.315355351416	3.7334706915006e-12
-31.302020495925	3.8142610073773e-12
-31.288685640434	3.8964405601824e-12
-31.275350784943	3.9807995868906e-12
-31.262015929452	4.0667241995837e-12
-31.248681073961	4.1550359701094e-12
-31.235346218470	4.2448727064449e-12
-31.222011362979	4.3370337273153e-12
-31.208676507488	4.4307723948790e-12
-31.195341651997	4.5269328714949e-12
-31.182006796506	4.6249479640844e-12
-31.168671941015	4.7250756532745e-12
-31.155337085525	4.8275292003669e-12
-31.142002230034	4.9318968771016e-12
-31.128667374543	5.0385720590626e-12
-31.115332519052	5.1477274197909e-12
-31.101997663561	5.2588418003643e-12
-31.088662808070	5.3723950718316e-12
-31.075327952579	5.4883695676258e-12
-31.061993097088	5.6067192101772e-12
-31.048658241597	5.7276231504237e-12
-31.035323386106	5.8511708850426e-12
-31.021988530615	5.9770172338833e-12
-31.008653675124	6.1055636603317e-12
-30.995318819633	6.2367602090068e-12
-30.981983964142	6.3705934749733e-12
-30.968649108651	6.5071505868703e-12
-30.955314253160	6.6465200229010e-12
-30.941979397669	6.7888852703486e-12
-30.928644542178	6.9340191367695e-12
-30.915309686687	7.0821471949347e-12
-30.901974831196	7.2334356854612e-12
-30.888639975705	7.3877549069308e-12
-30.875305120214	7.5451417736321e-12
-30.861970264723	7.7060090507820e-12
-30.848635409233	7.8701299568540e-12
-30.835300553742	8.0379246128517e-12
-30.821965698251	8.2090657755511e-12
-30.808630842760	8.3834840099667e-12
-30.795295987269	8.5617137277689e-12
-30.781961131778	8.7434123778387e-12
-30.768626276287	8.9288487222968e-12
-30.755291420796	9.1182759206482e-12
-30.741956565305	9.3116321239732e-12
-30.728621709814	9.5090425153865e-12
-30.715286854323	9.7104070616526e-12
-30.701951998832	9.9160725144314e-12
-30.688617143341	1.0126178732773e-11
-30.675282287850	1.0340712419735e-11
-30.661947432359	1.0559780121526e-11
-30.648612576868	1.0783271699463e-11
-30.635277721377	1.1011530760117e-11
-30.621942865886	1.1244630846865e-11
-30.608608010395	1.1482490686647e-11
-30.595273154904	1.1725501737691e-11
-30.581938299413	1.1973625486473e-11
-30.568603443922	1.2226898228826e-11
-30.555268588431	1.2485586062847e-11
-30.541933732940	1.2749765081222e-11
-30.528598877450	1.3019448821299e-11
-30.515264021959	1.3294870832235e-11
-30.501929166468	1.3576128788596e-11
-30.488594310977	1.3863323309962e-11
-30.475259455486	1.4156903984889e-11
-30.461924599995	1.4456682716799e-11
-30.448589744504	1.4762906139242e-11
-30.435254889013	1.5075096898005e-11
-30.421920033522	1.5394114336687e-11
-30.408585178031	1.5719870668145e-11
-30.395250322540	1.6052583009652e-11
-30.381915467049	1.6392340205627e-11
-30.368580611558	1.6739172929528e-11
-30.355245756067	1.7093390327727e-11
-30.341910900576	1.7455177778239e-11
-30.328576045085	1.7824675648424e-11
-30.315241189594	1.8201927874021e-11
-30.301906334103	1.8587269689361e-11
-30.288571478612	1.8980578159222e-11
-30.275236623121	1.9382309609334e-11
-30.261901767630	1.9792533408487e-11
-30.248566912139	2.0211353728109e-11
-30.235232056648	2.0639096270917e-11
-30.221897201158	2.1075837372113e-11
-30.208562345667	2.1521745587981e-11
-30.195227490176	2.1977177610870e-11
-30.181892634685	2.2442248848174e-11
-30.168557779194	2.2917173505072e-11
-30.155222923703	2.3402115454563e-11
-30.141888068212	2.3897183094866e-11
-30.128553212721	2.4402869062720e-11
-30.115218357230	2.4919150487702e-11
-30.101883501739	2.5446104190766e-11
-30.088548646248	2.5984096569068e-11
-30.075213790757	2.6533702556215e-11
-30.061878935266	2.7094766391649e-11
-30.048544079775	2.7667671052940e-11
-30.035209224284	2.8252752380522e-11
-30.021874368793	2.8850179817658e-11
-30.008539513302	2.9460052027531e-11
-29.995204657811	3.0082703413552e-11
-29.981869802320	3.0718435196497e-11
-29.968534946829	3.1367324675357e-11
-29.955200091338	3.2029939561313e-11
-29.941865235847	3.2706385914561e-11
-29.928530380356	3.3397036683791e-11
-29.915195524866	3.4102085895898e-11
-29.901860669375	3.4822053134616e-11
-29.888525813884	3.5556691780460e-11
-29.875190958393	3.6306542467669e-11
-29.861856102902	3.7072357595058e-11
-29.848521247411	3.7854128382705e-11
-29.835186391920	3.8652158968723e-11
-29.821851536429	3.9466994921334e-11
-29.808516680938	4.0298649426045e-11
-29.795181825447	4.1147674080594e-11
-29.781846969956	4.2014232583532e-11
-29.768512114465	4.2898893607094e-11
-29.755177258974	4.3802006607301e-11
-29.741842403483	4.4723836679566e-11
-29.728507547992	4.5664738246418e-11
-29.715172692501	4.6625329252460e-11
-29.701837837010	4.7605843506713e-11
-29.688502981519	4.8606743161179e-11
-29.675168126028	4.9628377143902e-11
-29.661833270537	5.0671260881064e-11
-29.648498415046	5.1735728700953e-11
-29.635163559555	5.2822285499280e-11
-29.621828704064	5.3931429049027e-11
-29.608493848573	5.5063533668154e-11
-29.595158993083	5.6219150493915e-11
-29.581824137592	5.7398881330534e-11
-29.568489282101	5.8602804017023e-11
-29.555154426610	5.9831738770904e-11
-29.541819571119	6.1086180051891e-11
-29.528484715628	6.2366322992041e-11
-29.515149860137	6.3672629231837e-11
-29.501815004646	6.5005973868023e-11
-29.488480149155	6.6367598919096e-11
-29.475145293664	6.7757057580056e-11
-29.461810438173	6.9175354570790e-11
-29.448475582682	7.0622972914828e-11
-29.435140727191	7.2100496815644e-11
-29.421805871700	7.3608408623239e-11
-29.408471016209	7.5147383615265e-11
-29.395136160718	7.6718222460895e-11
-29.381801305227	7.8321495375213e-11
-29.368466449736	7.9957934878744e-11
-29.355131594245	8.1628048883460e-11
-29.341796738754	8.3332527585469e-11
-29.328461883263	8.5072206308705e-11
-29.315127027772	8.6847699817389e-11
-29.301792172281	8.8659737447730e-11
-29.288457316791	9.0509118313285e-11
-29.275122461300	9.2396571507267e-11
-29.261787605809	9.4322934305140e-11
-29.248452750318	9.6288901449299e-11
-29.235117894827	9.8295309078624e-11
-29.221783039336	1.0034286714841e-10
-29.208448183845	1.0243257015768e-10
-29.195113328354	1.0456523059814e-10
-29.181778472863	1.0674158581859e-10
-29.168443617372	1.0896261262832e-10
-29.155108761881	1.1122934179688e-10
-29.141773906390	1.1354263664996e-10
-29.128439050899	1.1590344243214e-10
-29.115104195408	1.1831269370353e-10
-29.101769339917	1.2077112159144e-10
-29.088434484426	1.2328013904525e-10
-29.075099628935	1.2584057177564e-10
-29.061764773444	1.2845343735470e-10
-29.048429917953	1.3111980844247e-10
-29.035095062462	1.3384075872341e-10
-29.021760206971	1.3661755747274e-10
-29.008425351480	1.3945096171544e-10
-28.995090495989	1.4234234461205e-10
-28.981755640499	1.4529304635391e-10
-28.968420785008	1.4830403832788e-10
-28.955085929517	1.5137653580967e-10
-28.941751074026	1.5451174027280e-10
-28.928416218535	1.5771087479415e-10
-28.915081363044	1.6097541933514e-10
-28.901746507553	1.6430656373173e-10
-28.888411652062	1.6770569186783e-10
-28.875076796571	1.7117407660454e-10
-28.861741941080	1.7471320369546e-10
-28.848407085589	1.7832443007096e-10
-28.835072230098	1.8200957071892e-10
-28.821737374607	1.8576968791048e-10
-28.808402519116	1.8960630096752e-10
-28.795067663625	1.9352090643337e-10
-28.781732808134	1.9751525130444e-10
-28.768397952643	2.0159072616071e-10
-28.755063097152	2.0574897537815e-10
-28.741728241661	2.0999199369153e-10
-28.728393386170	2.1432113036596e-10
-28.715058530679	2.1873816669777e-10
-28.701723675188	2.2324494934204e-10
-28.688388819697	2.2784308408592e-10
-28.675053964206	2.3253462195208e-10
-28.661719108716	2.3732110789202e-10
-28.648384253225	2.4220465108114e-10
-28.635049397734	2.4718703833880e-10
-28.621714542243	2.5227068963333e-10
-28.608379686752	2.5745725573973e-10
-28.595044831261	2.6274881495555e-10
-28.581709975770	2.6814722842674e-10
-28.568375120279	2.7365500596317e-10
-28.555040264788	2.7927418846310e-10
-28.541705409297	2.8500669276193e-10
-28.528370553806	2.9085536095716e-10
-28.515035698315	2.9682227914098e-10
-28.501700842824	3.0290946423596e-10
-28.488365987333	3.0911937687264e-10
-28.475031131842	3.1545489117695e-10
-28.461696276351	3.2191792109396e-10
-28.448361420860	3.2851141510373e-10
-28.435026565369	3.3523791975900e-10
-28.421691709878	3.4209961926369e-10
-28.408356854387	3.4909943053453e-10
-28.395021998896	3.5624040887283e-10
-28.381687143405	3.6352515989360e-10
-28.368352287914	3.7095606913649e-10
-28.355017432424	3.7853631484348e-10
-28.341682576933	3.8626900105211e-10
-28.328347721442	3.9415692133760e-10
-28.315012865951	4.0220313704774e-10
-28.301678010460	4.1041089050474e-10
-28.288343154969	4.1878311740772e-10
-28.275008299478	4.2732337791293e-10
-28.261673443987	4.3603472901942e-10
-28.248338588496	4.4492070192752e-10
-28.235003733005	4.5398479864773e-10
-28.221668877514	4.6323040539390e-10
-28.208334022023	4.7266109753096e-10
-28.194999166532	4.8228032617899e-10
-28.181664311041	4.9209166987035e-10
-28.168329455550	5.0209923444580e-10
-28.154994600059	5.1230707626873e-10
-28.141659744568	5.2271868609692e-10
-28.128324889077	5.3333809310261e-10
-28.114990033586	5.4416960035952e-10
-28.101655178095	5.5521707127809e-10
-28.088320322604	5.6648499936904e-10
-28.074985467113	5.7797748117144e-10
-28.061650611622	5.8969881747343e-10
-28.048315756132	6.0165366384595e-10
-28.034980900641	6.1384650637208e-10
-28.021646045150	6.2628188468443e-10
-28.008311189659	6.3896483272893e-10
-27.994976334168	6.5190014783012e-10
-27.981641478677	6.6509265407597e-10
-27.968306623186	6.7854717500901e-10
-27.954971767695	6.9226915770769e-10
-27.941636912204	7.0626359917575e-10
-27.928302056713	7.2053571923526e-10
-27.914967201222	7.3509088669472e-10
-27.901632345731	7.4993491913532e-10
-27.888297490240	7.6507301255077e-10
-27.874962634749	7.8051098693711e-10
-27.861627779258	7.9625492875254e-10
-27.848292923767	8.1231063077604e-10
-27.834958068276	8.2868402188167e-10
-27.821623212785	8.4538134767475e-10
-27.808288357294	8.6240881002991e-10
-27.794953501803	8.7977300249106e-10
-27.781618646312	8.9748022736947e-10
-27.768283790821	9.1553718173956e-10
-27.754948935330	9.3395072585991e-10
-27.741614079839	9.5272779973886e-10
-27.728279224349	9.7187517194603e-10
-27.714944368858	9.9140024843216e-10
-27.701609513367	1.0113100737093e-09
-27.688274657876	1.0316118969346e-09
-27.674939802385	1.0523135855049e-09
-27.661604946894	1.0734229185167e-09
-27.648270091403	1.0949476056086e-09
-27.634935235912	1.1168956633614e-09
-27.621600380421	1.1392752671345e-09
-27.608265524930	1.1620945788321e-09
-27.594930669439	1.1853623580862e-09
-27.581595813948	1.2090869122022e-09
-27.568260958457	1.2332769081211e-09
-27.554926102966	1.2579415559740e-09
-27.541591247475	1.2830898928262e-09
-27.528256391984	1.3087310988800e-09
-27.514921536493	1.3348748297271e-09
-27.501586681002	1.3615305788465e-09
-27.488251825511	1.3887078889037e-09
-27.474916970020	1.4164170169404e-09
-27.461582114529	1.4446680475735e-09
-27.448247259038	1.4734711672739e-09
-27.434912403547	1.5028373634092e-09
-27.421577548057	1.5327772972946e-09
-27.408242692566	1.5633018520327e-09
-27.394907837075	1.5944219909796e-09
-27.381572981584	1.6261493131797e-09
-27.368238126093	1.6584951462591e-09
-27.354903270602	1.6914713785817e-09
-27.341568415111	1.7250901248990e-09
-27.328233559620	1.7593634756808e-09
-27.314898704129	1.7943037549535e-09
-27.301563848638	1.8299236178716e-09
-27.288228993147	1.8662361704193e-09
-27.274894137656	1.9032546124362e-09
-27.261559282165	1.9409922627134e-09
-27.248224426674	1.9794627673153e-09
-27.234889571183	2.0186800754638e-09
-27.221554715692	2.0586582527241e-09
-27.208219860201	2.0994114525720e-09
-27.194885004710	2.1409547222787e-09
-27.181550149219	2.1833027783360e-09
-27.168215293728	2.2264708492162e-09
-27.154880438237	2.2704745324447e-09
-27.141545582746	2.3153295333820e-09
-27.128210727255	2.3610518927674e-09
-27.114875871765	2.4076583306196e-09
-27.101541016274	2.4551653667040e-09
-27.088206160783	2.5035896733239e-09
-27.074871305292	2.5529488136948e-09
-27.061536449801	2.6032601926461e-09
-27.048201594310	2.6545418853465e-09
-27.034866738819	2.7068120883704e-09
-27.021531883328	2.7600893708989e-09
-27.008197027837	2.8143928937932e-09
-26.994862172346	2.8697413938513e-09
-26.981527316855	2.9261549049959e-09
-26.968192461364	2.9836532396881e-09
-26.954857605873	3.0422568622383e-09
-26.941522750382	3.1019862510373e-09
-26.928187894891	3.1628628011166e-09
-26.914853039400	3.2249077105699e-09
-26.901518183909	3.2881430261764e-09
-26.888183328418	3.3525910280837e-09
-26.874848472927	3.4182741889290e-09
-26.861513617436	3.4852158831671e-09
-26.848178761945	3.5534394221965e-09
-26.834843906454	3.6229687878168e-09
-26.821509050963	3.6938282364163e-09
-26.808174195472	3.7660428689901e-09
-26.794839339982	3.8396373269470e-09
-26.781504484491	3.9146378722983e-09
-26.768169629000	3.9910702916383e-09
-26.754834773509	4.0689612322153e-09
-26.741499918018	4.1483383384258e-09
-26.728165062527	4.2292288879254e-09
-26.714830207036	4.3116609233796e-09
-26.701495351545	4.3956631053218e-09
-26.688160496054	4.4812645315718e-09
-26.674825640563	4.5684947884919e-09
-26.661490785072	4.6573841285630e-09
-26.648155929581	4.7479633780709e-09
-26.634821074090	4.8402637021771e-09
-26.621486218599	4.9343169920940e-09
-26.608151363108	5.0301558396284e-09
-26.594816507617	5.1278130509030e-09
-26.581481652126	5.2273219939452e-09
-26.568146796635	5.3287173939755e-09
-26.554811941144	5.4320336203238e-09
-26.541477085653	5.5373062148285e-09
-26.528142230162	5.6445714556970e-09
-26.514807374671	5.7538660708896e-09
-26.501472519180	5.8652270736155e-09
-26.488137663690	5.9786922861246e-09
-26.474802808199	6.0943009509256e-09
-26.461467952708	6.2120919839832e-09
-26.448133097217	6.3321059069034e-09
-26.434798241726	6.4543833409429e-09
-26.421463386235	6.5789657394361e-09
-26.408128530744	6.7058954086459e-09
-26.394793675253	6.8352153200607e-09
-26.381458819762	6.9669693992766e-09
-26.368123964271	7.1012022717847e-09
-26.354789108780	7.2379594490892e-09
-26.341454253289	7.3772866426617e-09
-26.328119397798	7.5192307748999e-09
-26.314784542307	7.6638399341492e-09
-26.301449686816	7.8111627777155e-09
-26.288114831325	7.9612486437385e-09
-26.274779975834	8.1141480586067e-09
-26.261445120343	8.2699123564961e-09
-26.248110264852	8.4285933971769e-09
-26.234775409361	8.5902447015125e-09
-26.221440553870	8.7549199018090e-09
-26.208105698379	8.9226742946003e-09
-26.194770842888	9.0935635578185e-09
-26.181435987398	9.2676447367566e-09
-26.168101131907	9.4449758522744e-09
-26.154766276416	9.6256155677880e-09
-26.141431420925	9.8096241563096e-09
-26.128096565434	9.9970625400078e-09
-26.114761709943	1.0187992882947e-08
-26.101426854452	1.0382478154299e-08
-26.088091998961	1.0580583009084e-08
-26.074757143470	1.0782372898931e-08
-26.061422287979	1.0987913853513e-08
-26.048087432488	1.1197274110696e-08
-26.034752576997	1.1410522440351e-08
-26.021417721506	1.1627728809311e-08
-26.008082866015	1.1848964595006e-08
-25.994748010524	1.2074302740846e-08
-25.981413155033	1.2303816679460e-08
-25.968078299542	1.2537581664195e-08
-25.954743444051	1.2775673913052e-08
-25.941408588560	1.3018171350615e-08
-25.928073733069	1.3265153161123e-08
-25.914738877578	1.3516699648588e-08
-25.901404022087	1.3772892726423e-08
-25.888069166596	1.4033815737910e-08
-25.874734311105	1.4299553664782e-08
-25.861399455615	1.4570192192188e-08
-25.848064600124	1.4845819666174e-08
-25.834729744633	1.5126524643367e-08
-25.821394889142	1.5412398512248e-08
-25.808060033651	1.5703533063228e-08
-25.794725178160	1.6000022362138e-08
-25.781390322669	1.6301962045399e-08
-25.768055467178	1.6609449314785e-08
-25.754720611687	1.6922582836949e-08
-25.741385756196	1.7241463139233e-08
-25.728050900705	1.7566192658894e-08
-25.714716045214	1.7896875361410e-08
-25.701381189723	1.8233617088016e-08
-25.688046334232	1.8576525486509e-08
-25.674711478741	1.8925709630317e-08
-25.661376623250	1.9281281483955e-08
-25.648041767759	1.9643353902043e-08
-25.634706912268	2.0012042083442e-08
-25.621372056777	2.0387463298308e-08
-25.608037201286	2.0769736623826e-08
-25.594702345795	2.1158983316952e-08
-25.581367490304	2.1555326483492e-08
-25.568032634813	2.1958891590485e-08
-25.554697779323	2.2369806218289e-08
-25.541362923832	2.2788200162271e-08
-25.528028068341	2.3214204835490e-08
-25.514693212850	2.3647954943404e-08
-25.501358357359	2.4089586665322e-08
-25.488023501868	2.4539238428551e-08
-25.474688646377	2.4997051697580e-08
-25.461353790886	2.5463169661417e-08
-25.448018935395	2.5937738278611e-08
-25.434684079904	2.6420905911972e-08
-25.421349224413	2.6912823354757e-08
-25.408014368922	2.7413644117511e-08
-25.394679513431	2.7923524063935e-08
-25.381344657940	2.8442622133497e-08
-25.368009802449	2.8971099357723e-08
-25.354674946958	2.9509119603535e-08
-25.341340091467	3.0056849913605e-08
-25.328005235976	3.0614459770845e-08
-25.314670380485	3.1182121768926e-08
-25.301335524994	3.1760010968236e-08
-25.288000669503	3.2348305815755e-08
-25.274665814012	3.2947187696913e-08
-25.261330958521	3.3556840642605e-08
-25.247996103031	3.4177452369026e-08
-25.234661247540	3.4809213380081e-08
-25.221326392049	3.5452317422867e-08
-25.207991536558	3.6106961478237e-08
-25.194656681067	3.6773345661808e-08
-25.181321825576	3.7451673810353e-08
-25.167986970085	3.8142152830577e-08
-25.154652114594	3.8844992989828e-08
-25.141317259103	3.9560408457476e-08
-25.127982403612	4.0288616391565e-08
-25.114647548121	4.1029838300832e-08
-25.101312692630	4.1784299025130e-08
-25.087977837139	4.2552226878334e-08
-25.074642981648	4.3333854459405e-08
-25.061308126157	4.4129417909668e-08
-25.047973270666	4.4939157173888e-08
-25.034638415175	4.5763316546672e-08
-25.021303559684	4.6602143941003e-08
-25.007968704193	4.7455891598016e-08
-24.994633848702	4.8324816176234e-08
-24.981298993211	4.9209178259866e-08
-24.967964137720	5.0109242687811e-08
-24.954629282229	5.1025278389446e-08
-24.941294426738	5.1957559482045e-08
-24.927959571248	5.2906364151033e-08
-24.914624715757	5.3871975102255e-08
-24.901289860266	5.4854680016624e-08
-24.887955004775	5.5854770966644e-08
-24.874620149284	5.6872544869936e-08
-24.861285293793	5.7908303901129e-08
-24.847950438302	5.8962354634233e-08
-24.834615582811	6.0035008671374e-08
-24.821280727320	6.1126583093198e-08
-24.807945871829	6.2237399952289e-08
-24.794611016338	6.3367786722400e-08
-24.781276160847	6.4518075973782e-08
-24.767941305356	6.5688605893330e-08
-24.754606449865	6.6879720179069e-08
-24.741271594374	6.8091768030847e-08
-24.727936738883	6.9325104750687e-08
-24.714601883392	7.0580090465828e-08
-24.701267027901	7.1857091995720e-08
-24.687932172410	7.3156481996891e-08
-24.674597316919	7.4478638724246e-08
-24.661262461428	7.5823947145235e-08
-24.647927605937	7.7192797907106e-08
-24.634592750446	7.8585588348402e-08
-24.621257894956	8.0002722075932e-08
-24.607923039465	8.1444609582210e-08
-24.594588183974	8.2911667295232e-08
-24.581253328483	8.4404319198823e-08
-24.567918472992	8.5922995496887e-08
-24.554583617501	8.7468133178969e-08
-24.541248762010	8.9040176726702e-08
