#Parameters = {L_taper=0.1; b=5; d=15; L_in=30; L_out=30; beta=1; cellsperw=12; conductivity=10; q=1e-09; sigmaz=4; wakelength=1000}
#"Frequency / GHz"	"Z (5) [Real/Imaginary Part] [Re]"	"Z (5) [Real/Imaginary Part] [Im]"
#---------------------------------------------------------------------------------------
0.0000000000000	66.544675120869	-3.8385446720426e-11
0.0025597861528590	66.692289655762	0.56759749078298
0.0051195723057179	67.091726799463	0.97831412262569
0.0076793584585769	67.624936686507	1.1196357322261
0.010239144611436	68.132332605203	0.95536917614027
0.012798930764295	68.457579086189	0.53624063215153
0.015358716917154	68.491538461255	-0.013837271462481
0.017918503070013	68.203084503250	-0.53200367927101
0.020478289222872	67.648158519060	-0.86163391565489
0.023038075375731	66.954521365177	-0.89584737186603
0.025597861528590	66.286446656478	-0.60717918301103
0.028157647681449	65.799208435479	-0.055117347496036
0.030717433834308	65.596073331517	0.63061104916419
0.033277219987167	65.699813361960	1.2863445901620
0.035837006140025	66.046703245601	1.7602460477002
0.038396792292884	66.504686041475	1.9547303117632
0.040956578445743	66.910636757692	1.8537016757112
0.043516364598602	67.116312443661	1.5269800248980
0.046076150751461	67.030142708008	1.1106677297110
0.048635936904320	66.643168987917	0.76893461888562
0.051195723057179	66.031864283619	0.64789794338583
0.053755509210038	65.337023801263	0.83449333888555
0.056315295362897	64.724607576420	1.3318487072788
0.058875081515756	64.339468845991	2.0580692706631
0.061434867668615	64.264902852322	2.8688024989445
0.063994653821474	64.499337522971	3.5973021414231
0.066554439974333	64.956707164352	4.1008097836499
0.069114226127192	65.490435642146	4.3002920953988
0.071674012280051	65.934353399204	4.2024135453331
0.074233798432910	66.149128688054	3.8975774601338
0.076793584585769	66.061236126389	3.5345522334803
0.079353370738628	65.683554703093	3.2787480072831
0.081913156891487	65.111809255651	3.2657913444726
0.084472943044346	64.497816655290	3.5633774330553
0.087032729197205	64.006986526651	4.1520839853997
0.089592515350064	63.771941802647	4.9305444073641
0.092152301502923	63.855228967209	5.7435733404281
0.094712087655782	64.231567220502	6.4254153462855
0.097271873808641	64.794638663473	6.8460436580705
0.099831659961500	65.386565920574	6.9475609828976
0.10239144611436	65.841873841479	6.7604989985897
0.10495123226722	66.033664531252	6.3954166567720
0.10751101842008	65.909091660771	6.0120982112717
0.11007080457294	65.504187384095	5.7749228420756
0.11263059072579	64.933850670832	5.8068639382132
0.11519037687865	64.359745664460	6.1549858475347
0.11775016303151	63.945044532879	6.7771172639076
0.12030994918437	63.808649588314	7.5534773580141
0.12286973533723	63.991703834598	8.3200581598278
0.12542952149009	64.445790768252	8.9144722191565
0.12798930764295	65.046178141224	9.2214647791541
0.13054909379581	65.626461257668	9.2053524031958
0.13310887994867	66.024964549501	8.9202763500609
0.13566866610153	66.129945488397	8.4953435495041
0.13822845225438	65.910946314844	8.0987473980541
0.14078823840724	65.427481667550	7.8908534956400
0.14334802456010	64.812568487953	7.9793505022906
0.14590781071296	64.235637822954	8.3890246212522
0.14846759686582	63.855150857516	9.0546592507168
0.15102738301868	63.774152476871	9.8391141187791
0.15358716917154	64.011212302582	10.571597492327
0.15614695532440	64.494933820485	11.095478796837
0.15870674147726	65.083640949241	11.312286512393
0.16126652763011	65.604809658603	11.209562586118
0.16382631378297	65.903268710148	10.864724181566
0.16638609993583	65.884703969468	10.423773909299
0.16894588608869	65.542271376322	10.060735926164
0.17150567224155	64.958811279199	9.9291098496572
0.17406545839441	64.283961139595	10.118906914715
0.17662524454727	63.692487795247	10.631316751944
0.17918503070013	63.335439795670	11.378159831279
0.18174481685299	63.297771423313	12.206367513988
0.18430460300585	63.574327502557	12.940726149502
0.18686438915870	64.070981482899	13.432983822378
0.18942417531156	64.630702648521	13.603592821338
0.19198396146442	65.077348151903	13.464370836766
0.19454374761728	65.264985492665	13.115661249717
0.19710353377014	65.118955231939	12.718687682392
0.19966331992300	64.657141962291	12.450746055570
0.20222310607586	63.985417007711	12.455713459897
0.20478289222872	63.268423858898	12.803715195102
0.20734267838158	62.683786569358	13.471284028973
0.20990246453443	62.372497128300	14.347654928797
0.21246225068729	62.399362068388	15.265543809784
0.21502203684015	62.734631516107	16.047895315881
0.21758182299301	63.262050621735	16.557575391018
0.22014160914587	63.811197077045	16.736101935418
0.22270139529873	64.205157502961	16.620514225273
0.22526118145159	64.310259054623	16.333554534146
0.22782096760445	64.073935856291	16.049787385672
0.23038075375731	63.540068119637	15.947033208326
0.23294053991017	62.837390988983	16.156650462593
0.23550032606302	62.144092088184	16.726587391958
0.23806011221588	61.638401491403	17.607614985062
0.24061989836874	61.448949717024	18.666710243713
0.24317968452160	61.618802924436	19.723972851508
0.24573947067446	62.093323261053	20.602847194439
0.24829925682732	62.735379775581	21.179641453438
0.25085904298018	63.363791238336	21.418459119701
0.25341882913304	63.804351758114	21.381671330017
0.25597861528590	63.939207731636	21.212857482514
0.25853840143876	63.740739142194	21.096837490898
0.26109818759161	63.280363076406	21.207861458874
0.26365797374447	62.709649189098	21.660400587453
0.26621775989733	62.218878029320	22.476333997588
0.26877754605019	61.984519873942	23.577809397554
0.27133733220305	62.120278621276	24.807914555353
0.27389711835591	62.645427333167	25.973516621645
0.27645690450877	63.479392853958	26.898383048257
0.27901669066163	64.464240108376	27.471749026417
0.28157647681449	65.408894122784	27.678687607637
0.28413626296734	66.142805216635	27.603661128210
0.28669604912020	66.564038586066	27.406102534134
0.28925583527306	66.668238083165	27.274715035024
0.29181562142592	66.550190412656	27.373194041151
0.29437540757878	66.377346376073	27.792569509631
0.29693519373164	66.342517813727	28.523617983607
0.29949497988450	66.608861607268	29.457263724683
0.30205476603736	67.262521764907	30.413101265747
0.30461455219022	68.286269938379	31.188293407984
0.30717433834308	69.561703501432	31.613334995087
0.30973412449593	70.899622165399	31.599152128432
0.31229391064879	72.090317283117	31.162320067149
0.31485369680165	72.959881272282	30.421212464047
0.31741348295451	73.416868851444	29.563976738207
0.31997326910737	73.476240393454	28.797116072176
0.32253305526023	73.253792673972	28.288938165529
0.32509284141309	72.932501296221	28.123653481413
0.32765262756595	72.710073319270	28.279017760594
0.33021241371881	72.742329884787	28.633893692444
0.33277219987167	73.098298251736	29.003756312385
0.33533198602452	73.739709018312	29.194313059287
0.33789177217738	74.530827963682	29.058257233897
0.34045155833024	75.276073582750	28.539186790398
0.34301134448310	75.775045353343	27.690206511060
0.34557113063596	75.879613392987	26.661746969518
0.34813091678882	75.537014331920	25.661738228152
0.35069070294168	74.806692419522	24.899069395795
0.35325048909454	73.845891025195	24.526054961403
0.35581027524740	72.867728287086	24.596047539994
0.35837006140025	72.083245969088	25.048230824011
0.36092984755311	71.643519700691	25.724109666757
0.36348963370597	71.598045363302	26.411365280273
0.36604941985883	71.881196739850	26.903032322178
0.36860920601169	72.330783655286	27.055553059762
0.37116899216455	72.733775948875	26.829434668141
0.37372877831741	72.886599385010	26.300971167361
0.37628856447027	72.653213866718	25.641504154912
0.37884835062313	72.004659142941	25.069769029543
0.38140813677599	71.028807267577	24.790471703088
0.38396792292884	69.907318663445	24.936221217096
0.38652770908170	68.865973632389	25.529157277295
0.38908749523456	68.112079351865	26.473235245491
0.39164728138742	67.776407604645	27.579629653319
0.39420706754028	67.876012374846	28.618445556103
0.39676685369314	68.308573255327	29.382477828117
0.39932663984600	68.880165867075	29.745238288669
0.40188642599886	69.358997332673	29.696904502399
0.40444621215172	69.540283259269	29.347878344110
0.40700599830458	69.304167102073	28.898629838284
0.40956578445743	68.650352594525	28.583950976095
0.41212557061029	67.699489456486	28.607009439714
0.41468535676315	66.660581914547	29.081613386597
0.41724514291601	65.773219169034	29.998984675341
0.41980492906887	65.240586777414	31.228628892866
0.42236471522173	65.171974734889	32.553420201010
0.42492450137459	65.551031939150	33.729414868361
0.42748428752745	66.238963820054	34.553862266330
0.43004407368031	67.012159411967	34.922400124787
0.43260385983316	67.624061426321	34.859247961889
0.43516364598602	67.874172155308	34.511614017514
0.43772343213888	67.664891621007	34.109480911456
0.44028321829174	67.030081544649	33.901670468393
0.44284300444460	66.127003478882	34.085874677881
0.44540279059746	65.193468020937	34.752239556729
0.44796257675032	64.481823568381	35.856512156664
0.45052236290318	64.188055298784	37.230647780245
0.45308214905604	64.395856828108	38.628347864044
0.45564193520890	65.051571436041	39.793157440627
0.45820172136175	65.977422840853	40.530263597451
0.46076150751461	66.919791450959	40.761864427363
0.46332129366747	67.619406924208	40.550342670868
0.46588107982033	67.884005846807	40.082324507499
0.46844086597319	67.643063542179	39.617605001165
0.47100065212605	66.968983416987	39.416843777897
0.47356043827891	66.058348829026	39.668079980236
0.47612022443177	65.177980175117	40.432710484738
0.47868001058463	64.590492251217	41.626380249638
0.48123979673749	64.480004406766	43.040630435694
0.48379958289034	64.898892844402	44.399775765540
0.48635936904320	65.750847009947	45.437506812456
0.48891915519606	66.815500420234	45.971955311928
0.49147894134892	67.808295694732	45.958095736767
