           Z  Fieldvalue
 ----------- -----------
 -5.0000E+01  2.4008E-07
 -4.9734E+01  2.3349E-07
 -4.9468E+01  2.2690E-07
 -4.9202E+01  2.2031E-07
 -4.8936E+01  2.1350E-07
 -4.8670E+01  2.0097E-07
 -4.8404E+01  1.8844E-07
 -4.8138E+01  1.7590E-07
 -4.7872E+01  1.6348E-07
 -4.7606E+01  1.5250E-07
 -4.7340E+01  1.4152E-07
 -4.7074E+01  1.3054E-07
 -4.6809E+01  1.1981E-07
 -4.6543E+01  1.1116E-07
 -4.6277E+01  1.0251E-07
 -4.6011E+01  9.3862E-08
 -4.5745E+01  8.5537E-08
 -4.5479E+01  7.9166E-08
 -4.5213E+01  7.2795E-08
 -4.4947E+01  6.6423E-08
 -4.4681E+01  6.0381E-08
 -4.4415E+01  5.5859E-08
 -4.4149E+01  5.1336E-08
 -4.3883E+01  4.6814E-08
 -4.3617E+01  4.2600E-08
 -4.3351E+01  3.9524E-08
 -4.3085E+01  3.6449E-08
 -4.2819E+01  3.3373E-08
 -4.2553E+01  3.0397E-08
 -4.2287E+01  2.7723E-08
 -4.2021E+01  2.5048E-08
 -4.1755E+01  2.2374E-08
 -4.1489E+01  1.9929E-08
 -4.1223E+01  1.8062E-08
 -4.0957E+01  1.6194E-08
 -4.0691E+01  1.4327E-08
 -4.0426E+01  1.2743E-08
 -4.0160E+01  1.1763E-08
 -3.9894E+01  1.0782E-08
 -3.9628E+01  9.8020E-09
 -3.9362E+01  9.0637E-09
 -3.9096E+01  8.7635E-09
 -3.8830E+01  8.4633E-09
 -3.8564E+01  8.1630E-09
 -3.8298E+01  7.9042E-09
 -3.8032E+01  7.7098E-09
 -3.7766E+01  7.5154E-09
 -3.7500E+01  7.3209E-09
 -3.7234E+01  6.9329E-09
 -3.6968E+01  6.2853E-09
 -3.6702E+01  5.6376E-09
 -3.6436E+01  4.9900E-09
 -3.6170E+01  4.5719E-09
 -3.5904E+01  4.4204E-09
 -3.5638E+01  4.2689E-09
 -3.5372E+01  4.1174E-09
 -3.5106E+01  4.0215E-09
 -3.4840E+01  3.9816E-09
 -3.4574E+01  3.9417E-09
 -3.4309E+01  3.9018E-09
 -3.4043E+01  3.7254E-09
 -3.3777E+01  3.4298E-09
 -3.3511E+01  3.1343E-09
 -3.3245E+01  2.8388E-09
 -3.2979E+01  2.5748E-09
 -3.2713E+01  2.3348E-09
 -3.2447E+01  2.0948E-09
 -3.2181E+01  1.8547E-09
 -3.1915E+01  1.5639E-09
 -3.1649E+01  1.2401E-09
 -3.1383E+01  9.1621E-10
 -3.1117E+01  5.9234E-10
 -3.0851E+01  4.4299E-10
 -3.0585E+01  3.9148E-10
 -3.0319E+01  3.3997E-10
 -3.0053E+01  2.8846E-10
 -2.9787E+01  2.4925E-10
 -2.9521E+01  2.1593E-10
 -2.9255E+01  1.8261E-10
 -2.8989E+01  1.4928E-10
 -2.8723E+01  1.6470E-10
 -2.8457E+01  1.9985E-10
 -2.8191E+01  2.3499E-10
 -2.7926E+01  2.7013E-10
 -2.7660E+01  1.3951E-10
 -2.7394E+01 -4.7073E-11
 -2.7128E+01 -2.3366E-10
 -2.6862E+01 -4.2025E-10
 -2.6596E+01 -7.0236E-10
 -2.6330E+01 -1.0109E-09
 -2.6064E+01 -1.3195E-09
 -2.5798E+01 -1.6281E-09
 -2.5532E+01 -1.3049E-09
 -2.5266E+01 -8.4199E-10
 -2.5000E+01 -3.7905E-10
 -2.4734E+01  8.3898E-11
 -2.4468E+01  3.0406E-10
 -2.4202E+01  4.8284E-10
 -2.3936E+01  6.6161E-10
 -2.3670E+01  8.4039E-10
 -2.3404E+01  6.8836E-10
 -2.3138E+01  4.9542E-10
 -2.2872E+01  3.0248E-10
 -2.2606E+01  1.0954E-10
 -2.2340E+01  7.6348E-11
 -2.2074E+01  5.6004E-11
 -2.1809E+01  3.5660E-11
 -2.1543E+01  1.5316E-11
 -2.1277E+01  1.1703E-11
 -2.1011E+01  8.7674E-12
 -2.0745E+01  5.8313E-12
 -2.0479E+01  2.8953E-12
 -2.0213E+01  2.3216E-12
 -1.9947E+01  1.7556E-12
 -1.9681E+01  1.1896E-12
 -1.9415E+01  6.3787E-13
 -1.9149E+01  5.1194E-13
 -1.8883E+01  3.8601E-13
 -1.8617E+01  2.6009E-13
 -1.8351E+01  1.4073E-13
 -1.8085E+01  1.1149E-13
 -1.7819E+01  8.2241E-14
 -1.7553E+01  5.2997E-14
 -1.7287E+01  2.8393E-14
 -1.7021E+01  2.0831E-14
 -1.6755E+01  1.3268E-14
 -1.6489E+01  7.8454E-15
 -1.6223E+01  5.1879E-15
 -1.5957E+01  3.1907E-15
 -1.5691E+01  2.0899E-15
 -1.5426E+01  1.2602E-15
 -1.5160E+01  8.1747E-16
 -1.4894E+01  4.8282E-16
 -1.4628E+01  3.1031E-16
 -1.4362E+01  1.7933E-16
 -1.4096E+01  1.1441E-16
 -1.3830E+01  6.4969E-17
 -1.3564E+01  4.1676E-17
 -1.3298E+01  2.4139E-17
 -1.3032E+01  1.6939E-17
 -1.2766E+01  9.7380E-18
 -1.2500E+01  5.7964E-18
 -1.2234E+01  4.3161E-18
 -1.1968E+01  2.8359E-18
 -1.1702E+01  1.3556E-18
 -1.1436E+01  7.7447E-19
 -1.1170E+01  5.7000E-19
 -1.0904E+01  3.6554E-19
 -1.0638E+01  1.6107E-19
 -1.0372E+01  8.7573E-20
 -1.0106E+01  6.2128E-20
 -9.8404E+00  3.6683E-20
 -9.5745E+00  1.1237E-20
 -9.3085E+00  2.8543E-21
 -9.0426E+00 -9.3142E-23
 -8.7766E+00 -3.0406E-21
 -8.5106E+00 -5.9881E-21
 -8.2447E+00 -6.8713E-21
 -7.9787E+00 -7.1899E-21
 -7.7128E+00 -7.5085E-21
 -7.4468E+00 -7.8271E-21
 -7.1809E+00 -7.9131E-21
 -6.9149E+00 -7.9454E-21
 -6.6489E+00 -7.9776E-21
 -6.3830E+00 -8.0098E-21
 -6.1170E+00 -8.0175E-21
 -5.8511E+00 -8.0206E-21
 -5.5851E+00 -8.0237E-21
 -5.3191E+00 -8.0267E-21
 -5.0532E+00 -8.0274E-21
 -4.7872E+00 -8.0276E-21
 -4.5213E+00 -8.0279E-21
 -4.2553E+00 -8.0282E-21
 -3.9894E+00 -8.0282E-21
 -3.7234E+00 -8.0283E-21
 -3.4574E+00 -8.0283E-21
 -3.1915E+00 -8.0283E-21
 -2.9255E+00 -8.0283E-21
 -2.6596E+00 -8.0283E-21
 -2.3936E+00 -8.0283E-21
 -2.1277E+00 -8.0283E-21
 -1.8617E+00 -8.0283E-21
 -1.5957E+00 -8.0283E-21
 -1.3298E+00 -8.0283E-21
 -1.0638E+00 -8.0283E-21
 -7.9787E-01 -8.0283E-21
 -5.3191E-01 -8.0283E-21
 -2.6596E-01 -8.0283E-21
  0.0000E+00 -8.0283E-21
  2.6596E-01 -8.0283E-21
  5.3191E-01 -8.0283E-21
  7.9787E-01 -8.0283E-21
  1.0638E+00 -8.0283E-21
  1.3298E+00 -8.0283E-21
  1.5957E+00 -8.0283E-21
  1.8617E+00 -8.0283E-21
  2.1277E+00 -8.0283E-21
  2.3936E+00 -8.0283E-21
  2.6596E+00 -8.0283E-21
  2.9255E+00 -8.0283E-21
  3.1915E+00 -8.0283E-21
  3.4574E+00 -8.0283E-21
  3.7234E+00 -8.0283E-21
  3.9894E+00 -8.0283E-21
  4.2553E+00 -8.0283E-21
  4.5213E+00 -8.0283E-21
  4.7872E+00 -8.0283E-21
  5.0532E+00 -8.0283E-21
  5.3191E+00 -8.0283E-21
  5.5851E+00 -8.0283E-21
  5.8511E+00 -8.0283E-21
  6.1170E+00 -8.0283E-21
  6.3830E+00 -8.0283E-21
  6.6489E+00 -8.0283E-21
  6.9149E+00 -8.0283E-21
  7.1809E+00 -8.0283E-21
  7.4468E+00 -8.0283E-21
  7.7128E+00 -8.0283E-21
  7.9787E+00 -8.0283E-21
  8.2447E+00 -8.0282E-21
  8.5106E+00 -8.0282E-21
  8.7766E+00 -8.0282E-21
  9.0426E+00 -8.0282E-21
  9.3085E+00 -8.0282E-21
  9.5745E+00 -8.0282E-21
  9.8404E+00 -8.0281E-21
  1.0106E+01 -8.0281E-21
  1.0372E+01 -8.0280E-21
  1.0638E+01 -8.0280E-21
  1.0904E+01 -8.0279E-21
  1.1170E+01 -8.0279E-21
  1.1436E+01 -8.0278E-21
  1.1702E+01 -8.0278E-21
  1.1968E+01 -8.0277E-21
  1.2234E+01 -8.0276E-21
  1.2500E+01 -8.0276E-21
  1.2766E+01 -8.0275E-21
  1.3032E+01 -8.0274E-21
  1.3298E+01 -8.0273E-21
  1.3564E+01 -8.0272E-21
  1.3830E+01 -8.0271E-21
  1.4096E+01 -8.0270E-21
  1.4362E+01 -8.0269E-21
  1.4628E+01 -8.0268E-21
  1.4894E+01 -8.0267E-21
  1.5160E+01 -8.0266E-21
  1.5426E+01 -8.0265E-21
  1.5691E+01 -8.0264E-21
  1.5957E+01 -8.0263E-21
  1.6223E+01 -8.0262E-21
  1.6489E+01 -8.0261E-21
  1.6755E+01 -8.0260E-21
  1.7021E+01 -8.0259E-21
  1.7287E+01 -8.0258E-21
  1.7553E+01 -8.0257E-21
  1.7819E+01 -8.0256E-21
  1.8085E+01 -8.0255E-21
  1.8351E+01 -8.0255E-21
  1.8617E+01 -8.0254E-21
  1.8883E+01 -8.0253E-21
  1.9149E+01 -8.0252E-21
  1.9415E+01 -8.0252E-21
  1.9681E+01 -8.0251E-21
  1.9947E+01 -8.0251E-21
  2.0213E+01 -8.0250E-21
  2.0479E+01 -8.0250E-21
  2.0745E+01 -8.0250E-21
  2.1011E+01 -8.0249E-21
  2.1277E+01 -8.0249E-21
  2.1543E+01 -8.0249E-21
  2.1809E+01 -8.0249E-21
  2.2074E+01 -8.0249E-21
  2.2340E+01 -8.0248E-21
  2.2606E+01 -8.0248E-21
  2.2872E+01 -8.0248E-21
  2.3138E+01 -8.0248E-21
  2.3404E+01 -8.0248E-21
  2.3670E+01 -8.0248E-21
  2.3936E+01 -8.0248E-21
  2.4202E+01 -8.0248E-21
  2.4468E+01 -8.0248E-21
  2.4734E+01 -8.0248E-21
  2.5000E+01 -8.0248E-21
