           Z  Fieldvalue
 ----------- -----------
 -5.0000E+01 -1.1368E+01
 -4.9734E+01 -1.1418E+01
 -4.9468E+01 -1.1469E+01
 -4.9202E+01 -1.1520E+01
 -4.8936E+01 -1.1573E+01
 -4.8670E+01 -1.1710E+01
 -4.8404E+01 -1.1847E+01
 -4.8138E+01 -1.1984E+01
 -4.7872E+01 -1.2126E+01
 -4.7606E+01 -1.2327E+01
 -4.7340E+01 -1.2528E+01
 -4.7074E+01 -1.2729E+01
 -4.6809E+01 -1.2941E+01
 -4.6543E+01 -1.3236E+01
 -4.6277E+01 -1.3531E+01
 -4.6011E+01 -1.3826E+01
 -4.5745E+01 -1.4141E+01
 -4.5479E+01 -1.4574E+01
 -4.5213E+01 -1.5006E+01
 -4.4947E+01 -1.5439E+01
 -4.4681E+01 -1.5900E+01
 -4.4415E+01 -1.6494E+01
 -4.4149E+01 -1.7088E+01
 -4.3883E+01 -1.7683E+01
 -4.3617E+01 -1.8331E+01
 -4.3351E+01 -1.9178E+01
 -4.3085E+01 -2.0026E+01
 -4.2819E+01 -2.0873E+01
 -4.2553E+01 -2.1796E+01
 -4.2287E+01 -2.2946E+01
 -4.2021E+01 -2.4095E+01
 -4.1755E+01 -2.5245E+01
 -4.1489E+01 -2.6511E+01
 -4.1223E+01 -2.8069E+01
 -4.0957E+01 -2.9626E+01
 -4.0691E+01 -3.1183E+01
 -4.0426E+01 -3.2942E+01
 -4.0160E+01 -3.5126E+01
 -3.9894E+01 -3.7311E+01
 -3.9628E+01 -3.9495E+01
 -3.9362E+01 -4.1973E+01
 -3.9096E+01 -4.4984E+01
 -3.8830E+01 -4.7995E+01
 -3.8564E+01 -5.1006E+01
 -3.8298E+01 -5.4447E+01
 -3.8032E+01 -5.8559E+01
 -3.7766E+01 -6.2670E+01
 -3.7500E+01 -6.6782E+01
 -3.7234E+01 -7.1561E+01
 -3.6968E+01 -7.7237E+01
 -3.6702E+01 -8.2912E+01
 -3.6436E+01 -8.8588E+01
 -3.6170E+01 -9.5250E+01
 -3.5904E+01 -1.0306E+02
 -3.5638E+01 -1.1087E+02
 -3.5372E+01 -1.1867E+02
 -3.5106E+01 -1.2787E+02
 -3.4840E+01 -1.3847E+02
 -3.4574E+01 -1.4907E+02
 -3.4309E+01 -1.5967E+02
 -3.4043E+01 -1.7235E+02
 -3.3777E+01 -1.8686E+02
 -3.3511E+01 -2.0136E+02
 -3.3245E+01 -2.1586E+02
 -3.2979E+01 -2.3342E+02
 -3.2713E+01 -2.5328E+02
 -3.2447E+01 -2.7314E+02
 -3.2181E+01 -2.9300E+02
 -3.1915E+01 -3.1717E+02
 -3.1649E+01 -3.4417E+02
 -3.1383E+01 -3.7116E+02
 -3.1117E+01 -3.9815E+02
 -3.0851E+01 -4.3129E+02
 -3.0585E+01 -4.6788E+02
 -3.0319E+01 -5.0447E+02
 -3.0053E+01 -5.4106E+02
 -2.9787E+01 -5.8644E+02
 -2.9521E+01 -6.3603E+02
 -2.9255E+01 -6.8561E+02
 -2.8989E+01 -7.3520E+02
 -2.8723E+01 -7.9723E+02
 -2.8457E+01 -8.6430E+02
 -2.8191E+01 -9.3137E+02
 -2.7926E+01 -9.9844E+02
 -2.7660E+01 -1.0829E+03
 -2.7394E+01 -1.1733E+03
 -2.7128E+01 -1.2637E+03
 -2.6862E+01 -1.3541E+03
 -2.6596E+01 -1.4687E+03
 -2.6330E+01 -1.5901E+03
 -2.6064E+01 -1.7114E+03
 -2.5798E+01 -1.8328E+03
 -2.5532E+01 -1.9874E+03
 -2.5266E+01 -2.1494E+03
 -2.5000E+01 -2.3114E+03
 -2.4734E+01 -2.4735E+03
 -2.4468E+01 -2.6806E+03
 -2.4202E+01 -2.8954E+03
 -2.3936E+01 -3.1101E+03
 -2.3670E+01 -3.3249E+03
 -2.3404E+01 -3.5993E+03
 -2.3138E+01 -3.8810E+03
 -2.2872E+01 -4.1628E+03
 -2.2606E+01 -4.4445E+03
 -2.2340E+01 -4.8020E+03
 -2.2074E+01 -5.1655E+03
 -2.1809E+01 -5.5291E+03
 -2.1543E+01 -5.8927E+03
 -2.1277E+01 -6.3461E+03
 -2.1011E+01 -6.8031E+03
 -2.0745E+01 -7.2601E+03
 -2.0479E+01 -7.7171E+03
 -2.0213E+01 -8.2606E+03
 -1.9947E+01 -8.8044E+03
 -1.9681E+01 -9.3481E+03
 -1.9415E+01 -9.8938E+03
 -1.9149E+01 -1.0495E+04
 -1.8883E+01 -1.1097E+04
 -1.8617E+01 -1.1699E+04
 -1.8351E+01 -1.2321E+04
 -1.8085E+01 -1.3225E+04
 -1.7819E+01 -1.4128E+04
 -1.7553E+01 -1.5031E+04
 -1.7287E+01 -1.5981E+04
 -1.7021E+01 -1.7098E+04
 -1.6755E+01 -1.8215E+04
 -1.6489E+01 -1.9198E+04
 -1.6223E+01 -2.0006E+04
 -1.5957E+01 -2.0737E+04
 -1.5691E+01 -2.1365E+04
 -1.5426E+01 -2.2020E+04
 -1.5160E+01 -2.2717E+04
 -1.4894E+01 -2.3416E+04
 -1.4628E+01 -2.4117E+04
 -1.4362E+01 -2.4824E+04
 -1.4096E+01 -2.5538E+04
 -1.3830E+01 -2.6166E+04
 -1.3564E+01 -2.6648E+04
 -1.3298E+01 -2.7006E+04
 -1.3032E+01 -2.7140E+04
 -1.2766E+01 -2.7274E+04
 -1.2500E+01 -2.7398E+04
 -1.2234E+01 -2.7515E+04
 -1.1968E+01 -2.7631E+04
 -1.1702E+01 -2.7748E+04
 -1.1436E+01 -2.7843E+04
 -1.1170E+01 -2.7930E+04
 -1.0904E+01 -2.8016E+04
 -1.0638E+01 -2.8103E+04
 -1.0372E+01 -2.8051E+04
 -1.0106E+01 -2.7947E+04
 -9.8404E+00 -2.7844E+04
 -9.5745E+00 -2.7741E+04
