           Z  Fieldvalue
 ----------- -----------
 -5.0000E+01  2.8179E-04
 -4.9734E+01  2.7582E-04
 -4.9468E+01  2.6984E-04
 -4.9202E+01  2.6387E-04
 -4.8936E+01  2.5767E-04
 -4.8670E+01  2.4548E-04
 -4.8404E+01  2.3328E-04
 -4.8138E+01  2.2109E-04
 -4.7872E+01  2.0894E-04
 -4.7606E+01  1.9738E-04
 -4.7340E+01  1.8583E-04
 -4.7074E+01  1.7428E-04
 -4.6809E+01  1.6293E-04
 -4.6543E+01  1.5330E-04
 -4.6277E+01  1.4366E-04
 -4.6011E+01  1.3403E-04
 -4.5745E+01  1.2467E-04
 -4.5479E+01  1.1699E-04
 -4.5213E+01  1.0931E-04
 -4.4947E+01  1.0163E-04
 -4.4681E+01  9.4256E-05
 -4.4415E+01  8.8274E-05
 -4.4149E+01  8.2292E-05
 -4.3883E+01  7.6311E-05
 -4.3617E+01  7.0626E-05
 -4.3351E+01  6.6034E-05
 -4.3085E+01  6.1443E-05
 -4.2819E+01  5.6851E-05
 -4.2553E+01  5.2535E-05
 -4.2287E+01  4.9047E-05
 -4.2021E+01  4.5560E-05
 -4.1755E+01  4.2072E-05
 -4.1489E+01  3.8829E-05
 -4.1223E+01  3.6202E-05
 -4.0957E+01  3.3575E-05
 -4.0691E+01  3.0947E-05
 -4.0426E+01  2.8533E-05
 -4.0160E+01  2.6568E-05
 -3.9894E+01  2.4603E-05
 -3.9628E+01  2.2639E-05
 -3.9362E+01  2.0854E-05
 -3.9096E+01  1.9396E-05
 -3.8830E+01  1.7937E-05
 -3.8564E+01  1.6478E-05
 -3.8298E+01  1.5168E-05
 -3.8032E+01  1.4091E-05
 -3.7766E+01  1.3013E-05
 -3.7500E+01  1.1935E-05
 -3.7234E+01  1.0980E-05
 -3.6968E+01  1.0189E-05
 -3.6702E+01  9.3976E-06
 -3.6436E+01  8.6065E-06
 -3.6170E+01  7.9140E-06
 -3.5904E+01  7.3359E-06
 -3.5638E+01  6.7577E-06
 -3.5372E+01  6.1796E-06
 -3.5106E+01  5.6800E-06
 -3.4840E+01  5.2594E-06
 -3.4574E+01  4.8388E-06
 -3.4309E+01  4.4182E-06
 -3.4043E+01  4.0594E-06
 -3.3777E+01  3.7547E-06
 -3.3511E+01  3.4499E-06
 -3.3245E+01  3.1451E-06
