           Z  Fieldvalue
 ----------- -----------
 -5.0000E+01  2.6368E+01
 -4.9734E+01  2.6408E+01
 -4.9468E+01  2.6448E+01
 -4.9202E+01  2.6489E+01
 -4.8936E+01  2.6530E+01
 -4.8670E+01  2.6610E+01
 -4.8404E+01  2.6691E+01
 -4.8138E+01  2.6771E+01
 -4.7872E+01  2.6846E+01
 -4.7606E+01  2.6850E+01
 -4.7340E+01  2.6853E+01
 -4.7074E+01  2.6857E+01
 -4.6809E+01  2.6848E+01
 -4.6543E+01  2.6735E+01
 -4.6277E+01  2.6622E+01
 -4.6011E+01  2.6509E+01
 -4.5745E+01  2.6377E+01
 -4.5479E+01  2.6136E+01
 -4.5213E+01  2.5895E+01
 -4.4947E+01  2.5654E+01
 -4.4681E+01  2.5384E+01
 -4.4415E+01  2.4975E+01
 -4.4149E+01  2.4566E+01
 -4.3883E+01  2.4157E+01
 -4.3617E+01  2.3701E+01
 -4.3351E+01  2.3069E+01
 -4.3085E+01  2.2438E+01
 -4.2819E+01  2.1806E+01
 -4.2553E+01  2.1124E+01
 -4.2287E+01  2.0292E+01
 -4.2021E+01  1.9460E+01
 -4.1755E+01  1.8627E+01
 -4.1489E+01  1.7720E+01
 -4.1223E+01  1.6625E+01
 -4.0957E+01  1.5530E+01
 -4.0691E+01  1.4435E+01
 -4.0426E+01  1.3209E+01
 -4.0160E+01  1.1705E+01
 -3.9894E+01  1.0201E+01
 -3.9628E+01  8.6967E+00
 -3.9362E+01  7.0432E+00
 -3.9096E+01  5.1194E+00
 -3.8830E+01  3.1956E+00
 -3.8564E+01  1.2718E+00
 -3.8298E+01 -8.7217E-01
 -3.8032E+01 -3.3582E+00
 -3.7766E+01 -5.8441E+00
 -3.7500E+01 -8.3301E+00
 -3.7234E+01 -1.1161E+01
 -3.6968E+01 -1.4453E+01
 -3.6702E+01 -1.7746E+01
 -3.6436E+01 -2.1039E+01
 -3.6170E+01 -2.4796E+01
 -3.5904E+01 -2.9093E+01
 -3.5638E+01 -3.3390E+01
 -3.5372E+01 -3.7686E+01
 -3.5106E+01 -4.2629E+01
 -3.4840E+01 -4.8221E+01
 -3.4574E+01 -5.3814E+01
 -3.4309E+01 -5.9407E+01
 -3.4043E+01 -6.5972E+01
 -3.3777E+01 -7.3386E+01
 -3.3511E+01 -8.0800E+01
 -3.3245E+01 -8.8214E+01
 -3.2979E+01 -9.7065E+01
 -3.2713E+01 -1.0700E+02
 -3.2447E+01 -1.1694E+02
 -3.2181E+01 -1.2688E+02
 -3.1915E+01 -1.3881E+02
 -3.1649E+01 -1.5205E+02
 -3.1383E+01 -1.6528E+02
 -3.1117E+01 -1.7852E+02
 -3.0851E+01 -1.9463E+02
 -3.0585E+01 -2.1236E+02
 -3.0319E+01 -2.3009E+02
 -3.0053E+01 -2.4781E+02
 -2.9787E+01 -2.6969E+02
 -2.9521E+01 -2.9356E+02
 -2.9255E+01 -3.1743E+02
 -2.8989E+01 -3.4129E+02
 -2.8723E+01 -3.7109E+02
 -2.8457E+01 -4.0330E+02
 -2.8191E+01 -4.3550E+02
 -2.7926E+01 -4.6770E+02
 -2.7660E+01 -5.0830E+02
 -2.7394E+01 -5.5174E+02
 -2.7128E+01 -5.9517E+02
 -2.6862E+01 -6.3861E+02
 -2.6596E+01 -6.9380E+02
 -2.6330E+01 -7.5225E+02
 -2.6064E+01 -8.1069E+02
 -2.5798E+01 -8.6913E+02
 -2.5532E+01 -9.4393E+02
 -2.5266E+01 -1.0223E+03
 -2.5000E+01 -1.1008E+03
 -2.4734E+01 -1.1792E+03
