#Parameters = {H_cav=30; H_pipe=12; L_cav=20; L_pipe=70; W_cav=30; W_pipe=12; beta=1; cellsperw=20; q=1e-09; sigmaz=5}
#"s / cm"	"Z [Real Part]"
#------------------------
-30.449487055980	2.3794543372507e-08
-30.343494658430	2.6711619927910e-08
-30.237502260880	2.9972049241505e-08
-30.131509863329	3.3614427630180e-08
-30.025517465779	3.7681462608247e-08
-29.919525068228	4.2220385791459e-08
-29.813532670678	4.7283403482160e-08
-29.707540273127	5.2928188445817e-08
-29.601547875577	5.9218411486943e-08
-29.495555478027	6.6224329978968e-08
-29.389563080476	7.4023420296522e-08
-29.283570682926	8.2701071174137e-08
-29.177578285375	9.2351339834814e-08
-29.071585887825	1.0307776683896e-07
-28.965593490275	1.1499426678279e-07
-28.859601092724	1.2822609238596e-07
-28.753608695174	1.4291088613992e-07
-28.647616297623	1.5919980841687e-07
-28.541623900073	1.7725877116508e-07
-28.435631502523	1.9726976312362e-07
-28.329639104972	2.1943229197744e-07
-28.223646707422	2.4396493745791e-07
-28.117654309871	2.7110702946878e-07
-28.011661912321	3.0112044423052e-07
-27.905669514770	3.3429156691020e-07
-27.799677117220	3.7093338890514e-07
-27.693684719670	4.1138776175148e-07
-27.587692322119	4.5602782397088e-07
-27.481699924569	5.0526060634447e-07
-27.375707527018	5.5952983320006e-07
-27.269715129468	6.1931892579419e-07
-27.163722731918	6.8515420448726e-07
-27.057730334367	7.5760833521249e-07
-26.951737936817	8.3730400682703e-07
-26.845745539266	9.2491785811739e-07
-26.739753141716	1.0211846859866e-06
-26.633760744166	1.1269018689509e-06
-26.527768346615	1.2429341360608e-06
-26.421775949065	1.3702186525855e-06
-26.315783551514	1.5097703858981e-06
-26.209791153964	1.6626878312490e-06
-26.103798756413	1.8301590232444e-06
-25.997806358863	2.0134679642603e-06
-25.891813961313	2.2140014587257e-06
-25.785821563762	2.4332561900993e-06
-25.679829166212	2.6728463404884e-06
-25.573836768661	2.9345116149092e-06
-25.467844371111	3.2201255674252e-06
-25.361851973561	3.5317044607668e-06
-25.255859576010	3.8714165915925e-06
-25.149867178460	4.2415919147978e-06
-25.043874780909	4.6447323657651e-06
-24.937882383359	5.0835224604648e-06
-24.831889985808	5.5608401203622e-06
-24.725897588258	6.0797685122623e-06
-24.619905190708	6.6436081837939e-06
-24.513912793157	7.2558894662213e-06
-24.407920395607	7.9203851778354e-06
-24.301927998056	8.6411241538553e-06
-24.195935600506	9.4224052978237e-06
-24.089943202956	1.0268811887396e-05
-23.983950805405	1.1185225711607e-05
-23.877958407855	1.2176842476913e-05
-23.771966010304	1.3249187215647e-05
-23.665973612754	1.4408129811961e-05
-23.559981215203	1.5659900835467e-05
-23.453988817653	1.7011107174597e-05
-23.347996420103	1.8468748652004e-05
-23.242004022552	2.0040234644669e-05
-23.136011625002	2.1733399794182e-05
-23.030019227451	2.3556520750738e-05
-22.924026829901	2.5518332308980e-05
-22.818034432351	2.7628043338284e-05
-22.712042034800	2.9895351385305e-05
-22.606049637250	3.2330458060223e-05
-22.500057239699	3.4944083824662e-05
-22.394064842149	3.7747480690789e-05
-22.288072444599	4.0752445795247e-05
-22.182080047048	4.3971332461073e-05
-22.076087649498	4.7417059267981e-05
-21.970095251947	5.1103118851686e-05
-21.864102854397	5.5043588577631e-05
-21.758110456846	5.9253131610196e-05
-21.652118059296	6.3747001182838e-05
-21.546125661746	6.8541040797441e-05
-21.440133264195	7.3651683045202e-05
-21.334140866645	7.9095945350148e-05
-21.228148469094	8.4891422045878e-05
-21.122156071544	9.1056268594178e-05
-21.016163673994	9.7609188430038e-05
-20.910171276443	0.00010456941094430
-20.804178878893	0.00011195666652592
-20.698186481342	0.00011979115910677
-20.592194083792	0.00012809352727073
-20.486201686241	0.00013688480409971
-20.380209288691	0.00014618637506283
-20.274216891141	0.00015601990592010
-20.168224493590	0.00016640731251958
-20.062232096040	0.00017737066497275
-19.956239698489	0.00018893211084412
-19.850247300939	0.00020111381290493
-19.744254903389	0.00021393781239939
-19.638262505838	0.00022742593722129
-19.532270108288	0.00024159972213617
-19.426277710737	0.00025648024540554
-19.320285313187	0.00027208801194761
-19.214292915637	0.00028844278228498
-19.108300518086	0.00030556340928891
-19.002308120536	0.00032346768908173
-18.896315722985	0.00034217219748125
-18.790323325435	0.00036169199777949
-18.684330927884	0.00038204048362012
-18.578338530334	0.00040322915711181
-18.472346132784	0.00042526736999965
-18.366353735233	0.00044816205201343
-18.260361337683	0.00047191743959885
-18.154368940132	0.00049653473251488
-18.048376542582	0.00052201186424170
-17.942384145032	0.00054834312592775
-17.836391747481	0.00057551886731078
-17.730399349931	0.00060352507494219
-17.624406952380	0.00063234302686538
-17.518414554830	0.00066194884179632
-17.412422157279	0.00069231316073271
-17.306429759729	0.00072340064943549
-17.200437362179	0.00075516960252197
-17.094444964628	0.00078757140193841
-16.988452567078	0.00082055004620987
-16.882460169527	0.00085404174961365
-16.776467771977	0.00088797422398286
-16.670475374427	0.00092226637791781
-16.564482976876	0.00095682767841878
-16.458490579326	0.00099155761195835
-16.352498181775	0.0010263450899433
-16.246505784225	0.0010610679159607
-16.140513386675	0.0010955921858544
-16.034520989124	0.0011297717308310
-15.928528591574	0.0011634475962233
-15.822536194023	0.0011964471633755
-15.716543796473	0.0012285838142082
-15.610551398922	0.0012596561522101
-15.504559001372	0.0012894474942630
-15.398566603822	0.0013177250918107
-15.292574206271	0.0013442397483631
-15.186581808721	0.0013687249811380
-15.080589411170	0.0013908968792934
-14.974597013620	0.0014104532328611
-14.868604616070	0.0014270734686245
-14.762612218519	0.0014404174145526
-14.656619820969	0.0014501252916321
-14.550627423418	0.0014558171689960
-14.444635025868	0.0014570923945622
-14.338642628317	0.0014535287028004
-14.232650230767	0.0014446826208718
-14.126657833217	0.0014300886357073
-14.020665435666	0.0014092593666127
-13.914673038116	0.0013816857730608
-13.808680640565	0.0013468361446919
-13.702688243015	0.0013041562123607
-13.596695845465	0.0012530691400820
-13.490703447914	0.0011929753010552
-13.384711050364	0.0011232528503303
-13.278718652813	0.0010432570910693
-13.172726255263	0.00095232131127331
-13.066733857713	0.00084975663247008
-12.960741460162	0.00073485291906426
-12.854749062612	0.00060687832283059
-12.748756665061	0.00046508055702807
-12.642764267511	0.00030868919108888
-12.536771869960	0.00013691489152963
-12.430779472410	-5.1050172277738e-05
-12.324787074860	-0.00025603149216611
-12.218794677309	-0.00047887145281522
-12.112802279759	-0.00072042527617901
-12.006809882208	-0.00098156316506415
-11.900817484658	-0.0012631702400979
-11.794825087108	-0.0015661402123688
-11.688832689557	-0.0018913801375016
-11.582840292007	-0.0022397989706377
-11.476847894456	-0.0026123137165337
-11.370855496906	-0.0030098468444399
-11.264863099355	-0.0034333213575461
-11.158870701805	-0.0038836609294470
-11.052878304255	-0.0043617865751906
-10.946885906704	-0.0048686114009231
-10.840893509154	-0.0054050472334271
-10.734901111603	-0.0059719920056546
-10.628908714053	-0.0065703326501480
-10.522916316503	-0.0072009442696599
-10.416923918952	-0.0078646837992629
-10.310931521402	-0.0085623902839659
-10.204939123851	-0.0092948792817990
-10.098946726301	-0.010062940485250
-9.9929543287505	-0.010867332666616
-9.8869619312001	-0.011708787600440
-9.7809695336497	-0.012587996554010
-9.6749771360993	-0.013505614224917
-9.5689847385489	-0.014462251668531
-9.4629923409984	-0.015458476677160
-9.3569999434480	-0.016494811374965
-9.2510075458976	-0.017571732597746
-9.1450151483472	-0.018689667221952
-9.0390227507968	-0.019848984899512
-8.9330303532464	-0.021049997731357
-8.8270379556960	-0.022292956071057
-8.7210455581456	-0.023578053768968
-8.6150531605951	-0.024905413564891
-8.5090607630447	-0.026275093612723
-8.4030683654943	-0.027687071729666
-8.2970759679439	-0.029141254208314
-8.1910835703935	-0.030637464917955
-8.0850911728431	-0.032175459459942
-7.9790987752927	-0.033754907309463
-7.8731063777422	-0.035375409325083
-7.7671139801918	-0.037036478887011
-7.6611215826414	-0.038737546994226
-7.5551291850910	-0.040477970202682
-7.4491367875406	-0.042257016448226
-7.3431443899902	-0.044073867078670
-7.2371519924398	-0.045927622224638
-7.1311595948893	-0.047817287344177
-7.0251671973389	-0.049741775944847
-6.9191747997885	-0.051699926619831
-6.8131824022381	-0.053690484073136
-6.7071900046877	-0.055712117030767
-6.6011976071373	-0.057763405299016
-6.4952052095869	-0.059842855752475
-6.3892128120364	-0.061948880255466
-6.2832204144860	-0.064079830080518
-6.1772280169356	-0.066233961587548
-6.0712356193852	-0.068409471389842
-5.9652432218348	-0.070604487458061
-5.8592508242844	-0.072817065260409
-5.7532584267340	-0.075045202956344
-5.6472660291836	-0.077286849813199
-5.5412736316331	-0.079539891543419
-5.4352812340827	-0.081802151777134
-5.3292888365323	-0.084071402197803
-5.2232964389819	-0.086345364682100
-5.1173040414315	-0.088621738309636
-5.0113116438811	-0.090898156468495
-4.9053192463307	-0.093172233263249
-4.7993268487802	-0.095441548746589
-4.6933344512298	-0.097703665287089
-4.5873420536794	-0.099956131946910
-4.4813496561290	-0.10219649361869
-4.3753572585786	-0.10442227669524
-4.2693648610282	-0.10663103964744
-4.1633724634778	-0.10882031827926
-4.0573800659273	-0.11098765655193
-3.9513876683769	-0.11313061487451
-3.8453952708265	-0.11524677272353
-3.7394028732761	-0.11733372768105
-3.6334104757257	-0.11938913661391
-3.5274180781753	-0.12141064273797
-3.4214256806249	-0.12339594426998
-3.3154332830744	-0.12534280163066
-3.2094408855240	-0.12724901243826
-3.1034484879736	-0.12911241811100
-2.9974560904232	-0.13093094887001
-2.8914636928728	-0.13270256607790
-2.7854712953224	-0.13442533400328
-2.6794788977720	-0.13609738862331
-2.5734865002215	-0.13771691335175
-2.4674941026711	-0.13928215053950
-2.3615017051207	-0.14079143832313
-2.2555093075703	-0.14224316583686
-2.1495169100199	-0.14363584883280
-2.0435245124695	-0.14496806601570
-1.9375321149191	-0.14623847374336
-1.8315397173687	-0.14744585983204
-1.7255473198182	-0.14858911031510
-1.6195549222678	-0.14966718702140
-1.5135625247174	-0.15067916108248
-1.4075701271670	-0.15162417596029
-1.3015777296166	-0.15250147519097
-1.1955853320662	-0.15331038159836
-1.0895929345158	-0.15405024187709
-0.98360053696534	-0.15472051518265
-0.87760813941493	-0.15532078782671
-0.77161574186452	-0.15585069962511
-0.66562334431410	-0.15630998314196
-0.55963094676368	-0.15669848315542
-0.45363854921327	-0.15701613840181
-0.34764615166286	-0.15726296904795
-0.24165375411245	-0.15743907019803
-0.13566135656203	-0.15754454266071
-0.029668959011619	-0.15757962686264
0.076323438538800	-0.15754455041513
0.18231583608921	-0.15743964211949
0.28830823363963	-0.15726529356377
0.39430063119004	-0.15702197221033
0.50029302874045	-0.15671013463473
0.60628542629086	-0.15633029882707
0.71227782384128	-0.15588301337912
0.81827022139170	-0.15536890925421
0.92426261894211	-0.15478860342207
1.0302550164925	-0.15414273277898
1.1362474140429	-0.15343198156416
1.2422398115933	-0.15265709641929
1.3482322091438	-0.15181880867857
1.4542246066942	-0.15091786016848
1.5602170042446	-0.14995497729153
1.6662094017950	-0.14893090577156
1.7722017993454	-0.14784638454139
1.8781941968958	-0.14670214160845
1.9841865944462	-0.14549891578887
2.0901789919967	-0.14423746247551
2.1961713895471	-0.14291849914666
2.3021637870975	-0.14154275596803
2.4081561846479	-0.14011092351408
2.5141485821983	-0.13862365663540
2.6201409797487	-0.13708161524269
2.7261333772991	-0.13548541170673
2.8321257748496	-0.13383562542694
2.9381181724000	-0.13213282214307
3.0441105699504	-0.13037754380351
3.1501029675008	-0.12857031005269
3.2560953650512	-0.12671162990948
3.3620877626016	-0.12480198426481
3.4680801601520	-0.12284181728746
3.5740725577025	-0.12083155748526
3.6800649552529	-0.11877160842603
3.7860573528033	-0.11666234162420
3.8920497503537	-0.11450409965714
3.9980421479041	-0.11229720055758
4.1040345454545	-0.11004194838280
4.2100269430049	-0.10773862472107
4.3160193405554	-0.10538749158570
4.4220117381058	-0.10298879122809
4.5280041356562	-0.10054275793106
4.6339965332066	-0.098049600283157
4.7399889307570	-0.095509529217304
4.8459813283074	-0.092922757957533
4.9519737258578	-0.090289507992808
5.0579661234082	-0.087610013131189
5.1639585209587	-0.084884504039667
5.2699509185091	-0.082113213491528
5.3759433160595	-0.079296389626007
5.4819357136099	-0.076434267625763
5.5879281111603	-0.073527113565458
5.6939205087107	-0.070575221879078
5.7999129062611	-0.067578905257344
5.9059053038116	-0.064538502401756
6.0118977013620	-0.061454383291874
6.1178900989124	-0.058326951785371
6.2238824964628	-0.055156662863398
6.3298748940132	-0.051943991515191
6.4358672915636	-0.048689444034633
6.5418596891140	-0.045393578687541
6.6478520866645	-0.042056998427588
6.7538444842149	-0.038680358989515
6.8598368817653	-0.035264362874451
6.9658292793157	-0.031809758721741
7.0718216768661	-0.028317357130211
7.1778140744165	-0.024788030091403
7.2838064719669	-0.021222699708728
7.3897988695174	-0.017622348677436
7.4957912670678	-0.013988018539609
7.6017836646182	-0.010320807893401
7.7077760621686	-0.0066218852513836
7.8137684597190	-0.0028924732588440
7.9197608572694	0.00086614593042659
8.0257532548198	0.0046526297315811
8.1317456523702	0.0084655820450003
8.2377380499207	0.012303543810529
8.3437304474711	0.016164997075225
8.4497228450215	0.020048374396507
8.5557152425719	0.023952048266169
8.6617076401223	0.027874337248096
8.7677000376727	0.031813501514210
8.8736924352231	0.035767745399672
8.9796848327736	0.039735229589894
9.0856772303240	0.043714053438457
9.1916696278744	0.047702271437382
9.2976620254248	0.051697895371260
9.4036544229752	0.055698897999706
9.5096468205256	0.059703226491758
9.6156392180760	0.063708790195214
9.7216316156265	0.067713469910109
9.8276240131769	0.071715121444996
9.9336164107273	0.075711575012403
10.039608808278	0.079700633888865
10.145601205828	0.083680078954242
10.251593603379	0.087647669932576
10.357586000929	0.091601153166119
10.463578398479	0.095538265281372
10.569570796030	0.099456739229563
10.675563193580	0.10335430734544
10.781555591131	0.10722870876171
10.887547988681	0.11107768941886
10.993540386231	0.11489900810855
11.099532783782	0.11869043277584
11.205525181332	0.12244974690231
11.311517578883	0.12617474885345
11.417509976433	0.12986325968168
11.523502373983	0.13351312446045
11.629494771534	0.13712221454490
11.735487169084	0.14068843452866
11.841479566635	0.14420972713708
11.947471964185	0.14768407457954
12.053464361736	0.15110950193621
12.159456759286	0.15448407833331
12.265449156836	0.15780591594439
12.371441554387	0.16107317625473
12.477433951937	0.16428407021321
12.583426349488	0.16743686190614
12.689418747038	0.17052987324980
12.795411144588	0.17356148172282
12.901403542139	0.17653012606901
13.007395939689	0.17943430672161
13.113388337240	0.18227258337509
13.219380734790	0.18504357764821
13.325373132341	0.18774597589117
13.431365529891	0.19037853069558
13.537357927441	0.19294006220268
13.643350324992	0.19542946071007
13.749342722542	0.19784568492439
13.855335120093	0.20018776505046
13.961327517643	0.20245480268086
14.067319915193	0.20464596611962
14.173312312744	0.20676049127445
14.279304710294	0.20879768233837
14.385297107845	0.21075691016904
14.491289505395	0.21263761608137
14.597281902945	0.21443931040371
14.703274300496	0.21616157413982
14.809266698046	0.21780406105895
14.915259095597	0.21936649235439
15.021251493147	0.22084865652186
15.127243890698	0.22225040428858
15.233236288248	0.22357164825404
15.339228685798	0.22481236081047
15.445221083349	0.22597257214857
15.551213480899	0.22705236896060
15.657205878450	0.22805189561133
15.763198276000	0.22897135525523
15.869190673550	0.22981100889965
15.975183071101	0.23057117185288
16.081175468651	0.23125221314165
16.187167866202	0.23185455266406
16.293160263752	0.23237865889547
16.399152661303	0.23282504532737
16.505145058853	0.23319426655737
16.611137456403	0.23348691701004
16.717129853954	0.23370363078761
16.823122251504	0.23384507737446
16.929114649055	0.23391196103211
17.035107046605	0.23390501884442
17.141099444155	0.23382502009592
17.247091841706	0.23367276461753
17.353084239256	0.23344907989046
17.459076636807	0.23315481813569
17.565069034357	0.23279085574032
17.671061431908	0.23235808976770
17.777053829458	0.23185743674932
17.883046227008	0.23128982879494
17.989038624559	0.23065621246810
18.095031022109	0.22995754770922
18.201023419660	0.22919480562768
18.307015817210	0.22836896613168
18.413008214760	0.22748101641359
18.519000612311	0.22653194808857
18.624993009861	0.22552275649094
18.730985407412	0.22445443790817
18.836977804962	0.22332798754445
18.942970202512	0.22214439863045
19.048962600063	0.22090466238826
19.154954997613	0.21960976627967
19.260947395164	0.21826069394305
19.366939792714	0.21685842371152
19.472932190265	0.21540392725795
19.578924587815	0.21389816837494
19.684916985365	0.21234210066999
19.790909382916	0.21073666655272
19.896901780466	0.20908279595125
20.002894178017	0.20738140724614
20.108886575567	0.20563340448888
20.214878973117	0.20383967830545
20.320871370668	0.20200110523778
20.426863768218	0.20011854647150
20.532856165769	0.19819284658450
20.638848563319	0.19622483440166
20.744840960869	0.19421532021792
20.850833358420	0.19216509888933
20.956825755970	0.19007494976299
21.062818153521	0.18794563754751
21.168810551071	0.18577791387738
21.274802948622	0.18357251740919
21.380795346172	0.18133017313346
21.486787743722	0.17905159337286
21.592780141273	0.17673747538925
21.698772538823	0.17438850032481
21.804764936374	0.17200533393703
21.910757333924	0.16958862661494
22.016749731474	0.16713901453661
22.122742129025	0.16465712089526
22.228734526575	0.16214355713306
22.334726924126	0.15959892469060
22.440719321676	0.15702381720702
22.546711719227	0.15441881990553
22.652704116777	0.15178451202237
22.758696514327	0.14912146710450
22.864688911878	0.14643025448142
22.970681309428	0.14371144062590
23.076673706979	0.14096558840321
23.182666104529	0.13819325818598
23.288658502079	0.13539500870510
23.394650899630	0.13257139655757
23.500643297180	0.12972297777942
23.606635694731	0.12685030810966
23.712628092281	0.12395394464836
23.818620489832	0.12103444673141
23.924612887382	0.11809237887228
24.030605284932	0.11512831122239
24.136597682483	0.11214282264169
24.242590080033	0.10913650168529
24.348582477584	0.10610994569308
24.454574875134	0.10306376262932
24.560567272684	0.099998571933919
24.666559670235	0.096915003093014
24.772552067785	0.093813699070246
24.878544465336	0.090695315579029
24.984536862886	0.087560522208939
25.090529260436	0.084410005138035
25.196521657987	0.081244465194962
25.302514055537	0.078064619318317
25.408506453088	0.074871201595476
25.514498850638	0.071664962280204
25.620491248189	0.068446669095656
25.726483645739	0.065217107749382
25.832476043289	0.061977081207096
25.938468440840	0.058727411224208
26.044460838390	0.055468939432314
26.150453235941	0.052202527057664
26.256445633491	0.048929055226355
26.362438031041	0.045649425064479
26.468430428592	0.042364557139195
26.574422826142	0.039075392962794
26.680415223693	0.035782893467745
26.786407621243	0.032488040809349
26.892400018794	0.029191836050236
26.998392416344	0.025895299045997
27.104384813894	0.022599468296690
27.210377211445	0.019305399253735
27.316369608995	0.016014164907257
27.422362006546	0.012726854102884
27.528354404096	0.0094445704437247
27.634346801646	0.0061684323911112
27.740339199197	0.0028995738843868
27.846331596747	-0.00036085861456669
27.952323994298	-0.0036117035861498
28.058316391848	-0.0068517870879582
28.164308789398	-0.010079921747745
28.270301186949	-0.013294908075559
28.376293584499	-0.016495535557984
28.482285982050	-0.019680584357951
28.588278379600	-0.022848825728505
28.694270777151	-0.025999024083540
28.800263174701	-0.029129939933819
28.906255572251	-0.032240330041131
29.012247969802	-0.035328949434080
29.118240367352	-0.038394552506408
29.224232764903	-0.041435893404500
29.330225162453	-0.044451727834557
29.436217560003	-0.047440813838965
29.542209957554	-0.050401910534171
29.648202355104	-0.053333781016366
29.754194752655	-0.056235192710507
29.860187150205	-0.059104919683477
29.966179547756	-0.061941742248173
30.072171945306	-0.064744449747971
30.178164342856	-0.067511840796008
30.284156740407	-0.070242727077674
30.390149137957	-0.072935932491276
30.496141535508	-0.075590296330655
30.602133933058	-0.078204675186037
30.708126330608	-0.080777944398559
30.814118728159	-0.083308999462308
30.920111125709	-0.085796758038136
31.026103523260	-0.088240160245290
31.132095920810	-0.090638168253692
31.238088318360	-0.092989766518997
31.344080715911	-0.095293960858854
31.450073113461	-0.097549779417131
31.556065511012	-0.099756273414595
31.662057908562	-0.10191251873871
31.768050306113	-0.10401761851966
31.874042703663	-0.10607070649726
31.980035101213	-0.10807095024233
32.086027498764	-0.11001755378879
32.192019896314	-0.11190975757581
32.298012293865	-0.11374683943135
32.404004691415	-0.11552811394971
32.509997088965	-0.11725293004042
32.615989486516	-0.11892067153718
32.721981884066	-0.12053075536573
32.827974281617	-0.12208263241015
32.933966679167	-0.12357578909380
33.039959076718	-0.12500974794176
33.145951474268	-0.12638407058831
33.251943871818	-0.12769836039162
33.357936269369	-0.12895226282218
33.463928666919	-0.13014546813965
33.569921064470	-0.13127771146300
33.675913462020	-0.13234877330935
33.781905859570	-0.13335848014076
33.887898257121	-0.13430670232073
33.993890654671	-0.13519335366583
34.099883052222	-0.13601839033357
34.205875449772	-0.13678180996463
34.311867847322	-0.13748365240017
34.417860244873	-0.13812399920991
34.523852642423	-0.13870297424030
34.629845039974	-0.13922074701927
34.735837437524	-0.13967753259223
34.841829835075	-0.14007359377926
34.947822232625	-0.14040924256548
35.053814630175	-0.14068483931940
35.159807027726	-0.14090079280313
35.265799425276	-0.14105755866003
35.371791822827	-0.14115563722580
35.477784220377	-0.14119557251889
35.583776617927	-0.14117795124213
35.689769015478	-0.14110340109771
35.795761413028	-0.14097259171911
35.901753810579	-0.14078623490918
36.007746208129	-0.14054508560901
36.113738605680	-0.14024994312795
36.219731003230	-0.13990165118531
36.325723400780	-0.13950109774556
36.431715798331	-0.13904921482166
36.537708195881	-0.13854697645820
36.643700593432	-0.13799539805507
36.749692990982	-0.13739553471268
36.855685388532	-0.13674847815245
36.961677786083	-0.13605535633219
37.067670183633	-0.13531733296105
37.173662581184	-0.13453560602722
37.279654978734	-0.13371140778448
37.385647376284	-0.13284600395393
37.491639773835	-0.13194069278595
37.597632171385	-0.13099680545287
37.703624568936	-0.13001570442853
37.809616966486	-0.12899878185219
37.915609364037	-0.12794745871666
38.021601761587	-0.12686318321646
38.127594159137	-0.12574742850763
38.233586556688	-0.12460169119786
38.339578954238	-0.12342748941750
38.445571351789	-0.12222636025963
38.551563749339	-0.12099985886870
38.657556146889	-0.11974955627896
38.763548544440	-0.11847703745822
38.869540941990	-0.11718390053916
38.975533339541	-0.11587175643685
39.081525737091	-0.11454222723619
39.187518134642	-0.11319694497891
39.293510532192	-0.11183754861190
39.399502929742	-0.11046568185752
39.505495327293	-0.10908299048673
39.611487724843	-0.10769111890636
39.717480122394	-0.10629170654103
39.823472519944	-0.10488638606399
39.929464917494	-0.10347678139060
40.035457315045	-0.10206450773193
40.141449712595	-0.10065117061593
40.247442110146	-0.099238364848695
40.353434507696	-0.097827673658343
40.459426905246	-0.096420666438614
40.565419302797	-0.095018894859664
40.671411700347	-0.093623890206236
40.777404097898	-0.092237158268272
40.883396495448	-0.090860175993491
40.989388892999	-0.089494389456920
41.095381290549	-0.088141212023163
41.201373688099	-0.086802023516846
41.307366085650	-0.085478170295725
41.413358483200	-0.084170964506773
41.519350880751	-0.082881683429843
41.625343278301	-0.081611568576009
41.731335675851	-0.080361823065361
41.837328073402	-0.079133608583286
41.943320470952	-0.077928042883128
42.049312868503	-0.076746196453511
42.155305266053	-0.075589090206395
42.261297663604	-0.074457693394803
42.367290061154	-0.073352921134148
42.473282458704	-0.072275633574542
42.579274856255	-0.071226635277656
42.685267253805	-0.070206675332444
