#Parameters = {H_cav=30; H_pipe=12; L_cav=20; L_pipe=70; W_cav=30; W_pipe=12; beta=1; cellsperw=20; q=1e-09; sigmaz=5}
#"s / cm"	"Z [Real Part]"
#------------------------
-33.735251380043	5.2839045987934e-10
-33.629258982493	6.0176925010465e-10
-33.523266584942	6.8502657556540e-10
-33.417274187392	7.7944803642599e-10
-33.311281789842	8.8647879680901e-10
-33.205289392291	1.0077469034395e-09
-33.099296994741	1.1450816485632e-09
-32.993304597190	1.3005381093439e-09
-32.887312199640	1.4764245347582e-09
-32.781319802090	1.6753320950977e-09
-32.675327404539	1.9001661780700e-09
-32.569335006989	2.1541834250139e-09
-32.463342609438	2.4410347452694e-09
-32.357350211888	2.7648077387520e-09
-32.251357814337	3.1300788281087e-09
-32.145365416787	3.5419672768808e-09
-32.039373019237	4.0061981810937e-09
-31.933380621686	4.5291709678348e-09
-31.827388224136	5.1180348685784e-09
-31.721395826585	5.7807691476518e-09
-31.615403429035	6.5262791390309e-09
-31.509411031485	7.3644952154994e-09
-31.403418633934	8.3064879002072e-09
-31.297426236384	9.3645872676237e-09
-31.191433838833	1.0552521577923e-08
-31.085441441283	1.1885567074748e-08
-30.979449043732	1.3380716233259e-08
-30.873456646182	1.5056854567919e-08
-30.767464248632	1.6934963965212e-08
-30.661471851081	1.9038339841392e-08
-30.555479453531	2.1392835708678e-08
-30.449487055980	2.4027125175319e-08
-30.343494658430	2.6972993407131e-08
-30.237502260880	3.0265650848989e-08
-30.131509863329	3.3944087207408e-08
-30.025517465779	3.8051446735005e-08
-29.919525068228	4.2635444815539e-08
-29.813532670678	4.7748825037134e-08
-29.707540273127	5.3449853494599e-08
-29.601547875577	5.9802858106238e-08
-29.495555478027	6.6878824409780e-08
-29.389563080476	7.4756033049387e-08
-29.283570682926	8.3520761864578e-08
-29.177578285375	9.3268049578854e-08
-29.071585887825	1.0410252285750e-07
-28.965593490275	1.1613929241024e-07
-28.859601092724	1.2950493210162e-07
-28.753608695174	1.4433853735774e-07
-28.647616297623	1.6079287066778e-07
-28.541623900073	1.7903561056867e-07
-28.435631502523	1.9925068889869e-07
-28.329639104972	2.2163974673207e-07
-28.223646707422	2.4642371097381e-07
-28.117654309871	2.7384449104319e-07
-28.011661912321	3.0416679361086e-07
-27.905669514770	3.3768011694919e-07
-27.799677117220	3.7470085536266e-07
-27.693684719670	4.1557459996572e-07
-27.587692322119	4.6067858745622e-07
-27.481699924569	5.1042433770557e-07
-27.375707527018	5.6526048221839e-07
-27.269715129468	6.2567580419001e-07
-27.163722731918	6.9220249631189e-07
-27.057730334367	7.6541963226954e-07
-26.951737936817	8.4595690555314e-07
-26.845745539266	9.3449860107110e-07
-26.739753141716	1.0317878326449e-06
-26.633760744166	1.1386310766405e-06
-26.527768346615	1.2559029629121e-06
-26.421775949065	1.3845514326008e-06
-26.315783551514	1.5256031724910e-06
-26.209791153964	1.6801693849520e-06
-26.103798756413	1.8494519081434e-06
-25.997806358863	2.0347497989464e-06
-25.891813961313	2.2374661712596e-06
-25.785821563762	2.4591154310895e-06
-25.679829166212	2.7013309335947e-06
-25.573836768661	2.9658731977412e-06
-25.467844371111	3.2546383251797e-06
-25.361851973561	3.5696670498996e-06
-25.255859576010	3.9131540962045e-06
-25.149867178460	4.2874579005322e-06
-25.043874780909	4.6951111836034e-06
-24.937882383359	5.1388315479561e-06
-24.831889985808	5.6215327471841e-06
-24.725897588258	6.1463365656455e-06
-24.619905190708	6.7165850109006e-06
-24.513912793157	7.3358530220111e-06
-24.407920395607	8.0079617183832e-06
-24.301927998056	8.7369916852821e-06
-24.195935600506	9.5272976090402e-06
-24.089943202956	1.0383522657328e-05
-23.983950805405	1.1310613029000e-05
-23.877958407855	1.2313833404311e-05
-23.771966010304	1.3398782166597e-05
-23.665973612754	1.4571408242980e-05
-23.559981215203	1.5838026675779e-05
-23.453988817653	1.7205334774728e-05
-23.347996420103	1.8680428711827e-05
-23.242004022552	2.0270820384856e-05
-23.136011625002	2.1984455063241e-05
-23.030019227451	2.3829726721504e-05
-22.924026829901	2.5815494508431e-05
-22.818034432351	2.7951099834558e-05
-22.712042034800	3.0246382097702e-05
-22.606049637250	3.2711693791524e-05
-22.500057239699	3.5357915900376e-05
-22.394064842149	3.8196470485992e-05
-22.288072444599	4.1239335130564e-05
-22.182080047048	4.4499052807014e-05
-22.076087649498	4.7988743198957e-05
-21.970095251947	5.1722113525545e-05
-21.864102854397	5.5713465470531e-05
-21.758110456846	5.9977701592910e-05
-21.652118059296	6.4530326289640e-05
-21.546125661746	6.9387448539601e-05
-21.440133264195	7.4565781728599e-05
-21.334140866645	8.0082638230831e-05
-21.228148469094	8.5955920659375e-05
-21.122156071544	9.2204109444747e-05
-21.016163673994	9.8846248041499e-05
-20.910171276443	0.00010590192635911
-20.804178878893	0.00011339124718958
-20.698186481342	0.00012133480370118
-20.592194083792	0.00012975364941676
-20.486201686241	0.00013866925458650
-20.380209288691	0.00014810345364790
-20.274216891141	0.00015807838669401
-20.168224493590	0.00016861644003687
-20.062232096040	0.00017974019537272
-19.956239698489	0.00019147231906641
-19.850247300939	0.00020383550108943
-19.744254903389	0.00021685234910328
-19.638262505838	0.00023054528494010
-19.532270108288	0.00024493645353873
-19.426277710737	0.00026004756952481
-19.320285313187	0.00027589977567903
-19.214292915637	0.00029251351143870
-19.108300518086	0.00030990833451130
-19.002308120536	0.00032810274896437
-18.896315722985	0.00034711401338771
-18.790323325435	0.00036695792650440
-18.684330927884	0.00038764862328525
-18.578338530334	0.00040919837401833
-18.472346132784	0.00043161727795404
-18.366353735233	0.00045491304613826
-18.260361337683	0.00047909071964883
-18.154368940132	0.00050415232897180
-18.048376542582	0.00053009661960505
-17.942384145032	0.00055691871937427
-17.836391747481	0.00058460978180076
-17.730399349931	0.00061315667191312
-17.624406952380	0.00064254146773440
-17.518414554830	0.00067274116107677
-17.412422157279	0.00070372719420070
-17.306429759729	0.00073546504802424
-17.200437362179	0.00076791380889869
-17.094444964628	0.00080102557650079
-16.988452567078	0.00083474506469378
-16.882460169527	0.00086900913472655
-16.776467771977	0.00090374626170304
-16.670475374427	0.00093887606146825
-16.564482976876	0.00097430859915537
-16.458490579326	0.0010099439334038
-16.352498181775	0.0010456715713399
-16.246505784225	0.0010813698979235
-16.140513386675	0.0011169056445541
-16.034520989124	0.0011521330005073
-15.928528591574	0.0011868930709194
-15.822536194023	0.0012210135702954
-15.716543796473	0.0012543078216988
-15.610551398922	0.0012865741411571
-15.504559001372	0.0013175956237890
-15.398566603822	0.0013471392399329
-15.292574206271	0.0013749554635834
-15.186581808721	0.0014007778420520
-15.080589411170	0.0014243221430719
-14.974597013620	0.0014452859583812
-14.868604616070	0.0014633478919292
-14.762612218519	0.0014781667553601
-14.656619820969	0.0014893813751127
-14.550627423418	0.0014966105783092
-14.444635025868	0.0014994523180370
-14.338642628317	0.0014974826058892
-14.232650230767	0.0014902561609093
-14.126657833217	0.0014773061096904
-14.020665435666	0.0014581432457537
-13.914673038116	0.0014322559663442
-13.808680640565	0.0013991097254926
-13.702688243015	0.0013581472175293
-13.596695845465	0.0013087886797164
-13.490703447914	0.0012504312074138
-13.384711050364	0.0011824497613199
-13.278718652813	0.0011041954054899
-13.172726255263	0.0010149972431246
-13.066733857713	0.00091416316734755
-12.960741460162	0.00080097969599760
-12.854749062612	0.00067471114760504
-12.748756665061	0.00053460119362135
-12.642764267511	0.00037987432110684
-12.536771869960	0.00020973538784410
-12.430779472410	2.3370178517059e-05
-12.324787074860	-0.00018005194592198
-12.218794677309	-0.00040138059945256
-12.112802279759	-0.00064147871839264
-12.006809882208	-0.00090122374191159
-11.900817484658	-0.0011815058796860
-11.794825087108	-0.0014832232996935
-11.688832689557	-0.0018072865018965
-11.582840292007	-0.0021546136411610
-11.476847894456	-0.0025261279856746
-11.370855496906	-0.0029227553310094
-11.264863099355	-0.0033454247903338
-11.158870701805	-0.0037950661677035
-11.052878304255	-0.0042726099247944
-10.946885906704	-0.0047789799576474
-10.840893509154	-0.0053150951176530
-10.734901111603	-0.0058818642205828
-10.628908714053	-0.0064801848141487
-10.522916316503	-0.0071109363593639
-10.416923918952	-0.0077749808409539
-10.310931521402	-0.0084731613051573
-10.204939123851	-0.0092062978808566
-10.098946726301	-0.0099751866325683
-9.9929543287505	-0.010780589041508
-9.8869619312001	-0.011623241305926
-9.7809695336497	-0.012503845557156
-9.6749771360993	-0.013423065616337
-9.5689847385489	-0.014381522880757
-9.4629923409984	-0.015379792673241
-9.3569999434480	-0.016418402816029
-9.2510075458976	-0.017497838271407
-9.1450151483472	-0.018618526953187
-9.0390227507968	-0.019780837384033
-8.9330303532464	-0.020985082275928
-8.8270379556960	-0.022231508376027
-8.7210455581456	-0.023520304685553
-8.6150531605951	-0.024851595523112
-8.5090607630447	-0.026225437526599
-8.4030683654943	-0.027641808522229
-8.2970759679439	-0.029100614516502
-8.1910835703935	-0.030601687853771
-8.0850911728431	-0.032144785035065
-7.9790987752927	-0.033729582861477
-7.8731063777422	-0.035355675327767
-7.7671139801918	-0.037022567103442
-7.6611215826414	-0.038729688850337
-7.5551291850910	-0.040476379698638
-7.4491367875406	-0.042261895818879
-7.3431443899902	-0.044085404583771
-7.2371519924398	-0.045945983879406
-7.1311595948893	-0.047842632591125
-7.0251671973389	-0.049774261047952
-6.9191747997885	-0.051739693150866
-6.8131824022381	-0.053737674489026
-6.7071900046877	-0.055766871133588
-6.6011976071373	-0.057825846513812
-6.4952052095869	-0.059913098665336
-6.3892128120364	-0.062027025663673
-6.2832204144860	-0.064165958164502
-6.1772280169356	-0.066328145128544
-6.0712356193852	-0.068511753742347
-5.9652432218348	-0.070714885770192
-5.8592508242844	-0.072935582718376
-5.7532584267340	-0.075171814503334
-5.6472660291836	-0.077421512304979
-5.5412736316331	-0.079682531525649
-5.4352812340827	-0.081952680218932
-5.3292888365323	-0.084229719306381
-5.2232964389819	-0.086511341981282
-5.1173040414315	-0.088795217017184
-5.0113116438811	-0.091078979209040
-4.9053192463307	-0.093360209865828
-4.7993268487802	-0.095636487796159
-4.6933344512298	-0.097905354179425
-4.5873420536794	-0.10016433753031
-4.4813496561290	-0.10241097067055
-4.3753572585786	-0.10464275822994
-4.2693648610282	-0.10685721551632
-4.1633724634778	-0.10905186268946
-4.0573800659273	-0.11122422774352
-3.9513876683769	-0.11337186142714
-3.8453952708265	-0.11549233065209
-3.7394028732761	-0.11758320969293
-3.6334104757257	-0.11964211804474
-3.5274180781753	-0.12166669626809
-3.4214256806249	-0.12365462539873
-3.3154332830744	-0.12560364629736
-3.2094408855240	-0.12751155071169
-3.1034484879736	-0.12937615533177
-2.9974560904232	-0.13119536196140
-2.8914636928728	-0.13296715226230
-2.7854712953224	-0.13468959456188
-2.6794788977720	-0.13636081279872
-2.5734865002215	-0.13797899826152
-2.4674941026711	-0.13954242212175
-2.3615017051207	-0.14104945113662
-2.2555093075703	-0.14249850171021
-2.1495169100199	-0.14388807766415
-2.0435245124695	-0.14521673160360
-1.9375321149191	-0.14648312308356
-1.8315397173687	-0.14768600520829
-1.7255473198182	-0.14882424540008
-1.6195549222678	-0.14989682952182
-1.5135625247174	-0.15090281818950
-1.4075701271670	-0.15184136496355
-1.3015777296166	-0.15271173581518
-1.1955853320662	-0.15351328230260
-1.0895929345158	-0.15424542443883
-0.98360053696534	-0.15490769478830
-0.87760813941493	-0.15549968311567
-0.77161574186452	-0.15602106936141
-0.66562334431410	-0.15647163457982
-0.55963094676368	-0.15685124059318
-0.45363854921327	-0.15715980452495
-0.34764615166286	-0.15739734013341
-0.24165375411245	-0.15756392256764
-0.13566135656203	-0.15765972165573
-0.029668959011619	-0.15768499791066
0.076323438538800	-0.15764005736232
0.18231583608921	-0.15752524954566
0.28830823363963	-0.15734100909405
0.39430063119004	-0.15708780994321
0.50029302874045	-0.15676617909990
0.60628542629086	-0.15637666543625
0.71227782384128	-0.15591984349974
0.81827022139170	-0.15539632254969
0.92426261894211	-0.15480674502184
1.0302550164925	-0.15415178940641
1.1362474140429	-0.15343218487622
1.2422398115933	-0.15264868944795
1.3482322091438	-0.15180206264760
1.4542246066942	-0.15089311152511
1.5602170042446	-0.14992261044569
1.6662094017950	-0.14889131825899
1.7722017993454	-0.14780000196942
1.8781941968958	-0.14664940217049
1.9841865944462	-0.14544023991588
2.0901789919967	-0.14417325778488
2.1961713895471	-0.14284914160887
2.3021637870975	-0.14146862669912
2.4081561846479	-0.14003243115680
2.5141485821983	-0.13854125992273
2.6201409797487	-0.13699579443137
2.7261333772991	-0.13539668009343
2.8321257748496	-0.13374451097307
2.9381181724000	-0.13203987100578
3.0441105699504	-0.13028329220702
3.1501029675008	-0.12847526501116
3.2560953650512	-0.12661626833855
3.3620877626016	-0.12470674480017
3.4680801601520	-0.12274714197168
3.5740725577025	-0.12073786908139
3.6800649552529	-0.11867929798048
3.7860573528033	-0.11657177449373
3.8920497503537	-0.11441561880266
3.9980421479041	-0.11221111427479
4.1040345454545	-0.10995853319668
4.2100269430049	-0.10765811813173
4.3160193405554	-0.10531011556100
4.4220117381058	-0.10291475401514
4.5280041356562	-0.10047225132821
4.6339965332066	-0.097982806534508
4.7399889307570	-0.095446611862988
4.8459813283074	-0.092863859643028
4.9519737258578	-0.090234729928208
5.0579661234082	-0.087559379361322
5.1639585209587	-0.084837982570417
5.2699509185091	-0.082070708806556
5.3759433160595	-0.079257756764509
5.4819357136099	-0.076399343555320
5.5879281111603	-0.073495704623731
5.6939205087107	-0.070547109162946
5.7999129062611	-0.067553838641433
5.9059053038116	-0.064516193382919
6.0118977013620	-0.061434506030022
6.1178900989124	-0.058309131410438
6.2238824964628	-0.055140467981296
6.3298748940132	-0.051928943513084
6.4358672915636	-0.048675040111016
6.5418596891140	-0.045379304017609
6.6478520866645	-0.042042336546761
6.7538444842149	-0.038664784751368
6.8598368817653	-0.035247338126612
6.9658292793157	-0.031790723674853
7.0718216768661	-0.028295712522785
7.1778140744165	-0.024763139360606
7.2838064719669	-0.021193898204180
7.3897988695174	-0.017588948079055
7.4957912670678	-0.013949317427640
7.6017836646182	-0.010276104602025
7.7077760621686	-0.0065704702011046
7.8137684597190	-0.0028336540726761
7.9197608572694	0.00093305230591778
8.0257532548198	0.0047282963207508
8.1317456523702	0.0085506657830395
8.2377380499207	0.012398687357096
8.3437304474711	0.016270827342454
8.4497228450215	0.020165488646261
8.5557152425719	0.024081023071497
8.6617076401223	0.028015719006084
8.7677000376727	0.031967808857849
8.8736924352231	0.035935474189740
8.9796848327736	0.039916844308033
9.0856772303240	0.043909991449254
9.1916696278744	0.047912942026320
9.2976620254248	0.051923672317150
9.4036544229752	0.055940110790455
9.5096468205256	0.059960143139311
9.6156392180760	0.063981615585497
9.7216316156265	0.068002342445953
9.8276240131769	0.072020111720683
9.9336164107273	0.076032690059113
10.039608808278	0.080037825211838
10.145601205828	0.084033245840590
10.251593603379	0.088016661965199
10.357586000929	0.091985770195256
10.463578398479	0.095938254451474
10.569570796030	0.099871791653011
10.675563193580	0.10378405194092
10.781555591131	0.10767270518261
10.887547988681	0.11153542825123
10.993540386231	0.11536990919313
11.099532783782	0.11917384722733
11.205525181332	0.12294495841109
11.311517578883	0.12668098050846
11.417509976433	0.13037967747831
11.523502373983	0.13403884305454
11.629494771534	0.13765630104010
11.735487169084	0.14122990410028
11.841479566635	0.14475754403006
11.947471964185	0.14823715081456
12.053464361736	0.15166669442382
12.159456759286	0.15504418955065
12.265449156836	0.15836769781381
12.371441554387	0.16163533397234
12.477433951937	0.16484527014801
12.583426349488	0.16799573717292
12.689418747038	0.17108502823534
12.795411144588	0.17411149782454
12.901403542139	0.17707356627784
13.007395939689	0.17996971923114
13.113388337240	0.18279850644115
13.219380734790	0.18555854356356
13.325373132341	0.18824851283144
13.431365529891	0.19086716456259
13.537357927441	0.19341332180853
13.643350324992	0.19588587807863
13.749342722542	0.19828380030318
13.855335120093	0.20060612839219
13.961327517643	0.20285197650051
14.067319915193	0.20502053279311
14.173312312744	0.20711105743926
14.279304710294	0.20912288697702
14.385297107845	0.21105543304240
14.491289505395	0.21290818092239
14.597281902945	0.21468069257304
14.703274300496	0.21637260313119
14.809266698046	0.21798362174204
14.915259095597	0.21951352901783
15.021251493147	0.22096217289323
15.127243890698	0.22232946691437
15.233236288248	0.22361538824410
15.339228685798	0.22481997621801
15.445221083349	0.22594333293713
15.551213480899	0.22698562241262
15.657205878450	0.22794707216825
15.763198276000	0.22882797099693
15.869190673550	0.22962866750175
15.975183071101	0.23034956802160
16.081175468651	0.23099113330146
16.187167866202	0.23155387559193
16.293160263752	0.23203835377822
16.399152661303	0.23244517075224
16.505145058853	0.23277497200086
16.611137456403	0.23302844474590
16.717129853954	0.23320631780354
16.823122251504	0.23330935820156
16.929114649055	0.23333837094844
17.035107046605	0.23329419627963
17.141099444155	0.23317770649756
17.247091841706	0.23298980192562
17.353084239256	0.23273140801745
17.459076636807	0.23240347262531
17.565069034357	0.23200696356546
17.671061431908	0.23154286681443
17.777053829458	0.23101218590143
17.883046227008	0.23041593794507
17.989038624559	0.22975515313740
18.095031022109	0.22903087126631
18.201023419660	0.22824413923870
18.307015817210	0.22739600903556
18.413008214760	0.22648753442711
18.519000612311	0.22551976989532
18.624993009861	0.22449377034764
18.730985407412	0.22341059039066
18.836977804962	0.22227128340580
18.942970202512	0.22107689933698
19.048962600063	0.21982848274307
19.154954997613	0.21852707026640
19.260947395164	0.21717368833891
19.366939792714	0.21576935045852
19.472932190265	0.21431505482191
19.578924587815	0.21281178357158
19.684916985365	0.21126050247895
19.790909382916	0.20966216139573
19.896901780466	0.20801769441083
20.002894178017	0.20632801935026
20.108886575567	0.20459403615505
20.214878973117	0.20281662551195
20.320871370668	0.20099664879716
20.426863768218	0.19913494590051
20.532856165769	0.19723233431731
20.638848563319	0.19528961070865
20.744840960869	0.19330754887342
20.850833358420	0.19128690317560
20.956825755970	0.18922840847826
21.062818153521	0.18713277968787
21.168810551071	0.18500071270991
21.274802948622	0.18283288370394
21.380795346172	0.18062994763039
21.486787743722	0.17839253974653
21.592780141273	0.17612127505787
21.698772538823	0.17381674836667
21.804764936374	0.17147953606866
21.910757333924	0.16911019744167
22.016749731474	0.16670927517437
22.122742129025	0.16427729781956
22.228734526575	0.16181478011175
22.334726924126	0.15932222362270
22.440719321676	0.15680011890658
22.546711719227	0.15424894424034
22.652704116777	0.15166916760394
22.758696514327	0.14906124890722
22.864688911878	0.14642564034992
22.970681309428	0.14376278854943
23.076673706979	0.14107313577837
23.182666104529	0.13835711976964
23.288658502079	0.13561517685393
23.394650899630	0.13284774125485
23.500643297180	0.13005524770005
23.606635694731	0.12723813186336
23.712628092281	0.12439683115367
23.818620489832	0.12153178519126
23.924612887382	0.11864343988914
24.030605284932	0.11573224838496
24.136597682483	0.11279867282146
24.242590080033	0.10984318626235
24.348582477584	0.10686627286415
24.454574875134	0.10386843158755
24.560567272684	0.10085017611219
24.666559670235	0.097812033778711
24.772552067785	0.094754548287038
24.878544465336	0.091678278578412
24.984536862886	0.088583799147478
25.090529260436	0.085471702135188
25.196521657987	0.082342596160053
25.302514055537	0.079197108798388
25.408506453088	0.076035889427984
25.514498850638	0.072859608826376
25.620491248189	0.069668961469996
25.726483645739	0.066464666827265
25.832476043289	0.063247470027652
25.938468440840	0.060018141721122
26.044460838390	0.056777479592488
26.150453235941	0.053526307200994
26.256445633491	0.050265473657625
26.362438031041	0.046995854039106
26.468430428592	0.043718347986810
26.574422826142	0.040433879880079
26.680415223693	0.037143397409144
26.786407621243	0.033847870024109
26.892400018794	0.030548289273394
26.998392416344	0.027245668787312
27.104384813894	0.023941044191452
27.210377211445	0.020635474946433
27.316369608995	0.017330044493130
27.422362006546	0.014025862112917
27.528354404096	0.010724063062243
27.634346801646	0.0074258072516332
27.740339199197	0.0041322791857185
27.846331596747	0.00084468417651270
27.952323994298	-0.0024357519450180
28.058316391848	-0.0057077874088973
28.164308789398	-0.0089701657740762
28.270301186949	-0.012221619237812
28.376293584499	-0.015460868433150
28.482285982050	-0.018686624389193
28.588278379600	-0.021897586524064
28.694270777151	-0.025092443491817
28.800263174701	-0.028269874270565
28.906255572251	-0.031428547536716
29.012247969802	-0.034567122234923
29.118240367352	-0.037684249612526
29.224232764903	-0.040778575436695
29.330225162453	-0.043848741617815
29.436217560003	-0.046893389930431
29.542209957554	-0.049911161742752
29.648202355104	-0.052900702615360
29.754194752655	-0.055860662578942
29.860187150205	-0.058789699168207
29.966179547756	-0.061686477621829
30.072171945306	-0.064549672150308
30.178164342856	-0.067377966609132
30.284156740407	-0.070170057230274
30.390149137957	-0.072924652036765
30.496141535508	-0.075640471808238
30.602133933058	-0.078316251978329
30.708126330608	-0.080950743882100
30.814118728159	-0.083542717243480
30.920111125709	-0.086090962118887
31.026103523260	-0.088594291234325
31.132095920810	-0.091051542683245
31.238088318360	-0.093461581459256
31.344080715911	-0.095823300506733
31.450073113461	-0.098135620631635
31.556065511012	-0.10039749158254
31.662057908562	-0.10260789278595
31.768050306113	-0.10476583275618
31.874042703663	-0.10687035150199
31.980035101213	-0.10892052193156
32.086027498764	-0.11091545162055
32.192019896314	-0.11285428586011
32.298012293865	-0.11473620787831
32.404004691415	-0.11656043945234
32.509997088965	-0.11832624269412
32.615989486516	-0.12003291966059
32.721981884066	-0.12167981330360
32.827974281617	-0.12326630752363
32.933966679167	-0.12479182741695
33.039959076718	-0.12625584079004
33.145951474268	-0.12765786075593
33.251943871818	-0.12899744628757
33.357936269369	-0.13027420401250
33.463928666919	-0.13148778908928
33.569921064470	-0.13263790603730
33.675913462020	-0.13372430962848
33.781905859570	-0.13474680383970
33.887898257121	-0.13570524161113
33.993890654671	-0.13659952401756
34.099883052222	-0.13742959952908
34.205875449772	-0.13819546312239
34.311867847322	-0.13889715605829
34.417860244873	-0.13953476568720
34.523852642423	-0.14010842706153
34.629845039974	-0.14061832354452
34.735837437524	-0.14106468866316
34.841829835075	-0.14144780840942
34.947822232625	-0.14176802290115
35.053814630175	-0.14202572831081
35.159807027726	-0.14222137638667
35.265799425276	-0.14235547329858
35.371791822827	-0.14242857729403
35.477784220377	-0.14244129644800
35.583776617927	-0.14239428492980
35.689769015478	-0.14228824105299
35.795761413028	-0.14212390513554
35.901753810579	-0.14190205954128
36.007746208129	-0.14162352921729
36.113738605680	-0.14128918339037
36.219731003230	-0.14089993678928
36.325723400780	-0.14045675206946
36.431715798331	-0.13996064116719
36.537708195881	-0.13941266526656
36.643700593432	-0.13881393365604
36.749692990982	-0.13816560261592
36.855685388532	-0.13746887212618
36.961677786083	-0.13672498251038
37.067670183633	-0.13593521124046
37.173662581184	-0.13510086824078
37.279654978734	-0.13422329420529
37.385647376284	-0.13330385849995
37.491639773835	-0.13234395789777
37.597632171385	-0.13134501733029
37.703624568936	-0.13030849162372
37.809616966486	-0.12923586673830
37.915609364037	-0.12812866073847
38.021601761587	-0.12698842437128
38.127594159137	-0.12581673927649
38.233586556688	-0.12461521604760
38.339578954238	-0.12338548982270
38.445571351789	-0.12212921502281
38.551563749339	-0.12084806112658
38.657556146889	-0.11954370856696
38.763548544440	-0.11821784491453
38.869540941990	-0.11687216350697
38.975533339541	-0.11550836268668
39.081525737091	-0.11412814537130
39.187518134642	-0.11273321955431
39.293510532192	-0.11132529806570
39.399502929742	-0.10990609788949
39.505495327293	-0.10847733889352
39.611487724843	-0.10704074204899
39.717480122394	-0.10559802555123
39.823472519944	-0.10415090203718
39.929464917494	-0.10270107464894
40.035457315045	-0.10125023279927
40.141449712595	-0.099800049627841
40.247442110146	-0.098352178180323
40.353434507696	-0.096908248278717
40.459426905246	-0.095469865481179
40.565419302797	-0.094038609278972
40.671411700347	-0.092616032254929
40.777404097898	-0.091203659670664
40.883396495448	-0.089802988321760
40.989388892999	-0.088415485627771
41.095381290549	-0.087042588591704
41.201373688099	-0.085685700533202
41.307366085650	-0.084346188058805
41.413358483200	-0.083025378419585
41.519350880751	-0.081724555283120
41.625343278301	-0.080444956422113
41.731335675851	-0.079187771043549
41.837328073402	-0.077954137628864
41.943320470952	-0.076745143257438
42.049312868503	-0.075561823399281
42.155305266053	-0.074405161198542
42.261297663604	-0.073276086849583
42.367290061154	-0.072175477715456
42.473282458704	-0.071104156599682
42.579274856255	-0.070062891246826
42.685267253805	-0.069052392991828
42.791259651356	-0.068073314271982
