           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  9.5302E+01
 -3.4823E+01  9.4800E+01
 -3.4646E+01  9.4297E+01
 -3.4468E+01  9.3795E+01
 -3.4291E+01  9.3293E+01
 -3.4114E+01  9.2201E+01
 -3.3937E+01  9.1023E+01
 -3.3759E+01  8.9846E+01
 -3.3582E+01  8.8668E+01
 -3.3405E+01  8.7267E+01
 -3.3228E+01  8.5790E+01
 -3.3051E+01  8.4314E+01
 -3.2873E+01  8.2837E+01
 -3.2696E+01  8.1249E+01
 -3.2519E+01  7.9594E+01
 -3.2342E+01  7.7939E+01
 -3.2165E+01  7.6284E+01
 -3.1987E+01  7.4607E+01
 -3.1810E+01  7.2908E+01
 -3.1633E+01  7.1209E+01
 -3.1456E+01  6.9510E+01
 -3.1278E+01  6.7840E+01
 -3.1101E+01  6.6218E+01
 -3.0924E+01  6.4597E+01
 -3.0747E+01  6.2975E+01
 -3.0570E+01  6.1400E+01
 -3.0392E+01  5.9972E+01
 -3.0215E+01  5.8544E+01
 -3.0038E+01  5.7117E+01
 -2.9861E+01  5.5721E+01
 -2.9684E+01  5.4573E+01
 -2.9506E+01  5.3424E+01
 -2.9329E+01  5.2275E+01
 -2.9152E+01  5.1126E+01
 -2.8975E+01  5.0301E+01
 -2.8797E+01  4.9478E+01
 -2.8620E+01  4.8655E+01
 -2.8443E+01  4.7832E+01
 -2.8266E+01  4.7299E+01
 -2.8089E+01  4.6811E+01
 -2.7911E+01  4.6322E+01
 -2.7734E+01  4.5834E+01
 -2.7557E+01  4.5572E+01
 -2.7380E+01  4.5390E+01
 -2.7203E+01  4.5208E+01
 -2.7025E+01  4.5026E+01
 -2.6848E+01  4.4994E+01
 -2.6671E+01  4.5056E+01
 -2.6494E+01  4.5118E+01
 -2.6316E+01  4.5180E+01
 -2.6139E+01  4.5322E+01
 -2.5962E+01  4.5547E+01
 -2.5785E+01  4.5772E+01
 -2.5608E+01  4.5997E+01
 -2.5430E+01  4.6252E+01
 -2.5253E+01  4.6560E+01
 -2.5076E+01  4.6869E+01
 -2.4899E+01  4.7178E+01
 -2.4722E+01  4.7489E+01
 -2.4544E+01  4.7807E+01
 -2.4367E+01  4.8126E+01
 -2.4190E+01  4.8445E+01
 -2.4013E+01  4.8760E+01
 -2.3835E+01  4.9050E+01
 -2.3658E+01  4.9340E+01
 -2.3481E+01  4.9629E+01
