           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  7.0835E+01
 -3.4823E+01  7.1355E+01
 -3.4646E+01  7.1875E+01
 -3.4468E+01  7.2395E+01
 -3.4291E+01  7.2914E+01
 -3.4114E+01  7.3714E+01
 -3.3937E+01  7.4554E+01
 -3.3759E+01  7.5394E+01
 -3.3582E+01  7.6234E+01
 -3.3405E+01  7.6773E+01
 -3.3228E+01  7.7210E+01
 -3.3051E+01  7.7647E+01
 -3.2873E+01  7.8084E+01
 -3.2696E+01  7.8283E+01
 -3.2519E+01  7.8337E+01
 -3.2342E+01  7.8391E+01
 -3.2165E+01  7.8445E+01
 -3.1987E+01  7.8326E+01
 -3.1810E+01  7.8031E+01
 -3.1633E+01  7.7736E+01
 -3.1456E+01  7.7441E+01
 -3.1278E+01  7.7029E+01
 -3.1101E+01  7.6416E+01
 -3.0924E+01  7.5804E+01
 -3.0747E+01  7.5191E+01
 -3.0570E+01  7.4513E+01
 -3.0392E+01  7.3628E+01
 -3.0215E+01  7.2744E+01
 -3.0038E+01  7.1860E+01
 -2.9861E+01  7.0949E+01
 -2.9684E+01  6.9836E+01
 -2.9506E+01  6.8723E+01
 -2.9329E+01  6.7610E+01
 -2.9152E+01  6.6497E+01
 -2.8975E+01  6.5193E+01
 -2.8797E+01  6.3888E+01
 -2.8620E+01  6.2582E+01
 -2.8443E+01  6.1277E+01
 -2.8266E+01  5.9832E+01
 -2.8089E+01  5.8366E+01
 -2.7911E+01  5.6899E+01
 -2.7734E+01  5.5433E+01
 -2.7557E+01  5.3865E+01
 -2.7380E+01  5.2261E+01
 -2.7203E+01  5.0657E+01
 -2.7025E+01  4.9053E+01
 -2.6848E+01  4.7371E+01
 -2.6671E+01  4.5639E+01
 -2.6494E+01  4.3907E+01
 -2.6316E+01  4.2175E+01
 -2.6139E+01  4.0380E+01
 -2.5962E+01  3.8517E+01
 -2.5785E+01  3.6655E+01
 -2.5608E+01  3.4792E+01
 -2.5430E+01  3.2879E+01
 -2.5253E+01  3.0875E+01
 -2.5076E+01  2.8871E+01
 -2.4899E+01  2.6867E+01
 -2.4722E+01  2.4822E+01
 -2.4544E+01  2.2644E+01
 -2.4367E+01  2.0465E+01
 -2.4190E+01  1.8286E+01
 -2.4013E+01  1.6083E+01
 -2.3835E+01  1.3685E+01
 -2.3658E+01  1.1286E+01
 -2.3481E+01  8.8870E+00
 -2.3304E+01  6.4882E+00
 -2.3127E+01  3.8112E+00
 -2.2949E+01  1.1292E+00
 -2.2772E+01 -1.5528E+00
 -2.2595E+01 -4.2347E+00
 -2.2418E+01 -7.2343E+00
 -2.2241E+01 -1.0287E+01
 -2.2063E+01 -1.3340E+01
 -2.1886E+01 -1.6392E+01
 -2.1709E+01 -1.9802E+01
 -2.1532E+01 -2.3343E+01
 -2.1354E+01 -2.6885E+01
 -2.1177E+01 -3.0426E+01
 -2.1000E+01 -3.4353E+01
 -2.0823E+01 -3.8533E+01
 -2.0646E+01 -4.2713E+01
 -2.0468E+01 -4.6893E+01
 -2.0291E+01 -5.1469E+01
 -2.0114E+01 -5.6476E+01
 -1.9937E+01 -6.1483E+01
 -1.9759E+01 -6.6491E+01
 -1.9582E+01 -7.1873E+01
 -1.9405E+01 -7.7943E+01
 -1.9228E+01 -8.4014E+01
 -1.9051E+01 -9.0085E+01
 -1.8873E+01 -9.6461E+01
 -1.8696E+01 -1.0388E+02
 -1.8519E+01 -1.1131E+02
 -1.8342E+01 -1.1873E+02
 -1.8165E+01 -1.2632E+02
 -1.7987E+01 -1.3544E+02
 -1.7810E+01 -1.4456E+02
 -1.7633E+01 -1.5367E+02
 -1.7456E+01 -1.6279E+02
 -1.7278E+01 -1.7394E+02
 -1.7101E+01 -1.8514E+02
 -1.6924E+01 -1.9635E+02
 -1.6747E+01 -2.0755E+02
 -1.6570E+01 -2.2089E+02
 -1.6392E+01 -2.3462E+02
 -1.6215E+01 -2.4835E+02
 -1.6038E+01 -2.6207E+02
 -1.5861E+01 -2.7795E+02
 -1.5684E+01 -2.9466E+02
 -1.5506E+01 -3.1137E+02
 -1.5329E+01 -3.2807E+02
 -1.5152E+01 -3.4681E+02
 -1.4975E+01 -3.6693E+02
 -1.4797E+01 -3.8705E+02
 -1.4620E+01 -4.0716E+02
 -1.4443E+01 -4.2904E+02
 -1.4266E+01 -4.5291E+02
 -1.4089E+01 -4.7678E+02
 -1.3911E+01 -5.0065E+02
 -1.3734E+01 -5.2585E+02
 -1.3557E+01 -5.5361E+02
 -1.3380E+01 -5.8136E+02
 -1.3203E+01 -6.0912E+02
 -1.3025E+01 -6.3768E+02
 -1.2848E+01 -6.6912E+02
 -1.2671E+01 -7.0056E+02
 -1.2494E+01 -7.3200E+02
 -1.2316E+01 -7.6371E+02
 -1.2139E+01 -7.9813E+02
 -1.1962E+01 -8.3254E+02
 -1.1785E+01 -8.6696E+02
 -1.1608E+01 -9.0146E+02
 -1.1430E+01 -9.3753E+02
 -1.1253E+01 -9.7360E+02
 -1.1076E+01 -1.0097E+03
 -1.0899E+01 -1.0462E+03
 -1.0722E+01 -1.0827E+03
 -1.0544E+01 -1.1190E+03
 -1.0367E+01 -1.1553E+03
 -1.0190E+01 -1.1909E+03
 -1.0013E+01 -1.2265E+03
 -9.8354E+00 -1.2609E+03
 -9.6582E+00 -1.2952E+03
 -9.4810E+00 -1.3281E+03
 -9.3038E+00 -1.3607E+03
 -9.1266E+00 -1.3917E+03
 -8.9494E+00 -1.4222E+03
 -8.7722E+00 -1.4505E+03
 -8.5949E+00 -1.4780E+03
 -8.4177E+00 -1.5055E+03
 -8.2405E+00 -1.5292E+03
 -8.0633E+00 -1.5521E+03
 -7.8861E+00 -1.5749E+03
 -7.7089E+00 -1.5977E+03
 -7.5316E+00 -1.6161E+03
 -7.3544E+00 -1.6333E+03
 -7.1772E+00 -1.6505E+03
 -7.0000E+00 -1.6676E+03
 -6.8228E+00 -1.6812E+03
 -6.6456E+00 -1.6929E+03
 -6.4684E+00 -1.7047E+03
 -6.2911E+00 -1.7164E+03
 -6.1139E+00 -1.7256E+03
 -5.9367E+00 -1.7326E+03
 -5.7595E+00 -1.7396E+03
 -5.5823E+00 -1.7466E+03
 -5.4051E+00 -1.7520E+03
 -5.2278E+00 -1.7552E+03
 -5.0506E+00 -1.7584E+03
 -4.8734E+00 -1.7615E+03
 -4.6962E+00 -1.7638E+03
 -4.5190E+00 -1.7641E+03
 -4.3418E+00 -1.7643E+03
 -4.1646E+00 -1.7645E+03
 -3.9873E+00 -1.7644E+03
 -3.8101E+00 -1.7626E+03
 -3.6329E+00 -1.7609E+03
 -3.4557E+00 -1.7591E+03
 -3.2785E+00 -1.7572E+03
 -3.1013E+00 -1.7542E+03
 -2.9241E+00 -1.7512E+03
 -2.7468E+00 -1.7481E+03
 -2.5696E+00 -1.7451E+03
 -2.3924E+00 -1.7415E+03
 -2.2152E+00 -1.7378E+03
 -2.0380E+00 -1.7342E+03
 -1.8608E+00 -1.7306E+03
 -1.6835E+00 -1.7268E+03
 -1.5063E+00 -1.7230E+03
 -1.3291E+00 -1.7192E+03
 -1.1519E+00 -1.7155E+03
 -9.7468E-01 -1.7118E+03
 -7.9747E-01 -1.7082E+03
 -6.2025E-01 -1.7046E+03
 -4.4304E-01 -1.7009E+03
 -2.6582E-01 -1.6975E+03
 -8.8608E-02 -1.6942E+03
  8.8608E-02 -1.6909E+03
  2.6582E-01 -1.6876E+03
  4.4304E-01 -1.6844E+03
  6.2025E-01 -1.6814E+03
  7.9747E-01 -1.6783E+03
  9.7468E-01 -1.6753E+03
  1.1519E+00 -1.6723E+03
  1.3291E+00 -1.6694E+03
  1.5063E+00 -1.6665E+03
  1.6835E+00 -1.6636E+03
  1.8608E+00 -1.6606E+03
  2.0380E+00 -1.6575E+03
  2.2152E+00 -1.6545E+03
  2.3924E+00 -1.6514E+03
  2.5696E+00 -1.6482E+03
  2.7468E+00 -1.6445E+03
  2.9241E+00 -1.6409E+03
  3.1013E+00 -1.6372E+03
  3.2785E+00 -1.6335E+03
  3.4557E+00 -1.6288E+03
  3.6329E+00 -1.6240E+03
  3.8101E+00 -1.6193E+03
  3.9873E+00 -1.6145E+03
  4.1646E+00 -1.6084E+03
  4.3418E+00 -1.6019E+03
  4.5190E+00 -1.5955E+03
  4.6962E+00 -1.5891E+03
  4.8734E+00 -1.5811E+03
  5.0506E+00 -1.5724E+03
  5.2278E+00 -1.5637E+03
  5.4051E+00 -1.5550E+03
  5.5823E+00 -1.5446E+03
  5.7595E+00 -1.5331E+03
  5.9367E+00 -1.5215E+03
  6.1139E+00 -1.5099E+03
  6.2911E+00 -1.4968E+03
  6.4684E+00 -1.4818E+03
  6.6456E+00 -1.4668E+03
  6.8228E+00 -1.4518E+03
  7.0000E+00 -1.4354E+03
  7.1772E+00 -1.4166E+03
  7.3544E+00 -1.3977E+03
  7.5316E+00 -1.3789E+03
  7.7089E+00 -1.3592E+03
  7.8861E+00 -1.3364E+03
  8.0633E+00 -1.3136E+03
  8.2405E+00 -1.2908E+03
  8.4177E+00 -1.2675E+03
  8.5949E+00 -1.2415E+03
  8.7722E+00 -1.2156E+03
  8.9494E+00 -1.1892E+03
  9.1266E+00 -1.1613E+03
  9.3038E+00 -1.1332E+03
  9.4810E+00 -1.1041E+03
  9.6582E+00 -1.0748E+03
  9.8354E+00 -1.0447E+03
  1.0013E+01 -1.0145E+03
  1.0190E+01 -9.8387E+02
  1.0367E+01 -9.5321E+02
  1.0544E+01 -9.2237E+02
  1.0722E+01 -8.9153E+02
  1.0899E+01 -8.6091E+02
  1.1076E+01 -8.3030E+02
  1.1253E+01 -8.0043E+02
  1.1430E+01 -7.7065E+02
  1.1608E+01 -7.4088E+02
  1.1785E+01 -7.1295E+02
  1.1962E+01 -6.8512E+02
  1.2139E+01 -6.5729E+02
  1.2316E+01 -6.2946E+02
  1.2494E+01 -6.0437E+02
  1.2671E+01 -5.7955E+02
  1.2848E+01 -5.5474E+02
  1.3025E+01 -5.2992E+02
  1.3203E+01 -5.0783E+02
  1.3380E+01 -4.8649E+02
  1.3557E+01 -4.6515E+02
  1.3734E+01 -4.4380E+02
  1.3911E+01 -4.2476E+02
  1.4089E+01 -4.0693E+02
  1.4266E+01 -3.8909E+02
  1.4443E+01 -3.7125E+02
  1.4620E+01 -3.5514E+02
  1.4797E+01 -3.4057E+02
  1.4975E+01 -3.2599E+02
  1.5152E+01 -3.1141E+02
  1.5329E+01 -2.9799E+02
  1.5506E+01 -2.8628E+02
  1.5684E+01 -2.7457E+02
  1.5861E+01 -2.6286E+02
  1.6038E+01 -2.5182E+02
  1.6215E+01 -2.4251E+02
  1.6392E+01 -2.3321E+02
  1.6570E+01 -2.2390E+02
  1.6747E+01 -2.1489E+02
  1.6924E+01 -2.0753E+02
  1.7101E+01 -2.0016E+02
  1.7278E+01 -1.9279E+02
  1.7456E+01 -1.8546E+02
  1.7633E+01 -1.7959E+02
  1.7810E+01 -1.7372E+02
  1.7987E+01 -1.6785E+02
  1.8165E+01 -1.6198E+02
  1.8342E+01 -1.5709E+02
  1.8519E+01 -1.5232E+02
  1.8696E+01 -1.4755E+02
  1.8873E+01 -1.4278E+02
  1.9051E+01 -1.3859E+02
  1.9228E+01 -1.3457E+02
  1.9405E+01 -1.3056E+02
  1.9582E+01 -1.2654E+02
  1.9759E+01 -1.2282E+02
  1.9937E+01 -1.1927E+02
  2.0114E+01 -1.1572E+02
  2.0291E+01 -1.1217E+02
  2.0468E+01 -1.0874E+02
  2.0646E+01 -1.0542E+02
  2.0823E+01 -1.0210E+02
  2.1000E+01 -9.8779E+01
  2.1177E+01 -9.5482E+01
  2.1354E+01 -9.2218E+01
  2.1532E+01 -8.8954E+01
  2.1709E+01 -8.5691E+01
  2.1886E+01 -8.2411E+01
  2.2063E+01 -7.9089E+01
  2.2241E+01 -7.5766E+01
  2.2418E+01 -7.2443E+01
  2.2595E+01 -6.9103E+01
  2.2772E+01 -6.5657E+01
  2.2949E+01 -6.2212E+01
  2.3127E+01 -5.8766E+01
  2.3304E+01 -5.5318E+01
  2.3481E+01 -5.1738E+01
  2.3658E+01 -4.8158E+01
  2.3835E+01 -4.4577E+01
  2.4013E+01 -4.0997E+01
  2.4190E+01 -3.7330E+01
  2.4367E+01 -3.3653E+01
  2.4544E+01 -2.9976E+01
  2.4722E+01 -2.6299E+01
  2.4899E+01 -2.2608E+01
  2.5076E+01 -1.8913E+01
  2.5253E+01 -1.5218E+01
  2.5430E+01 -1.1523E+01
  2.5608E+01 -7.8849E+00
  2.5785E+01 -4.2794E+00
  2.5962E+01 -6.7392E-01
  2.6139E+01  2.9316E+00
  2.6316E+01  6.4233E+00
  2.6494E+01  9.8069E+00
  2.6671E+01  1.3191E+01
  2.6848E+01  1.6574E+01
  2.7025E+01  1.9818E+01
  2.7203E+01  2.2840E+01
  2.7380E+01  2.5863E+01
  2.7557E+01  2.8885E+01
  2.7734E+01  3.1779E+01
  2.7911E+01  3.4310E+01
  2.8089E+01  3.6842E+01
  2.8266E+01  3.9373E+01
  2.8443E+01  4.1824E+01
  2.8620E+01  4.3753E+01
  2.8797E+01  4.5683E+01
  2.8975E+01  4.7613E+01
  2.9152E+01  4.9537E+01
  2.9329E+01  5.0792E+01
  2.9506E+01  5.2047E+01
  2.9684E+01  5.3302E+01
  2.9861E+01  5.4557E+01
  3.0038E+01  5.5195E+01
  3.0215E+01  5.5750E+01
  3.0392E+01  5.6306E+01
  3.0570E+01  5.6861E+01
  3.0747E+01  5.6904E+01
  3.0924E+01  5.6783E+01
  3.1101E+01  5.6661E+01
  3.1278E+01  5.6539E+01
  3.1456E+01  5.6040E+01
  3.1633E+01  5.5318E+01
  3.1810E+01  5.4596E+01
  3.1987E+01  5.3875E+01
  3.2165E+01  5.2911E+01
  3.2342E+01  5.1709E+01
  3.2519E+01  5.0508E+01
  3.2696E+01  4.9306E+01
  3.2873E+01  4.7977E+01
