           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  2.5820E+00
 -3.4823E+01  2.6633E+00
 -3.4646E+01  2.7446E+00
 -3.4468E+01  2.8259E+00
 -3.4291E+01  2.9072E+00
 -3.4114E+01  3.2018E+00
 -3.3937E+01  3.5271E+00
 -3.3759E+01  3.8525E+00
 -3.3582E+01  4.1779E+00
 -3.3405E+01  4.7133E+00
 -3.3228E+01  5.3196E+00
 -3.3051E+01  5.9258E+00
 -3.2873E+01  6.5321E+00
 -3.2696E+01  7.2763E+00
 -3.2519E+01  8.1045E+00
 -3.2342E+01  8.9327E+00
 -3.2165E+01  9.7608E+00
 -3.1987E+01  1.0672E+01
 -3.1810E+01  1.1667E+01
 -3.1633E+01  1.2662E+01
 -3.1456E+01  1.3657E+01
 -3.1278E+01  1.4680E+01
 -3.1101E+01  1.5750E+01
 -3.0924E+01  1.6819E+01
 -3.0747E+01  1.7889E+01
 -3.0570E+01  1.8950E+01
 -3.0392E+01  1.9985E+01
 -3.0215E+01  2.1020E+01
 -3.0038E+01  2.2055E+01
 -2.9861E+01  2.3071E+01
 -2.9684E+01  2.3938E+01
 -2.9506E+01  2.4805E+01
 -2.9329E+01  2.5672E+01
 -2.9152E+01  2.6539E+01
 -2.8975E+01  2.7100E+01
 -2.8797E+01  2.7658E+01
 -2.8620E+01  2.8217E+01
 -2.8443E+01  2.8775E+01
 -2.8266E+01  2.8960E+01
 -2.8089E+01  2.9087E+01
 -2.7911E+01  2.9214E+01
 -2.7734E+01  2.9341E+01
 -2.7557E+01  2.9087E+01
 -2.7380E+01  2.8699E+01
 -2.7203E+01  2.8311E+01
 -2.7025E+01  2.7922E+01
 -2.6848E+01  2.7200E+01
 -2.6671E+01  2.6268E+01
 -2.6494E+01  2.5335E+01
 -2.6316E+01  2.4402E+01
 -2.6139E+01  2.3222E+01
 -2.5962E+01  2.1781E+01
 -2.5785E+01  2.0341E+01
 -2.5608E+01  1.8900E+01
 -2.5430E+01  1.7316E+01
 -2.5253E+01  1.5476E+01
 -2.5076E+01  1.3637E+01
 -2.4899E+01  1.1797E+01
 -2.4722E+01  9.9024E+00
 -2.4544E+01  7.8279E+00
 -2.4367E+01  5.7534E+00
 -2.4190E+01  3.6789E+00
 -2.4013E+01  1.6005E+00
 -2.3835E+01 -5.0950E-01
 -2.3658E+01 -2.6195E+00
 -2.3481E+01 -4.7296E+00
 -2.3304E+01 -6.8396E+00
 -2.3127E+01 -8.7790E+00
 -2.2949E+01 -1.0715E+01
 -2.2772E+01 -1.2652E+01
 -2.2595E+01 -1.4588E+01
 -2.2418E+01 -1.6217E+01
 -2.2241E+01 -1.7795E+01
 -2.2063E+01 -1.9373E+01
 -2.1886E+01 -2.0951E+01
 -2.1709E+01 -2.2165E+01
 -2.1532E+01 -2.3247E+01
 -2.1354E+01 -2.4328E+01
 -2.1177E+01 -2.5409E+01
 -2.1000E+01 -2.6144E+01
 -2.0823E+01 -2.6654E+01
 -2.0646E+01 -2.7164E+01
 -2.0468E+01 -2.7674E+01
 -2.0291E+01 -2.7910E+01
 -2.0114E+01 -2.7848E+01
 -1.9937E+01 -2.7787E+01
 -1.9759E+01 -2.7725E+01
 -1.9582E+01 -2.7485E+01
 -1.9405E+01 -2.6918E+01
 -1.9228E+01 -2.6351E+01
 -1.9051E+01 -2.5784E+01
 -1.8873E+01 -2.5129E+01
 -1.8696E+01 -2.4175E+01
 -1.8519E+01 -2.3220E+01
 -1.8342E+01 -2.2265E+01
 -1.8165E+01 -2.1287E+01
 -1.7987E+01 -2.0091E+01
 -1.7810E+01 -1.8895E+01
 -1.7633E+01 -1.7699E+01
 -1.7456E+01 -1.6504E+01
 -1.7278E+01 -1.5224E+01
 -1.7101E+01 -1.3941E+01
 -1.6924E+01 -1.2659E+01
 -1.6747E+01 -1.1377E+01
 -1.6570E+01 -1.0143E+01
 -1.6392E+01 -8.9175E+00
 -1.6215E+01 -7.6920E+00
 -1.6038E+01 -6.4666E+00
 -1.5861E+01 -5.3684E+00
 -1.5684E+01 -4.3192E+00
 -1.5506E+01 -3.2700E+00
 -1.5329E+01 -2.2209E+00
 -1.5152E+01 -1.3385E+00
 -1.4975E+01 -5.6934E-01
 -1.4797E+01  1.9986E-01
 -1.4620E+01  9.6906E-01
 -1.4443E+01  1.5358E+00
 -1.4266E+01  1.8740E+00
 -1.4089E+01  2.2121E+00
 -1.3911E+01  2.5503E+00
 -1.3734E+01  2.5599E+00
 -1.3557E+01  1.9421E+00
 -1.3380E+01  1.3243E+00
 -1.3203E+01  7.0646E-01
 -1.3025E+01 -3.0110E-01
 -1.2848E+01 -2.7097E+00
 -1.2671E+01 -5.1184E+00
 -1.2494E+01 -7.5270E+00
 -1.2316E+01 -9.3522E+00
 -1.2139E+01 -5.3878E+00
 -1.1962E+01 -1.4234E+00
 -1.1785E+01  2.5410E+00
 -1.1608E+01  6.7203E+00
 -1.1430E+01  1.4821E+01
 -1.1253E+01  2.2923E+01
 -1.1076E+01  2.9825E+01
 -1.0899E+01  2.8045E+01
 -1.0722E+01  2.6029E+01
 -1.0544E+01  2.0122E+01
 -1.0367E+01  1.4215E+01
 -1.0190E+01  1.1762E+01
 -1.0013E+01  9.3333E+00
 -9.8354E+00  8.4918E+00
 -9.6582E+00  7.7725E+00
 -9.4810E+00  8.3185E+00
 -9.3038E+00  9.0615E+00
 -9.1266E+00  8.5302E+00
 -8.9494E+00  7.6841E+00
 -8.7722E+00  5.4971E+00
 -8.5949E+00  2.8355E+00
 -8.4177E+00  1.7400E-01
 -8.2405E+00 -7.4216E-01
 -8.0633E+00 -1.2600E+00
 -7.8861E+00 -1.7778E+00
 -7.7089E+00 -2.2957E+00
 -7.5316E+00 -1.9133E+00
 -7.3544E+00 -1.2767E+00
 -7.1772E+00 -6.4015E-01
 -7.0000E+00 -3.5980E-03
 -6.8228E+00  2.9151E-01
 -6.6456E+00  4.0910E-01
 -6.4684E+00  5.2670E-01
 -6.2911E+00  6.4429E-01
 -6.1139E+00  6.8829E-01
 -5.9367E+00  6.6861E-01
 -5.7595E+00  6.4892E-01
 -5.5823E+00  6.2923E-01
 -5.4051E+00  6.0148E-01
 -5.2278E+00  5.6235E-01
 -5.0506E+00  5.2321E-01
 -4.8734E+00  4.8407E-01
 -4.6962E+00  4.4626E-01
 -4.5190E+00  4.1167E-01
 -4.3418E+00  3.7708E-01
 -4.1646E+00  3.4249E-01
 -3.9873E+00  3.0935E-01
 -3.8101E+00  2.8329E-01
 -3.6329E+00  2.5723E-01
 -3.4557E+00  2.3117E-01
 -3.2785E+00  2.0549E-01
 -3.1013E+00  1.8722E-01
 -2.9241E+00  1.6895E-01
 -2.7468E+00  1.5068E-01
 -2.5696E+00  1.3242E-01
 -2.3924E+00  1.1976E-01
 -2.2152E+00  1.0755E-01
 -2.0380E+00  9.5332E-02
 -1.8608E+00  8.3119E-02
 -1.6835E+00  7.4406E-02
 -1.5063E+00  6.6544E-02
 -1.3291E+00  5.8681E-02
 -1.1519E+00  5.0818E-02
 -9.7468E-01  4.4981E-02
 -7.9747E-01  4.0086E-02
 -6.2025E-01  3.5191E-02
 -4.4304E-01  3.0295E-02
 -2.6582E-01  2.6488E-02
 -8.8608E-02  2.3533E-02
  8.8608E-02  2.0578E-02
  2.6582E-01  1.7623E-02
  4.4304E-01  1.5205E-02
  6.2025E-01  1.3473E-02
  7.9747E-01  1.1741E-02
  9.7468E-01  1.0009E-02
  1.1519E+00  8.5131E-03
  1.3291E+00  7.5261E-03
  1.5063E+00  6.5392E-03
  1.6835E+00  5.5522E-03
  1.8608E+00  4.6510E-03
  2.0380E+00  4.1038E-03
  2.2152E+00  3.5565E-03
  2.3924E+00  3.0093E-03
  2.5696E+00  2.4805E-03
  2.7468E+00  2.1851E-03
  2.9241E+00  1.8896E-03
  3.1013E+00  1.5941E-03
  3.2785E+00  1.2987E-03
  3.4557E+00  1.1365E-03
  3.6329E+00  9.8102E-04
  3.8101E+00  8.2558E-04
  3.9873E+00  6.7015E-04
  4.1646E+00  5.7753E-04
  4.3418E+00  4.9781E-04
  4.5190E+00  4.1809E-04
  4.6962E+00  3.3837E-04
  4.8734E+00  2.8684E-04
  5.0506E+00  2.4696E-04
  5.2278E+00  2.0708E-04
  5.4051E+00  1.6719E-04
  5.5823E+00  1.3926E-04
  5.7595E+00  1.1978E-04
  5.9367E+00  1.0030E-04
