           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01 -2.4162E+01
 -3.4823E+01 -2.4839E+01
 -3.4646E+01 -2.5516E+01
 -3.4468E+01 -2.6194E+01
 -3.4291E+01 -2.6871E+01
 -3.4114E+01 -2.8103E+01
 -3.3937E+01 -2.9414E+01
 -3.3759E+01 -3.0726E+01
 -3.3582E+01 -3.2038E+01
 -3.3405E+01 -3.3255E+01
 -3.3228E+01 -3.4439E+01
 -3.3051E+01 -3.5624E+01
 -3.2873E+01 -3.6808E+01
 -3.2696E+01 -3.7851E+01
 -3.2519E+01 -3.8806E+01
 -3.2342E+01 -3.9761E+01
 -3.2165E+01 -4.0717E+01
 -3.1987E+01 -4.1509E+01
 -3.1810E+01 -4.2135E+01
 -3.1633E+01 -4.2762E+01
 -3.1456E+01 -4.3388E+01
 -3.1278E+01 -4.3864E+01
 -3.1101E+01 -4.4085E+01
 -3.0924E+01 -4.4306E+01
 -3.0747E+01 -4.4527E+01
 -3.0570E+01 -4.4633E+01
 -3.0392E+01 -4.4382E+01
 -3.0215E+01 -4.4130E+01
 -3.0038E+01 -4.3878E+01
 -2.9861E+01 -4.3567E+01
 -2.9684E+01 -4.2802E+01
 -2.9506E+01 -4.2038E+01
 -2.9329E+01 -4.1274E+01
 -2.9152E+01 -4.0510E+01
 -2.8975E+01 -3.9229E+01
 -2.8797E+01 -3.7943E+01
 -2.8620E+01 -3.6658E+01
 -2.8443E+01 -3.5373E+01
 -2.8266E+01 -3.3650E+01
 -2.8089E+01 -3.1859E+01
 -2.7911E+01 -3.0068E+01
 -2.7734E+01 -2.8277E+01
 -2.7557E+01 -2.6143E+01
 -2.7380E+01 -2.3888E+01
 -2.7203E+01 -2.1633E+01
 -2.7025E+01 -1.9377E+01
 -2.6848E+01 -1.6878E+01
 -2.6671E+01 -1.4224E+01
 -2.6494E+01 -1.1570E+01
 -2.6316E+01 -8.9163E+00
 -2.6139E+01 -6.1078E+00
 -2.5962E+01 -3.1363E+00
 -2.5785E+01 -1.6495E-01
 -2.5608E+01  2.8065E+00
 -2.5430E+01  5.8616E+00
 -2.5253E+01  9.0648E+00
 -2.5076E+01  1.2268E+01
 -2.4899E+01  1.5471E+01
 -2.4722E+01  1.8707E+01
 -2.4544E+01  2.2047E+01
 -2.4367E+01  2.5387E+01
 -2.4190E+01  2.8727E+01
 -2.4013E+01  3.2073E+01
 -2.3835E+01  3.5465E+01
 -2.3658E+01  3.8857E+01
 -2.3481E+01  4.2249E+01
 -2.3304E+01  4.5642E+01
 -2.3127E+01  4.9016E+01
 -2.2949E+01  5.2389E+01
 -2.2772E+01  5.5763E+01
 -2.2595E+01  5.9136E+01
 -2.2418E+01  6.2448E+01
 -2.2241E+01  6.5750E+01
