           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  1.2034E+01
 -3.4823E+01  1.2319E+01
 -3.4646E+01  1.2604E+01
 -3.4468E+01  1.2889E+01
 -3.4291E+01  1.3175E+01
 -3.4114E+01  1.3696E+01
 -3.3937E+01  1.4251E+01
 -3.3759E+01  1.4806E+01
 -3.3582E+01  1.5361E+01
 -3.3405E+01  1.5862E+01
 -3.3228E+01  1.6344E+01
 -3.3051E+01  1.6827E+01
 -3.2873E+01  1.7310E+01
 -3.2696E+01  1.7707E+01
 -3.2519E+01  1.8052E+01
 -3.2342E+01  1.8396E+01
 -3.2165E+01  1.8741E+01
 -3.1987E+01  1.8984E+01
 -3.1810E+01  1.9125E+01
 -3.1633E+01  1.9265E+01
 -3.1456E+01  1.9406E+01
 -3.1278E+01  1.9443E+01
 -3.1101E+01  1.9304E+01
 -3.0924E+01  1.9165E+01
 -3.0747E+01  1.9025E+01
 -3.0570E+01  1.8805E+01
 -3.0392E+01  1.8332E+01
 -3.0215E+01  1.7859E+01
 -3.0038E+01  1.7386E+01
 -2.9861E+01  1.6869E+01
 -2.9684E+01  1.6021E+01
 -2.9506E+01  1.5173E+01
 -2.9329E+01  1.4325E+01
 -2.9152E+01  1.3477E+01
 -2.8975E+01  1.2236E+01
 -2.8797E+01  1.0992E+01
 -2.8620E+01  9.7483E+00
 -2.8443E+01  8.5043E+00
 -2.8266E+01  6.9254E+00
 -2.8089E+01  5.2944E+00
 -2.7911E+01  3.6634E+00
 -2.7734E+01  2.0324E+00
 -2.7557E+01  1.4562E-01
 -2.7380E+01 -1.8315E+00
 -2.7203E+01 -3.8086E+00
 -2.7025E+01 -5.7857E+00
 -2.6848E+01 -7.9344E+00
 -2.6671E+01 -1.0191E+01
 -2.6494E+01 -1.2448E+01
 -2.6316E+01 -1.4705E+01
 -2.6139E+01 -1.7052E+01
 -2.5962E+01 -1.9494E+01
 -2.5785E+01 -2.1936E+01
 -2.5608E+01 -2.4377E+01
