           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  4.4986E+01
 -3.4823E+01  4.5792E+01
 -3.4646E+01  4.6597E+01
 -3.4468E+01  4.7403E+01
 -3.4291E+01  4.8208E+01
 -3.4114E+01  4.9571E+01
 -3.3937E+01  5.1013E+01
 -3.3759E+01  5.2456E+01
 -3.3582E+01  5.3899E+01
 -3.3405E+01  5.5054E+01
 -3.3228E+01  5.6111E+01
 -3.3051E+01  5.7168E+01
 -3.2873E+01  5.8226E+01
 -3.2696E+01  5.9000E+01
 -3.2519E+01  5.9603E+01
 -3.2342E+01  6.0206E+01
 -3.2165E+01  6.0809E+01
 -3.1987E+01  6.1166E+01
 -3.1810E+01  6.1272E+01
 -3.1633E+01  6.1378E+01
 -3.1456E+01  6.1485E+01
 -3.1278E+01  6.1397E+01
 -3.1101E+01  6.0979E+01
 -3.0924E+01  6.0562E+01
 -3.0747E+01  6.0144E+01
 -3.0570E+01  5.9601E+01
 -3.0392E+01  5.8669E+01
 -3.0215E+01  5.7736E+01
 -3.0038E+01  5.6804E+01
 -2.9861E+01  5.5815E+01
 -2.9684E+01  5.4400E+01
 -2.9506E+01  5.2984E+01
 -2.9329E+01  5.1569E+01
 -2.9152E+01  5.0154E+01
 -2.8975E+01  4.8308E+01
 -2.8797E+01  4.6459E+01
 -2.8620E+01  4.4610E+01
 -2.8443E+01  4.2761E+01
 -2.8266E+01  4.0597E+01
 -2.8089E+01  3.8383E+01
 -2.7911E+01  3.6169E+01
 -2.7734E+01  3.3956E+01
 -2.7557E+01  3.1534E+01
 -2.7380E+01  2.9038E+01
 -2.7203E+01  2.6543E+01
 -2.7025E+01  2.4047E+01
 -2.6848E+01  2.1432E+01
 -2.6671E+01  1.8741E+01
 -2.6494E+01  1.6051E+01
 -2.6316E+01  1.3360E+01
 -2.6139E+01  1.0617E+01
 -2.5962E+01  7.8204E+00
 -2.5785E+01  5.0234E+00
 -2.5608E+01  2.2264E+00
 -2.5430E+01 -5.7637E-01
 -2.5253E+01 -3.3893E+00
 -2.5076E+01 -6.2023E+00
 -2.4899E+01 -9.0152E+00
 -2.4722E+01 -1.1814E+01
 -2.4544E+01 -1.4567E+01
 -2.4367E+01 -1.7319E+01
 -2.4190E+01 -2.0072E+01
 -2.4013E+01 -2.2811E+01
 -2.3835E+01 -2.5432E+01
 -2.3658E+01 -2.8053E+01
