           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  6.0630E+01
 -3.4823E+01  6.1415E+01
 -3.4646E+01  6.2201E+01
 -3.4468E+01  6.2986E+01
 -3.4291E+01  6.3772E+01
 -3.4114E+01  6.5125E+01
 -3.3937E+01  6.6561E+01
 -3.3759E+01  6.7997E+01
 -3.3582E+01  6.9433E+01
 -3.3405E+01  7.0641E+01
 -3.3228E+01  7.1773E+01
 -3.3051E+01  7.2904E+01
 -3.2873E+01  7.4036E+01
 -3.2696E+01  7.4953E+01
 -3.2519E+01  7.5740E+01
 -3.2342E+01  7.6526E+01
 -3.2165E+01  7.7312E+01
 -3.1987E+01  7.7917E+01
 -3.1810E+01  7.8338E+01
 -3.1633E+01  7.8758E+01
 -3.1456E+01  7.9178E+01
 -3.1278E+01  7.9458E+01
 -3.1101E+01  7.9500E+01
 -3.0924E+01  7.9542E+01
 -3.0747E+01  7.9584E+01
 -3.0570E+01  7.9539E+01
 -3.0392E+01  7.9223E+01
 -3.0215E+01  7.8908E+01
 -3.0038E+01  7.8593E+01
 -2.9861E+01  7.8241E+01
 -2.9684E+01  7.7609E+01
 -2.9506E+01  7.6977E+01
 -2.9329E+01  7.6346E+01
 -2.9152E+01  7.5714E+01
 -2.8975E+01  7.4829E+01
 -2.8797E+01  7.3941E+01
 -2.8620E+01  7.3053E+01
 -2.8443E+01  7.2166E+01
 -2.8266E+01  7.1128E+01
 -2.8089E+01  7.0068E+01
 -2.7911E+01  6.9007E+01
 -2.7734E+01  6.7946E+01
 -2.7557E+01  6.6834E+01
 -2.7380E+01  6.5704E+01
 -2.7203E+01  6.4574E+01
 -2.7025E+01  6.3444E+01
 -2.6848E+01  6.2343E+01
 -2.6671E+01  6.1259E+01
 -2.6494E+01  6.0175E+01
 -2.6316E+01  5.9091E+01
 -2.6139E+01  5.8091E+01
 -2.5962E+01  5.7180E+01
 -2.5785E+01  5.6268E+01
 -2.5608E+01  5.5357E+01
 -2.5430E+01  5.4558E+01
 -2.5253E+01  5.3956E+01
 -2.5076E+01  5.3354E+01
 -2.4899E+01  5.2752E+01
 -2.4722E+01  5.2253E+01
 -2.4544E+01  5.2089E+01
 -2.4367E+01  5.1926E+01
 -2.4190E+01  5.1762E+01
 -2.4013E+01  5.1660E+01
 -2.3835E+01  5.2064E+01
 -2.3658E+01  5.2468E+01
 -2.3481E+01  5.2871E+01
 -2.3304E+01  5.3275E+01
 -2.3127E+01  5.4357E+01
 -2.2949E+01  5.5452E+01
 -2.2772E+01  5.6546E+01
 -2.2595E+01  5.7640E+01
 -2.2418E+01  5.9423E+01
 -2.2241E+01  6.1321E+01
 -2.2063E+01  6.3219E+01
 -2.1886E+01  6.5117E+01
 -2.1709E+01  6.7677E+01
 -2.1532E+01  7.0480E+01
 -2.1354E+01  7.3284E+01
 -2.1177E+01  7.6088E+01
 -2.1000E+01  7.9499E+01
 -2.0823E+01  8.3307E+01
 -2.0646E+01  8.7115E+01
 -2.0468E+01  9.0923E+01
 -2.0291E+01  9.5260E+01
 -2.0114E+01  1.0017E+02
 -1.9937E+01  1.0509E+02
 -1.9759E+01  1.1000E+02
 -1.9582E+01  1.1534E+02
 -1.9405E+01  1.2146E+02
 -1.9228E+01  1.2759E+02
 -1.9051E+01  1.3372E+02
 -1.8873E+01  1.4014E+02
 -1.8696E+01  1.4760E+02
 -1.8519E+01  1.5506E+02
 -1.8342E+01  1.6253E+02
 -1.8165E+01  1.7013E+02
 -1.7987E+01  1.7907E+02
 -1.7810E+01  1.8801E+02
 -1.7633E+01  1.9695E+02
 -1.7456E+01  2.0589E+02
 -1.7278E+01  2.1644E+02
 -1.7101E+01  2.2704E+02
 -1.6924E+01  2.3763E+02
 -1.6747E+01  2.4822E+02
 -1.6570E+01  2.6039E+02
 -1.6392E+01  2.7284E+02
 -1.6215E+01  2.8528E+02
 -1.6038E+01  2.9773E+02
 -1.5861E+01  3.1166E+02
 -1.5684E+01  3.2617E+02
 -1.5506E+01  3.4068E+02
 -1.5329E+01  3.5519E+02
 -1.5152E+01  3.7105E+02
 -1.4975E+01  3.8782E+02
 -1.4797E+01  4.0459E+02
 -1.4620E+01  4.2136E+02
 -1.4443E+01  4.3924E+02
 -1.4266E+01  4.5839E+02
 -1.4089E+01  4.7755E+02
 -1.3911E+01  4.9670E+02
 -1.3734E+01  5.1665E+02
 -1.3557E+01  5.3815E+02
 -1.3380E+01  5.5965E+02
 -1.3203E+01  5.8115E+02
 -1.3025E+01  6.0309E+02
 -1.2848E+01  6.2664E+02
 -1.2671E+01  6.5018E+02
 -1.2494E+01  6.7372E+02
 -1.2316E+01  6.9739E+02
 -1.2139E+01  7.2228E+02
 -1.1962E+01  7.4717E+02
 -1.1785E+01  7.7206E+02
 -1.1608E+01  7.9696E+02
 -1.1430E+01  8.2221E+02
 -1.1253E+01  8.4745E+02
 -1.1076E+01  8.7265E+02
 -1.0899E+01  8.9749E+02
 -1.0722E+01  9.2228E+02
 -1.0544E+01  9.4626E+02
 -1.0367E+01  9.7025E+02
 -1.0190E+01  9.9296E+02
 -1.0013E+01  1.0157E+03
 -9.8354E+00  1.0368E+03
 -9.6582E+00  1.0577E+03
 -9.4810E+00  1.0769E+03
 -9.3038E+00  1.0957E+03
 -9.1266E+00  1.1125E+03
 -8.9494E+00  1.1289E+03
 -8.7722E+00  1.1427E+03
 -8.5949E+00  1.1556E+03
 -8.4177E+00  1.1686E+03
 -8.2405E+00  1.1772E+03
 -8.0633E+00  1.1849E+03
 -7.8861E+00  1.1926E+03
 -7.7089E+00  1.2002E+03
 -7.5316E+00  1.2029E+03
 -7.3544E+00  1.2042E+03
 -7.1772E+00  1.2055E+03
 -7.0000E+00  1.2068E+03
 -6.8228E+00  1.2040E+03
 -6.6456E+00  1.1990E+03
 -6.4684E+00  1.1941E+03
 -6.2911E+00  1.1891E+03
 -6.1139E+00  1.1811E+03
