#Parameters = {xtest=0; xsource=8; ncells=15; sigmaz=10; wakelength=10000}
#"Frequency / GHz"	"X (2) [Re / Ohm]"	"X (2) [Im / Ohm]"
#-------------------------------------------------------
0.68602268896620	-0.11267244972965	-20.933616374899
0.69626183357764	-0.25700566209680	-21.264934702880
0.70650097818907	-0.42690055619689	-20.970076009934
0.71674012280051	-0.065513819011072	-20.992591818627
0.72697926741195	-0.25341958759514	-21.285572448073
0.73721841202338	-0.37030745988064	-20.979616835360
0.74745755663482	-0.030232872636646	-21.056223125097
0.75769670124625	-0.25388099418449	-21.306486403099
0.76793584585769	-0.31855896696534	-20.997302602218
0.77817499046912	-0.0061262653070885	-21.122235042211
0.78841413508056	-0.25748164260192	-21.326712394144
0.79865327969200	-0.27174038381957	-21.021832808041
0.80889242430343	0.0076814790537997	-21.188864769486
0.81913156891487	-0.26336457489226	-21.345707492204
0.82937071352630	-0.22992666296643	-21.052139009411
0.83960985813774	0.012131124841737	-21.254661468144
0.84984900274918	-0.27073470606991	-21.363202387978
0.86008814736061	-0.19319583925672	-21.087330421857
0.87032729197205	0.0081386102416561	-21.318432967862
0.88056643658348	-0.27894644380013	-21.379063672745
0.89080558119492	-0.16163137154565	-21.126530435013
0.90104472580636	-0.0033487644729919	-21.379123051748
0.91128387041779	-0.28742426406644	-21.393219539936
0.92152301502923	-0.13524609041781	-21.168851249770
0.93176215964066	-0.021299254023637	-21.435813063801
0.94200130425210	-0.29562953170719	-21.405680722372
0.95224044886353	-0.11400005457556	-21.213419879046
0.96247959347497	-0.044645817532582	-21.487672774865
0.97271873808641	-0.30301938697873	-21.416425372524
0.98295788269784	-0.097651017669630	-21.259336259952
0.99319702730928	-0.072149464995284	-21.534047780401
1.0034361719207	-0.30901310137064	-21.425548124423
1.0136753165321	-0.085829421848039	-21.305777833810
1.0239144611436	-0.10248266518771	-21.574445242220
1.0341536057550	-0.31296306476716	-21.433204617071
1.0443927503665	-0.077940506972869	-21.352041039120
1.0546318949779	-0.13418715818297	-21.608671572006
1.0648710395893	-0.31421185016368	-21.439764347331
1.0751101842008	-0.073303105340899	-21.397633552020
1.0853493288122	-0.16580933420481	-21.636819381101
1.0955884734236	-0.31214034016291	-21.445765431905
1.1058276180351	-0.071160474357677	-21.442288104938
1.1160667626465	-0.19594644318204	-21.659316070557
1.1263059072579	-0.30624983815927	-21.451958582800
1.1365450518694	-0.070796043791178	-21.485980421473
1.1467841964808	-0.22336200256205	-21.676888381562
1.1570233410923	-0.29623797944190	-21.459255519528
1.1672624857037	-0.071605501177644	-21.528892695794
1.1775016303151	-0.24706676583955	-21.690508313488
1.1877407749266	-0.28206325130150	-21.468661436931
1.1979799195380	-0.073158664153765	-21.571342558156
1.2082190641494	-0.26636768437975	-21.701301537270
1.2184582087609	-0.26396748762632	-21.481189278613
1.2286973533723	-0.075228636898911	-21.613704346457
1.2389364979837	-0.28088579756042	-21.710443409522
1.2491756425952	-0.24245509273916	-21.497765249060
1.2594147872066	-0.077772828607308	-21.656343435194
1.2696539318180	-0.29054734117898	-21.719089608081
1.2798930764295	-0.21828044808572	-21.519158722166
1.2901322210409	-0.080928399883577	-21.699535009905
1.3003713656524	-0.29555535221760	-21.728266113268
1.3106105102638	-0.19237612279717	-21.545883799993
1.3208496548752	-0.084928047664273	-21.743390150241
1.3310887994867	-0.29628886519941	-21.738809386123
1.3413279440981	-0.16574387875208	-21.578177349167
1.3515670887095	-0.090014389373994	-21.787852497999
1.3618062333210	-0.29321448655928	-21.751361099974
1.3720453779324	-0.13936530543014	-21.616026560381
1.3822845225438	-0.096392887855015	-21.832737258281
1.3925236671553	-0.28685353501642	-21.766373356758
1.4027628117667	-0.11414597087363	-21.659160098704
1.4130019563781	-0.10415201392667	-21.877728499138
1.4232411009896	-0.27767562003177	-21.784139395789
1.4334802456010	-0.090830582673478	-21.707137868317
1.4437193902125	-0.11323951205911	-21.922473671827
1.4539585348239	-0.26609057500702	-21.804857090788
1.4641976794353	-0.069994920772408	-21.759413723751
1.4744368240468	-0.12347153009128	-21.966637187344
1.4846759686582	-0.25245322742635	-21.828665530024
1.4949151132696	-0.052047321233833	-21.815371665970
1.5051542578811	-0.13452631390002	-22.009923513681
1.5153934024925	-0.23702055569795	-21.855688025361
1.5256325471039	-0.037204281021745	-21.874438029015
1.5358716917154	-0.14600772061372	-22.052203577754
1.5461108363268	-0.22007796328991	-21.886094614710
1.5563499809382	-0.025614950724707	-21.936053518527
1.5665891255497	-0.15748774293704	-22.093425230925
1.5768282701611	-0.20188328772053	-21.920067726998
1.5870674147726	-0.017334221922462	-21.999751064915
1.5973065593840	-0.16859289771623	-22.133690757598
1.6075457039954	-0.18279141865188	-21.957782832703
1.6177848486069	-0.012391264803721	-22.065061667641
1.6280239932183	-0.17898182355036	-22.173167646021
1.6382631378297	-0.16319902827755	-21.999406721187
1.6485022824412	-0.010813807520172	-22.131564972284
1.6587414270526	-0.18843606928693	-22.212070628479
1.6689805716640	-0.14359583767476	-22.045001575698
1.6792197162755	-0.012609912246214	-22.198783761714
1.6894588608869	-0.19678843526864	-22.250588105271
1.6996980054984	-0.12447851325460	-22.094516918244
1.7099371501098	-0.017729977254451	-22.266215635986
1.7201762947212	-0.20392187933616	-22.288890478315
1.7304154393327	-0.10634634927529	-22.147777123310
1.7406545839441	-0.026060695142061	-22.333305373683
1.7508937285555	-0.20973498518584	-22.327080825234
1.7611328731670	-0.089623873723557	-22.204455002953
1.7713720177784	-0.037344751585067	-22.399460769203
1.7816111623898	-0.21407400775893	-22.365238207403
1.7918503070013	-0.074624466163829	-22.264141666762
1.8020894516127	-0.051193691221784	-22.464100972076
1.8123285962241	-0.21673224285352	-22.403412117478
1.8225677408356	-0.061497633685830	-22.326346904993
1.8328068854470	-0.067022663773134	-22.526697871219
1.8430460300585	-0.21739344191991	-22.441697243327
1.8532851746699	-0.050204251108619	-22.390607818318
1.8635243192813	-0.084077795975078	-22.586879626225
1.8737634638928	-0.21567543458108	-22.480306382488
1.8840026085042	-0.040564585513426	-22.456553476745
1.8942417531156	-0.10149807235586	-22.644476068253
1.9044808977271	-0.21117842627762	-22.519595845418
1.9147200423385	-0.032299941862184	-22.523938582658
1.9249591869499	-0.11836479008007	-22.699544353706
1.9351983315614	-0.20351570147415	-22.560089966108
1.9454374761728	-0.025070914620080	-22.592702364378
1.9556766207842	-0.13378707202205	-22.752427970871
1.9659157653957	-0.19242021442363	-22.602506257049
1.9761549100071	-0.018589232199440	-22.662967365168
1.9863940546186	-0.14700891391336	-22.803721246450
1.9966331992300	-0.17782353801189	-22.647704909276
2.0068723438414	-0.012691195892751	-22.734994930549
2.0171114884529	-0.15748125277227	-22.854205848479
2.0273506330643	-0.15990032794671	-22.696623257107
2.0375897776757	-0.0073889971656798	-22.809141124921
2.0478289222872	-0.16493821379913	-22.904783651629
2.0580680668986	-0.13912666105031	-22.750170743388
2.0683072115100	-0.0028956440693044	-22.885739728585
2.0785463561215	-0.16938550009174	-22.956365074543
2.0887855007329	-0.11625029575142	-22.809157223060
2.0990246453443	0.00036326630855175	-22.965051122495
2.1092637899558	-0.17113522552025	-23.009764687713
2.1195029345672	-0.092274906562102	-22.874145797224
2.1297420791787	0.0018213709297511	-23.047126933510
2.1399812237901	-0.17069647196037	-23.065599417215
2.1502203684015	-0.068342306901060	-22.945406080140
2.1604595130130	0.00084946357697717	-23.131790935777
2.1706986576244	-0.16871483161896	-23.124243332189
2.1809378022358	-0.045647426586929	-23.022860612343
2.1911769468473	-0.0031465608978802	-23.218597663489
2.2014160914587	-0.16585713748495	-23.185795493165
2.2116552360701	-0.025311382556634	-23.106087683164
2.2218943806816	-0.010622564761344	-23.306857907978
2.2321335252930	-0.16271416586468	-23.250096988681
2.2423726699045	-0.0082714321237832	-23.194351488575
2.2526118145159	-0.021791011058801	-23.395686691740
2.2628509591273	-0.15969124054222	-23.316793804615
2.2730901037388	0.0048159315437262	-23.286702912482
2.2833292483502	-0.036568723588995	-23.484110550897
2.2935683929616	-0.15696352905849	-23.385420295520
2.3038075375731	0.013630777773125	-23.382075475427
2.3140466821845	-0.054539927133839	-23.571181734052
2.3242858267959	-0.15445624490222	-23.455515738922
2.3345249714074	0.018188029538053	-23.479408070402
2.3447641160188	-0.074981509276602	-23.656084187604
2.3550032606302	-0.15186054847407	-23.526718509306
2.3652424052417	0.018814770324325	-23.577761452520
2.3754815498531	-0.096921313358508	-23.738247855154
2.3857206944646	-0.14870416014165	-23.598862374921
2.3959598390760	0.016061794636553	-23.676410919084
2.4061989836874	-0.11924993249473	-23.817409507542
2.4164381282989	-0.14444575145056	-23.672004970167
2.4266772729103	0.010624160556381	-23.774879757941
2.4369164175217	-0.14080684349407	-23.893646935888
2.4471555621332	-0.13856562973898	-23.746462605871
2.4573947067446	0.0032235726010270	-23.872970272349
2.4676338513560	-0.16051388655041	-23.967366311526
2.4778729959675	-0.13067088667085	-23.822768402370
2.4881121405789	-0.0054848784713845	-23.970724726660
2.4983512851903	-0.17746693661684	-24.039246446301
2.5085904298018	-0.12056493057448	-23.901609722272
2.5188295744132	-0.014982561769643	-24.068370700430
2.5290687190247	-0.19100928254108	-24.110164970064
2.5393078636361	-0.10830139716986	-23.983742889291
2.5495470082475	-0.024936153093335	-24.166233197163
2.5597861528590	-0.20076426711273	-24.181089844359
2.5700252974704	-0.094182077688574	-24.069891074162
2.5802644420818	-0.035192280074073	-24.264651417117
2.5905035866933	-0.20662586725137	-24.252989305000
2.6007427313047	-0.078728804055102	-24.160662586303
2.6109818759161	-0.045753727133491	-24.363905779359
2.6212210205276	-0.20872382018184	-24.326745012616
2.6314601651390	-0.062620642329795	-24.256477196765
2.6416993097505	-0.056716563716552	-24.464164564127
2.6519384543619	-0.20735408315961	-24.403101465183
2.6621775989733	-0.046615237750538	-24.357538995740
2.6724167435848	-0.068210151094957	-24.565468652072
2.6826558881962	-0.20291483774513	-24.482638347757
2.6928950328076	-0.031467034988908	-24.463825551743
2.7031341774191	-0.080324730313142	-24.667739620678
2.7133733220305	-0.19583546869677	-24.565782891204
2.7236124666419	-0.017861318288013	-24.575119730295
2.7338516112534	-0.093066823401008	-24.770810577149
2.7440907558648	-0.18652183818048	-24.652830819122
2.7543299004762	-0.0063531522254644	-24.691056601151
2.7645690450877	-0.10632366299735	-24.874484060062
2.7748081896991	-0.17532528423458	-24.743997368671
2.7850473343106	0.0026568900193874	-24.811190257728
2.7952864789220	-0.11986662827590	-24.978595675865
2.8055256235334	-0.16254859616512	-24.839463970820
2.8157647681449	0.0089148867646984	-24.935044225066
2.8260039127563	-0.13337097919259	-25.083055033019
2.8362430573677	-0.14845692651328	-24.939412804359
2.8464822019792	0.012295538027708	-25.062158311581
2.8567213465906	-0.14644929092915	-25.187880605451
2.8669604912020	-0.13330237232537	-25.044057986369
2.8771996358135	0.012758164537477	-25.192132881776
2.8874387804249	-0.15872182046338	-25.293211701699
2.8976779250363	-0.11736894356264	-25.153626557097
2.9079170696478	0.010319197468209	-25.324623398731
2.9181562142592	-0.16985572047921	-25.399304040957
2.9283953588707	-0.10101250886811	-25.268340816830
2.9386345034821	0.0050161518326916	-25.459308359285
2.9488736480935	-0.17957416454474	-25.506483440142
2.9591127927050	-0.084642106868540	-25.388405664000
2.9693519373164	-0.0031137327036435	-25.595910822363
2.9795910819278	-0.18771970807065	-25.615125688892
2.9898302265393	-0.068759341711358	-25.513939166029
3.0000693711507	-0.014033794949883	-25.734116002103
3.0103085157621	-0.19420978314345	-25.725578570846
3.0205476603736	-0.053879253413040	-25.644942633621
3.0307868049850	-0.027655115761765	-25.873592045228
3.0410259495964	-0.19902248455947	-25.838181649084
3.0512650942079	-0.040532124761787	-25.781306183138
3.0615042388193	-0.043847935989948	-26.013968003618
3.0717433834308	-0.20217423114580	-25.953213564312
3.0819825280422	-0.029197802870977	-25.922783382583
3.0922216726536	-0.062386729862373	-26.154844207324
3.1024608172651	-0.20367384195744	-26.070901568041
3.1126999618765	-0.020252957040830	-26.069015316316
3.1229391064879	-0.082912852776365	-26.295830792892
3.1331782510994	-0.20349060043872	-26.191459226080
3.1434173957108	-0.013947207457658	-26.219583599301
3.1536565403222	-0.10493685892360	-26.436593934120
3.1638956849337	-0.20154762645053	-26.315112766181
3.1741348295451	-0.010386294876318	-26.374056139353
3.1843739741566	-0.12784636284338	-26.576908845230
3.1946131187680	-0.19773333656431	-26.442138604490
3.2048522633794	-0.0095414856673905	-26.532031690662
3.2150914079909	-0.15092928588151	-26.716700843834
3.2253305526023	-0.19191792848777	-26.572899012425
3.2355696972137	-0.011275302063894	-26.693193385220
3.2458088418252	-0.17342818407312	-26.856086114739
3.2560479864366	-0.18400095000442	-26.707861119548
3.2662871310480	-0.015389144249302	-26.857335689329
3.2765262756595	-0.19460655637960	-26.995384182314
3.2867654202709	-0.17396700609648	-26.847588408155
3.2970045648823	-0.021673973328598	-27.024357681781
3.3072437094938	-0.21380052752450	-27.135096446266
3.3174828541052	-0.16191548322716	-26.992718085492
3.3277219987167	-0.029947613255388	-27.194261223877
3.3379611433281	-0.23047806335623	-27.275888217883
3.3482002879395	-0.14810967852537	-27.143924039721
3.3584394325510	-0.040104161356865	-27.367109871664
3.3686785771624	-0.24428173963952	-27.418520033728
3.3789177217738	-0.13298147343275	-27.301844465955
3.3891568663853	-0.052111082236402	-27.542981083216
3.3993960109967	-0.25503239272100	-27.563796516882
3.4096351556081	-0.11712257475483	-27.467030729932
3.4198743002196	-0.066003594451910	-27.721919543517
3.4301134448310	-0.26271255144168	-27.712505078384
3.4403525894424	-0.10124187403957	-27.639902885313
3.4505917340539	-0.081857144346029	-27.903915374019
3.4608308786653	-0.26744868506983	-27.865376218754
3.4710700232768	-0.086126983299993	-27.820704861433
3.4813091678882	-0.099739730273395	-28.088866355109
3.4915483124996	-0.26944243675263	-28.023050263619
3.5017874571111	-0.072562079777369	-28.009510066049
3.5120266017225	-0.11966140483357	-28.276608418927
3.5222657463339	-0.26893594002402	-28.186094227602
3.5325048909454	-0.061290386981273	-28.206238759183
3.5427440355568	-0.14154189355289	-28.466928181335
3.5529831801682	-0.26615986215688	-28.355012012669
3.5632223247797	-0.052956061290887	-28.410698016798
3.5734614693911	-0.16516854558639	-28.659612302815
3.5837006140025	-0.26128546972558	-28.530306185593
3.5939397586140	-0.048082137127858	-28.622672811565
3.6041789032254	-0.19020178779173	-28.854518611431
3.6144180478369	-0.25441122618132	-28.712552527521
3.6246571924483	-0.047086339986633	-28.842022598148
3.6348963370597	-0.21618534360025	-29.051635288669
3.6451354816712	-0.24551980101805	-28.902521967935
3.6553746262826	-0.050330655686477	-29.068862166278
3.6656137708940	-0.24257283839791	-29.251173843901
3.6758529155055	-0.23438550630197	-29.101453649230
3.6860920601169	-0.058287151958164	-29.303969311667
3.6963312047283	-0.26878213012701	-29.453735743970
3.7065703493398	-0.22025524913466	-29.311842939980
3.7168094939512	-0.072086068244986	-29.550070597629
3.7270486385627	-0.29424849158830	-29.660849317033
3.7372877831741	-0.20031768847651	-29.541057436082
3.7475269277855	-0.096602603805266	-29.818681674775
3.7577660723970	-0.31864789084246	-29.878658274820
3.7680052170084	-0.15732160487277	-29.838569622078
3.7782443616198	-0.21944884754408	-30.244687457353
3.7884835062313	-0.67679359051859	-30.108958330822
3.7987226508427	-0.39086822686011	-29.731317427503
3.8089617954541	-0.088735141394188	-30.110734426395
3.8192009400656	-0.37199527586359	-30.261740651582
3.8294400846770	-0.23945869028693	-30.118757026318
3.8396792292884	-0.13371821056228	-30.448876936040
3.8499183738999	-0.40016800247857	-30.483855874994
3.8601575185113	-0.21825712078444	-30.369016588398
3.8703966631228	-0.14932994284506	-30.702457675251
3.8806358077342	-0.37750954389974	-30.705836079561
3.8908749523456	-0.16941486922785	-30.661150168628
3.9011140969571	-0.17279709764569	-31.015000642376
3.9113532415685	-0.40189462273050	-30.972799375571
3.9215923861799	-0.18083561125246	-30.957374437371
3.9318315307914	-0.23301875692807	-31.300951849003
3.9420706754028	-0.43621687889358	-31.213659604006
3.9523098200142	-0.19116162986487	-31.233518572200
3.9625489646257	-0.27720625249949	-31.572029763957
3.9727881092371	-0.44552773680311	-31.461458239412
3.9830272538485	-0.18944281142133	-31.533841766852
3.9932663984600	-0.32090931737847	-31.869188277330
4.0035055430714	-0.46452518762743	-31.739833985012
4.0137446876829	-0.21569648154664	-31.858923796807
4.0239838322943	-0.39777718006352	-32.173506906058
4.0342229769057	-0.51458231036639	-32.015991402812
4.0444621215172	-0.27360791750925	-32.167527505449
4.0547012661286	-0.49021053530431	-32.445277292110
4.0649404107400	-0.56030348945615	-32.262790007688
4.0751795553515	-0.31836980208663	-32.452601027024
4.0854186999629	-0.55633284729317	-32.700240304242
4.0956578445743	-0.57502315365793	-32.511981901896
4.1058969891858	-0.34178840658031	-32.749741134787
4.1161361337972	-0.60285962827882	-32.969342301138
4.1263752784086	-0.57485265069842	-32.784632842718
4.1366144230201	-0.36184514240926	-33.069107137792
4.1468535676315	-0.64523228433472	-33.255647964694
4.1570927122430	-0.57203147930469	-33.079298244075
4.1673318568544	-0.38637704992657	-33.406785419540
4.1775710014658	-0.68766706769873	-33.555692500636
4.1878101460773	-0.56876556220783	-33.393432662798
4.1980492906887	-0.41585923291447	-33.761958816609
4.2082884353001	-0.73102952097857	-33.871029292237
4.2185275799116	-0.56714549253333	-33.729446735550
4.2287667245230	-0.45406536565101	-34.138269914063
4.2390058691344	-0.78307020828620	-34.203950808679
4.2492450137459	-0.57514261292117	-34.085355131836
4.2594841583573	-0.50940776244078	-34.533390584934
4.2697233029688	-0.85695403124174	-34.543917152930
4.2799624475802	-0.59425354611107	-34.438170209618
4.2902015921916	-0.57723054090398	-34.932023153465
4.3004407368031	-0.96474192056370	-34.836805600568
4.3106798814145	-0.51173351971392	-34.640167971556
4.3209190260259	-0.24461702263646	-35.376818048186
4.3311581706374	-0.79981776614202	-35.758019250308
4.3413973152488	-0.97828890060484	-35.613786000051
4.3516364598602	-1.0120366936888	-35.749805783915
4.3618756044717	-1.1593182512279	-35.713163755542
4.3721147490831	-0.99347625730795	-35.760332601419
4.3823538936945	-1.0982091660236	-36.060731685230
4.3925930383060	-1.2588452176028	-35.970960304618
4.4028321829174	-1.0344342242742	-36.060127859427
4.4130713275289	-1.1736581357777	-36.385481709715
4.4233104721403	-1.3029042811626	-36.269867450266
4.4335496167517	-1.0505686540874	-36.414280689242
4.4437887613632	-1.2230676566122	-36.749002990387
4.4540279059746	-1.3176357517716	-36.626946695101
4.4642670505860	-1.0620299031576	-36.831478507858
4.4745061951975	-1.2704913293282	-37.166768714087
4.4847453398089	-1.3379677596625	-37.051647113986
4.4949844844203	-1.1018480712128	-37.308895558768
4.5052236290318	-1.3389256294710	-37.643268782275
4.5154627736432	-1.4195926003702	-37.576089834018
4.5257019182546	-1.3212418206308	-37.825647241068
4.5359410628661	-1.5662750022399	-37.949534722795
4.5461802074775	-1.3953587619082	-37.847170832759
4.5564193520890	-1.2187205715596	-38.332864729999
4.5666584967004	-1.6128416037938	-38.565531794929
4.5768976413118	-1.5304156831024	-38.431674354791
4.5871367859233	-1.3971240571486	-38.885609098040
4.5973759305347	-1.7928251817902	-39.068139146279
4.6076150751461	-1.6814604161848	-38.949821625085
4.6178542197576	-1.5955871206678	-39.420462124731
4.6280933643690	-1.9962080548172	-39.549031036739
4.6383325089804	-1.8470018039866	-39.452768415108
4.6485716535919	-1.8103649006150	-39.941542293010
4.6588107982033	-2.2067606592168	-40.015594790799
4.6690499428147	-2.0182304853827	-39.951430596710
4.6792890874262	-2.0339226472613	-40.455684986764
4.6895282320376	-2.4165162108780	-40.477583339676
4.6997673766491	-2.1923856037465	-40.456434102897
4.7100065212605	-2.2649536565595	-40.970721187097
4.7202456658719	-2.6245568730892	-40.943894162706
4.7304848104834	-2.3723941786240	-40.976124268544
4.7407239550948	-2.5067921517795	-41.491652159577
4.7509630997062	-2.8331224062241	-41.420513256340
4.7612022443177	-2.5641859376124	-41.517074404828
4.7714413889291	-2.7660940621002	-42.020849673527
4.7816805335405	-3.0452874292590	-41.912704827439
4.7919196781520	-2.7800426696956	-42.091114219690
4.8021588227634	-3.0638138605206	-42.559505704745
4.8123979673749	-3.2702874236395	-42.433404919578
4.8226371119863	-3.1012951988077	-42.764004450405
4.8328762565977	-3.6809691580005	-43.035520218341
4.8431154012092	-3.6909912648169	-42.433651738715
4.8533545458206	-2.9222291079847	-42.809547082307
4.8635936904320	-3.3020192555716	-43.643533649205
4.8738328350435	-3.6652376666761	-43.429715349175
4.8840719796549	-3.2999452742216	-43.703887405994
4.8943111242663	-3.7128423857788	-44.256496273160
4.9045502688778	-3.9221476501595	-44.023361632287
4.9147894134892	-3.6029141730273	-44.389622017984
4.9250285581006	-4.0732468873532	-44.864523893951
4.9352677027121	-4.2034897144061	-44.627217669225
4.9455068473235	-3.9321721932280	-45.069313837991
4.9557459919350	-4.4557642878588	-45.477452480844
4.9659851365464	-4.5204821853516	-45.241875332006
4.9762242811578	-4.3042975486832	-45.748281455464
4.9864634257693	-4.8732628134604	-46.085569340919
4.9967025703807	-4.8764583986592	-45.857314742802
5.0069417149921	-4.7222493240898	-46.416729730242
5.0171808596036	-5.3254430118593	-46.676248096173
5.0274200042150	-5.2675238687719	-46.461536057915
5.0376591488264	-5.1797724369999	-47.062808705614
5.0478982934379	-5.8025451481150	-47.238974132333
5.0581374380493	-5.6818263677101	-47.046711272987
5.0683765826607	-5.6626793298746	-47.681729424749
5.0786157272722	-6.2892616051644	-47.775851972879
5.0888548718836	-6.1098674008603	-47.624516857192
5.0990940164951	-6.1802853052611	-48.291100725917
5.1093331611065	-6.8266581108620	-48.285170178041
5.1195723057179	-6.5973181749338	-48.129474174963
5.1298114503294	-6.7029401047533	-48.766296258098
5.1400505949408	-7.2647898501761	-48.679571280087
5.1502897395522	-6.9470374174626	-48.614811750482
5.1605288841637	-7.1245601125263	-49.290675354211
5.1707680287751	-7.6527055406726	-49.146110612807
5.1810071733865	-7.2906707813356	-49.158223141432
5.1912463179980	-7.5439018494885	-49.838962817830
5.2014854626094	-8.0167141155482	-49.635790840994
5.2117246072208	-7.6126114285346	-49.738435538469
5.2219637518323	-7.9403808928775	-50.424268026012
5.2322028964437	-8.3537084483849	-50.182849577666
5.2424420410552	-7.9324366865152	-50.391043934053
5.2526811856666	-8.3485841428541	-51.071848702303
5.2629203302780	-8.7062205916827	-50.798384569917
5.2731594748895	-8.2926015320243	-51.111222129570
5.2833986195009	-8.8047300181108	-51.766225585004
5.2936377641123	-9.1063993062053	-51.459020259775
5.3038769087238	-8.7179943002384	-51.863319752549
5.3141160533352	-9.3168212623793	-52.462783622349
5.3243551979466	-9.5411039954434	-52.120630578769
5.3345943425581	-9.1732530059175	-52.615645545941
5.3448334871695	-9.8377171325885	-53.158804665345
5.3550726317810	-9.9765471136570	-52.810787958996
5.3653117763924	-9.6525736597114	-53.406557306802
5.3755509210038	-10.386352587766	-53.884307909362
5.3857900656153	-10.444574036648	-53.538500337965
5.3960292102267	-10.181713190809	-54.222955814948
5.4062683548381	-10.972176855599	-54.618537093948
5.4165074994496	-10.943222894045	-54.285581544667
5.4267466440610	-10.750348678927	-55.051538157035
5.4369857886724	-11.580356647692	-55.357781841762
5.4472249332839	-11.460521358913	-55.056073815087
5.4574640778953	-11.348686545086	-55.899773937154
5.4677032225067	-12.203765518439	-56.115287998308
5.4779423671182	-11.996635588478	-55.866002190617
5.4881815117296	-11.981385425128	-56.782435979314
5.4984206563411	-12.851418957858	-56.907019885011
5.5086598009525	-12.568314574667	-56.728750706997
5.5188989455639	-12.668427802156	-57.706547621810
5.5291380901754	-13.545407719389	-57.736232503503
5.5393772347868	-13.200999051238	-57.639977356555
5.5496163793982	-13.431630574482	-58.658254466405
5.5598555240097	-14.301569340024	-58.584802169971
5.5700946686211	-13.904771348108	-58.576889055320
5.5803338132325	-14.269594030781	-59.613505639685
5.5905729578440	-15.109878468808	-59.436630457602
5.6008121024554	-14.667928947610	-59.531455680749
5.6110512470668	-15.170332417383	-60.572688341599
5.6212903916783	-15.965737187801	-60.301529309387
5.6315295362897	-15.498124874875	-60.512989901156
5.6417686809012	-16.147658929787	-61.538787456325
5.6520078255126	-16.887468280477	-61.175987583908
