#Parameters = {wakelength=10000; H_cav=30; H_pipe=12; L_cav=20; L_pipe=76; W_cav=30; W_pipe=12; beta=1; cellsperw=20; conductivity=10; q=1e-09; sigmaz=5}
#"Frequency / GHz"	"Z (conductivity=10) [Real/Imaginary Part] [Re]"	"Z (conductivity=10) [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------------------------------------
0.0000000000000	3.8776603085315e-05	1.6088170339796e-11
0.0020478289222872	0.46209279666407	2.0698943669846
0.0040956578445743	1.4461377348628	3.5194538994628
0.0061434867668615	2.4004045988634	4.3975250171713
0.0081913156891487	3.1434945070662	4.9856231390078
0.010239144611436	3.6983084013688	5.4648739932238
0.012286973533723	4.1234476586980	5.9141555006910
0.014334802456010	4.4652991195755	6.3622005200235
0.016382631378297	4.7544260204607	6.8174037103022
0.018430460300585	5.0100817193406	7.2805993294945
0.020478289222872	5.2442841586727	7.7500967655599
0.022526118145159	5.4645520241605	8.2235745150373
0.024573947067446	5.6756214988507	8.6988132656692
0.026621775989733	5.8804536734969	9.1739510390819
0.028669604912020	6.0808669007973	9.6475003076101
0.030717433834308	6.2779691571389	10.118325257864
0.032765262756595	6.4724054795124	10.585615075564
0.034813091678882	6.6645122487346	11.048811085851
0.036860920601169	6.8544508392274	11.507550488607
0.038908749523456	7.0422784015308	11.961644035955
0.040956578445743	7.2279786469401	12.411028527424
0.043004407368031	7.4115091329833	12.855724691953
0.045052236290318	7.5928254816601	13.295830347386
0.047100065212605	7.7718763485366	13.731497168261
0.049147894134892	7.9486199721505	14.162900846827
0.051195723057179	8.1230364759930	14.590242350068
0.053243551979466	8.2951138743350	15.013740812405
0.055291380901754	8.4648516844334	15.433611904158
0.057339209824041	8.6322711781105	15.850071335170
0.059387038746328	8.7974017118490	16.263337494221
0.061434867668615	8.9602779543102	16.673615465736
0.063482696590902	9.1209502609513	17.081099475597
0.065530525513189	9.2794745102128	17.485980918327
0.067578354435477	9.4359057588579	17.888436745198
0.069626183357764	9.5903084996896	18.288629382745
0.071674012280051	9.7427507979964	18.686717186174
0.073721841202338	9.8932958794509	19.082846614243
0.075769670124625	10.042011385870	19.477149355777
0.077817499046912	10.188967644137	19.869753217922
0.079865327969200	10.334228277388	20.260777775534
0.081913156891487	10.477857623248	20.650329104589
0.083960985813774	10.619922525597	21.038509752704
0.086008814736061	10.760482890422	21.425417579635
0.088056643658348	10.899596704588	21.811138844773
0.090104472580635	11.037324548730	22.195756368802
0.092152301502923	11.173720898320	22.579351181706
0.094200130425210	11.308836500095	22.961994839176
0.096247959347497	11.442724724694	23.343755244625
0.098295788269784	11.575434268923	23.724700594234
0.10034361719207	11.707008944808	24.104891779691
0.10239144611436	11.837494985850	24.484385645585
0.10443927503665	11.966935632521	24.863240609204
0.10648710395893	12.095368633355	25.241509892842
0.10853493288122	12.222833670949	25.619242250359
0.11058276180351	12.349369102298	25.996488573434
0.11263059072579	12.475007658997	26.373296542191
0.11467841964808	12.599783271606	26.749709067577
0.11672624857037	12.723730034663	27.125771172671
0.11877407749266	12.846876691000	27.501526443963
0.12082190641494	12.969252265762	27.877013611937
0.12286973533723	13.090887128737	28.252273068182
0.12491756425952	13.211806928134	28.627345287532
0.12696539318180	13.332036622645	29.002266065475
0.12901322210409	13.451603328218	29.377072101132
0.13106105102638	13.570530322825	29.751801377263
0.13310887994867	13.688839255811	30.126487657674
0.13515670887095	13.806554358317	30.501164711297
0.13720453779324	13.923697087974	30.875868440881
0.13925236671553	14.040286475565	31.250631237232
0.14130019563781	14.156344181325	31.625484574164
0.14334802456010	14.271890236720	32.000462544123
0.14539585348239	14.386941659244	32.375596623468
0.14744368240468	14.501517812085	32.750916539728
0.14949151132696	14.615637556918	33.126454769308
0.15153934024925	14.729316418071	33.502242181165
0.15358716917154	14.842571715527	33.878307240085
0.15563499809382	14.955421289369	34.254680968600
0.15768282701611	15.067879600521	34.631393822227
0.15973065593840	15.179962176057	35.008473435388
0.16177848486069	15.291685912768	35.385949542738
0.16382631378297	15.403064559524	35.763852287777
0.16587414270526	15.514112103323	36.142208841765
0.16792197162755	15.624844514151	36.521047835685
0.16996980054984	15.735275096950	36.900399154531
0.17201762947212	15.845416572916	37.280289821854
0.17406545839441	15.955283984915	37.660747557656
0.17611328731670	16.064890371626	38.041801995608
0.17816111623898	16.174247451676	38.423480276876
0.18020894516127	16.283369347338	38.805809445736
0.18225677408356	16.392268953537	39.188818869097
0.18430460300585	16.500957248158	39.572535994518
0.18635243192813	16.609447434643	39.956987438256
0.18840026085042	16.717752317807	40.342202301521
0.19044808977271	16.825882388952	40.728208475381
0.19249591869499	16.933849966784	41.115032406776
0.19454374761728	17.041667767736	41.502702946067
0.19659157653957	17.149346029045	41.891248513154
0.19863940546186	17.256896251621	42.280695646592
0.20068723438414	17.364331030990	42.671072985006
0.20273506330643	17.471660548916	43.062409519197
0.20478289222872	17.578895591166	43.454732128933
0.20683072115100	17.686048579713	43.848069315646
0.20887855007329	17.793129801909	44.242450642010
0.21092637899558	17.900149455988	44.637903555954
0.21297420791787	18.007119723851	45.034456533975
0.21502203684015	18.114051112777	45.432139699944
0.21706986576244	18.220953391181	45.830981272415
0.21911769468473	18.327838446583	46.231009853771
0.22116552360701	18.434717080680	46.632256105497
0.22321335252930	18.541598805336	47.034749181497
0.22526118145159	18.648495174004	47.438517990752
0.22730901037388	18.755417315251	47.843593719331
0.22935683929616	18.862374668643	48.250006585090
0.23140466821845	18.969378449151	48.657786004896
0.23345249714074	19.076440107129	49.066963680883
0.23550032606302	19.183569178978	49.477570980479
0.23754815498531	19.290776553941	49.889638052402
0.23959598390760	19.398073975196	50.303197150745
0.24164381282989	19.505471244951	50.718280850545
0.24369164175217	19.612978987192	51.134920248621
0.24573947067446	19.720609183084	51.553148207582
0.24778729959675	19.828372034883	51.972998542953
0.24983512851903	19.936277990830	52.394503521161
0.25188295744132	20.044339214385	52.817696714628
0.25393078636361	20.152566421851	53.242613194877
0.25597861528590	20.260970004584	53.669286599676
0.25802644420818	20.369562256480	54.097751348730
0.26007427313047	20.478354485091	54.528043780964
0.26212210205276	20.587357169230	54.960199089541
0.26416993097504	20.696582697158	55.394252716093
0.26621775989733	20.806043017236	55.830242283147
0.26826558881962	20.915748855393	56.268204696623
0.27031341774191	21.025712682177	56.708176621529
0.27236124666419	21.135947104495	57.150196995561
0.27440907558648	21.246463258136	57.594304569334
0.27645690450877	21.357273712798	58.040537458388
0.27850473343106	21.468391729960	58.488935973842
0.28055256235334	21.579829015377	58.939540818658
0.28260039127563	21.691598286172	59.392391796577
0.28464822019792	21.803713431844	59.847530686512
0.28669604912020	21.916186874027	60.305000239701
0.28874387804249	22.029031563973	60.764842200347
0.29079170696478	22.142261993961	61.227099946374
0.29283953588707	22.255891428843	61.691818359466
0.29488736480935	22.369933170947	62.159041377091
0.29693519373164	22.484402296979	62.628814151205
0.29898302265393	22.599313024150	63.101183774208
0.30103085157621	22.714679150981	63.576196616628
0.30307868049850	22.830516328358	64.053899822698
0.30512650942079	22.946839814830	64.534342788271
0.30717433834308	23.063664074810	65.017574546962
0.30922216726536	23.181005350110	65.503644486285
0.31126999618765	23.298880004301	65.992604414940
0.31331782510994	23.417303349170	66.484506246178
0.31536565403222	23.536292261502	66.979401896681
0.31741348295451	23.655864254176	67.477345728478
0.31946131187680	23.776035674913	67.978392743051
0.32150914079909	23.896824113913	68.482597702219
0.32355696972137	24.018248271235	68.990017699915
0.32560479864366	24.140325716113	69.500711028247
0.32765262756595	24.263074869639	70.014735631555
0.32970045648823	24.386515653260	70.532151562580
0.33174828541052	24.510667041053	71.053020607356
0.33379611433281	24.635548440822	71.577404245950
0.33584394325510	24.761181038867	72.105365765235
0.33789177217738	24.887585387906	72.636970657814
0.33993960109967	25.014782074539	73.172284301898
0.34198743002196	25.142793609503	73.711373544454
0.34403525894424	25.271642283612	74.254307816747
0.34608308786653	25.401350082644	74.801156770994
0.34813091678882	25.531940931591	75.351991197175
0.35017874571111	25.663439014408	75.906884731196
0.35222657463339	25.795867966814	76.465911677818
0.35427440355568	25.929253250832	77.029147201939
0.35632223247797	26.063621089426	77.596669454393
0.35837006140025	26.198997040415	78.168557786409
0.36041789032254	26.335408272560	78.744892222743
0.36246571924483	26.472883199857	79.325755791398
0.36451354816712	26.611449592838	79.911233297814
0.36656137708940	26.751136542799	80.501410155302
0.36860920601169	26.891974816545	81.096374697026
0.37065703493398	27.033994701057	81.696217616381
0.37270486385627	27.177227479835	82.301030288855
0.37475269277855	27.321706456773	82.910906852849
0.37680052170084	27.467464749551	83.525944357058
0.37884835062313	27.614536155206	84.146240758507
0.38089617954541	27.762956730928	84.771896583876
0.38294400846770	27.912762757020	85.403015758951
0.38499183738999	28.063990923719	86.039703485140
0.38703966631228	28.216680309852	86.682067343343
0.38908749523456	28.370870702047	87.330218716343
0.39113532415685	28.526602117218	87.984270763985
0.39318315307914	28.683916979846	88.644338881098
0.39523098200142	28.842858960185	89.310542569332
0.39727881092371	29.003471887439	89.983003708353
0.39932663984600	29.165801922390	90.661846361588
0.40137446876829	29.329897023344	91.347198912961
0.40342229769057	29.495805378281	92.039192801333
0.40547012661286	29.663577366087	92.737961711257
0.40751795553515	29.833265687657	93.443643783361
0.40956578445743	30.004923492368	94.156380934690
0.41161361337972	30.178605953379	94.876317535466
0.41366144230201	30.354371041270	95.603602489083
0.41570927122430	30.532277535552	96.338389204988
0.41775710014658	30.712386083619	97.080833917051
0.41980492906887	30.894760537672	97.831097447286
0.42185275799116	31.079466052351	98.589345834050
0.42390058691344	31.266569544217	99.355748475889
0.42594841583573	31.456141463942	100.13047943940
0.42799624475802	31.648254172006	100.91371867816
0.43004407368031	31.842981780391	101.70565020801
0.43209190260259	32.040402191199	102.50646285172
0.43413973152488	32.240595913293	103.31635194947
0.43618756044717	32.443645327956	104.13551774738
0.43823538936945	32.649636807318	104.96416555115
0.44028321829174	32.858660089239	105.80250776404
0.44233104721403	33.070807064681	106.65076266986
0.44437887613632	33.286173785859	107.50915401166
0.44642670505860	33.504860465857	108.37791318493
0.44847453398089	33.726969933773	109.25727854843
0.45052236290318	33.952609363006	110.14749450551
0.45257019182546	34.181890901611	111.04881366646
0.45461802074775	34.414929971944	111.96149677273
0.45666584967004	34.651846581105	112.88581140963
0.45871367859233	34.892766534562	113.82203396360
0.46076150751461	35.137819769426	114.77045018748
0.46280933643690	35.387141158112	115.73135371434
0.46485716535919	35.640872206443	116.70504766068
0.46690499428147	35.899159611113	117.69184580603
0.46895282320376	36.162155517720	118.69207109386
0.47100065212605	36.430019567949	119.70605678238
0.47304848104834	36.702917853109	120.73414815681
0.47509630997062	36.981022654511	121.77670121004
0.47714413889291	37.264514675766	122.83408328440
0.47919196781520	37.553582529893	123.90667519770
0.48123979673749	37.848422042973	124.99487028053
0.48328762565977	38.149238503765	126.09907451609
0.48533545458206	38.456246777601	127.21970892836
0.48738328350435	38.769670304215	128.35720912896
0.48943111242663	39.089743210198	129.51202501638
0.49147894134892	39.416711092520	130.68462326678
0.49352677027121	39.750829882087	131.87548749807
0.49557459919350	40.092367693738	133.08511764742
0.49762242811578	40.441606272110	134.31403240563
0.49967025703807	40.798839920187	135.56277006210
0.50171808596036	41.164377003281	136.83188771789
0.50376591488264	41.538542008377	138.12196352861
0.50581374380493	41.921674740776	139.43359824297
0.50786157272722	42.314131460131	140.76741444091
0.50990940164951	42.716287468872	142.12405848967
0.51195723057179	43.128536780845	143.50420273319
0.51400505949408	43.551292922325	144.90854496291
0.51605288841637	43.984991944211	146.33781004193
0.51810071733865	44.430092756955	147.79275267828
0.52014854626094	44.887077704708	149.27415731971
0.52219637518323	45.356455893136	150.78283946151
0.52424420410552	45.838764353002	152.31964890150
0.52629203302780	46.334568564354	153.88547025133
0.52833986195009	46.844466020024	155.48122399840
0.53038769087238	47.369088356778	157.10787012632
0.53243551979466	47.909102063284	158.76640940649
0.53448334871695	48.465212244678	160.45788434619
0.53653117763924	49.038165841000	162.18338307083
0.53857900656153	49.628752812415	163.94404151847
0.54062683548381	50.237810143024	165.74104446737
0.54267466440610	50.866226254033	167.57562959527
0.54472249332839	51.514943025936	169.44909066954
0.54677032225067	52.184960168108	171.36277888605
0.54881815117296	52.877340960157	173.31810706754
0.55086598009525	53.593215523564	175.31655390456
0.55291380901754	54.333785819200	177.35966586800
0.55496163793982	55.100332889698	179.44906156592
0.55700946686211	55.894221874884	181.58643705870
0.55905729578440	56.716908049406	183.77356863421
0.56110512470668	57.569945850683	186.01231740086
0.56315295362897	58.454996227862	188.30463568552
0.56520078255126	59.373834337377	190.65257095403
0.56724861147355	60.328360802109	193.05827079242
0.56929644039583	61.320612143211	195.52399038586
0.57134426931812	62.352771012703	198.05209784643
0.57339209824041	63.427180391564	200.64507979192
0.57543992716269	64.546358083911	203.30554989735
0.57748775608498	65.713010724962	206.03625585821
0.57953558500727	66.930052025981	208.84008580170
0.58158341392956	68.200622679188	211.72007788126
0.58363124285184	69.528109872382	214.67942902028
0.58567907177413	70.916171275067	217.72150237068
0.58772690069642	72.368762295152	220.84983786123
0.58977472961871	73.890163549138	224.06816269101
0.59182255854099	75.485013147883	227.38039992198
0.59387038746328	77.158344152894	230.79067972320
0.59591821638557	78.915623530667	234.30335127810
0.59796604530785	80.762796602819	237.92299225327
0.60001387423014	82.706338973412	241.65442007369
0.60206170315243	84.753312133887	245.50270429103
0.60410953207472	86.911425919999	249.47317592019
0.60615736099700	89.189111394221	253.57143718633
0.60820518991929	91.595600803784	257.80337216766
0.61025301884158	94.141016908680	262.17515344574
0.61230084776386	96.836476755740	266.69324686844
0.61434867668615	99.694207639005	271.36441580999
0.61639650560844	102.72767681605	276.19571942149
0.61844433453073	105.95174147504	281.19450504511
0.62049216345301	109.38281847561	286.36839641394
0.62253999237530	113.03907511765	291.72527137856
0.62458782129759	116.94064884262	297.27322656578
0.62663565021987	121.10989790501	303.02052957184
0.62868347914216	125.57168461311	308.97555092807
0.63073130806445	130.35370054367	315.14666897435
0.63277913698674	135.48683897104	321.54214492644
0.63482696590902	141.00561723521	328.16995673146
0.63687479483131	146.94865993109	335.03757758514
0.63892262375360	153.35925159990	342.15168862519
0.64097045267588	160.28596297978	349.51780581287
0.64301828159817	167.78336204854	357.13979326952
0.64506611052046	175.91282013946	365.01923598420
0.64711393944275	184.74341562850	373.15463269052
0.64916176836503	194.35294082635	381.54035438379
0.65120959728732	204.82901436286	390.16530742746
0.65325742620961	216.27028557775	399.01122176186
0.65530525513189	228.78770773836	408.05045764298
0.65735308405418	242.50583891204	417.24320523774
0.65940091297647	257.56408856973	426.53392257695
0.66144874189876	274.11777970252	435.84681717206
0.66349657082104	292.33882714192	445.08014734096
0.66554439974333	312.41571773474	454.09909328473
0.66759222866562	334.55232350643	462.72692752651
0.66964005758790	358.96487134984	470.73424010155
0.67168788651019	385.87609993866	477.82607178352
