#Parameters = {conductivity=10; H_cav=30; H_pipe=12; L_cav=20; L_pipe=76; W_cav=30; W_pipe=12; beta=1; cellsperw=3; q=1e-09; sigmaz=5}
#"s / cm"	"Z [Real Part]"
#------------------------
13.381579209268	0.18407608291383
13.552695625064	0.18792684932351
13.723812040860	0.19162849657101
13.894928456656	0.19517869132101
14.066044872452	0.19857531610574
14.237161288248	0.20181648378927
14.408277704044	0.20490053039886
14.579394119840	0.20782601485769
14.750510535636	0.21059170977319
14.921626951432	0.21319659512528
15.092743367228	0.21563986453666
15.263859783024	0.21792092860751
15.434976198820	0.22003940847565
15.606092614616	0.22199513425109
15.777209030412	0.22378812987041
15.948325446208	0.22541860438452
16.119441862004	0.22688695046716
16.290558277800	0.22819374568279
16.461674693596	0.22933975278873
16.632791109392	0.23032590998962
16.803907525188	0.23115331481258
16.975023940984	0.23182320247176
17.146140356780	0.23233692832173
17.317256772576	0.23269596559072
17.488373188372	0.23290190889199
17.659489604168	0.23295647791656
17.830606019964	0.23286151174816
18.001722435760	0.23261895148541
18.172838851556	0.23223081781594
18.343955267353	0.23169919157495
18.515071683149	0.23102620424914
18.686188098945	0.23021403750204
18.857304514741	0.22926492311395
19.028420930537	0.22818114417520
19.199537346333	0.22696502506600
19.370653762129	0.22561892063050
19.541770177925	0.22414520532650
19.712886593721	0.22254626320441
19.884003009517	0.22082448295493
20.055119425313	0.21898225148153
20.226235841109	0.21702194965776
20.397352256905	0.21494594748511
20.568468672701	0.21275660370881
20.739585088497	0.21045626894285
20.910701504293	0.20804729196204
21.081817920089	0.20553201927033
21.252934335885	0.20291278969526
21.424050751681	0.20019192282780
21.595167167477	0.19737170443926
21.766283583273	0.19445438621410
21.937399999069	0.19144219335940
22.108516414865	0.18833734325682
22.279632830661	0.18514206388620
22.450749246457	0.18185860030984
22.621865662253	0.17848921163331
22.792982078049	0.17503615733979
22.964098493845	0.17150168727203
23.135214909641	0.16788803989819
23.306331325437	0.16419745348210
23.477447741233	0.16043218501817
23.648564157029	0.15659452760802
23.819680572825	0.15268682000235
23.990796988621	0.14871144824808
24.161913404417	0.14467083985358
24.333029820213	0.14056745897625
24.504146236009	0.13640380611088
24.675262651805	0.13218242656916
24.846379067601	0.12790592216903
25.017495483397	0.12357696274526
25.188611899194	0.11919829901894
25.359728314990	0.11477275974108
25.530844730786	0.11030324583172
25.701961146582	0.10579272871669
25.873077562378	0.10124424369120
26.044193978174	0.096660892372355
26.215310393970	0.092045854823545
26.386426809766	0.087402396590674
26.557543225562	0.082733875005829
26.728659641358	0.078043740183090
26.899776057154	0.073335523020116
27.070892472950	0.068612822350906
27.242008888746	0.063879295586989
27.413125304542	0.059138653574057
27.584241720338	0.054394665234423
27.755358136134	0.049651164527498
27.926474551930	0.044912054403687
28.097590967726	0.040181301301782
28.268707383522	0.035462923828562
28.439823799318	0.030760974172027
28.610940215114	0.026079522323196
28.782056630910	0.021422645754504
28.953173046706	0.016794428016865
29.124289462502	0.012198960409350
29.295405878298	0.0076403428611574
29.466522294094	0.0031226793823188
29.637638709890	-0.0013499347716135
29.808755125686	-0.0057734331382359
29.979871541482	-0.010143793999826
30.150987957278	-0.014457054674399
30.322104373074	-0.018709319603609
30.493220788870	-0.022896759554349
30.664337204666	-0.027015611716565
30.835453620462	-0.031062185343092
31.006570036258	-0.035032870530546
31.177686452054	-0.038924151294688
31.348802867850	-0.042732626191983
31.519919283646	-0.046455016781939
31.691035699442	-0.050088176179569
31.862152115238	-0.053629091663942
32.033268531035	-0.057074883784962
32.204384946831	-0.060422816130315
32.375501362627	-0.063670300622576
32.546617778423	-0.066814911777109
32.717734194219	-0.069854396089167
32.888850610015	-0.072786672525687
33.059967025811	-0.075609828928291
33.231083441607	-0.078322119214171
33.402199857403	-0.080921968903655
33.573316273199	-0.083407990417560
33.744432688995	-0.085779001835237
33.915549104791	-0.088034037716561
34.086665520587	-0.090172344278582
34.257781936383	-0.092193362537808
34.428898352179	-0.094096709079493
34.600014767975	-0.095882170115358
34.771131183771	-0.097549716127259
34.942247599567	-0.099099528898920
35.113364015363	-0.10053202287985
35.284480431159	-0.10184784889153
35.455596846955	-0.10304787196003
35.626713262751	-0.10413313768515
35.797829678547	-0.10510484972030
35.968946094343	-0.10596436771024
36.140062510139	-0.10671323226246
36.311178925935	-0.10735319453296
36.482295341731	-0.10788623144086
36.653411757527	-0.10831453173213
36.824528173323	-0.10864046054248
36.995644589119	-0.10886651986919
37.166761004915	-0.10899532772376
37.337877420711	-0.10902962660437
37.508993836507	-0.10897231112721
37.680110252303	-0.10882645178733
37.851226668099	-0.10859529769357
38.022343083895	-0.10828225203256
38.193459499691	-0.10789082738230
38.364575915487	-0.10742460863940
38.535692331283	-0.10688723588430
38.706808747079	-0.10628241263844
38.877925162876	-0.10561392731702
39.049041578672	-0.10488566730299
39.220157994468	-0.10410161461531
39.391274410264	-0.10326581707084
39.562390826060	-0.10238235130547
39.733507241856	-0.10145528955112
39.904623657652	-0.10048868083333
40.075740073448	-0.099486551988367
40.246856489244	-0.098452915317922
40.417972905040	-0.097391774159687
40.589089320836	-0.096307117580129
40.760205736632	-0.095202900286966
40.931322152428	-0.094083015139546
41.102438568224	-0.092951266506325
41.273554984020	-0.091811350569015
41.444671399816	-0.090666846952265
41.615787815612	-0.089521219652946
41.786904231408	-0.088377817527285
41.958020647204	-0.087239870537320
42.129137063000	-0.086110478126391
42.300253478796	-0.084992588607663
42.471369894592	-0.083888978675191
42.642486310388	-0.082802239715359
42.813602726184	-0.081734771559482
42.984719141980	-0.080688785696278
43.155835557776	-0.079666309053194
43.326951973572	-0.078669181291600
43.498068389368	-0.077699045872601
43.669184805164	-0.076757333824353
43.840301220960	-0.075845250984441
44.011417636756	-0.074963773434684
44.182534052552	-0.074113650888433
44.353650468348	-0.073295419620863
44.524766884144	-0.072509410383140
44.695883299940	-0.071755750070872
44.866999715736	-0.071034354099528
45.038116131532	-0.070344917069242
45.209232547328	-0.069686906722193
45.380348963124	-0.069059569822370
45.551465378920	-0.068461949004848
45.722581794716	-0.067892899508935
45.893698210513	-0.067351103894703
46.064814626309	-0.066835077537971
46.235931042105	-0.066343164733088
46.407047457901	-0.065873535445495
46.578163873697	-0.065424188448668
46.749280289493	-0.064992962124019
46.920396705289	-0.064577554464405
47.091513121085	-0.064175546072552
47.262629536881	-0.063784418003986
47.433745952677	-0.063401561410906
47.604862368473	-0.063024281814259
47.775978784269	-0.062649802270917
47.947095200065	-0.062275267984305
48.118211615861	-0.061897758003910
48.289328031657	-0.061514304507128
48.460444447453	-0.061121909511881
48.631560863249	-0.060717561214346
48.802677279045	-0.060298248394321
48.973793694841	-0.059860967401890
49.144910110637	-0.059402731220654
49.316026526433	-0.058920579449332
49.487142942229	-0.058411589029760
49.658259358025	-0.057872885196700
49.829375773821	-0.057301650991159
50.000492189617	-0.056695136374536
50.171608605413	-0.056050664883304
50.342725021209	-0.055365642976358
50.513841437005	-0.054637572095832
50.684957852801	-0.053864059791323
50.856074268597	-0.053042830476481
51.027190684393	-0.052171730552148
51.198307100189	-0.051248728949111
51.369423515985	-0.050271914463820
51.540539931781	-0.049239494767013
51.711656347577	-0.048149803203372
51.882772763373	-0.047001310076881
52.053889179169	-0.045792635602077
52.225005594965	-0.044522558723798
52.396122010761	-0.043190015994174
52.567238426558	-0.041794093129953
52.738354842354	-0.040334013079905
52.909471258150	-0.038809132049602
53.080587673946	-0.037218942904055
53.251704089742	-0.035563086657136
53.422820505538	-0.033841365372910
53.593936921334	-0.032053745119051
53.765053337130	-0.030200348571302
53.936169752926	-0.028281440183932
54.107286168722	-0.026297411637347
54.278402584518	-0.024248775696285
54.449519000314	-0.022136171357203
54.620635416110	-0.019960373883138
54.791751831906	-0.017722302769635
54.962868247702	-0.015423021146476
55.133984663498	-0.013063726079649
55.305101079294	-0.010645734277237
55.476217495090	-0.0081704708535256
55.647333910886	-0.0056394642284557
55.818450326682	-0.0030543494479242
55.989566742478	-0.00041687358655715
56.160683158274	0.0022711013225020
56.331799574070	0.0050076006271667
56.502915989866	0.0077905454224709
56.674032405662	0.010617762102666
56.845148821458	0.013486989709242
57.016265237254	0.016395881681036
57.187381653050	0.019342006206793
57.358498068846	0.022322845378038
57.529614484642	0.025335794512888
57.700730900438	0.028378166604337
57.871847316234	0.031447196671328
58.042963732030	0.034540045039012
58.214080147826	0.037653801265655
58.385196563622	0.040785486696385
58.556312979418	0.043932058380623
58.727429395214	0.047090411985297
58.898545811010	0.050257385956691
59.069662226806	0.053429762740268
59.240778642602	0.056604268384148
59.411895058398	0.059777574943897
59.583011474195	0.062946302325869
59.754127889991	0.066107025138259
59.925244305787	0.069256280484308
60.096360721583	0.072390574377880
60.267477137379	0.075506383362462
60.438593553175	0.078600154981736
60.609709968971	0.081668308012705
60.780826384767	0.084707234488629
60.951942800563	0.087713308814676
61.123059216359	0.090682897438364
61.294175632155	0.093612368024300
61.465292047951	0.096498096902216
61.636408463747	0.099336469239926
61.807524879543	0.10212387927822
61.978641295339	0.10485673234808
62.149757711135	0.10753145103743
62.320874126931	0.11014448794840
62.491990542727	0.11269233918175
62.663106958523	0.11517155365924
62.834223374319	0.11757873840419
63.005339790115	0.11991056066670
63.176456205911	0.12216374890761
63.347572621707	0.12433509961926
63.518689037503	0.12642148843077
63.689805453299	0.12841988333461
63.860921869095	0.13032735798013
64.032038284891	0.13214109870132
64.203154700687	0.13385840758218
64.374271116483	0.13547670138136
64.545387532279	0.13699351132790
64.716503948075	0.13840649061765
64.887620363871	0.13971342548042
65.058736779667	0.14091225010286
65.229853195463	0.14200106007694
65.400969611259	0.14297812007186
65.572086027055	0.14384186299745
65.743202442851	0.14459088561949
65.914318858647	0.14522394331199
66.085435274443	0.14573994701008
66.256551690239	0.14613796972856
66.427668106036	0.14641725538261
66.598784521832	0.14657723200041
66.769900937628	0.14661751972664
66.941017353424	0.14653792948025
67.112133769220	0.14633845615246
67.283250185016	0.14601926396301
67.454366600812	0.14558067609425
67.625483016608	0.14502317017138
67.796599432404	0.14434738146842
67.967715848200	0.14355411100165
68.138832263996	0.14264432831568
68.309948679792	0.14161916927244
68.481065095588	0.14047992352934
68.652181511384	0.13922801939923
68.823297927180	0.13786501007601
68.994414342976	0.13639256609726
69.165530758772	0.13481246976706
69.336647174568	0.13312661206788
69.507763590364	0.13133698737692
69.678880006160	0.12944568481695
69.849996421956	0.12745487901062
70.021112837752	0.12536682358484
70.192229253548	0.12318384411030
70.363345669344	0.12090832959307
70.534462085140	0.11854272182775
70.705578500936	0.11608949832025
70.876694916732	0.11355115706228
71.047811332528	0.11093020690952
71.218927748324	0.10822916731536
71.390044164120	0.10545057150640
71.561160579916	0.10259697021484
71.732276995712	0.099670927640885
71.903393411508	0.096675002966141
72.074509827304	0.093611729943786
72.245626243100	0.090483599809914
72.416742658896	0.087293056545880
72.587859074692	0.084042506015761
72.758975490488	0.080734331137251
72.930091906284	0.077370899665086
73.101208322081	0.073954558087601
73.272324737877	0.070487614224699
73.443441153673	0.066972320018218
73.614557569469	0.063410863483696
73.785673985265	0.059805376951311
73.956790401061	0.056157955086081
74.127906816857	0.052470671582392
74.299023232653	0.048745581679741
74.470139648449	0.044984712648495
74.641256064245	0.041190046437559
74.812372480041	0.037363510427510
74.983488895837	0.033506984292328
75.154605311633	0.029622321322331
75.325721727429	0.025711375079849
75.496838143225	0.021776016862563
75.667954559021	0.017818136920130
75.839070974817	0.013839628912676
76.010187390613	0.0098423719011303
76.181303806409	0.0058282208726118
76.352420222205	0.0017990135140830
76.523536638001	-0.0022434052891448
76.694653053797	-0.0062971528561777
76.865769469593	-0.010360286353096
77.036885885389	-0.014430794429029
77.208002301185	-0.018506608996031
77.379118716981	-0.022585624367057
77.550235132777	-0.026665713164317
77.721351548573	-0.030744726511155
77.892467964369	-0.034820476972350
78.063584380165	-0.038890710563270
78.234700795961	-0.042953080988772
78.405817211757	-0.047005138962787
78.576933627553	-0.051044340752643
78.748050043349	-0.055068070553137
78.919166459145	-0.059073661660181
79.090282874941	-0.063058403414529
79.261399290737	-0.067019528984879
79.432515706533	-0.070954190380981
79.603632122329	-0.074859437424790
79.774748538125	-0.078732209992846
79.945864953922	-0.082569352576241
80.116981369718	-0.086367636735231
80.288097785514	-0.090123783448588
80.459214201310	-0.093834469972895
80.630330617106	-0.097496321605976
80.801447032902	-0.10110589724064
80.972563448698	-0.10465967941172
81.143679864494	-0.10815407933323
81.314796280290	-0.11158545366922
81.485912696086	-0.11495012646625
81.657029111882	-0.11824440268418
81.828145527678	-0.12146457246103
81.999261943474	-0.12460690687974
82.170378359270	-0.12766765455247
82.341494775066	-0.13064304937219
82.512611190862	-0.13352932423811
82.683727606658	-0.13632273265850
82.854844022454	-0.13901956470777
83.025960438250	-0.14161615458745
83.197076854046	-0.14410888251283
83.368193269842	-0.14649417477344
83.539309685638	-0.14876850887011
83.710426101434	-0.15092842600081
83.881542517230	-0.15297055038965
84.052658933026	-0.15489160856075
84.223775348822	-0.15668844287762
84.394891764618	-0.15835802085870
84.566008180414	-0.15989743703692
84.737124596210	-0.16130391343829
84.908241012006	-0.16257480512104
85.079357427802	-0.16370760826773
85.250473843598	-0.16469997438052
85.421590259394	-0.16554972653138
85.592706675190	-0.16625487342468
85.763823090986	-0.16681361823795
85.934939506782	-0.16722436329056
86.106055922578	-0.16748570631247
86.277172338374	-0.16759643946697
86.448288754170	-0.16755554869790
86.619405169966	-0.16736221974650
86.790521585763	-0.16701585042644
86.961638001559	-0.16651606142153
87.132754417355	-0.16586270532910
87.303870833151	-0.16505586653710
87.474987248947	-0.16409585570409
87.646103664743	-0.16298320173727
87.817220080539	-0.16171864506301
87.988336496335	-0.16030313444433
88.159452912131	-0.15873782748230
88.330569327927	-0.15702409169399
88.501685743723	-0.15516350730884
88.672802159519	-0.15315786804075
88.843918575315	-0.15100918202662
89.015034991111	-0.14871966965207
89.186151406907	-0.14629175322311
89.357267822703	-0.14372804142958
89.528384238499	-0.14103131263861
89.699500654295	-0.13820449733987
89.870617070091	-0.13525067440725
90.041733485887	-0.13217307769381
90.212849901683	-0.12897510806082
90.383966317479	-0.12566034088488
90.555082733275	-0.12223251720827
90.726199149071	-0.11869551756150
90.897315564867	-0.11505333085871
91.068431980663	-0.11131002995309
91.239548396459	-0.10746976668012
91.410664812255	-0.10353678591682
91.581781228051	-0.099515442521716
91.752897643847	-0.095410209591642
91.924014059643	-0.091225663678539
92.095130475439	-0.086966455466366
92.266246891235	-0.082637277454871
92.437363307031	-0.078242846513805
92.608479722827	-0.073787906713965
92.779596138623	-0.069277245759888
92.950712554419	-0.064715708738472
93.121828970215	-0.060108195809130
93.292945386011	-0.055459643991419
93.464061801807	-0.050775000385333
93.635178217604	-0.046059201557443
93.806294633400	-0.041317167407444
93.977411049196	-0.036553806529897
94.148527464992	-0.031774025474997
94.319643880788	-0.026982730784751
94.490760296584	-0.022184821569514
94.661876712380	-0.017385174430529
94.832993128176	-0.012588630056607
95.004109543972	-0.0077999843285280
95.175225959768	-0.0030239855989679
95.346342375564	0.0017346664020433
95.517458791360	0.0064713232080986
95.688575207156	0.011181394090267
95.859691622952	0.015860353505390
96.030808038748	0.020503747411768
96.201924454544	0.025107197477224
96.373040870340	0.029666402976868
96.544157286136	0.034177143500290
96.715273701932	0.038635284945880
96.886390117728	0.043036787120739
97.057506533524	0.047377713312237
97.228622949320	0.051654237946401
97.399739365116	0.055862648915688
97.570855780912	0.059999350815467
97.741972196708	0.064060862978278
97.913088612504	0.068043819137994
98.084205028300	0.071944970229437
98.255321444096	0.075761188369930
98.426437859892	0.079489478014567
98.597554275688	0.083126986253313
98.768670691484	0.086671010351854
98.939787107280	0.090118997803772
99.110903523076	0.093468538340766
99.282019938872	0.096717352238948
99.453136354668	0.099863282450277
99.624252770464	0.10290429935692
99.795369186260	0.10583851487539
99.966485602056	0.10866419972228
100.13760201785	0.11137979335262
