#Parameters = {wakelength=10000; H_cav=30; H_pipe=12; L_cav=20; L_pipe=76; W_cav=30; W_pipe=12; beta=1; cellsperw=20; conductivity=1000000; q=1e-09; sigmaz=5}
#"Frequency / GHz"	"Z (conductivity=1e+06) [Real/Imaginary Part] [Re]"	"Z (conductivity=1e+06) [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------------------------------------------
0.0000000000000	11.590112673660	-9.5534914922103e-11
0.0020478289222872	-4.7899458966768	10.797011214122
0.0040956578445743	-7.6237604954646	-8.2422523117173
0.0061434867668615	11.110649482837	-2.6157485806280
0.0081913156891487	-1.5378477629398	12.453044279798
0.010239144611436	-9.8121242792123	-4.9639715348278
0.012286973533723	9.6917329431291	-4.9639746346763
0.014334802456010	1.8442228443472	13.136134800659
0.016382631378297	-11.180338167267	-1.1627488309310
0.018430460300585	7.4500540859701	-6.7786495942525
0.020478289222872	5.0784573244701	12.852669353258
0.022526118145159	-11.608675393494	2.9079647379998
0.024573947067446	4.5726377370832	-7.8466345822886
0.026621775989733	7.8964199449854	11.682823127404
0.028669604912020	-11.056822933960	6.9692241430082
0.030717433834308	1.2976432192773	-8.0161461413105
0.032765262756595	10.061541038796	9.7799128471578
0.034813091678882	-9.5657228268235	10.741755829465
0.036860920601169	-2.1032364951366	-7.2084345187350
0.038908749523456	11.389455166559	7.3587026835124
0.040956578445743	-7.2541487359537	13.968540806588
0.043004407368031	-5.3463777082704	-5.4246296851346
0.045052236290318	11.763518681288	4.6783626457746
0.047100065212605	-4.3094863123898	16.435911102125
0.049147894134892	-8.1590231697121	-2.7463001005965
0.051195723057179	11.144872081851	2.0216706868273
0.053243551979466	-0.97304338871239	17.991344356359
0.055291380901754	-10.301589406385	0.67045382105070
0.057339209824041	9.5764433877185	-0.32776854449352
0.059387038746328	2.4790552917053	18.556409931814
0.061434867668615	-11.587596416273	4.6069881647808
0.063482696590902	7.1802532361035	-2.1085799192231
0.065530525513189	5.7581567277466	18.134123522593
0.067578354435477	-11.899442505779	8.7992322145801
0.069626183357764	4.1484767152357	-3.1034294437096
0.071674012280051	8.5863673331017	16.809671267643
0.073721841202338	-11.199050135871	12.958744268562
0.075769670124625	0.72852281996058	-3.1572219127331
0.077817499046912	10.719624699907	14.744694033214
0.079865327969200	-9.5320693857456	16.796112215220
0.081913156891487	-2.7962835605589	-2.1908254174434
0.083960985813774	11.968204434943	12.165072665484
0.086008814736061	-7.0254314208952	20.044691745497
0.088056643658348	-6.1296352498513	-0.20879398946985
0.090104472580635	12.213277800660	9.3435283119139
0.092152301502923	-3.8782919398766	22.483028136310
0.094200130425210	-8.9863185625561	2.6996348687040
0.096247959347497	11.417952903359	6.5778430106049
0.098295788269784	-0.34687473343904	23.954014568777
0.10034361719207	-11.116099516000	6.3663218197854
0.10239144611436	9.6319066985262	4.1668357075584
