#Parameters = {wakelength=10000; H_cav=30; H_pipe=12; L_cav=20; L_pipe=76; W_cav=30; W_pipe=12; beta=1; cellsperw=20; conductivity=100000000; q=1e-09; sigmaz=5}
#"Frequency / GHz"	"Z (conductivity=1e+08) [Real/Imaginary Part] [Re]"	"Z (conductivity=1e+08) [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------------------------------------------
0.0000000000000	11.020541863105	-2.4037727029290e-10
0.0020478289222872	-4.5700777262268	10.266183717227
0.0040956578445743	-7.2307618631085	-7.8436221439046
0.0061434867668615	10.571057811960	-2.4192718263757
0.0081913156891487	-1.5332999912114	11.868858394140
0.010239144611436	-9.3023214009590	-4.7404636775673
0.012286973533723	9.2560513355951	-4.5876962534122
0.014334802456010	1.6341109414287	12.579594551844
0.016382631378297	-10.617929063477	-1.1464313602605
0.018430460300585	7.1792494112313	-6.2717186092693
0.020478289222872	4.6779662843695	12.396699260656
0.022526118145159	-11.068725861386	2.7085319089954
0.024573947067446	4.5051842794458	-7.2761388869417
0.026621775989733	7.3525815944041	11.388520445229
0.028669604912020	-10.613964001175	6.5725789851654
0.030717433834308	1.4463183501463	-7.4585398470448
0.032765262756595	9.4398724388230	9.6891980565507
0.034813091678882	-9.2844309381165	10.191571475800
0.036860920601169	-1.7529419761467	-6.7404723262479
0.038908749523456	10.766667197314	7.4887691436041
0.040956578445743	-7.1805943792370	13.328807802002
0.043004407368031	-4.8349423859252	-5.1142379788644
0.045052236290318	11.218569139857	5.0190407931525
0.047100065212605	-4.4655271589584	15.783655002022
0.049147894134892	-7.5485762145443	-2.6441964702696
0.051195723057179	10.749534824703	2.5359295871478
0.053243551979466	-1.3529269116837	17.407664014706
0.055291380901754	-9.6691073182749	0.53733759302959
0.057339209824041	9.3864902976328	0.29988534487050
0.059387038746328	1.9088824420761	18.116937408941
0.061434867668615	-11.016101814668	4.2394626474399
0.063482696590902	7.2283178792746	-1.4445282578422
0.065530525513189	5.0558678707982	17.899808053906
0.067578354435477	-11.468400523205	8.2267163864734
0.069626183357764	4.4393233397958	-2.4880644766266
0.071674012280051	7.8288338307110	16.819079543532
0.073721841202338	-10.974718883693	12.236862742186
0.075769670124625	1.2374882683755	-2.6740460787054
0.077817499046912	9.9940207138280	15.008545527572
0.079865327969200	-9.5592034962734	16.001156613678
0.081913156891487	-2.1216251918134	-1.9117968710238
0.083960985813774	11.362241640960	12.663853212030
0.086008814736061	-7.3211243190960	19.265565333305
0.088056643658348	-5.3644795270357	-0.18544908544403
0.090104472580635	11.804921850788	10.028455768812
0.092152301502923	-4.4287576212088	21.811456192671
0.094200130425210	-8.2209307977734	2.4431429821268
0.096247959347497	11.265977798776	7.3752531607379
0.098295788269784	-1.1075889817632	23.474035192964
0.10034361719207	-10.446016645552	5.8372941453002
0.10239144611436	9.7681868252246	4.9854462893432
0.10443927503665	2.3762811816441	24.157043304282
0.10648710395893	-11.840436321538	9.7945523323738
0.10853493288122	7.4135179988044	3.1260985696683
0.11058276180351	5.7365525342912	23.842564789188
0.11263059072579	-12.267940924224	14.061200349612
0.11467841964808	4.3771932455589	2.0280652882472
0.11672624857037	8.6893219398506	22.594710513644
0.11877407749266	-11.668354499779	18.351464844320
0.12082190641494	0.89557999285708	1.8661335078801
0.12286973533723	10.976438902844	20.557047389940
0.12491756425952	-10.064850071810	22.369800565128
0.12696539318180	-2.7511545144656	2.7429442177042
0.12901322210409	12.387364815256	17.943341977915
0.13106105102638	-7.5647319987903	25.834902408427
0.13310887994867	-6.2606687446279	4.6782450835667
0.13515670887095	12.778120476072	15.022326911621
0.13720453779324	-4.3533959012084	28.503410218970
0.13925236671553	-9.3326606000146	7.6044385251100
0.14130019563781	12.085509148866	12.097401624851
0.14334802456010	-0.68177321850652	30.191351538718
0.14539585348239	-11.693808236274	11.369221810344
0.14744368240468	10.335195335193	9.4827100352192
0.14949151132696	3.1522830971286	30.791607529646
0.15153934024925	-13.121509125594	15.745148660438
0.15358716917154	7.6427548186232	7.4773620040533
0.15563499809382	6.8270671755927	30.285726434047
0.15768282701611	-13.464335804494	20.445975052639
0.15973065593840	4.2074097833690	6.3398837987923
0.16177848486069	10.023150966163	28.748770663841
0.16382631378297	-12.657496321412	25.148458616603
0.16587414270526	0.29846978923286	6.2649457265590
0.16792197162755	12.450324262074	26.346701612840
0.16996980054984	-10.731595827152	29.518142044556
0.17201762947212	-3.7646917974446	7.3644898278510
0.17406545839441	13.873260427845	23.325923888049
0.17611328731670	-7.8138638065874	33.237307649423
0.17816111623898	-7.6376201918538	9.6549472399845
0.18020894516127	14.133634840338	19.995640337274
0.18225677408356	-4.1212673136607	36.032617855915
0.18430460300585	-10.979139054678	13.052090553532
0.18635243192813	13.166838500638	16.704180655657
0.18840026085042	0.054338864552821	37.700314159371
0.19044808977271	-13.480515140641	17.373982047207
0.19249591869499	11.011353244486	13.810898239002
0.19454374761728	4.3680384158832	38.126521994461
0.19659157653957	-14.893289311453	22.352493115404
0.19863940546186	7.8097490349272	11.655799201927
0.20068723438414	8.4491177702034	37.300962408991
0.20273506330643	-15.053225208140	27.652822912431
0.20478289222872	3.8010519931779	10.529576815957
0.20683072115100	11.931993795316	35.322290462920
0.20887855007329	-13.898085913032	32.899289966089
0.21092637899558	-0.69586571985096	10.646376066085
0.21297420791787	14.487885397993	32.394405099008
0.21502203684015	-11.477512664253	37.706302033046
0.21706986576244	-5.3062641167032	12.121952508498
0.21911769468473	15.855154985319	28.813500124791
0.22116552360701	-7.9537414810263	41.711199717682
0.22321335252930	-9.6295792078548	14.959192556826
0.22526118145159	15.864807737641	24.946474657161
0.22730901037388	-3.5925096451734	44.607078492242
0.22935683929616	-13.273169707336	19.042852738679
0.23140466821845	14.459655757466	21.202219405993
0.23345249714074	1.2553542213412	46.172038623466
0.23550032606302	-15.886995441492	24.144215501406
0.23754815498531	11.704363510698	17.997897237708
0.23959598390760	6.1807570801836	46.292628999298
0.24164381282989	-17.196198498960	29.935915332437
0.24369164175217	7.7854406730617	15.722698740301
0.24573947067446	10.749458706619	44.978937747121
0.24778729959675	-17.028837828127	36.016156986286
0.24983512851903	3.0006669723139	14.702454349734
0.25188295744132	14.539132384698	42.369539254001
0.25393078636361	-15.335888464497	41.940569953998
0.25597861528590	-2.2619341512145	15.167919276761
0.25802644420818	17.177147995716	38.725531676591
0.26007427313047	-12.201408964716	47.259463219134
0.26212210205276	-7.5540348567783	17.229891922495
0.26416993097504	18.375956946717	34.413368197789
0.26621775989733	-7.8415983691359	51.557433395391
0.26826558881962	-12.403723976495	20.863620023833
0.27031341774191	17.962667950351	29.877574230827
0.27236124666419	-2.5920512355008	54.491918119526
0.27440907558648	-16.356299045158	25.904438860139
0.27645690450877	15.900082341629	25.605169623202
0.27850473343106	3.1161243085953	55.827336948238
0.28055256235334	-19.015497389922	32.055549953594
0.28260039127563	12.296707499006	22.084549701110
0.28464822019792	8.7900401412882	55.461425429356
0.28669604912020	-20.081778760840	38.907928726024
0.28874387804249	7.4044108798225	19.762036378806
0.29079170696478	13.915860733984	53.441143007330
0.29283953588707	-19.383908020034	45.971268280318
0.29488736480935	1.6031546249811	18.999875581121
0.29693519373164	18.003623070295	49.966102811896
0.29898302265393	-16.900890438914	52.713790083062
0.30103085157621	-4.6265621723940	20.039722464869
0.30307868049850	20.632461199169	45.378734151424
0.30512650942079	-12.771445375301	58.607874129632
0.30717433834308	-10.741410878401	22.974726132683
0.30922216726536	21.491845828761	40.140786658561
0.31126999618765	-7.2899468032844	63.177705020985
0.31331782510994	-16.180952578557	27.733570563833
0.31536565403222	20.415311250705	34.798303139770
0.31741348295451	-0.88804713190216	66.044830420807
0.31946131187680	-20.417164592139	34.078365679381
0.32150914079909	17.403026003311	29.936939074547
0.32355696972137	5.8969102385886	66.967605735314
0.32560479864366	-23.003638414925	41.617280053500
0.32765262756595	12.630588061026	26.131428877098
0.32970045648823	12.464811366546	65.870279274995
0.33174828541052	-23.620306511035	49.831856052367
0.33379611433281	6.4426752293680	23.893065152793
0.33584394325510	18.203481479759	62.858924871623
0.33789177217738	-22.109197481387	58.117069170321
0.33993960109967	-0.66903818755394	23.620290373246
0.34198743002196	22.543517135552	58.221802521938
0.34403525894424	-18.497594293604	65.831522305676
0.34608308786653	-8.1023523469463	25.556463231694
0.34813091678882	25.012172200993	52.413497910870
0.35017874571111	-13.005711852523	72.353658084736
