           Z  Fieldvalue
 ----------- -----------
 -3.8000E+01  1.5568E-03
 -3.7700E+01  1.4340E-03
 -3.7399E+01  1.3112E-03
 -3.7099E+01  1.1316E-03
 -3.6798E+01  9.1750E-04
 -3.6498E+01  7.2021E-04
 -3.6198E+01  5.7487E-04
 -3.5897E+01  4.2952E-04
 -3.5597E+01  3.3773E-04
 -3.5296E+01  2.5418E-04
 -3.4996E+01  1.8961E-04
 -3.4696E+01  1.4489E-04
 -3.4395E+01  1.0259E-04
 -3.4095E+01  7.9699E-05
 -3.3794E+01  5.6810E-05
 -3.3494E+01  4.2405E-05
 -3.3194E+01  3.1090E-05
 -3.2893E+01  2.1866E-05
 -3.2593E+01  1.6437E-05
 -3.2292E+01  1.1008E-05
 -3.1992E+01  8.4091E-06
 -3.1692E+01  5.8751E-06
 -3.1391E+01  4.1694E-06
 -3.1091E+01  3.0168E-06
 -3.0791E+01  2.0064E-06
 -3.0490E+01  1.4949E-06
 -3.0190E+01  9.8337E-07
 -2.9889E+01  7.1651E-07
 -2.9589E+01  4.9489E-07
 -2.9289E+01  3.3285E-07
 -2.8988E+01  2.3906E-07
 -2.8688E+01  1.5012E-07
 -2.8387E+01  1.1131E-07
 -2.8087E+01  7.2511E-08
 -2.7787E+01  5.0113E-08
 -2.7486E+01  3.4400E-08
 -2.7186E+01  2.1843E-08
 -2.6885E+01  1.5619E-08
 -2.6585E+01  9.3952E-09
 -2.6285E+01  6.8185E-09
 -2.5984E+01  4.4141E-09
 -2.5684E+01  2.8777E-09
 -2.5383E+01  1.9775E-09
 -2.5083E+01  1.1882E-09
 -2.4783E+01  8.4455E-10
 -2.4482E+01  5.0088E-10
 -2.4182E+01  3.6577E-10
 -2.3881E+01  2.7600E-10
 -2.3581E+01  1.9027E-10
 -2.3281E+01  1.0963E-10
 -2.2980E+01  3.0314E-11
 -2.2680E+01 -3.0132E-11
 -2.2379E+01 -9.0577E-11
 -2.2079E+01 -7.4483E-11
 -2.1779E+01 -2.3674E-11
 -2.1478E+01  1.0111E-11
 -2.1178E+01  6.0322E-12
 -2.0877E+01  1.9530E-12
 -2.0577E+01  1.1399E-12
 -2.0277E+01  5.6394E-13
 -1.9976E+01  2.4990E-13
 -1.9676E+01  1.4632E-13
 -1.9375E+01  5.7403E-14
 -1.9075E+01  3.6839E-14
 -1.8775E+01  1.6275E-14
 -1.8474E+01  8.8385E-15
 -1.8174E+01  4.7074E-15
 -1.7874E+01  1.9795E-15
 -1.7573E+01  1.1810E-15
 -1.7273E+01  4.1088E-16
 -1.6972E+01  2.6605E-16
 -1.6672E+01  1.2121E-16
 -1.6372E+01  5.6524E-17
 -1.6071E+01  3.2133E-17
 -1.5771E+01  1.3664E-17
 -1.5470E+01  9.8678E-18
 -1.5170E+01  6.0712E-18
 -1.4870E+01  5.2325E-18
 -1.4569E+01  4.6870E-18
 -1.4269E+01  4.3932E-18
 -1.3968E+01  4.3209E-18
 -1.3668E+01  4.2583E-18
 -1.3368E+01  4.2494E-18
 -1.3067E+01  4.2405E-18
 -1.2767E+01  4.2377E-18
 -1.2466E+01  4.2366E-18
 -1.2166E+01  4.2362E-18
 -1.1866E+01  4.2361E-18
 -1.1565E+01  4.2360E-18
 -1.1265E+01  4.2360E-18
 -1.0964E+01  4.2360E-18
 -1.0664E+01  4.2360E-18
 -1.0364E+01  4.2360E-18
 -1.0063E+01  4.2360E-18
 -9.7628E+00  4.2360E-18
 -9.4625E+00  4.2360E-18
 -9.1621E+00  4.2360E-18
 -8.8617E+00  4.2360E-18
 -8.5613E+00  4.2360E-18
 -8.2609E+00  4.2360E-18
 -7.9605E+00  4.2360E-18
 -7.6601E+00  4.2360E-18
 -7.3597E+00  4.2360E-18
 -7.0593E+00  4.2360E-18
 -6.7589E+00  4.2360E-18
 -6.4585E+00  4.2360E-18
 -6.1581E+00  4.2360E-18
 -5.8577E+00  4.2360E-18
 -5.5573E+00  4.2360E-18
 -5.2569E+00  4.2360E-18
 -4.9565E+00  4.2360E-18
 -4.6561E+00  4.2360E-18
 -4.3557E+00  4.2360E-18
 -4.0553E+00  4.2360E-18
 -3.7549E+00  4.2360E-18
 -3.4545E+00  4.2360E-18
 -3.1542E+00  4.2360E-18
 -2.8538E+00  4.2360E-18
 -2.5534E+00  4.2360E-18
