           Z  Fieldvalue
 ----------- -----------
 -3.8000E+01  3.3857E+01
 -3.7700E+01  3.3749E+01
 -3.7399E+01  3.3641E+01
 -3.7099E+01  3.3399E+01
 -3.6798E+01  3.3078E+01
 -3.6498E+01  3.2708E+01
 -3.6198E+01  3.2189E+01
 -3.5897E+01  3.1670E+01
 -3.5597E+01  3.1001E+01
 -3.5296E+01  3.0308E+01
 -3.4996E+01  2.9546E+01
 -3.4696E+01  2.8711E+01
 -3.4395E+01  2.7864E+01
 -3.4095E+01  2.6922E+01
 -3.3794E+01  2.5980E+01
 -3.3494E+01  2.4988E+01
 -3.3194E+01  2.3977E+01
 -3.2893E+01  2.2958E+01
 -3.2593E+01  2.1923E+01
 -3.2292E+01  2.0887E+01
 -3.1992E+01  1.9868E+01
 -3.1692E+01  1.8849E+01
 -3.1391E+01  1.7866E+01
 -3.1091E+01  1.6908E+01
 -3.0791E+01  1.5969E+01
 -3.0490E+01  1.5100E+01
 -3.0190E+01  1.4230E+01
 -2.9889E+01  1.3465E+01
 -2.9589E+01  1.2718E+01
 -2.9289E+01  1.2037E+01
 -2.8988E+01  1.1434E+01
 -2.8688E+01  1.0843E+01
 -2.8387E+01  1.0393E+01
 -2.8087E+01  9.9422E+00
 -2.7787E+01  9.5898E+00
 -2.7486E+01  9.2774E+00
 -2.7186E+01  9.0015E+00
 -2.6885E+01  8.7989E+00
 -2.6585E+01  8.5963E+00
 -2.6285E+01  8.4625E+00
 -2.5984E+01  8.3319E+00
 -2.5684E+01  8.2063E+00
 -2.5383E+01  8.0843E+00
 -2.5083E+01  7.9479E+00
 -2.4783E+01  7.7533E+00
 -2.4482E+01  7.5586E+00
 -2.4182E+01  7.2278E+00
 -2.3881E+01  6.8674E+00
 -2.3581E+01  6.3960E+00
 -2.3281E+01  5.7855E+00
 -2.2980E+01  5.1516E+00
 -2.2680E+01  4.1865E+00
 -2.2379E+01  3.2214E+00
 -2.2079E+01  1.9390E+00
 -2.1779E+01  5.1277E-01
 -2.1478E+01 -1.0829E+00
 -2.1178E+01 -3.0554E+00
 -2.0877E+01 -5.0279E+00
 -2.0577E+01 -7.5989E+00
 -2.0277E+01 -1.0213E+01
 -1.9976E+01 -1.3235E+01
 -1.9676E+01 -1.6585E+01
 -1.9375E+01 -2.0081E+01
 -1.9075E+01 -2.4263E+01
 -1.8775E+01 -2.8445E+01
 -1.8474E+01 -3.3380E+01
 -1.8174E+01 -3.8505E+01
 -1.7874E+01 -4.4076E+01
 -1.7573E+01 -5.0260E+01
 -1.7273E+01 -5.6496E+01
 -1.6972E+01 -6.3897E+01
 -1.6672E+01 -7.1298E+01
 -1.6372E+01 -7.9633E+01
 -1.6071E+01 -8.8439E+01
 -1.5771E+01 -9.7705E+01
 -1.5470E+01 -1.0812E+02
 -1.5170E+01 -1.1853E+02
 -1.4870E+01 -1.3061E+02
 -1.4569E+01 -1.4285E+02
 -1.4269E+01 -1.5618E+02
 -1.3968E+01 -1.7047E+02
 -1.3668E+01 -1.8509E+02
 -1.3368E+01 -2.0153E+02
 -1.3067E+01 -2.1798E+02
 -1.2767E+01 -2.3597E+02
 -1.2466E+01 -2.5441E+02
 -1.2166E+01 -2.7412E+02
 -1.1866E+01 -2.9419E+02
 -1.1565E+01 -3.1528E+02
 -1.1265E+01 -3.3664E+02
 -1.0964E+01 -3.5860E+02
 -1.0664E+01 -3.8073E+02
 -1.0364E+01 -4.0292E+02
 -1.0063E+01 -4.2514E+02
 -9.7628E+00 -4.4671E+02
 -9.4625E+00 -4.6811E+02
 -9.1621E+00 -4.8880E+02
 -8.8617E+00 -5.0846E+02
 -8.5613E+00 -5.2804E+02
 -8.2609E+00 -5.4532E+02
 -7.9605E+00 -5.6260E+02
 -7.6601E+00 -5.7812E+02
 -7.3597E+00 -5.9272E+02
 -7.0593E+00 -6.0657E+02
 -6.7589E+00 -6.1850E+02
 -6.4585E+00 -6.3043E+02
 -6.1581E+00 -6.4013E+02
 -5.8577E+00 -6.4958E+02
 -5.5573E+00 -6.5790E+02
 -5.2569E+00 -6.6517E+02
 -4.9565E+00 -6.7217E+02
 -4.6561E+00 -6.7756E+02
 -4.3557E+00 -6.8296E+02
 -4.0553E+00 -6.8713E+02
 -3.7549E+00 -6.9093E+02
 -3.4545E+00 -6.9421E+02
 -3.1542E+00 -6.9666E+02
 -2.8538E+00 -6.9910E+02
 -2.5534E+00 -7.0038E+02
 -2.2530E+00 -7.0166E+02
 -1.9526E+00 -7.0230E+02
 -1.6522E+00 -7.0255E+02
 -1.3518E+00 -7.0257E+02
 -1.0514E+00 -7.0190E+02
 -7.5099E-01 -7.0123E+02
 -4.5059E-01 -6.9979E+02
 -1.5020E-01 -6.9824E+02
  1.5020E-01 -6.9627E+02
  4.5059E-01 -6.9387E+02
  7.5099E-01 -6.9137E+02
  1.0514E+00 -6.8812E+02
  1.3518E+00 -6.8487E+02
  1.6522E+00 -6.8096E+02
  1.9526E+00 -6.7683E+02
  2.2530E+00 -6.7234E+02
  2.5534E+00 -6.6726E+02
  2.8538E+00 -6.6218E+02
  3.1542E+00 -6.5607E+02
  3.4545E+00 -6.4995E+02
  3.7549E+00 -6.4312E+02
  4.0553E+00 -6.3585E+02
  4.3557E+00 -6.2826E+02
  4.6561E+00 -6.1967E+02
  4.9565E+00 -6.1107E+02
  5.2569E+00 -6.0119E+02
  5.5573E+00 -5.9109E+02
  5.8577E+00 -5.8016E+02
  6.1581E+00 -5.6834E+02
  6.4585E+00 -5.5633E+02
  6.7589E+00 -5.4260E+02
  7.0593E+00 -5.2886E+02
  7.3597E+00 -5.1365E+02
  7.6601E+00 -4.9787E+02
  7.9605E+00 -4.8140E+02
  8.2609E+00 -4.6362E+02
  8.5613E+00 -4.4584E+02
  8.8617E+00 -4.2643E+02
  9.1621E+00 -4.0696E+02
  9.4625E+00 -3.8686E+02
  9.7628E+00 -3.6633E+02
  1.0063E+01 -3.4574E+02
  1.0364E+01 -3.2497E+02
  1.0664E+01 -3.0431E+02
  1.0964E+01 -2.8406E+02
  1.1265E+01 -2.6407E+02
  1.1565E+01 -2.4497E+02
  1.1866E+01 -2.2623E+02
  1.2166E+01 -2.0875E+02
  1.2466E+01 -1.9169E+02
  1.2767E+01 -1.7610E+02
  1.3067E+01 -1.6099E+02
  1.3368E+01 -1.4758E+02
  1.3668E+01 -1.3416E+02
  1.3968E+01 -1.2267E+02
  1.4269E+01 -1.1154E+02
  1.4569E+01 -1.0137E+02
  1.4870E+01 -9.2289E+01
  1.5170E+01 -8.3368E+01
  1.5470E+01 -7.6028E+01
  1.5771E+01 -6.8688E+01
  1.6071E+01 -6.2353E+01
  1.6372E+01 -5.6425E+01
  1.6672E+01 -5.0866E+01
  1.6972E+01 -4.6044E+01
  1.7273E+01 -4.1221E+01
  1.7573E+01 -3.7204E+01
  1.7874E+01 -3.3223E+01
  1.8174E+01 -2.9596E+01
