           Z  Fieldvalue
 ----------- -----------
 -3.8000E+01  8.2439E+01
 -3.7700E+01  8.2277E+01
 -3.7399E+01  8.2116E+01
 -3.7099E+01  8.1759E+01
 -3.6798E+01  8.1282E+01
 -3.6498E+01  8.0736E+01
 -3.6198E+01  7.9974E+01
 -3.5897E+01  7.9212E+01
 -3.5597E+01  7.8241E+01
 -3.5296E+01  7.7237E+01
 -3.4996E+01  7.6142E+01
 -3.4696E+01  7.4950E+01
 -3.4395E+01  7.3744E+01
 -3.4095E+01  7.2421E+01
 -3.3794E+01  7.1097E+01
 -3.3494E+01  6.9720E+01
 -3.3194E+01  6.8324E+01
 -3.2893E+01  6.6921E+01
 -3.2593E+01  6.5507E+01
 -3.2292E+01  6.4094E+01
 -3.1992E+01  6.2713E+01
 -3.1692E+01  6.1332E+01
 -3.1391E+01  5.9998E+01
 -3.1091E+01  5.8695E+01
 -3.0791E+01  5.7415E+01
 -3.0490E+01  5.6218E+01
 -3.0190E+01  5.5022E+01
 -2.9889E+01  5.3936E+01
 -2.9589E+01  5.2872E+01
 -2.9289E+01  5.1875E+01
 -2.8988E+01  5.0956E+01
 -2.8688E+01  5.0051E+01
 -2.8387E+01  4.9283E+01
 -2.8087E+01  4.8515E+01
 -2.7787E+01  4.7842E+01
 -2.7486E+01  4.7207E+01
 -2.7186E+01  4.6608E+01
 -2.6885E+01  4.6082E+01
 -2.6585E+01  4.5555E+01
 -2.6285E+01  4.5109E+01
 -2.5984E+01  4.4666E+01
 -2.5684E+01  4.4251E+01
 -2.5383E+01  4.3856E+01
 -2.5083E+01  4.3463E+01
 -2.4783E+01  4.3075E+01
 -2.4482E+01  4.2687E+01
 -2.4182E+01  4.2278E+01
 -2.3881E+01  4.1863E+01
 -2.3581E+01  4.1435E+01
 -2.3281E+01  4.0988E+01
 -2.2980E+01  4.0539E+01
 -2.2680E+01  4.0057E+01
 -2.2379E+01  3.9575E+01
 -2.2079E+01  3.9079E+01
 -2.1779E+01  3.8576E+01
 -2.1478E+01  3.8084E+01
 -2.1178E+01  3.7617E+01
 -2.0877E+01  3.7150E+01
 -2.0577E+01  3.6781E+01
 -2.0277E+01  3.6418E+01
 -1.9976E+01  3.6164E+01
 -1.9676E+01  3.5997E+01
 -1.9375E+01  3.5883E+01
 -1.9075E+01  3.6018E+01
 -1.8775E+01  3.6152E+01
 -1.8474E+01  3.6615E+01
 -1.8174E+01  3.7161E+01
 -1.7874E+01  3.7934E+01
 -1.7573E+01  3.9019E+01
 -1.7273E+01  4.0131E+01
 -1.6972E+01  4.1854E+01
 -1.6672E+01  4.3578E+01
 -1.6372E+01  4.5781E+01
 -1.6071E+01  4.8227E+01
 -1.5771E+01  5.0899E+01
 -1.5470E+01  5.4136E+01
 -1.5170E+01  5.7372E+01
 -1.4870E+01  6.1340E+01
 -1.4569E+01  6.5381E+01
 -1.4269E+01  6.9834E+01
 -1.3968E+01  7.4648E+01
 -1.3668E+01  7.9566E+01
 -1.3368E+01  8.5049E+01
 -1.3067E+01  9.0531E+01
 -1.2767E+01  9.6353E+01
 -1.2466E+01  1.0227E+02
 -1.2166E+01  1.0832E+02
 -1.1866E+01  1.1441E+02
 -1.1565E+01  1.2039E+02
 -1.1265E+01  1.2635E+02
 -1.0964E+01  1.3192E+02
 -1.0664E+01  1.3738E+02
 -1.0364E+01  1.4210E+02
 -1.0063E+01  1.4664E+02
 -9.7628E+00  1.4997E+02
 -9.4625E+00  1.5297E+02
 -9.1621E+00  1.5510E+02
 -8.8617E+00  1.5595E+02
 -8.5613E+00  1.5672E+02
 -8.2609E+00  1.5501E+02
 -7.9605E+00  1.5330E+02
 -7.6601E+00  1.4975E+02
 -7.3597E+00  1.4524E+02
 -7.0593E+00  1.3994E+02
 -6.7589E+00  1.3258E+02
 -6.4585E+00  1.2521E+02
 -6.1581E+00  1.1535E+02
 -5.8577E+00  1.0522E+02
 -5.5573E+00  9.3737E+01
 -5.2569E+00  8.1027E+01
 -4.9565E+00  6.7985E+01
 -4.6561E+00  5.2982E+01
 -4.3557E+00  3.7980E+01
 -4.0553E+00  2.1483E+01
 -3.7549E+00  4.5315E+00
 -3.4545E+00 -1.3026E+01
 -3.1542E+00 -3.1536E+01
 -2.8538E+00 -5.0058E+01
 -2.5534E+00 -6.9695E+01
 -2.2530E+00 -8.9332E+01
 -1.9526E+00 -1.0940E+02
 -1.6522E+00 -1.2972E+02
 -1.3518E+00 -1.5009E+02
 -1.0514E+00 -1.7062E+02
 -7.5099E-01 -1.9115E+02
 -4.5059E-01 -2.1146E+02
 -1.5020E-01 -2.3173E+02
  1.5020E-01 -2.5165E+02
  4.5059E-01 -2.7120E+02
  7.5099E-01 -2.9061E+02
  1.0514E+00 -3.0900E+02
  1.3518E+00 -3.2738E+02
  1.6522E+00 -3.4458E+02
  1.9526E+00 -3.6138E+02
  2.2530E+00 -3.7744E+02
  2.5534E+00 -3.9224E+02
  2.8538E+00 -4.0703E+02
  3.1542E+00 -4.1949E+02
  3.4545E+00 -4.3192E+02
  3.7549E+00 -4.4270E+02
  4.0553E+00 -4.5242E+02
  4.3557E+00 -4.6144E+02
  4.6561E+00 -4.6815E+02
  4.9565E+00 -4.7486E+02
  5.2569E+00 -4.7874E+02
  5.5573E+00 -4.8214E+02
  5.8577E+00 -4.8386E+02
  6.1581E+00 -4.8372E+02
  6.4585E+00 -4.8322E+02
  6.7589E+00 -4.7938E+02
  7.0593E+00 -4.7555E+02
  7.3597E+00 -4.6902E+02
  7.6601E+00 -4.6144E+02
  7.9605E+00 -4.5265E+02
  8.2609E+00 -4.4153E+02
  8.5613E+00 -4.3041E+02
  8.8617E+00 -4.1632E+02
  9.1621E+00 -4.0214E+02
  9.4625E+00 -3.8664E+02
  9.7628E+00 -3.7022E+02
  1.0063E+01 -3.5357E+02
  1.0364E+01 -3.3602E+02
  1.0664E+01 -3.1845E+02
  1.0964E+01 -3.0079E+02
  1.1265E+01 -2.8326E+02
  1.1565E+01 -2.6624E+02
  1.1866E+01 -2.4948E+02
  1.2166E+01 -2.3368E+02
  1.2466E+01 -2.1823E+02
  1.2767E+01 -2.0404E+02
  1.3067E+01 -1.9028E+02
  1.3368E+01 -1.7804E+02
  1.3668E+01 -1.6580E+02
  1.3968E+01 -1.5536E+02
  1.4269E+01 -1.4524E+02
  1.4569E+01 -1.3603E+02
  1.4870E+01 -1.2786E+02
  1.5170E+01 -1.1983E+02
  1.5470E+01 -1.1330E+02
  1.5771E+01 -1.0676E+02
  1.6071E+01 -1.0116E+02
  1.6372E+01 -9.5933E+01
  1.6672E+01 -9.1033E+01
  1.6972E+01 -8.6781E+01
  1.7273E+01 -8.2528E+01
  1.7573E+01 -7.8915E+01
  1.7874E+01 -7.5331E+01
  1.8174E+01 -7.1969E+01
  1.8474E+01 -6.8770E+01
  1.8775E+01 -6.5604E+01
  1.9075E+01 -6.2574E+01
  1.9375E+01 -5.9543E+01
  1.9676E+01 -5.6515E+01
  1.9976E+01 -5.3487E+01
  2.0277E+01 -5.0401E+01
  2.0577E+01 -4.7242E+01
  2.0877E+01 -4.4069E+01
  2.1178E+01 -4.0717E+01
  2.1478E+01 -3.7365E+01
  2.1779E+01 -3.3865E+01
  2.2079E+01 -3.0299E+01
  2.2379E+01 -2.6668E+01
  2.2680E+01 -2.2898E+01
  2.2980E+01 -1.9128E+01
  2.3281E+01 -1.5230E+01
  2.3581E+01 -1.1324E+01
  2.3881E+01 -7.3909E+00
  2.4182E+01 -3.4367E+00
  2.4482E+01  5.0343E-01
  2.4783E+01  4.3783E+00
  2.5083E+01  8.2533E+00
  2.5383E+01  1.1949E+01
  2.5684E+01  1.5601E+01
  2.5984E+01  1.9096E+01
  2.6285E+01  2.2377E+01
  2.6585E+01  2.5635E+01
  2.6885E+01  2.8395E+01
  2.7186E+01  3.1156E+01
  2.7486E+01  3.3473E+01
  2.7787E+01  3.5569E+01
  2.8087E+01  3.7435E+01
  2.8387E+01  3.8739E+01
  2.8688E+01  4.0042E+01
  2.8988E+01  4.0540E+01
  2.9289E+01  4.0959E+01
  2.9589E+01  4.0876E+01
  2.9889E+01  4.0355E+01
  3.0190E+01  3.9683E+01
  3.0490E+01  3.8201E+01
  3.0791E+01  3.6718E+01
  3.1091E+01  3.4514E+01
  3.1391E+01  3.2104E+01
  3.1692E+01  2.9360E+01
  3.1992E+01  2.6116E+01
  3.2292E+01  2.2856E+01
  3.2593E+01  1.8923E+01
  3.2893E+01  1.4989E+01
  3.3194E+01  1.0752E+01
  3.3494E+01  6.3473E+00
  3.3794E+01  1.8885E+00
  3.4095E+01 -2.7185E+00
  3.4395E+01 -7.3256E+00
  3.4696E+01 -1.1823E+01
  3.4996E+01 -1.6307E+01
  3.5296E+01 -2.0546E+01
  3.5597E+01 -2.4551E+01
  3.5897E+01 -2.8445E+01
  3.6198E+01 -3.1622E+01
  3.6498E+01 -3.4798E+01
  3.6798E+01 -3.7118E+01
  3.7099E+01 -3.9161E+01
  3.7399E+01 -4.0697E+01
  3.7700E+01 -4.1401E+01
  3.8000E+01 -4.2105E+01
