           Z  Fieldvalue
 ----------- -----------
 -3.8000E+01  5.3184E+00
 -3.7700E+01  5.2379E+00
 -3.7399E+01  5.1574E+00
 -3.7099E+01  4.9970E+00
 -3.6798E+01  4.7881E+00
 -3.6498E+01  4.5622E+00
 -3.6198E+01  4.2841E+00
 -3.5897E+01  4.0060E+00
 -3.5597E+01  3.7085E+00
 -3.5296E+01  3.4080E+00
 -3.4996E+01  3.1131E+00
 -3.4696E+01  2.8240E+00
 -3.4395E+01  2.5383E+00
 -3.4095E+01  2.2811E+00
 -3.3794E+01  2.0238E+00
 -3.3494E+01  1.7969E+00
 -3.3194E+01  1.5812E+00
 -3.2893E+01  1.3808E+00
 -3.2593E+01  1.2084E+00
 -3.2292E+01  1.0360E+00
 -3.1992E+01  9.0293E-01
 -3.1692E+01  7.7078E-01
 -3.1391E+01  6.5934E-01
 -3.1091E+01  5.6174E-01
 -3.0791E+01  4.7032E-01
 -3.0490E+01  4.0064E-01
 -3.0190E+01  3.3096E-01
 -2.9889E+01  2.7942E-01
 -2.9589E+01  2.3123E-01
 -2.9289E+01  1.9044E-01
 -2.8988E+01  1.5811E-01
 -2.8688E+01  1.2678E-01
 -2.8387E+01  1.0571E-01
 -2.8087E+01  8.4640E-02
 -2.7787E+01  6.9054E-02
 -2.7486E+01  5.5702E-02
 -2.7186E+01  4.4053E-02
 -2.6885E+01  3.5819E-02
 -2.6585E+01  2.7584E-02
 -2.6285E+01  2.2491E-02
 -2.5984E+01  1.7545E-02
 -2.5684E+01  1.3784E-02
 -2.5383E+01  1.0890E-02
 -2.5083E+01  8.2430E-03
 -2.4783E+01  6.5918E-03
 -2.4482E+01  4.9405E-03
 -2.4182E+01  3.8907E-03
 -2.3881E+01  2.9718E-03
 -2.3581E+01  2.2391E-03
 -2.3281E+01  1.7400E-03
 -2.2980E+01  1.2564E-03
 -2.2680E+01  9.9187E-04
 -2.2379E+01  7.2733E-04
 -2.2079E+01  5.5058E-04
 -2.1779E+01  4.1365E-04
 -2.1478E+01  2.9771E-04
 -2.1178E+01  2.2847E-04
 -2.0877E+01  1.5923E-04
 -2.0577E+01  1.2265E-04
 -2.0277E+01  8.8445E-05
 -1.9976E+01  6.4048E-05
 -1.9676E+01  4.7531E-05
 -1.9375E+01  3.2554E-05
 -1.9075E+01  2.4758E-05
 -1.8775E+01  1.6961E-05
 -1.8474E+01  1.2517E-05
 -1.8174E+01  8.9186E-06
 -1.7874E+01  6.1508E-06
 -1.7573E+01  4.5260E-06
 -1.7273E+01  2.9404E-06
 -1.6972E+01  2.2228E-06
 -1.6672E+01  1.5051E-06
 -1.6372E+01  1.0586E-06
 -1.6071E+01  7.4842E-07
 -1.5771E+01  4.8971E-07
 -1.5470E+01  3.5849E-07
 -1.5170E+01  2.2728E-07
 -1.4870E+01  1.6600E-07
 -1.4569E+01  1.1166E-07
 -1.4269E+01  7.4397E-08
 -1.3968E+01  5.2158E-08
 -1.3668E+01  3.2035E-08
 -1.3368E+01  2.3519E-08
 -1.3067E+01  1.5003E-08
 -1.2767E+01  1.0436E-08
 -1.2466E+01  7.0060E-09
 -1.2166E+01  4.7598E-09
 -1.1866E+01  2.8495E-09
 -1.1565E+01  1.9006E-09
 -1.1265E+01  1.2204E-09
 -1.0964E+01  8.4152E-10
 -1.0664E+01  5.4548E-10
 -1.0364E+01  4.0791E-10
 -1.0063E+01  3.1329E-10
 -9.7628E+00  2.6061E-10
 -9.4625E+00  2.1912E-10
 -9.1621E+00  1.7794E-10
 -8.8617E+00  1.3722E-10
 -8.5613E+00  9.8664E-11
 -8.2609E+00  1.2204E-10
 -7.9605E+00  1.4542E-10
 -7.6601E+00  1.5078E-10
 -7.3597E+00  1.4669E-10
 -7.0593E+00  1.4355E-10
 -6.7589E+00  1.4291E-10
 -6.4585E+00  1.4227E-10
 -6.1581E+00  1.4208E-10
 -5.8577E+00  1.4194E-10
 -5.5573E+00  1.4186E-10
 -5.2569E+00  1.4182E-10
 -4.9565E+00  1.4179E-10
 -4.6561E+00  1.4178E-10
 -4.3557E+00  1.4178E-10
 -4.0553E+00  1.4177E-10
 -3.7549E+00  1.4177E-10
 -3.4545E+00  1.4177E-10
 -3.1542E+00  1.4177E-10
 -2.8538E+00  1.4177E-10
 -2.5534E+00  1.4177E-10
 -2.2530E+00  1.4177E-10
 -1.9526E+00  1.4177E-10
 -1.6522E+00  1.4177E-10
 -1.3518E+00  1.4177E-10
 -1.0514E+00  1.4177E-10
 -7.5099E-01  1.4177E-10
 -4.5059E-01  1.4177E-10
 -1.5020E-01  1.4177E-10
  1.5020E-01  1.4177E-10
  4.5059E-01  1.4177E-10
  7.5099E-01  1.4177E-10
  1.0514E+00  1.4177E-10
  1.3518E+00  1.4177E-10
  1.6522E+00  1.4177E-10
  1.9526E+00  1.4177E-10
  2.2530E+00  1.4177E-10
  2.5534E+00  1.4177E-10
  2.8538E+00  1.4177E-10
  3.1542E+00  1.4177E-10
  3.4545E+00  1.4177E-10
  3.7549E+00  1.4177E-10
  4.0553E+00  1.4177E-10
  4.3557E+00  1.4177E-10
  4.6561E+00  1.4177E-10
  4.9565E+00  1.4177E-10
  5.2569E+00  1.4177E-10
  5.5573E+00  1.4177E-10
  5.8577E+00  1.4177E-10
  6.1581E+00  1.4177E-10
  6.4585E+00  1.4177E-10
  6.7589E+00  1.4177E-10
  7.0593E+00  1.4177E-10
  7.3597E+00  1.4177E-10
  7.6601E+00  1.4177E-10
  7.9605E+00  1.4177E-10
  8.2609E+00  1.4177E-10
  8.5613E+00  1.4177E-10
  8.8617E+00  1.4177E-10
  9.1621E+00  1.4177E-10
  9.4625E+00  1.4177E-10
  9.7628E+00  1.4177E-10
  1.0063E+01  1.4177E-10
  1.0364E+01  1.4177E-10
  1.0664E+01  1.4177E-10
  1.0964E+01  1.4177E-10
  1.1265E+01  1.4177E-10
  1.1565E+01  1.4177E-10
  1.1866E+01  1.4177E-10
  1.2166E+01  1.4177E-10
  1.2466E+01  1.4177E-10
