           Z  Fieldvalue
 ----------- -----------
 -3.8000E+01  1.1600E+01
 -3.7700E+01  1.1651E+01
 -3.7399E+01  1.1701E+01
 -3.7099E+01  1.1811E+01
 -3.6798E+01  1.1958E+01
 -3.6498E+01  1.2128E+01
 -3.6198E+01  1.2371E+01
 -3.5897E+01  1.2613E+01
 -3.5597E+01  1.2935E+01
 -3.5296E+01  1.3268E+01
 -3.4996E+01  1.3642E+01
 -3.4696E+01  1.4058E+01
 -3.4395E+01  1.4482E+01
 -3.4095E+01  1.4968E+01
 -3.3794E+01  1.5454E+01
 -3.3494E+01  1.5980E+01
 -3.3194E+01  1.6521E+01
 -3.2893E+01  1.7075E+01
 -3.2593E+01  1.7652E+01
 -3.2292E+01  1.8229E+01
 -3.1992E+01  1.8820E+01
 -3.1692E+01  1.9412E+01
 -3.1391E+01  2.0000E+01
 -3.1091E+01  2.0586E+01
 -3.0791E+01  2.1165E+01
 -3.0490E+01  2.1715E+01
 -3.0190E+01  2.2265E+01
 -2.9889E+01  2.2767E+01
 -2.9589E+01  2.3261E+01
 -2.9289E+01  2.3720E+01
 -2.8988E+01  2.4140E+01
 -2.8688E+01  2.4553E+01
 -2.8387E+01  2.4888E+01
 -2.8087E+01  2.5223E+01
 -2.7787E+01  2.5490E+01
 -2.7486E+01  2.5727E+01
 -2.7186E+01  2.5933E+01
 -2.6885E+01  2.6073E+01
 -2.6585E+01  2.6213E+01
 -2.6285E+01  2.6280E+01
 -2.5984E+01  2.6343E+01
 -2.5684E+01  2.6378E+01
 -2.5383E+01  2.6391E+01
 -2.5083E+01  2.6402E+01
 -2.4783E+01  2.6402E+01
 -2.4482E+01  2.6403E+01
 -2.4182E+01  2.6439E+01
 -2.3881E+01  2.6483E+01
 -2.3581E+01  2.6587E+01
 -2.3281E+01  2.6764E+01
 -2.2980E+01  2.6957E+01
 -2.2680E+01  2.7360E+01
 -2.2379E+01  2.7764E+01
 -2.2079E+01  2.8399E+01
 -2.1779E+01  2.9140E+01
 -2.1478E+01  3.0031E+01
 -2.1178E+01  3.1257E+01
 -2.0877E+01  3.2483E+01
 -2.0577E+01  3.4308E+01
 -2.0277E+01  3.6177E+01
 -1.9976E+01  3.8503E+01
 -1.9676E+01  4.1195E+01
 -1.9375E+01  4.4069E+01
 -1.9075E+01  4.7788E+01
 -1.8775E+01  5.1508E+01
 -1.8474E+01  5.6227E+01
 -1.8174E+01  6.1197E+01
 -1.7874E+01  6.6805E+01
 -1.7573E+01  7.3291E+01
 -1.7273E+01  7.9853E+01
 -1.6972E+01  8.8125E+01
 -1.6672E+01  9.6396E+01
 -1.6372E+01  1.0605E+02
 -1.6071E+01  1.1641E+02
 -1.5771E+01  1.2745E+02
 -1.5470E+01  1.4021E+02
 -1.5170E+01  1.5296E+02
 -1.4870E+01  1.6817E+02
 -1.4569E+01  1.8362E+02
 -1.4269E+01  2.0063E+02
 -1.3968E+01  2.1902E+02
 -1.3668E+01  2.3788E+02
 -1.3368E+01  2.5933E+02
 -1.3067E+01  2.8078E+02
 -1.2767E+01  3.0433E+02
 -1.2466E+01  3.2850E+02
 -1.2166E+01  3.5435E+02
 -1.1866E+01  3.8069E+02
 -1.1565E+01  4.0830E+02
 -1.1265E+01  4.3628E+02
 -1.0964E+01  4.6490E+02
 -1.0664E+01  4.9370E+02
 -1.0364E+01  5.2237E+02
 -1.0063E+01  5.5101E+02
 -9.7628E+00  5.7850E+02
 -9.4625E+00  6.0568E+02
 -9.1621E+00  6.3171E+02
 -8.8617E+00  6.5609E+02
 -8.5613E+00  6.8034E+02
 -8.2609E+00  7.0101E+02
 -7.9605E+00  7.2167E+02
 -7.6601E+00  7.3963E+02
 -7.3597E+00  7.5618E+02
 -7.0593E+00  7.7159E+02
 -6.7589E+00  7.8405E+02
 -6.4585E+00  7.9651E+02
 -6.1581E+00  8.0560E+02
 -5.8577E+00  8.1430E+02
 -5.5573E+00  8.2129E+02
 -5.2569E+00  8.2672E+02
 -4.9565E+00  8.3174E+02
 -4.6561E+00  8.3440E+02
 -4.3557E+00  8.3706E+02
 -4.0553E+00  8.3799E+02
 -3.7549E+00  8.3838E+02
 -3.4545E+00  8.3807E+02
 -3.1542E+00  8.3665E+02
 -2.8538E+00  8.3522E+02
 -2.5534E+00  8.3237E+02
 -2.2530E+00  8.2952E+02
 -1.9526E+00  8.2597E+02
 -1.6522E+00  8.2200E+02
 -1.3518E+00  8.1781E+02
 -1.0514E+00  8.1296E+02
 -7.5099E-01  8.0812E+02
 -4.5059E-01  8.0267E+02
 -1.5020E-01  7.9714E+02
  1.5020E-01  7.9132E+02
  4.5059E-01  7.8523E+02
  7.5099E-01  7.7907E+02
  1.0514E+00  7.7248E+02
  1.3518E+00  7.6588E+02
  1.6522E+00  7.5893E+02
  1.9526E+00  7.5186E+02
  2.2530E+00  7.4459E+02
  2.5534E+00  7.3700E+02
  2.8538E+00  7.2940E+02
  3.1542E+00  7.2121E+02
  3.4545E+00  7.1301E+02
  3.7549E+00  7.0434E+02
  4.0553E+00  6.9538E+02
  4.3557E+00  6.8619E+02
  4.6561E+00  6.7627E+02
  4.9565E+00  6.6634E+02
  5.2569E+00  6.5538E+02
  5.5573E+00  6.4424E+02
  5.8577E+00  6.3238E+02
  6.1581E+00  6.1975E+02
  6.4585E+00  6.0693E+02
  6.7589E+00  5.9252E+02
  7.0593E+00  5.7812E+02
  7.3597E+00  5.6230E+02
  7.6601E+00  5.4594E+02
  7.9605E+00  5.2890E+02
  8.2609E+00  5.1057E+02
  8.5613E+00  4.9223E+02
  8.8617E+00  4.7224E+02
  9.1621E+00  4.5220E+02
  9.4625E+00  4.3149E+02
  9.7628E+00  4.1033E+02
  1.0063E+01  3.8911E+02
  1.0364E+01  3.6765E+02
  1.0664E+01  3.4630E+02
  1.0964E+01  3.2534E+02
  1.1265E+01  3.0462E+02
  1.1565E+01  2.8478E+02
  1.1866E+01  2.6529E+02
  1.2166E+01  2.4705E+02
  1.2466E+01  2.2923E+02
  1.2767E+01  2.1290E+02
  1.3067E+01  1.9706E+02
  1.3368E+01  1.8295E+02
  1.3668E+01  1.6884E+02
  1.3968E+01  1.5673E+02
  1.4269E+01  1.4499E+02
  1.4569E+01  1.3426E+02
  1.4870E+01  1.2468E+02
  1.5170E+01  1.1528E+02
  1.5470E+01  1.0758E+02
  1.5771E+01  9.9891E+01
  1.6071E+01  9.3318E+01
  1.6372E+01  8.7196E+01
  1.6672E+01  8.1496E+01
  1.6972E+01  7.6635E+01
  1.7273E+01  7.1774E+01
  1.7573E+01  6.7848E+01
  1.7874E+01  6.3964E+01
  1.8174E+01  6.0512E+01
  1.8474E+01  5.7375E+01
  1.8775E+01  5.4345E+01
  1.9075E+01  5.1746E+01
  1.9375E+01  4.9147E+01
  1.9676E+01  4.6853E+01
  1.9976E+01  4.4624E+01
  2.0277E+01  4.2510E+01
  2.0577E+01  4.0539E+01
  2.0877E+01  3.8579E+01
  2.1178E+01  3.6766E+01
  2.1478E+01  3.4954E+01
  2.1779E+01  3.3205E+01
  2.2079E+01  3.1485E+01
  2.2379E+01  2.9783E+01
  2.2680E+01  2.8123E+01
  2.2980E+01  2.6462E+01
  2.3281E+01  2.4829E+01
  2.3581E+01  2.3199E+01
  2.3881E+01  2.1582E+01
  2.4182E+01  1.9977E+01
  2.4482E+01  1.8375E+01
  2.4783E+01  1.6787E+01
  2.5083E+01  1.5200E+01
  2.5383E+01  1.3624E+01
  2.5684E+01  1.2051E+01
  2.5984E+01  1.0486E+01
  2.6285E+01  8.9339E+00
  2.6585E+01  7.3824E+00
  2.6885E+01  5.8530E+00
  2.7186E+01  4.3235E+00
  2.7486E+01  2.8035E+00
  2.7787E+01  1.2882E+00
  2.8087E+01 -2.2629E-01
  2.8387E+01 -1.7387E+00
  2.8688E+01 -3.2510E+00
  2.8988E+01 -4.7709E+00
  2.9289E+01 -6.2914E+00
  2.9589E+01 -7.8225E+00
  2.9889E+01 -9.3629E+00
  3.0190E+01 -1.0909E+01
  3.0490E+01 -1.2485E+01
  3.0791E+01 -1.4060E+01
  3.1091E+01 -1.5669E+01
  3.1391E+01 -1.7287E+01
  3.1692E+01 -1.8921E+01
  3.1992E+01 -2.0578E+01
  3.2292E+01 -2.2236E+01
  3.2593E+01 -2.3916E+01
  3.2893E+01 -2.5597E+01
  3.3194E+01 -2.7266E+01
  3.3494E+01 -2.8930E+01
  3.3794E+01 -3.0577E+01
  3.4095E+01 -3.2176E+01
  3.4395E+01 -3.3776E+01
  3.4696E+01 -3.5258E+01
  3.4996E+01 -3.6726E+01
  3.5296E+01 -3.8085E+01
  3.5597E+01 -3.9342E+01
  3.5897E+01 -4.0560E+01
  3.6198E+01 -4.1530E+01
  3.6498E+01 -4.2499E+01
  3.6798E+01 -4.3198E+01
  3.7099E+01 -4.3808E+01
  3.7399E+01 -4.4266E+01
  3.7700E+01 -4.4474E+01
  3.8000E+01 -4.4681E+01
