           Z  Fieldvalue
 ----------- -----------
 -3.8000E+01 -1.6627E+01
 -3.7700E+01 -1.6794E+01
 -3.7399E+01 -1.6960E+01
 -3.7099E+01 -1.7324E+01
 -3.6798E+01 -1.7808E+01
 -3.6498E+01 -1.8354E+01
 -3.6198E+01 -1.9094E+01
 -3.5897E+01 -1.9834E+01
 -3.5597E+01 -2.0721E+01
 -3.5296E+01 -2.1632E+01
 -3.4996E+01 -2.2573E+01
 -3.4696E+01 -2.3548E+01
 -3.4395E+01 -2.4518E+01
 -3.4095E+01 -2.5449E+01
 -3.3794E+01 -2.6380E+01
 -3.3494E+01 -2.7204E+01
 -3.3194E+01 -2.7990E+01
 -3.2893E+01 -2.8695E+01
 -3.2593E+01 -2.9252E+01
 -3.2292E+01 -2.9810E+01
 -3.1992E+01 -3.0092E+01
 -3.1692E+01 -3.0367E+01
 -3.1391E+01 -3.0457E+01
 -3.1091E+01 -3.0424E+01
 -3.0791E+01 -3.0326E+01
 -3.0490E+01 -2.9999E+01
 -3.0190E+01 -2.9671E+01
 -2.9889E+01 -2.9124E+01
 -2.9589E+01 -2.8536E+01
 -2.9289E+01 -2.7854E+01
 -2.8988E+01 -2.7063E+01
 -2.8688E+01 -2.6259E+01
 -2.8387E+01 -2.5334E+01
 -2.8087E+01 -2.4408E+01
 -2.7787E+01 -2.3448E+01
 -2.7486E+01 -2.2473E+01
 -2.7186E+01 -2.1510E+01
 -2.6885E+01 -2.0568E+01
 -2.6585E+01 -1.9626E+01
 -2.6285E+01 -1.8778E+01
 -2.5984E+01 -1.7935E+01
 -2.5684E+01 -1.7183E+01
 -2.5383E+01 -1.6498E+01
 -2.5083E+01 -1.5854E+01
 -2.4783E+01 -1.5379E+01
 -2.4482E+01 -1.4904E+01
 -2.4182E+01 -1.4631E+01
 -2.3881E+01 -1.4401E+01
 -2.3581E+01 -1.4283E+01
 -2.3281E+01 -1.4304E+01
 -2.2980E+01 -1.4343E+01
 -2.2680E+01 -1.4626E+01
 -2.2379E+01 -1.4910E+01
 -2.2079E+01 -1.5376E+01
 -2.1779E+01 -1.5926E+01
 -2.1478E+01 -1.6551E+01
 -2.1178E+01 -1.7345E+01
 -2.0877E+01 -1.8140E+01
 -2.0577E+01 -1.9154E+01
 -2.0277E+01 -2.0183E+01
 -1.9976E+01 -2.1336E+01
 -1.9676E+01 -2.2588E+01
 -1.9375E+01 -2.3878E+01
 -1.9075E+01 -2.5342E+01
 -1.8775E+01 -2.6807E+01
 -1.8474E+01 -2.8439E+01
 -1.8174E+01 -3.0115E+01
 -1.7874E+01 -3.1873E+01
 -1.7573E+01 -3.3746E+01
 -1.7273E+01 -3.5629E+01
 -1.6972E+01 -3.7713E+01
 -1.6672E+01 -3.9798E+01
 -1.6372E+01 -4.2033E+01
 -1.6071E+01 -4.4344E+01
 -1.5771E+01 -4.6722E+01
 -1.5470E+01 -4.9266E+01
 -1.5170E+01 -5.1810E+01
 -1.4870E+01 -5.4586E+01
 -1.4569E+01 -5.7385E+01
 -1.4269E+01 -6.0323E+01
 -1.3968E+01 -6.3382E+01
 -1.3668E+01 -6.6479E+01
 -1.3368E+01 -6.9785E+01
 -1.3067E+01 -7.3091E+01
 -1.2767E+01 -7.6557E+01
 -1.2466E+01 -8.0068E+01
 -1.2166E+01 -8.3678E+01
 -1.1866E+01 -8.7316E+01
 -1.1565E+01 -9.0985E+01
 -1.1265E+01 -9.4662E+01
 -1.0964E+01 -9.8293E+01
 -1.0664E+01 -1.0191E+02
 -1.0364E+01 -1.0538E+02
 -1.0063E+01 -1.0882E+02
 -9.7628E+00 -1.1197E+02
