           Z  Fieldvalue
 ----------- -----------
 -3.8000E+01 -1.6897E+01
 -3.7700E+01 -1.6918E+01
 -3.7399E+01 -1.6938E+01
 -3.7099E+01 -1.6985E+01
 -3.6798E+01 -1.7048E+01
 -3.6498E+01 -1.7119E+01
 -3.6198E+01 -1.7215E+01
 -3.5897E+01 -1.7312E+01
 -3.5597E+01 -1.7430E+01
 -3.5296E+01 -1.7551E+01
 -3.4996E+01 -1.7680E+01
 -3.4696E+01 -1.7816E+01
 -3.4395E+01 -1.7953E+01
 -3.4095E+01 -1.8096E+01
 -3.3794E+01 -1.8238E+01
 -3.3494E+01 -1.8379E+01
 -3.3194E+01 -1.8519E+01
 -3.2893E+01 -1.8656E+01
 -3.2593E+01 -1.8789E+01
 -3.2292E+01 -1.8921E+01
 -3.1992E+01 -1.9044E+01
 -3.1692E+01 -1.9167E+01
 -3.1391E+01 -1.9284E+01
 -3.1091E+01 -1.9396E+01
 -3.0791E+01 -1.9508E+01
 -3.0490E+01 -1.9620E+01
 -3.0190E+01 -1.9732E+01
 -2.9889E+01 -1.9849E+01
 -2.9589E+01 -1.9967E+01
 -2.9289E+01 -2.0091E+01
 -2.8988E+01 -2.0223E+01
 -2.8688E+01 -2.0356E+01
 -2.8387E+01 -2.0508E+01
 -2.8087E+01 -2.0660E+01
 -2.7787E+01 -2.0838E+01
 -2.7486E+01 -2.1027E+01
 -2.7186E+01 -2.1231E+01
 -2.6885E+01 -2.1467E+01
 -2.6585E+01 -2.1703E+01
 -2.6285E+01 -2.1985E+01
 -2.5984E+01 -2.2268E+01
 -2.5684E+01 -2.2580E+01
 -2.5383E+01 -2.2912E+01
 -2.5083E+01 -2.3255E+01
 -2.4783E+01 -2.3640E+01
 -2.4482E+01 -2.4026E+01
 -2.4182E+01 -2.4452E+01
 -2.3881E+01 -2.4888E+01
 -2.3581E+01 -2.5336E+01
 -2.3281E+01 -2.5801E+01
 -2.2980E+01 -2.6267E+01
 -2.2680E+01 -2.6755E+01
 -2.2379E+01 -2.7243E+01
 -2.2079E+01 -2.7747E+01
 -2.1779E+01 -2.8259E+01
 -2.1478E+01 -2.8773E+01
 -2.1178E+01 -2.9295E+01
 -2.0877E+01 -2.9817E+01
 -2.0577E+01 -3.0360E+01
 -2.0277E+01 -3.0904E+01
 -1.9976E+01 -3.1475E+01
 -1.9676E+01 -3.2067E+01
 -1.9375E+01 -3.2675E+01
 -1.9075E+01 -3.3358E+01
 -1.8775E+01 -3.4042E+01
 -1.8474E+01 -3.4855E+01
 -1.8174E+01 -3.5700E+01
 -1.7874E+01 -3.6646E+01
 -1.7573E+01 -3.7729E+01
 -1.7273E+01 -3.8828E+01
 -1.6972E+01 -4.0266E+01
 -1.6672E+01 -4.1704E+01
 -1.6372E+01 -4.3462E+01
 -1.6071E+01 -4.5381E+01
 -1.5771E+01 -4.7471E+01
 -1.5470E+01 -4.9986E+01
 -1.5170E+01 -5.2501E+01
 -1.4870E+01 -5.5664E+01
 -1.4569E+01 -5.8892E+01
 -1.4269E+01 -6.2537E+01
 -1.3968E+01 -6.6547E+01
 -1.3668E+01 -7.0678E+01
 -1.3368E+01 -7.5470E+01
 -1.3067E+01 -8.0262E+01
 -1.2767E+01 -8.5556E+01
 -1.2466E+01 -9.0994E+01
 -1.2166E+01 -9.6755E+01
