           Z  Fieldvalue
 ----------- -----------
 -3.8000E+01  5.4464E+01
 -3.7700E+01  5.3875E+01
 -3.7399E+01  5.3285E+01
 -3.7099E+01  5.1998E+01
 -3.6798E+01  5.0288E+01
 -3.6498E+01  4.8348E+01
 -3.6198E+01  4.5696E+01
 -3.5897E+01  4.3044E+01
 -3.5597E+01  3.9803E+01
 -3.5296E+01  3.6470E+01
 -3.4996E+01  3.2952E+01
 -3.4696E+01  2.9240E+01
 -3.4395E+01  2.5519E+01
 -3.4095E+01  2.1730E+01
 -3.3794E+01  1.7941E+01
 -3.3494E+01  1.4298E+01
 -3.3194E+01  1.0710E+01
 -3.2893E+01  7.2754E+00
 -3.2593E+01  4.1217E+00
 -3.2292E+01  9.6811E-01
 -3.1992E+01 -1.5847E+00
 -3.1692E+01 -4.1237E+00
 -3.1391E+01 -6.2169E+00
 -3.1091E+01 -8.0126E+00
 -3.0791E+01 -9.6278E+00
 -3.0490E+01 -1.0610E+01
 -3.0190E+01 -1.1592E+01
 -2.9889E+01 -1.1859E+01
 -2.9589E+01 -1.1994E+01
 -2.9289E+01 -1.1739E+01
 -2.8988E+01 -1.1037E+01
 -2.8688E+01 -1.0265E+01
 -2.8387E+01 -8.7664E+00
 -2.8087E+01 -7.2682E+00
 -2.7787E+01 -5.2611E+00
 -2.7486E+01 -3.0466E+00
 -2.7186E+01 -6.2700E-01
 -2.6885E+01  2.2040E+00
 -2.6585E+01  5.0351E+00
 -2.6285E+01  8.3547E+00
 -2.5984E+01  1.1697E+01
 -2.5684E+01  1.5267E+01
 -2.5383E+01  1.9001E+01
 -2.5083E+01  2.2789E+01
 -2.4783E+01  2.6791E+01
 -2.4482E+01  3.0793E+01
 -2.4182E+01  3.4919E+01
 -2.3881E+01  3.9072E+01
 -2.3581E+01  4.3255E+01
 -2.3281E+01  4.7475E+01
 -2.2980E+01  5.1694E+01
 -2.2680E+01  5.5904E+01
 -2.2379E+01  6.0115E+01
 -2.2079E+01  6.4284E+01
 -2.1779E+01  6.8434E+01
 -2.1478E+01  7.2567E+01
 -2.1178E+01  7.6661E+01
 -2.0877E+01  8.0756E+01
 -2.0577E+01  8.4828E+01
 -2.0277E+01  8.8898E+01
 -1.9976E+01  9.3001E+01
 -1.9676E+01  9.7129E+01
 -1.9375E+01  1.0129E+02
 -1.9075E+01  1.0561E+02
 -1.8775E+01  1.0993E+02
 -1.8474E+01  1.1454E+02
 -1.8174E+01  1.1923E+02
 -1.7874E+01  1.2418E+02
 -1.7573E+01  1.2949E+02
 -1.7273E+01  1.3484E+02
 -1.6972E+01  1.4107E+02
 -1.6672E+01  1.4730E+02
 -1.6372E+01  1.5437E+02
 -1.6071E+01  1.6186E+02
 -1.5771E+01  1.6983E+02
 -1.5470E+01  1.7900E+02
 -1.5170E+01  1.8817E+02
 -1.4870E+01  1.9924E+02
 -1.4569E+01  2.1050E+02
 -1.4269E+01  2.2310E+02
 -1.3968E+01  2.3689E+02
 -1.3668E+01  2.5112E+02
 -1.3368E+01  2.6779E+02
 -1.3067E+01  2.8447E+02
 -1.2767E+01  3.0336E+02
 -1.2466E+01  3.2288E+02
 -1.2166E+01  3.4446E+02
 -1.1866E+01  3.6661E+02
 -1.1565E+01  3.9071E+02
 -1.1265E+01  4.1534E+02
 -1.0964E+01  4.4165E+02
 -1.0664E+01  4.6841E+02
 -1.0364E+01  4.9647E+02
 -1.0063E+01  5.2487E+02
 -9.7628E+00  5.5417E+02
 -9.4625E+00  5.8372E+02
 -9.1621E+00  6.1354E+02
 -8.8617E+00  6.4373E+02
 -8.5613E+00  6.7394E+02
 -8.2609E+00  7.0444E+02
 -7.9605E+00  7.3493E+02
 -7.6601E+00  7.6561E+02
 -7.3597E+00  7.9639E+02
 -7.0593E+00  8.2731E+02
 -6.7589E+00  8.5860E+02
 -6.4585E+00  8.8989E+02
 -6.1581E+00  9.2195E+02
 -5.8577E+00  9.5410E+02
 -5.5573E+00  9.8686E+02
 -5.2569E+00  1.0202E+03
 -4.9565E+00  1.0537E+03
 -4.6561E+00  1.0884E+03
 -4.3557E+00  1.1231E+03
 -4.0553E+00  1.1589E+03
 -3.7549E+00  1.1951E+03
 -3.4545E+00  1.2317E+03
 -3.1542E+00  1.2692E+03
 -2.8538E+00  1.3066E+03
 -2.5534E+00  1.3451E+03
 -2.2530E+00  1.3835E+03
 -1.9526E+00  1.4223E+03
 -1.6522E+00  1.4613E+03
 -1.3518E+00  1.5002E+03
 -1.0514E+00  1.5391E+03
 -7.5099E-01  1.5780E+03
 -4.5059E-01  1.6161E+03
 -1.5020E-01  1.6542E+03
  1.5020E-01  1.6914E+03
  4.5059E-01  1.7279E+03
  7.5099E-01  1.7640E+03
  1.0514E+00  1.7979E+03
  1.3518E+00  1.8319E+03
  1.6522E+00  1.8632E+03
  1.9526E+00  1.8937E+03
  2.2530E+00  1.9226E+03
  2.5534E+00  1.9487E+03
  2.8538E+00  1.9747E+03
  3.1542E+00  1.9954E+03
  3.4545E+00  2.0161E+03
  3.7549E+00  2.0327E+03
  4.0553E+00  2.0468E+03
  4.3557E+00  2.0591E+03
  4.6561E+00  2.0654E+03
  4.9565E+00  2.0718E+03
  5.2569E+00  2.0706E+03
  5.5573E+00  2.0681E+03
  5.8577E+00  2.0607E+03
  6.1581E+00  2.0481E+03
  6.4585E+00  2.0344E+03
  6.7589E+00  2.0107E+03
  7.0593E+00  1.9870E+03
  7.3597E+00  1.9549E+03
  7.6601E+00  1.9196E+03
  7.9605E+00  1.8805E+03
  8.2609E+00  1.8341E+03
  8.5613E+00  1.7877E+03
  8.8617E+00  1.7339E+03
  9.1621E+00  1.6798E+03
  9.4625E+00  1.6162E+03
  9.7628E+00  1.5461E+03
  1.0063E+01  1.4750E+03
  1.0364E+01  1.4008E+03
  1.0664E+01  1.3280E+03
  1.0964E+01  1.2609E+03
  1.1265E+01  1.1932E+03
  1.1565E+01  1.1231E+03
  1.1866E+01  1.0520E+03
  1.2166E+01  9.7679E+02
  1.2466E+01  9.0786E+02
  1.2767E+01  8.6096E+02
  1.3067E+01  8.1601E+02
  1.3368E+01  7.7789E+02
  1.3668E+01  7.3977E+02
  1.3968E+01  6.8851E+02
  1.4269E+01  6.3484E+02
  1.4569E+01  5.8693E+02
  1.4870E+01  5.4556E+02
  1.5170E+01  5.0476E+02
  1.5470E+01  4.6968E+02
  1.5771E+01  4.3460E+02
  1.6071E+01  4.0257E+02
  1.6372E+01  3.7179E+02
  1.6672E+01  3.4205E+02
  1.6972E+01  3.1439E+02
  1.7273E+01  2.8672E+02
  1.7573E+01  2.6127E+02
  1.7874E+01  2.3592E+02
  1.8174E+01  2.1162E+02
  1.8474E+01  1.8808E+02
  1.8775E+01  1.6485E+02
  1.9075E+01  1.4288E+02
  1.9375E+01  1.2091E+02
  1.9676E+01  1.0025E+02
  1.9976E+01  7.9857E+01
  2.0277E+01  6.0269E+01
  2.0577E+01  4.1677E+01
  2.0877E+01  2.3228E+01
  2.1178E+01  6.7460E+00
  2.1478E+01 -9.7359E+00
  2.1779E+01 -2.4510E+01
  2.2079E+01 -3.8516E+01
  2.2379E+01 -5.1649E+01
  2.2680E+01 -6.2857E+01
  2.2980E+01 -7.4066E+01
  2.3281E+01 -8.2469E+01
  2.3581E+01 -9.0675E+01
  2.3881E+01 -9.7181E+01
  2.4182E+01 -1.0233E+02
  2.4482E+01 -1.0696E+02
  2.4783E+01 -1.0919E+02
