#Parameters = {H_cav=50; H_pipe=15; L_cav=30; L_pipe=120; W_cav=50; W_pipe=15; beta=1; cellsperw=10; conductivity=10; q=1e-09; sigmaz=18.5}
#"s / mm"	"Z [Real Part]"
#------------------------
122.37806323487	0.26786217011794
122.73227169745	0.26424643062436
123.08648016004	0.26043045364596
123.44068862263	0.25641832758572
123.79489708522	0.25221425991761
124.14910554781	0.24782263531728
124.50331401040	0.24324807285784
124.85752247299	0.23849543382065
125.21173093558	0.23356976575553
125.56593939817	0.22847622064551
125.92014786076	0.22321999121647
126.27435632335	0.21780632569384
126.62856478594	0.21224059380647
126.98277324852	0.20652836295541
127.33698171111	0.20067541958326
127.69119017370	0.19468771460988
128.04539863629	0.18857127227471
128.39960709888	0.18233212026644
128.75381556147	0.17597629053341
129.10802402406	0.16950988125493
129.46223248665	0.16293913067552
129.81644094924	0.15627044372314
130.17064941183	0.14951035227306
130.52485787442	0.14266543427231
130.87906633701	0.13574225060450
131.23327479959	0.12874733159248
131.58748326218	0.12168721681953
131.94169172477	0.11456850872291
132.29590018736	0.10739789871374
132.65010864995	0.10018215031364
133.00431711254	0.092928052342214
133.35852557513	0.085642371638380
133.71273403772	0.078331828189892
134.06694250031	0.071003100357646
134.42115096290	0.063662840608337
134.77535942549	0.056317696410963
135.12956788808	0.048974319860682
135.48377635067	0.041639364149956
135.83798481325	0.034319465298030
136.19219327584	0.027021210509775
136.54640173843	0.019751103816232
136.90061020102	0.012515544452834
137.25481866361	0.0053208320827306
137.60902712620	-0.0018268033672175
137.96323558879	-0.0089211651639224
138.31744405138	-0.015956078864542
138.67165251397	-0.022925420182597
139.02586097656	-0.029823171813189
139.38006943915	-0.036643476540445
139.73427790174	-0.043380648405548
140.08848636432	-0.050029137850377
140.44269482691	-0.056583477132172
140.79690328950	-0.063038246592391
141.15111175209	-0.069388090269462
141.50532021468	-0.075627773877645
141.85952867727	-0.081752244437183
142.21373713986	-0.087756657771462
142.56794560245	-0.093636354916965
142.92215406504	-0.099386811967162
143.27636252763	-0.10500360066427
143.63057099022	-0.11048238539732
143.98477945281	-0.11581896062232
144.33898791539	-0.12100929868957
144.69319637798	-0.12604958160030
145.04740484057	-0.13093620216835
145.40161330316	-0.13566573811853
145.75582176575	-0.14023492156565
146.11003022834	-0.14464062070658
146.46423869093	-0.14887984196315
146.81844715352	-0.15294974999769
147.17265561611	-0.15684769261291
147.52686407870	-0.16057122454493
147.88107254129	-0.16411811601547
148.23528100388	-0.16748634443296
148.58948946646	-0.17067407421526
148.94369792905	-0.17367962772854
149.29790639164	-0.17650146917781
149.65211485423	-0.17913821175557
150.00632331682	-0.18158864401705
150.36053177941	-0.18385176731363
150.71474024200	-0.18592681764298
151.06894870459	-0.18781325428130
151.42315716718	-0.18951072257368
151.77736562977	-0.19101901031985
152.13157409236	-0.19233802534256
152.48578255495	-0.19346781428231
152.83999101753	-0.19440860694096
153.19419948012	-0.19516085842624
153.54840794271	-0.19572526263670
153.90261640530	-0.19610271854706
154.25682486789	-0.19629427718497
154.61103333048	-0.19630109581791
154.96524179307	-0.19612443271575
155.31945025566	-0.19576568543832
155.67365871825	-0.19522644426535
156.02786718084	-0.19450852545041
156.38207564343	-0.19361395873618
156.73628410602	-0.19254493191656
157.09049256861	-0.19130373233856
157.44470103119	-0.18989272013097
157.79890949378	-0.18831434881596
158.15311795637	-0.18657122019227
158.50732641896	-0.18466612828833
158.86153488155	-0.18260206211901
159.21574334414	-0.18038216417932
159.56995180673	-0.17800966976614
159.92416026932	-0.17548787077687
160.27836873191	-0.17282012063945
160.63257719450	-0.17000987542514
160.98678565709	-0.16706073454325
161.34099411968	-0.16397645178534
161.69520258226	-0.16076090631146
162.04941104485	-0.15741805845651
162.40361950744	-0.15395191685117
162.75782797003	-0.15036653553087
163.11203643262	-0.14666603578472
163.46624489521	-0.14285462704782
163.82045335780	-0.13893661418062
164.17466182039	-0.13491638240242
164.52887028298	-0.13079837743623
164.88307874557	-0.12658709069915
165.23728720816	-0.12228705318832
165.59149567075	-0.11790283618813
165.94570413333	-0.11343904303558
166.29991259592	-0.10890030332327
166.65412105851	-0.10429127220318
167.00832952110	-0.099616638673079
167.36253798369	-0.094881139118184
167.71674644628	-0.090089551062941
168.07095490887	-0.085246668898777
168.42516337146	-0.080357268614415
168.77937183405	-0.075426085644888
169.13358029664	-0.070457823092938
169.48778875923	-0.065457187976358
169.84199722182	-0.060428922422558
170.19620568440	-0.055377806337272
170.55041414699	-0.050308619802236
170.90462260958	-0.045226089515450
171.25883107217	-0.040134857491975
171.61303953476	-0.035039490888152
171.96724799735	-0.029944524287741
172.32145645994	-0.024854496692625
172.67566492253	-0.019773955545174
173.02987338512	-0.014707423904144
173.38408184771	-0.0096593551663310
173.73829031030	-0.0046341082554560
174.09249877289	0.00036404655681507
174.44670723547	0.0053309011393401
174.80091569806	0.010262290313405
175.15512416065	0.015154092181584
175.50933262324	0.020002245157349
175.86354108583	0.024802765520685
176.21774954842	0.029551751532756
176.57195801101	0.034245382487656
176.92616647360	0.038879919867939
177.28037493619	0.043451717830214
177.63458339878	0.047957232939817
177.98879186137	0.052393019000947
178.34300032396	0.056755707002789
178.69720878655	0.061041987076330
179.05141724913	0.065248614478613
179.40562571172	0.069372444268545
179.75983417431	0.073410470976576
180.11404263690	0.077359843164323
180.46825109949	0.081217833922278
180.82245956208	0.084981789920499
181.17666802467	0.088649096762234
181.53087648726	0.092217193787796
181.88508494985	0.095683631331579
182.23929341244	0.099046127871534
182.59350187503	0.10230258447433
182.94771033762	0.10545104123692
183.30191880020	0.10848961365589
183.65612726279	0.11141645280340
184.01033572538	0.11422976679782
184.36454418797	0.11692787971111
184.71875265056	0.11950928571303
185.07296111315	0.12197265859000
185.42716957574	0.12431680913599
185.78137803833	0.12654063262599
186.13558650092	0.12864308059239
186.48979496351	0.13062317748872
186.84400342610	0.13248006353657
187.19821188869	0.13421302466266
187.55242035127	0.13582149288337
187.90662881386	0.13730502367449
188.26083727645	0.13866327068363
188.61504573904	0.13989598110759
188.96925420163	0.14100300496285
189.32346266422	0.14198430019639
189.67767112681	0.14283992966602
190.03187958940	0.14357005176070
190.38608805199	0.14417492148830
190.74029651458	0.14465490856210
191.09450497717	0.14501051308240
191.44871343976	0.14524236416912
191.80292190234	0.14535118920652
192.15713036493	0.14533777765788
192.51133882752	0.14520296717027
192.86554729011	0.14494766801312
193.21975575270	0.14457291238644
193.57396421529	0.14407988592578
193.92817267788	0.14346991228226
194.28238114047	0.14274439878074
194.63658960306	0.14190477930283
194.99079806565	0.14095250107722
195.34500652824	0.13988906780954
195.69921499083	0.13871610342777
196.05342345341	0.13743538780276
196.40763191600	0.13604883255616
196.76184037859	0.13455841479055
197.11604884118	0.13296611695974
197.47025730377	0.13127391722363
197.82446576636	0.12948383691774
198.17867422895	0.12759800056362
198.53288269154	0.12561866630209
198.88709115413	0.12354820127971
199.24129961672	0.12138902383691
199.59550807931	0.11914355577443
199.94971654190	0.11681421852666
200.30392500449	0.11440346606656
200.65813346707	0.11191382598943
201.01234192966	0.10934791485946
201.36655039225	0.10670841894803
201.72075885484	0.10399806040259
202.07496731743	0.10121957623323
202.42917578002	0.098375718910506
202.78338424261	0.095469270893791
203.13759270520	0.092503055108713
203.49180116779	0.089479928403901
203.84600963038	0.086402772324674
204.20021809297	0.083274487243430
204.55442655556	0.080097999922168
204.90863501814	0.076876270118800
205.26284348073	0.073612285890001
205.61705194332	0.070309041847068
205.97126040591	0.066969517615126
206.32546886850	0.063596674152176
206.67967733109	0.060193474092025
207.03388579368	0.056762911689957
207.38809425627	0.053308024840973
207.74230271886	0.049831876233028
208.09651118145	0.046337511746171
208.45071964404	0.042827925147441
208.80492810663	0.039306055976665
209.15913656921	0.035774822456877
209.51334503180	0.032237165311283
209.86755349439	0.028696067227996
210.22176195698	0.025154531867442
210.57597041957	0.021615533873767
210.93017888216	0.018081977768383
211.28438734475	0.014556691845500
211.63859580734	0.011042460629879
211.99280426993	0.0075420689889840
212.34701273252	0.0040583244506087
212.70122119511	0.00059404319640672
213.05542965770	-0.0028479918755219
213.40963812028	-0.0062650674718025
213.76384658287	-0.0096545521155331
214.11805504546	-0.013013876055565
214.47226350805	-0.016340499233699
214.82647197064	-0.019631890918810
215.18068043323	-0.022885531751225
215.53488889582	-0.026098935825044
215.88909735841	-0.029269676024487
216.24330582100	-0.032395397625144
216.59751428359	-0.035473819319101
216.95172274618	-0.038502721494713
217.30593120877	-0.041479931850975
217.66013967135	-0.044403315404019
218.01434813394	-0.047270771849780
218.36855659653	-0.050080242892657
218.72276505912	-0.052829729105182
219.07697352171	-0.055517307488007
219.43118198430	-0.058141142192210
219.78539044689	-0.060699478915821
220.13959890948	-0.063190624606004
220.49380737207	-0.065612926251353
220.84801583466	-0.067964762259338
221.20222429725	-0.070244558120758
221.55643275984	-0.072450815467916
221.91064122243	-0.074582136794624
222.26484968501	-0.076637226469464
222.61905814760	-0.078614867327900
222.97326661019	-0.080513889039616
223.32747507278	-0.082333153726785
223.68168353537	-0.084071568502164
224.03589199796	-0.085728117044554
224.39010046055	-0.087301884647960
224.74430892314	-0.088792059017546
225.09851738573	-0.090197908399515
225.45272584832	-0.091518756589543
225.80693431091	-0.092753972773332
226.16114277350	-0.093902984377263
226.51535123608	-0.094965298516804
226.86955969867	-0.095940513176911
227.22376816126	-0.096828310863553
227.57797662385	-0.097628442772353
227.93218508644	-0.098340721156078
228.28639354903	-0.098965024247428
228.64060201162	-0.099501311698586
228.99481047421	-0.099949628590293
229.34901893680	-0.10031009414818
229.70322739939	-0.10058288403888
230.05743586198	-0.10076822297906
230.41164432457	-0.10086639735629
230.76585278715	-0.10087778129795
231.12006124974	-0.10080284938459
231.47426971233	-0.10064216411729
231.82847817492	-0.10039634609927
232.18268663751	-0.10006604675836
232.53689510010	-0.099651951774226
232.89110356269	-0.099154810194123
233.24531202528	-0.098575465929275
233.59952048787	-0.097914867041175
233.95372895046	-0.097174040873992
234.30793741305	-0.096354056222904
234.66214587564	-0.095456002740300
235.01635433822	-0.094481002692510
235.37056280081	-0.093430244163745
235.72477126340	-0.092305006250990
236.07897972599	-0.091106654476530
236.43318818858	-0.089836611460196
236.78739665117	-0.088496327675712
237.14160511376	-0.087087276938313
237.49581357635	-0.085610976347970
237.85002203894	-0.084069009774407
238.20423050153	-0.082463032722428
238.55843896412	-0.080794753489041
238.91264742671	-0.079065908620871
239.26685588929	-0.077278256727818
239.62106435188	-0.075433593645608
239.97527281447	-0.073533773541921
240.32948127706	-0.071580712321255
240.68368973965	-0.069576365742069
241.03789820224	-0.067522700336158
241.39210666483	-0.065421685095090
241.74631512742	-0.063275310067264
242.10052359001	-0.061085618211625
242.45473205260	-0.058854719035773
242.80894051519	-0.056584767329803
243.16314897778	-0.054277924035038
243.51735744037	-0.051936328646759
243.87156590295	-0.049562108434972
244.22577436554	-0.047157414748593
244.57998282813	-0.044724456288435
244.93419129072	-0.042265497058460
245.28839975331	-0.039782819006587
245.64260821590	-0.037278681021948
245.99681667849	-0.034755306015756
246.35102514108	-0.032214905782761
246.70523360367	-0.029659720297963
247.05944206626	-0.027092033879360
247.41365052885	-0.024514155320079
247.76785899144	-0.021928378611907
248.12206745402	-0.019336957686893
248.47627591661	-0.016742115494273
248.83048437920	-0.014146074848549
249.18469284179	-0.011551080341805
249.53890130438	-0.0089593893197178
249.89310976697	-0.0063732411641928
250.24731822956	-0.0037948319873046
250.60152669215	-0.0012263195146524
250.95573515474	0.0013301491788665
251.30994361733	0.0038724161222001
251.66415207992	0.0063983214649931
252.01836054251	0.0089057385724540
252.37256900509	0.011392605165428
252.72677746768	0.013856918759211
253.08098593027	0.016296699503602
253.43519439286	0.018709952351610
253.78940285545	0.021094666402813
254.14361131804	0.023448857746244
254.49781978063	0.025770623635069
254.85202824322	0.028058161863040
255.20623670581	0.030309736958126
255.56044516840	0.032523619059820
255.91465363099	0.034698047404195
256.26886209358	0.036831250165084
256.62307055616	0.038921509211282
256.97727901875	0.040967217937956
257.33148748134	0.042966887308104
257.68569594393	0.044919095190424
258.03990440652	0.046822422475544
258.39411286911	0.048675425546145
258.74832133170	0.050476667117892
259.10252979429	0.052224778933495
259.45673825688	0.053918505202924
259.81094671947	0.055556698467085
260.16515518206	0.057138274184808
260.51936364465	0.058662166131759
260.87357210723	0.060127316094874
261.22778056982	0.061532699811159
261.58198903241	0.062877364972196
261.93619749500	0.064160448793164
262.29040595759	0.065381167375993
262.64461442018	0.066538793895531
262.99882288277	0.067632646732755
263.35303134536	0.068662093994719
263.70723980795	0.069626565905800
264.06144827054	0.070525556943465
264.41565673313	0.071358617029660
264.76986519572	0.072125345088532
265.12407365831	0.072825395152951
265.47828212089	0.073458494709174
265.83249058348	0.074024457322077
266.18669904607	0.074523173319386
266.54090750866	0.074954582078769
266.89511597125	0.075318648114850
267.24932443384	0.075615363986211
267.60353289643	0.075844780208621
267.95774135902	0.076007041592570
268.31194982161	0.076102397117730
268.66615828420	0.076131172690685
269.02036674679	0.076093728383671
269.37457520938	0.075990431322788
269.72878367196	0.075821668741991
270.08299213455	0.075587890827009
270.43720059714	0.075289646579615
270.79140905973	0.074927586571854
271.14561752232	0.074502427591423
271.49982598491	0.074014909901839
271.85403444750	0.073465777722367
272.20824291009	0.072855798248889
272.56245137268	0.072185799564656
272.91665983527	0.071456697484272
273.27086829786	0.070669491652901
273.62507676045	0.069825234799001
273.97928522303	0.068925001360387
274.33349368562	0.067969877187469
274.68770214821	0.066960973614214
275.04191061080	0.065899450943232
275.39611907339	0.064786532152029
275.75032753598	0.063623498860866
276.10453599857	0.062411675693514
276.45874446116	0.061152416827837
276.81295292375	0.059847099633387
277.16716138634	0.058497127503721
277.52136984893	0.057103932042585
277.87557831152	0.055668974445777
278.22978677410	0.054193747603440
278.58399523669	0.052679778883287
278.93820369928	0.051128632835476
279.29241216187	0.049541907867089
279.64662062446	0.047921223990881
280.00082908705	0.046268209574927
280.35503754964	0.044584494407563
280.70924601223	0.042871717290497
281.06345447482	0.041131541203431
281.41766293741	0.039365665498971
281.77187140000	0.037575822295595
282.12607986259	0.035763759172594
282.48028832517	0.033931218275286
282.83449678776	0.032079925751240
283.18870525035	0.030211599704520
283.54291371294	0.028327967872029
283.89712217553	0.026430781868699
284.25133063812	0.024521817459358
284.60553910071	0.022602859090442
284.95974756330	0.020675680385546
285.31395602589	0.018742032130476
285.66816448848	0.016803644098469
286.02237295107	0.014862236038641
286.37658141366	0.012919530299716
286.73078987625	0.010977256913447
287.08499833883	0.0090371486473009
287.43920680142	0.0071009293236282
287.79341526401	0.0051703007193618
288.14762372660	0.0032469342331460
288.50183218919	0.0013324720342567
288.85604065178	-0.00057146520394013
289.21024911437	-0.0024632672765318
289.56445757696	-0.0043413290080045
289.91866603955	-0.0062040542197389
290.27287450214	-0.0080498682732880
290.62708296473	-0.0098772322843689
290.98129142732	-0.011684649920527
291.33549988990	-0.013470662587789
291.68970835249	-0.015233837929656
292.04391681508	-0.016972759399581
292.39812527767	-0.018686026076860
292.75233374026	-0.020372262314259
293.10654220285	-0.022030130397101
293.46075066544	-0.023658338610442
293.81495912803	-0.025255640683340
294.16916759062	-0.026820828365480
294.52337605321	-0.028352725385753
294.87758451580	-0.029850184417219
295.23179297839	-0.031312089455590
295.58600144097	-0.032737359568168
295.94020990356	-0.034124953026705
296.29441836615	-0.035473872192902
296.64862682874	-0.036783168483477
297.00283529133	-0.038051944240863
297.35704375392	-0.039279348700890
297.71125221651	-0.040464568180569
298.06546067910	-0.041606817122638
298.41966914169	-0.042705338683007
298.77387760428	-0.043759416455526
299.12808606687	-0.044768391836787
299.48229452946	-0.045731672117786
299.83650299204	-0.046648722959661
300.19071145463	-0.047519048388228
300.54491991722	-0.048342174069280
300.89912837981	-0.049117648655386
301.25333684240	-0.049845063091410
301.60754530499	-0.050524073680430
301.96175376758	-0.051154409075458
302.31596223017	-0.051735855835975
302.67017069276	-0.052268232020007
303.02437915535	-0.052751372893175
303.37858761794	-0.053185138715081
303.73279608053	-0.053569439036283
304.08700454311	-0.053904252436280
304.44121300570	-0.054189625017155
304.79542146829	-0.054425649740549
305.14962993088	-0.054612444124030
305.50383839347	-0.054750146192710
305.85804685606	-0.054838929192700
306.21225531865	-0.054879022245928
306.56646378124	-0.054870715801952
306.92067224383	-0.054814348062458
307.27488070642	-0.054710285029887
307.62908916901	-0.054558913711140
307.98329763160	-0.054360654652751
308.33750609419	-0.054115982545260
308.69171455677	-0.053825432548473
309.04592301936	-0.053489583919477
309.40013148195	-0.053109035204423
309.75433994454	-0.052684390807468
310.10854840713	-0.052216274353085
310.46275686972	-0.051705358567052
310.81696533231	-0.051152384220110
311.17117379490	-0.050558150940446
311.52538225749	-0.049923484463527
311.87959072008	-0.049249205028998
312.23379918267	-0.048536124783541
312.58800764526	-0.047785075192216
312.94221610784	-0.046996943153243
313.29642457043	-0.046172685097273
313.65063303302	-0.045313306889342
314.00484149561	-0.044419825209663
314.35904995820	-0.043493239967716
314.71325842079	-0.042534539018751
315.06746688338	-0.041544727666121
315.42167534597	-0.040524859037149
315.77588380856	-0.039476040990497
316.13009227115	-0.038399416398965
316.48430073374	-0.037296134090454
316.83850919633	-0.036167332257115
317.19271765891	-0.035014142240959
317.54692612150	-0.033837705569062
317.90113458409	-0.032639187085116
318.25534304668	-0.031419777116464
318.60955150927	-0.030180684733487
318.96375997186	-0.028923129885562
319.31796843445	-0.027648340069765
319.67217689704	-0.026357547286581
320.02638535963	-0.025051982152666
320.38059382222	-0.023732867299630
320.73480228481	-0.022401417562262
321.08901074740	-0.021058850527189
321.44321920998	-0.019706402216214
321.79742767257	-0.018345333453731
322.15163613516	-0.016976917192059
322.50584459775	-0.015602412862647
322.86005306034	-0.014223045730126
323.21426152293	-0.012840008970167
323.56846998552	-0.011454487738503
323.92267844811	-0.010067687921170
324.27688691070	-0.0086808449240940
324.63109537329	-0.0072952044553859
324.98530383588	-0.0059119889873327
325.33951229847	-0.0045323750466142
325.69372076105	-0.0031574982233304
326.04792922364	-0.0017884799291104
326.40213768623	-0.00042645401924213
326.75634614882	0.00092742826815209
327.11055461141	0.0022720164560920
327.46476307400	0.0036061864132492
327.81897153659	0.0049288539743723
328.17317999918	0.0062389696768541
328.52738846177	0.0075355030606855
328.88159692436	0.0088174321557402
329.23580538695	0.010083743778964
329.59001384954	0.011333440571850
329.94422231213	0.012565545701868
330.29843077471	0.013779102807834
330.65263923730	0.014973175810188
331.00684769989	0.016146855206295
331.36105616248	0.017299268018037
331.71526462507	0.018429580396675
332.06947308766	0.019536987355762
332.42368155025	0.020620693036865
332.77789001284	0.021679898776142
333.13209847543	0.022713813261072
333.48630693802	0.023721680068972
333.84051540061	0.024702804467111
334.19472386320	0.025656555101654
334.54893232578	0.026582337518485
334.90314078837	0.027479557172478
335.25734925096	0.028347602664547
335.61155771355	0.029185863097800
335.96576617614	0.029993768001495
336.31997463873	0.030770819348602
336.67418310132	0.031516590649397
337.02839156391	0.032230694997428
337.38260002650	0.032912746864487
337.73680848909	0.033562347344106
338.09101695168	0.034179102029128
338.44522541427	0.034762656243822
338.79943387685	0.035312718795562
339.15364233944	0.035829059623304
339.50785080203	0.036311485968043
339.86205926462	0.036759818494678
340.21626772721	0.037173884692478
340.57047618980	0.037553529059982
340.92468465239	0.037898628461793
341.27889311498	0.038209099593356
341.63310157757	0.038484897227398
341.98731004016	0.038726010128998
342.34151850275	0.038932460082342
342.69572696534	0.039104303347127
343.04993542792	0.039241626572072
343.40414389051	0.039344536006429
343.75835235310	0.039413147723013
344.11256081569	0.039447590491869
344.46676927828	0.039448023945553
344.82097774087	0.039414660601936
345.17518620346	0.039347771764942
345.52939466605	0.039247668980987
345.88360312864	0.039114671238555
346.23781159123	0.038949082906254
346.59202005382	0.038751201578183
346.94622851641	0.038521351386715
347.30043697899	0.038259917997215
347.65464544158	0.037967356875031
348.00885390417	0.037644167380020
348.36306236676	0.037290851496386
348.71727082935	0.036907887493307
349.07147929194	0.036495738344333
349.42568775453	0.036054886724187
349.77989621712	0.035585869529640
350.13410467971	0.035089286732622
350.48831314230	0.034565779060654
350.84252160489	0.034015993743969
351.19673006748	0.033440562203382
351.55093853006	0.032840103146121
351.90514699265	0.032215245116624
352.25935545524	0.031566649306921
352.61356391783	0.030895018407628
352.96777238042	0.030201088633978
353.32198084301	0.029485613272023
353.67618930560	0.028749349039103
354.03039776819	0.027993049619399
354.38460623078	0.027217466626696
354.73881469337	0.026423355755790
355.09302315596	0.025611485637655
355.44723161855	0.024782647660514
355.80144008114	0.023937661822336
356.15564854372	0.023077372346492
356.50985700631	0.022202631915246
356.86406546890	0.021314282294500
357.21827393149	0.020413143833869
357.57248239408	0.019500023702764
357.92669085667	0.018575739244998
358.28089931926	0.017641140276648
358.63510778185	0.016697112953712
358.98931624444	0.015744560123843
359.34352470703	0.014784370147957
359.69773316962	0.013817396933359
360.05194163221	0.012844464949441
360.40615009479	0.011866395937735
360.76035855738	0.010884037141744
361.11456701997	0.0098982702779509
361.46877548256	0.0089099951655070
361.82298394515	0.0079201000238559
362.17719240774	0.0069294398540666
362.53140087033	0.0059388360670296
362.88560933292	0.0049490954023787
363.23981779551	0.0039610327198606
363.59402625810	0.0029754822550856
363.94823472069	0.0019932912605079
364.30244318328	0.0010153027792868
364.65665164586	4.2339341233300e-05
365.01086010845	-0.00092480404541648
365.36506857104	-0.0018853559327048
365.71927703363	-0.0028385589897450
366.07348549622	-0.0037836600836731
366.42769395881	-0.0047199042851778
366.78190242140	-0.0056465344385912
367.13611088399	-0.0065627968478766
367.49031934658	-0.0074679524361998
367.84452780917	-0.0083612890411550
368.19873627176	-0.0092421276568712
368.55294473435	-0.010109817877091
368.90715319693	-0.010963722561830
369.26136165952	-0.011803201357649
369.61557012211	-0.012627604523912
369.96977858470	-0.013436283657412
370.32398704729	-0.014228614150827
370.67819550988	-0.015004014920225
371.03240397247	-0.015761950984887
371.38661243506	-0.016501916278005
371.74082089765	-0.017223407506710
372.09502936024	-0.017925907935161
372.44923782283	-0.018608892957203
372.80344628542	-0.019271854444982
373.15765474800	-0.019914327655299
373.51186321059	-0.020535901355509
373.86607167318	-0.021136205029739
374.22028013577	-0.021714881784871
374.57448859836	-0.022271566476443
374.92869706095	-0.022805884445866
375.28290552354	-0.023317470864881
375.63711398613	-0.023805996498929
375.99132244872	-0.024271182220368
376.34553091131	-0.024712792828675
376.69973937390	-0.025130616425928
377.05394783649	-0.025524444456271
377.40815629908	-0.025894066192561
377.76236476166	-0.026239279721152
378.11657322425	-0.026559909488778
378.47078168684	-0.026855818242181
378.82499014943	-0.027126905394298
379.17919861202	-0.027373096631197
379.53340707461	-0.027594333464547
379.88761553720	-0.027790570113510
380.24182399979	-0.027961776810021
380.59603246238	-0.028107944285848
380.95024092497	-0.028229084827497
381.30444938756	-0.028325230665732
381.65865785015	-0.028396434718679
382.01286631273	-0.028442775564775
382.36707477532	-0.028464362886630
382.72128323791	-0.028461336417961
383.07549170050	-0.028433855358969
383.42970016309	-0.028382083960978
383.78390862568	-0.028306185535636
384.13811708827	-0.028206332163876
384.49232555086	-0.028082725781638
384.84653401345	-0.027935614638031
385.20074247604	-0.027765291062347
385.55495093863	-0.027572068514155
385.90915940122	-0.027356254075991
386.26336786380	-0.027118137379782
386.61757632639	-0.026858006017690
386.97178478898	-0.026576176914376
387.32599325157	-0.026273019640765
387.68020171416	-0.025948952955842
388.03441017675	-0.025604416416010
388.38861863934	-0.025239837905550
388.74282710193	-0.024855622140204
389.09703556452	-0.024452167766019
389.45124402711	-0.024029898863651
389.80545248970	-0.023589286580995
390.15966095229	-0.023130844875522
390.51386941487	-0.022655104733673
390.86807787746	-0.022162588424176
391.22228634005	-0.021653801476429
391.57649480264	-0.021129245773133
391.93070326523	-0.020589440679266
392.28491172782	-0.020034934686280
392.63912019041	-0.019466300914226
392.99332865300	-0.018884124131184
393.34753711559	-0.018288991071211
393.70174557818	-0.017681489703559
394.05595404077	-0.017062213366653
394.41016250336	-0.016431761279547
394.76437096594	-0.015790734124353
395.11857942853	-0.015139731269545
395.47278789112	-0.014479356565478
395.82699635371	-0.013810230336721
396.18120481630	-0.013132996941443
396.53541327889	-0.012448316376676
396.88962174148	-0.011756842322275
397.24383020407	-0.011059202578866
397.59803866666	-0.010355999351040
397.95224712925	-0.0096478327953087
398.30645559184	-0.0089353311509386
398.66066405443	-0.0082191624022478
399.01487251702	-0.0075000156270542
399.36908097960	-0.0067785635311852
399.72328944219	-0.0060554348636790
400.07749790478	-0.0053312187806205
400.43170636737	-0.0046064983251434
400.78591482996	-0.0038818873523406
401.14012329255	-0.0031580416816490
401.49433175514	-0.0024356356648576
401.84854021773	-0.0017153224598176
402.20274868032	-0.00099770838584804
402.55695714291	-0.00028335931385814
402.91116560550	0.00042716798307567
403.26537406809	0.0011332955056140
403.61958253067	0.0018344170085416
403.97379099326	0.0025299170121556
404.32799945585	0.0032191984697696
404.68220791844	0.0039016982164387
405.03641638103	0.0045768821372235
405.39062484362	0.0052442284378826
405.74483330621	0.0059032144389545
406.09904176880	0.0065533150502977
406.45325023139	0.0071940094151093
406.80745869398	0.0078247870068053
407.16166715657	0.0084451487672153
407.51587561916	0.0090546069388121
407.87008408174	0.0096526889975454
408.22429254433	0.010238944857162
408.57850100692	0.010812950086550
408.93270946951	0.011374298059581
409.28691793210	0.011922584168578
409.64112639469	0.012457394465531
409.99533485728	0.012978310788747
410.34954331987	0.013484931660335
410.70375178246	0.013976894923414
411.05796024505	0.014453883540060
411.41216870764	0.014915608323604
411.76637717023	0.015361779547701
412.12058563281	0.015792088663266
412.47479409540	0.016206215091705
412.82900255799	0.016603853426301
413.18321102058	0.016984740786970
413.53741948317	0.017348664316072
413.89162794576	0.017695444338709
414.24583640835	0.018024906836701
414.60004487094	0.018336865071664
414.95425333353	0.018631122610051
415.30846179612	0.018907492661389
415.66267025871	0.019165819150119
416.01687872130	0.019405986126441
416.37108718388	0.019627911518912
416.72529564647	0.019831532923377
417.07950410906	0.020016793895729
417.43371257165	0.020183637727662
417.78792103424	0.020332009581696
418.14212949683	0.020461864256909
418.49633795942	0.020573177691370
418.85054642201	0.020665957309710
419.20475488460	0.020740245969656
419.55896334719	0.020796115190722
419.91317180978	0.020833648169926
420.26738027237	0.020852922268118
420.62158873496	0.020854003538197
420.97579719754	0.020836959825363
421.33000566013	0.020801885606564
421.68421412272	0.020748921436146
422.03842258531	0.020678252875816
422.39263104790	0.020590087046959
422.74683951049	0.020484622715568
423.10104797308	0.020362035442220
423.45525643567	0.020222489108495
423.80946489826	0.020066166215675
424.16367336085	0.019893294599091
424.51788182344	0.019704151168783
424.87209028603	0.019499040323399
425.22629874861	0.019278263013078
425.58050721120	0.019042098307442
425.93471567379	0.018790809337561
426.28892413638	0.018524667056433
426.64313259897	0.018243974151768
426.99734106156	0.017949073265196
427.35154952415	0.017640335924403
427.70575798674	0.017318141848832
428.05996644933	0.016982862074574
428.41417491192	0.016634854621585
428.76838337451	0.016274472968237
429.12259183710	0.015902080503317
429.47680029968	0.015518062948180
429.83100876227	0.015122833135885
430.18521722486	0.014716825652105
430.53942568745	0.014300483726437
430.89363415004	0.013874244209320
431.24784261263	0.013438528534060
431.60205107522	0.012993746354344
431.95625953781	0.012540311130376
432.31046800040	0.012078658305784
432.66467646299	0.011609254055115
433.01888492558	0.011132586150703
433.37309338817	0.010649142280896
433.72730185075	0.010159389504010
434.08151031334	0.0096637699761547
434.43571877593	0.0091627160954096
434.78992723852	0.0086566742357109
435.14413570111	0.0081461199041491
435.49834416370	0.0076315531403903
435.85255262629	0.0071134779557443
436.20676108888	0.0065923807270215
436.56096955147	0.0060687222923850
436.91517801406	0.0055429474816310
437.26938647665	0.0050155037162084
