#Parameters = {beta=0.6; bunch=3.6; conductivity=10000; l=20; l_pipe=40; nmesh=50; r=10; r_pipe=2; samples=2000; wakelength=400; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"Frequency / GHz"	"Z [Real Part]"
#---------------------------------
0.087929956226271	-2.5037395183172
0.088783645121672	-2.5232897002965
0.089637334017072	-2.5318620567236
0.090491022912473	-2.5294037760003
0.091344711807874	-2.5159009424582
0.092198400703274	-2.4913786019762
0.093052089598675	-2.4559006904175
0.093905778494076	-2.4095698249571
0.094759467389476	-2.3525269592373
0.095613156284877	-2.2849509032083
0.096466845180278	-2.2070577096301
0.097320534075678	-2.1190999288870
0.098174222971079	-2.0213657350889
0.099027911866480	-1.9141779263555
0.099881600761880	-1.7978928024007
0.10073528965728	-1.6728989239557
0.10158897855268	-1.5396157576803
0.10244266744808	-1.3984922117513
0.10329635634348	-1.2500050669143
0.10415004523888	-1.0946573086966
0.10500373413428	-0.93297636635324
0.10585742302969	-0.76551226495913
0.10671111192509	-0.59283569688137
0.10756480082049	-0.41553601945269
0.10841848971589	-0.23421918593867
0.10927217861129	-0.049505616830544
0.11012586750669	0.13797198087399
0.11097955640209	0.32757083886029
0.11183324529749	0.51864038936797
0.11268693419289	0.71052455577575
0.11354062308829	0.90256406384622
0.11439431198369	1.0940987656410
0.11524800087909	1.2844699675748
0.11610168977449	1.4730227550874
0.11695537866989	1.6591083049604
0.11780906756529	1.8420861778168
0.11866275646070	2.0213265822908
0.11951644535610	2.1962126031258
0.12037013425150	2.3661423851993
0.12122382314690	2.5305312659283
0.12207751204230	2.6888138482893
0.12293120093770	2.8404460074451
0.12378488983310	2.9849068235401
0.12463857872850	3.1217004340093
0.12549226762390	3.2503577989390
0.12634595651930	3.3704383729305
0.12719964541470	3.4815316777467
0.12805333431010	3.5832587701307
0.12890702320550	3.6752735993821
0.12976071210090	3.7572642501624
0.13061440099631	3.8289540657888
0.13146808989171	3.8901026480483
0.13232177878711	3.9405067301886
0.13317546768251	3.9800009195234
0.13402915657791	4.0084583072593
0.13488284547331	4.0257909431655
0.13573653436871	4.0319501734203
0.13659022326411	4.0269268402275
0.13744391215951	4.0107513425312
0.13829760105491	3.9834935574017
0.13915128995031	3.9452626224137
0.14000497884571	3.8962065794964
0.14085866774111	3.8365118815713
0.14171235663651	3.7664027635591
0.14256604553191	3.6861404798189
0.14341973442732	3.5960224107021
0.14427342332272	3.4963810411438
0.14512711221812	3.3875828148922
0.14598080111352	3.2700268683144
0.14683449000892	3.1441436480381
0.14768817890432	3.0103934172740
0.14854186779972	2.8692646560538
0.14939555669512	2.7212723607311
0.15024924559052	2.5669562489003
0.15110293448592	2.4068788757553
0.15195662338132	2.2416236685592
0.15281031227672	2.0717928860813
0.15366400117212	1.8980055099657
0.15451769006752	1.7208950757034
0.15537137896293	1.5411074504135
0.15622506785833	1.3592985654320
0.15707875675373	1.1761321116769
0.15793244564913	0.99227720572550
0.15878613454453	0.80840603479453
0.15963982343993	0.62519148906435
0.16049351233533	0.44330478945107
0.16134720123073	0.26341311927769
0.16220089012613	0.086177268160905
0.16305457902153	-0.087750703613595
0.16390826791693	-0.25772977195429
0.16476195681233	-0.42313221896757
0.16561564570773	-0.58334585808745
0.16646933460313	-0.73777620643021
0.16732302349853	-0.88584859673078
0.16817671239394	-1.0270102213446
0.16903040128934	-1.1607321010825
0.16988409018474	-1.2865109719363
0.17073777908014	-1.4038710828263
0.17159146797554	-1.5123658982556
0.17244515687094	-1.6115796994486
0.17329884576634	-1.7011290785356
0.17415253466174	-1.7806643203010
0.17500622355714	-1.8498706665334
0.17585991245254	-1.9084694584450
0.17671360134794	-1.9562191530862
0.17756729024334	-1.9929162099215
0.17842097913874	-2.0183958444798
0.17927466803414	-2.0325326462003
0.18012835692955	-2.0352410582442
0.18098204582495	-2.0264757173782
0.18183573472035	-2.0062316526841
0.18268942361575	-1.9745443421677
0.18354311251115	-1.9314896270722
0.18439680140655	-1.8771834838554
0.18525049030195	-1.8117816546884
0.18610417919735	-1.7354791375394
0.18695786809275	-1.6485095375090
0.18781155698815	-1.5511442815456
0.18866524588355	-1.4436916992344
0.18951893477895	-1.3264959726902
0.19037262367435	-1.1999359591290
0.19122631256975	-1.0644238901567
0.19208000146515	-0.92040395217899
0.19293369036056	-0.76835075288491
0.19378737925596	-0.60876767898181
0.19464106815136	-0.44218515091324
0.19549475704676	-0.26915878056846
0.19634844594216	-0.090267438323020
0.19720213483756	0.093888763743173
0.19805582373296	0.28269056568658
0.19890951262836	0.47550172306639
0.19976320152376	0.67167123247667
0.20061689041916	0.87053561141109
0.20147057931456	1.0714212245055
0.20232426820996	1.2736466480075
0.20317795710536	1.4765250643237
0.20403164600076	1.6793666780172
0.20488533489617	1.8814811450495
0.20573902379157	2.0821800065380
0.20659271268697	2.2807791185969
0.20744640158237	2.4766010696310
0.20830009047777	2.6689775766094
0.20915377937317	2.8572518519052
0.21000746826857	3.0407809322480
0.21086115716397	3.2189379616237
0.21171484605937	3.3911144200824
0.21256853495477	3.5567222904247
0.21342222385017	3.7151961552089
0.21427591274557	3.8659952165716
0.21512960164097	4.0086052316336
0.21598329053637	4.1425403566740
0.21683697943177	4.2673448933957
0.21769066832718	4.3825949310829
0.21854435722258	4.4878998787516
0.21939804611798	4.5829038817392
0.22025173501338	4.6672871176606
0.22110542390878	4.7407669669933
0.22195911280418	4.8030990540724
0.22281280169958	4.8540781546307
0.22366649059498	4.8935389665637
0.22452017949038	4.9213567410439
0.22537386838578	4.9374477715866
0.22622755728118	4.9417697392009
0.22708124617658	4.9343219121729
0.22793493507198	4.9151451997133
0.22878862396738	4.8843220589672
0.22964231286279	4.8419762556598
0.23049600175819	4.7882724789640
0.23134969065359	4.7234158117532
0.23220337954899	4.6476510580013
0.23305706844439	4.5612619294510
0.23391075733979	4.4645700942161
0.23476444623519	4.3579340905910
0.23561813513059	4.2417481096056
0.23647182402599	4.1164406504862
0.23732551292139	3.9824730536278
0.23817920181679	3.8403379160004
0.23903289071219	3.6905573944831
0.23988657960759	3.5336814029039
0.24074026850299	3.3702857089997
0.24159395739839	3.2009699378858
0.24244764629380	3.0263554888770
0.24330133518920	2.8470833729319
0.24415502408460	2.6638119781892
0.24500871298000	2.4772147713497
0.24586240187540	2.2879779429462
0.24671609077080	2.0967980046589
0.24756977966620	1.9043793470776
0.24842346856160	1.7114317664624
0.24927715745700	1.5186679691505
0.25013084635240	1.3268010623169
0.25098453524780	1.1365420399802
0.25183822414320	0.94859727297271
0.25269191303860	0.76366601181889
0.25354560193400	0.58243791124896
0.25439929082941	0.40559058508265
0.25525297972481	0.23378720019068
0.25610666862021	0.067674117957994
0.25696035751561	-0.092121408347745
0.25781404641101	-0.24499347208329
0.25866773530641	-0.39035967977656
0.25952142420181	-0.52766323783039
0.26037511309721	-0.65637495209362
0.26122880199261	-0.77599513301852
0.26208249088801	-0.88605539965285
0.26293617978341	-0.98612037595050
0.26378986867881	-1.0757892732639
0.26464355757421	-1.1546973533316
0.26549724646961	-1.2225172664293
0.26635093536501	-1.2789602597669
0.26720462426042	-1.3237772517585
0.26805831315582	-1.3567597681263
0.26891200205122	-1.3777407364132
0.26976569094662	-1.3865951358381
0.27061937984202	-1.3832405000545
0.27147306873742	-1.3676372707861
0.27232675763282	-1.3397890009025
0.27318044652822	-1.2997424059902
0.27403413542362	-1.2475872640050
0.27488782431902	-1.1834561631514
0.27574151321442	-1.1075240986278
0.27659520210982	-1.0200079194548
0.27744889100522	-0.92116562707278
0.27830257990062	-0.81129552798096
0.27915626879603	-0.69073524317119
0.28000995769143	-0.55986057760143
0.28086364658683	-0.41908425351153
0.28171733548223	-0.26885451177686
0.28257102437763	-0.10965358606182
0.28342471327303	0.058003945090700
0.28427840216843	0.23357292259437
0.28513209106383	0.41647948160757
0.28598577995923	0.60612303027549
0.28683946885463	0.80187832572118
0.28769315775003	1.0030976400616
0.28854684664543	1.2091130090204
0.28940053554083	1.4192385553305
0.29025422443623	1.6327728789046
0.29110791333163	1.8490015054472
0.29196160222704	2.0671993850096
0.29281529112244	2.2866334317734
0.29366898001784	2.5065650962001
0.29452266891324	2.7262529605540
0.29537635780864	2.9449553487093
0.29623004670404	3.1619329410957
0.29708373559944	3.3764513855788
0.29793742449484	3.5877838951109
0.29879111339024	3.7952138229700
0.29964480228564	3.9980372065287
0.30049849118104	4.1955652705244
0.30135218007644	4.3871268809876
0.30220586897184	4.5720709411013
0.30305955786724	4.7497687204806
0.30391324676264	4.9196161095734
0.30476693565805	5.0810357911248
0.30562062455345	5.2334793209363
0.30647431344885	5.3764291104461
0.30732800234425	5.5094003040048
0.30818169123965	5.6319425440634
0.30903538013505	5.7436416178657
0.30988906903045	5.8441209796926
0.31074275792585	5.9330431430347
0.31159644682125	6.0101109376296
0.31245013571665	6.0750686267037
0.31330382461205	6.1277028802138
0.31415751350745	6.1678436004749
0.31501120240285	6.1953645969604
0.31586489129825	6.2101841076991
0.31671858019366	6.2122651651125
0.31757226908906	6.2016158047836
0.31842595798446	6.1782891161094
0.31927964687986	6.1423831344266
0.32013333577526	6.0940405746570
0.32098702467066	6.0334484071854
0.32184071356606	5.9608372771441
0.32269440246146	5.8764807688776
0.32354809135686	5.7806945179246
0.32440178025226	5.6738351733165
0.32525546914766	5.5562992136282
0.32610915804306	5.4285216206431
0.32696284693846	5.2909744150635
0.32781653583386	5.1441650591498
0.32867022472926	4.9886347316765
0.32952391362467	4.8249564810315
0.33037760252007	4.6537332627347
0.33123129141547	4.4755958680647
0.33208498031087	4.2912007508729
0.33293866920627	4.1012277600500
0.33379235810167	3.9063777854275
0.33464604699707	3.7073703252516
0.33549973589247	3.5049409836169
0.33635342478787	3.2998389065405
0.33720711368327	3.0928241655845
0.33806080257867	2.8846650980995
0.33891449147407	2.6761356133915
0.33976818036947	2.4680124742097
0.34062186926487	2.2610725630376
0.34147555816028	2.0560901428339
0.34232924705568	1.8538341217666
0.34318293595108	1.6550653316256
0.34403662484648	1.4605338294779
0.34489031374188	1.2709762321040
0.34574400263728	1.0871130926479
0.34659769153268	0.90964632879037
0.34745138042808	0.73925671157307
0.34830506932348	0.57660142384128
0.34915875821888	0.42231169699688
0.35001244711428	0.27699053453946
0.35086613600968	0.14121053056925
0.35171982490508	0.015511791090954
0.35257351380048	-0.099600034362351
0.35342720269588	-0.20365560364399
0.35428089159129	-0.29622360872510
0.35513458048669	-0.37691237191268
0.35598826938209	-0.44537130568946
0.35684195827749	-0.50129223078454
0.35769564717289	-0.54441054753533
0.35854933606829	-0.57450625616290
0.35940302496369	-0.59140482203800
0.36025671385909	-0.59497788261623
0.36111040275449	-0.58514379322214
0.36196409164989	-0.56186800943885
0.36281778054529	-0.52516330444500
0.36367146944069	-0.47508982018129
0.36452515833609	-0.41175495184714
0.36537884723149	-0.33531306577663
0.36623253612690	-0.24596505137915
0.36708622502230	-0.14395770833015
0.36793991391770	-0.029582970876995
0.36879360281310	0.096823028365698
0.36964729170850	0.23488105218405
0.37050098060390	0.38417000655276
0.37135466949930	0.54422833839066
0.37220835839470	0.71455557867075
0.37306204729010	0.89461402577863
0.37391573618550	1.0838305634681
0.37476942508090	1.2815986073303
0.37562311397630	1.4872801731910
0.37647680287170	1.7002080604154
0.37733049176710	1.9196881426999
0.37818418066250	2.1450017585166
0.37903786955791	2.3754081930227
0.37989155845331	2.6101472428917
0.38074524734871	2.8484418552525
0.38159893624411	3.0895008315877
0.38245262513951	3.3325215872473
0.38330631403491	3.5766929569792
0.38416000293031	3.8211980367320
0.38501369182571	4.0652170518051
0.38586738072111	4.3079302413130
0.38672106961651	4.5485207488845
0.38757475851191	4.7861775094315
0.38842844740731	5.0200981218228
0.38928213630271	5.2494916973585
0.39013582519811	5.4735816739556
0.39098951409352	5.6916085860938
0.39184320298892	5.9028327806744
0.39269689188432	6.1065370691348
0.39355058077972	6.3020293063530
0.39440426967512	6.4886448871113
0.39525795857052	6.6657491511625
0.39611164746592	6.8327396882471
0.39696533636132	6.9890485347230
0.39781902525672	7.1341442538545
0.39867271415212	7.2675338921812
0.39952640304752	7.3887648048181
0.40038009194292	7.4974263429652
0.40123378083832	7.5931513973898
0.40208746973372	7.6756177921347
0.40294115862912	7.7445495232034
0.40379484752453	7.7997178375168
0.40464853641993	7.8409421479902
0.40550222531533	7.8680907811444
0.40635591421073	7.8810815542153
0.40720960310613	7.8798821793693
0.40806329200153	7.8645104931891
0.40891698089693	7.8350345102252
0.40977066979233	7.7915723000157
0.41062435868773	7.7342916876014
0.41147804758313	7.6634097781683
0.41233173647853	7.5791923070913
0.41318542537393	7.4819528172468
0.41403911426933	7.3720516660795
0.41489280316473	7.2498948655286
0.41574649206014	7.1159327584723
0.41660018095554	6.9706585359830
0.41745386985094	6.8146066002115
0.41830755874634	6.6483507782928
0.41916124764174	6.4725023932002
0.42001493653714	6.2877081979857
0.42086862543254	6.0946481803338
0.42172231432794	5.8940332448570
0.42257600322334	5.6866027809509
0.42342969211874	5.4731221245202
0.42428338101414	5.2543799222084
0.42513706990954	5.0311854071844
0.42599075880494	4.8043655958305
0.42684444770034	4.5747624149993
0.42769813659574	4.3432297697695
0.42855182549115	4.1106305618512
0.42940551438655	3.8778336690160
0.43025920328195	3.6457108960535
0.43111289217735	3.4151339079159
0.43196658107275	3.1869711557753
0.43282026996815	2.9620848067902
0.43367395886355	2.7413276883673
0.43452764775895	2.5255402577065
0.43538133665435	2.3155476073353
0.43623502554975	2.1121565172492
0.43708871444515	1.9161525641379
0.43794240334055	1.7282972979877
0.43879609223595	1.5493254961654
0.43964978113135	1.3799425048252
0.44050347002675	1.2208216771948
0.44135715892216	1.0726019179977
0.44221084781756	0.93588534290237
0.44306453671296	0.81123506152681
0.44391822560836	0.69917309208453
0.44477191450376	0.60017841536052
0.44562560339916	0.51468517518959
0.44647929229456	0.44308103215408
0.44733298118996	0.38570567666375
0.44818667008536	0.34284950706670
0.44904035898076	0.31475247785636
0.44989404787616	0.30160312245474
0.45074773677156	0.30353775447450
0.45160142566696	0.32063985071393
0.45245511456236	0.35293961853076
0.45330880345777	0.40041374960432
0.45416249235317	0.46298536142292
0.45501618124857	0.54052412720487
0.45586987014397	0.63284659428914
0.45672355903937	0.73971669036752
0.45757724793477	0.86084641628205
0.45843093683017	0.99589672343641
0.45928462572557	1.1444785732375
0.46013831462097	1.3061541753199
0.46099200351637	1.4804384006799
0.46184569241177	1.6668003652183
0.46269938130717	1.8646651785865
0.46355307020257	2.0734158526275
0.46440675909797	2.2923953631392
0.46526044799337	2.5209088581234
0.46611413688878	2.7582260051595
0.46696782578418	3.0035834700244
0.46782151467958	3.2561875182135
0.46867520357498	3.5152167305459
0.46952889247038	3.7798248236269
0.47038258136578	4.0491435655423
0.47123627026118	4.3222857767987
0.47208995915658	4.5983484061995
0.47294364805198	4.8764156710522
0.47379733694738	5.1555622508556
0.47465102584278	5.4348565233835
0.47550471473818	5.7133638319219
0.47635840363358	5.9901497722564
0.47721209252898	6.2642834879245
0.47806578142439	6.5348409621699
0.47891947031979	6.8009082950260
0.47977315921519	7.0615849539740
0.48062684811059	7.3159869866813
0.48148053700599	7.5632501844184
0.48233422590139	7.8025331849151
0.48318791479679	8.0330205035652
0.48404160369219	8.2539254821477
0.48489529258759	8.4644931444533
0.48574898148299	8.6640029485314
0.48660267037839	8.8517714255879
0.48745635927379	9.0271546959450
0.48831004816919	9.1895508528644
0.48916373706459	9.3384022054920
0.49001742595999	9.4731973726309
0.49087111485540	9.5934732195650
0.49172480375080	9.6988166306725
0.49257849264620	9.7888661111315
0.49343218154160	9.8633132115927
0.49428587043700	9.9219037703094
0.49513955933240	9.9644389678192
0.49599324822780	9.9907761899384
0.49684693712320	10.000829695472
0.49770062601860	9.9945710857271
0.49855431491400	9.9720295735923
0.49940800380940	9.9332920506644
0.50026169270480	9.8785029515755
0.50111538160020	9.8078639154160
0.50196907049560	9.7216332448287
0.50282275939101	9.6201251640891
0.50367644828641	9.5037088781731
0.50453013718181	9.3728074355288
0.50538382607721	9.2278963979669
0.50623751497261	9.0695023217562
0.50709120386801	8.8982010547104
0.50794489276341	8.7146158546812
0.50879858165881	8.5194153355417
0.50965227055421	8.3133112473501
0.51050595944961	8.0970560979967
0.51135964834501	7.8714406242005
0.51221333724041	7.6372911202961
0.51306702613581	7.3954666337450
0.51392071503121	7.1468560368355
0.51477440392661	6.8923749844646
0.51562809282202	6.6329627683482
0.51648178171742	6.3695790783894
0.51733547061282	6.1032006822948
0.51818915950822	5.8348180348548
0.51904284840362	5.5654318285731
0.51989653729902	5.2960494975884
0.52075022619442	5.0276816870164
0.52160391508982	4.7613387000092
0.52245760398522	4.4980269349420
0.52331129288062	4.2387453252083
0.52416498177602	3.9844817941363
0.52501867067142	3.7362097375256
0.52587235956682	3.4948845462446
0.52672604846222	3.2614401812259
0.52757973735763	3.0367858130544
0.52843342625303	2.8218025381571
0.52928711514843	2.6173401833606
0.53014080404383	2.4242142103267
0.53099449293923	2.2432027310536
0.53184818183463	2.0750436452690
0.53270187073003	1.9204319101703
0.53355555962543	1.7800169525048
0.53440924852083	1.6544002325534
0.53526293741623	1.5441329690403
0.53611662631163	1.4497140334889
0.53697031520703	1.3715880219576
0.53782400410243	1.3101435114978
0.53867769299783	1.2657115080574
0.53953138189323	1.2385640918965
0.54038507078864	1.2289132659166
0.54123875968404	1.2369100116017
0.54209244857944	1.2626435565687
0.54294613747484	1.3061408569845
0.54379982637024	1.3673662973748
0.54465351526564	1.4462216095840
0.54550720416104	1.5425460119033
0.54636089305644	1.6561165685858
0.54721458195184	1.7866487692290
0.54806827084724	1.9337973267049
0.54892195974264	2.0971571915695
0.54977564863804	2.2762647800981
0.55062933753344	2.4705994123543
0.55148302642884	2.6795849559347
0.55233671532425	2.9025916703116
0.55319040421965	3.1389382459637
0.55404409311505	3.3878940317921
0.55489778201045	3.6486814436298
0.55575147090585	3.9204785460017
0.55660515980125	4.2024217986524
0.55745884869665	4.4936089587547
0.55831253759205	4.7931021291437
0.55916622648745	5.0999309423577
0.56001991538285	5.4130958697827
0.56087360427825	5.7315716446986
0.56172729317365	6.0543107876036
0.56258098206905	6.3802472217910
0.56343467096445	6.7082999667907
0.56428835985985	7.0373768969801
0.56514204875526	7.3663785523925
0.56599573765066	7.6942019885261
0.56684942654606	8.0197446517704
0.56770311544146	8.3419082669386
0.56855680433686	8.6596027232966
0.56941049323226	8.9717499454488
0.57026418212766	9.2772877354295
0.57111787102306	9.5751735724209
0.57197155991846	9.8643883566105
0.57282524881386	10.143940083846
0.57367893770926	10.412867437948
0.57453262660466	10.670243287786
0.57538631550006	10.915178076496
0.57624000439546	11.146823090573
0.57709369329087	11.364373596937
0.57794738218627	11.567071836481
0.57880107108167	11.754209863100
0.57965475997707	11.925132217679
0.58050844887247	12.079238427058
0.58136213776787	12.215985318598
0.58221582666327	12.334889141530
0.58306951555867	12.435527486989
0.58392320445407	12.517540999233
0.58477689334947	12.580634871310
0.58563058224487	12.624580119139
0.58648427114027	12.649214628732
0.58733796003567	12.654443972054
0.58819164893107	12.640241987825
0.58904533782647	12.606651124363
0.58989902672188	12.553782542401
0.59075271561728	12.481815976637
0.59160640451268	12.390999355615
0.59246009340808	12.281648180394
0.59331378230348	12.154144663289
0.59416747119888	12.008936628819
0.59502116009428	11.846536179858
0.59587484898968	11.667518132773
0.59672853788508	11.472518226214
0.59758222678048	11.262231108969
0.59843591567588	11.037408113149
0.59928960457128	10.798854819698
0.60014329346668	10.547428424003
0.60099698236208	10.284034910087
0.60185067125749	10.009626042603
0.60270436015289	9.7251961864641
0.60355804904829	9.4317789646629
0.60441173794369	9.1304437653479
0.60526542683909	8.8222921098776
0.60611911573449	8.5084538940512
0.60697280462989	8.1900835152228
0.60782649352529	7.8683558984538
0.60868018242069	7.5444624352605
0.60953387131609	7.2196068488682
0.61038756021149	6.8950010001981
0.61124124910689	6.5718606490692
0.61209493800229	6.2514011853174
0.61294862689769	5.9348333446868
0.61380231579309	5.6233589244664
0.61465600468850	5.3181665138960
0.61550969358390	5.0204272543821
0.61636338247930	4.7312906445027
0.61721707137470	4.4518804047003
0.61807076027010	4.1832904163902
0.61892444916550	3.9265807500310
0.61977813806090	3.6827737964236
0.62063182695630	3.4528505152273
0.62148551585170	3.2377468142989
0.62233920474710	3.0383500730773
0.62319289364250	2.8554958227722
0.62404658253790	2.6899645956230
0.62490027143330	2.5424789549425
0.62575396032870	2.4137007170849
0.62660764922411	2.3042283758419
0.62746133811951	2.2145947391068
0.62831502701491	2.1452647869387
0.62916871591031	2.0966337594344
0.63002240480571	2.0690254820194
0.63087609370111	2.0626909350011
0.63172978259651	2.0778070733719
0.63258347149191	2.1144759020149
0.63343716038731	2.1727238105861
0.63429084928271	2.2525011714597
0.63514453817811	2.3536822032084
0.63599822707351	2.4760651011825
0.63685191596891	2.6193724358139
0.63770560486431	2.7832518183454
0.63855929375971	2.9672768327413
0.63941298265512	3.1709482316024
0.64026667155052	3.3936953929845
0.64112036044592	3.6348780340736
0.64197404934132	3.8937881767806
0.64282773823672	4.1696523593965
0.64368142713212	4.4616340875805
0.64453511602752	4.7688365170758
0.64538880492292	5.0903053597118
0.64624249381832	5.4250320034392
0.64709618271372	5.7719568363504
0.64794987160912	6.1299727638874
0.64880356050452	6.4979289077151
0.64965724939992	6.8746344740607
0.65051093829532	7.2588627786702
0.65136462719072	7.6493554149335
0.65221831608613	8.0448265511736
0.65307200498153	8.4439673425866
0.65392569387693	8.8454504428501
0.65477938277233	9.2479346000156
0.65563307166773	9.6500693209345
0.65648676056313	10.050499588160
0.65734044945853	10.447870613022
0.65819413835393	10.840832608367
0.65904782724933	11.228045564333
0.65990151614473	11.608184010417
0.66075520504013	11.979941747104
0.66160889393553	12.342036530345
0.66246258283093	12.693214692249
0.66331627172633	13.032255681542
0.66416996062174	13.357976507517
0.66502364951714	13.669236071494
0.66587733841254	13.964939370120
0.66673102730794	14.244041555220
0.66758471620334	14.505551835344
0.66843840509874	14.748537204657
0.66929209399414	14.972125985333
0.67014578288954	15.175511170231
0.67099947178494	15.357953553260
0.67185316068034	15.518784635526
0.67270684957574	15.657409296081
0.67356053847114	15.773308216887
0.67441422736654	15.866040052390
0.67526791626194	15.935243334978
0.67612160515734	15.980638108461
0.67697529405275	16.002027282641
0.67782898294815	15.999297702966
0.67868267184355	15.972420930255
0.67953636073895	15.921453726440
0.68039004963435	15.846538243316
0.68124373852975	15.747901912284
0.68209742742515	15.625857034114
0.68295111632055	15.480800068817
0.68380480521595	15.313210626742
0.68465849411135	15.123650163059
0.68551218300675	14.912760378868
0.68636587190215	14.681261333169
0.68721956079755	14.429949270987
0.68807324969295	14.159694173959
0.68892693858836	13.871437040672
0.68978062748376	13.566186905027
0.69063431637916	13.245017601874
0.69148800527456	12.909064290050
0.69234169416996	12.559519743883
0.69319538306536	12.197630425059
0.69404907196076	11.824692347593
0.69490276085616	11.442046749397
0.69575644975156	11.051075584711
0.69661013864696	10.653196852318
0.69746382754236	10.249859775142
0.69831751643776	9.8425398473967
0.69917120533316	9.4327337659892
0.70002489422856	9.0219542633865
0.70087858312396	8.6117248595554
0.70173227201937	8.2035745509602
0.70258596091477	7.7990324549110
0.70343964981017	7.3996224277911
0.70429333870557	7.0068576758748
0.70514702760097	6.6222353775570
0.70600071649637	6.2472313358763
0.70685440539177	5.8832946801810
0.70770809428717	5.5318426357206
0.70856178318257	5.1942553797949
0.70941547207797	4.8718710028698
0.71026916097337	4.5659805928073
0.71112284986877	4.2778234600027
0.71197653876417	4.0085825208208
0.71283022765957	3.7593798562556
0.71368391655498	3.5312724622072
0.71453760545038	3.3252482071774
0.71539129434578	3.1422220125491
0.71624498324118	2.9830322698986
0.71709867213658	2.8484375090431
0.71795236103198	2.7391133297193
0.71880604992738	2.6556496089197
0.71965973882278	2.5985479950309
0.72051342771818	2.5682196989541
0.72136711661358	2.5649835914148
0.72222080550898	2.5890646146421
0.72307449440438	2.6405925155414
0.72392818329978	2.7196009064001
0.72478187219518	2.8260266580561
0.72563556109058	2.9597096293185
0.72648924998599	3.1203927352853
