#Parameters = {ncells=20; conductivity=10; beta=1; wakelength=4000}
#"s / cm"	"Z (4) [Real Part]"
#----------------------------
946.06943919905	-0.0057622365461912
946.13502660047	-0.0057776119159763
946.20061400189	-0.0057926514105973
946.26620140331	-0.0058073550892665
946.33178880473	-0.0058217229720781
946.39737620615	-0.0058357550473583
946.46296360757	-0.0058494512504090
946.52855100899	-0.0058628114696199
946.59413841041	-0.0058758355573328
946.65972581183	-0.0058885233450947
946.72531321325	-0.0059008746726296
946.79090061467	-0.0059128894021657
946.85648801610	-0.0059245674475395
946.92207541752	-0.0059359087783221
946.98766281894	-0.0059469134372469
947.05325022036	-0.0059575815510179
947.11883762178	-0.0059679133232257
947.18442502320	-0.0059779090255391
947.25001242462	-0.0059875689848271
947.31559982604	-0.0059968935647513
947.38118722746	-0.0060058831404989
947.44677462888	-0.0060145380678764
947.51236203030	-0.0060228586911294
947.57794943172	-0.0060308452994515
947.64353683314	-0.0060384981327155
947.70912423456	-0.0060458173876478
947.77471163598	-0.0060528032223034
947.84029903740	-0.0060594557570929
947.90588643882	-0.0060657751145426
947.97147384024	-0.0060717614327287
948.03706124167	-0.0060774148851721
948.10264864309	-0.0060827357112798
948.16823604451	-0.0060877242304145
948.23382344593	-0.0060923808403131
948.29941084735	-0.0060967060300501
948.36499824877	-0.0061007003719461
948.43058565019	-0.0061043645078823
948.49617305161	-0.0061076991386167
948.56176045303	-0.0061107049809653
948.62734785445	-0.0061133827412040
948.69293525587	-0.0061157331040079
948.75852265729	-0.0061177567053525
948.82411005871	-0.0061194541146102
948.88969746013	-0.0061208258279185
948.95528486155	-0.0061218722689498
949.02087226297	-0.0061225938122343
949.08645966439	-0.0061229907983845
949.15204706582	-0.0061230635478591
949.21763446724	-0.0061228123927759
949.28322186866	-0.0061222377182792
949.34880927008	-0.0061213399781868
949.41439667150	-0.0061201197181894
949.47998407292	-0.0061185775899448
949.54557147434	-0.0061167143641874
949.61115887576	-0.0061145309070190
949.67674627718	-0.0061120281763050
949.74233367860	-0.0061092071931983
949.80792108002	-0.0061060690056118
949.87350848144	-0.0061026146678569
949.93909588286	-0.0060988452050118
950.00468328428	-0.0060947615857852
950.07027068570	-0.0060903646973564
950.13585808712	-0.0060856553407750
950.20144548854	-0.0060806342303006
950.26703288996	-0.0060753019878313
950.33262029139	-0.0060696591824513
950.39820769281	-0.0060637063466738
950.46379509423	-0.0060574440129403
950.52938249565	-0.0060508727503986
950.59496989707	-0.0060439931802848
950.66055729849	-0.0060368060085453
950.72614469991	-0.0060293120543875
950.79173210133	-0.0060215122588922
950.85731950275	-0.0060134076771019
950.92290690417	-0.0060049994538418
950.98849430559	-0.0059962888245568
951.05408170701	-0.0059872770756704
951.11966910843	-0.0059779655106737
951.18525650985	-0.0059683554100233
951.25084391127	-0.0059584480066186
951.31643131269	-0.0059482444632827
951.38201871411	-0.0059377458608976
951.44760611554	-0.0059269531916495
951.51319351696	-0.0059158673544980
951.57878091838	-0.0059044891827393
951.64436831980	-0.0058928194689519
951.70995572122	-0.0058808589940566
951.77554312264	-0.0058686085444568
951.84113052406	-0.0058560689603688
951.90671792548	-0.0058432411637325
951.97230532690	-0.0058301261690008
952.03789272832	-0.0058167250982639
952.10348012974	-0.0058030391702248
952.16906753116	-0.0057890697064478
952.23465493258	-0.0057748180963790
952.30024233400	-0.0057602857803959
952.36582973542	-0.0057454742135736
952.43141713684	-0.0057303848279125
952.49700453826	-0.0057150190251634
952.56259193969	-0.0056993781290937
952.62817934111	-0.0056834633824198
952.69376674253	-0.0056672759544965
952.75935414395	-0.0056508169349134
952.82494154537	-0.0056340873540262
952.89052894679	-0.0056170882040978
952.95611634821	-0.0055998204754429
953.02170374963	-0.0055822851744332
953.08729115105	-0.0055644833658329
953.15287855247	-0.0055464162013476
953.21846595389	-0.0055280849170642
953.28405335531	-0.0055094908694078
953.34964075673	-0.0054906355156923
953.41522815815	-0.0054715203838390
953.48081555957	-0.0054521470768246
953.54640296099	-0.0054325172350103
953.61199036241	-0.0054126324899118
953.67757776383	-0.0053924944396007
953.74316516526	-0.0053721046229007
953.80875256668	-0.0053514644927700
953.87433996810	-0.0053305754014714
953.93992736952	-0.0053094386104411
954.00551477094	-0.0052880552926591
954.07110217236	-0.0052664265475757
954.13668957378	-0.0052445534647419
954.20227697520	-0.0052224371277551
954.26786437662	-0.0052000786542476
954.33345177804	-0.0051774792494300
954.39903917946	-0.0051546402227099
954.46462658088	-0.0051315630029144
954.53021398230	-0.0051082491530151
954.59580138372	-0.0050847003478433
954.66138878514	-0.0050609183601604
954.72697618656	-0.0050369050503854
954.79256358798	-0.0050126623077960
954.85815098940	-0.0049881920058493
954.92373839083	-0.0049634959744848
954.98932579225	-0.0049385759563164
955.05491319367	-0.0049134335716301
955.12050059509	-0.0048880703170975
955.18608799651	-0.0048624875628410
955.25167539793	-0.0048366865551338
955.31726279935	-0.0048106684618209
955.38285020077	-0.0047844343899884
955.44843760219	-0.0047579854244464
955.51402500361	-0.0047313227037167
955.57961240503	-0.0047044474332584
955.64519980645	-0.0046773609405062
955.71078720787	-0.0046500647116568
955.77637460929	-0.0046225603870782
955.84196201071	-0.0045948497574746
955.90754941213	-0.0045669347546648
955.97313681355	-0.0045388174213738
956.03872421497	-0.0045104998620103
956.10431161640	-0.0044819842054422
956.16989901782	-0.0044532725442119
956.23548641924	-0.0044243668700989
956.30107382066	-0.0043952690716858
956.36666122208	-0.0043659808799110
956.43224862350	-0.0043365038714827
956.49783602492	-0.0043068394662075
956.56342342634	-0.0042769889599573
956.62901082776	-0.0042469535501357
956.69459822918	-0.0042167343756198
956.76018563060	-0.0041863325788149
956.82577303202	-0.0041557493609982
956.89136043344	-0.0041249860232261
956.95694783486	-0.0040940440169833
957.02253523628	-0.0040629249524345
957.08812263770	-0.0040316306218762
957.15371003912	-0.0040001629683517
957.21929744055	-0.0039685240770011
957.28488484197	-0.0039367161330472
957.35047224339	-0.0039047413706348
957.41605964481	-0.0038726020305661
957.48164704623	-0.0038403002907450
957.54723444765	-0.0038078382355779
957.61282184907	-0.0037752178129817
957.67840925049	-0.0037424408131640
957.74399665191	-0.0037095088662186
957.80958405333	-0.0036764234523498
957.87517145475	-0.0036431859408061
957.94075885617	-0.0036097976151710
958.00634625759	-0.0035762597267538
958.07193365901	-0.0035425735617083
958.13752106043	-0.0035087404680195
958.20310846185	-0.0034747619170081
958.26869586327	-0.0034406395225422
958.33428326470	-0.0034063750484586
958.39987066612	-0.0033719704227968
958.46545806754	-0.0033374277149125
958.53104546896	-0.0033027491048102
958.59663287038	-0.0032679368360442
958.66222027180	-0.0032329931853227
958.72780767322	-0.0031979203859911
958.79339507464	-0.0031627205854452
958.85898247606	-0.0031273958314936
958.92456987748	-0.0030919480288097
958.99015727890	-0.0030563789342355
959.05574468032	-0.0030206901644567
959.12133208174	-0.0029848832335710
959.18691948316	-0.0029489595685029
959.25250688458	-0.0029129205535997
959.31809428600	-0.0028767675896507
959.38368168742	-0.0028405021234263
959.44926908884	-0.0028041257176345
959.51485649027	-0.0027676400582596
959.58044389169	-0.0027310469697852
959.64603129311	-0.0026943484110865
959.71161869453	-0.0026575464779467
959.77720609595	-0.0026206433632352
959.84279349737	-0.0025836413095669
959.90838089879	-0.0025465425732496
959.97396830021	-0.0025093493882221
960.03955570163	-0.0024720639022765
960.10514310305	-0.0024346881578367
960.17073050447	-0.0023972240656069
960.23631790589	-0.0023596733944656
960.30190530731	-0.0023220377860221
960.36749270873	-0.0022843187792845
960.43308011015	-0.0022465178458534
960.49866751157	-0.0022086364285446
960.56425491299	-0.0021706759971032
960.62984231441	-0.0021326380882034
960.69542971584	-0.0020945243413285
960.76101711726	-0.0020563365301819
960.82660451868	-0.0020180765869337
960.89219192010	-0.0019797465610964
960.95777932152	-0.0019413486415868
961.02336672294	-0.0019028851062062
961.08895412436	-0.0018643582810812
961.15454152578	-0.0018257704848623
961.22012892720	-0.0017871239945681
961.28571632862	-0.0017484209794907
961.35130373004	-0.0017096634966850
961.41689113146	-0.0016708534383980
961.48247853288	-0.0016319925436726
961.54806593430	-0.0015930823912719
961.61365333572	-0.0015541244624609
961.67924073714	-0.0015151201551976
961.74482813856	-0.0014760708315644
961.81041553999	-0.0014369778887392
961.87600294141	-0.0013978428065887
961.94159034283	-0.0013586671851440
962.00717774425	-0.0013194527842302
962.07276514567	-0.0012802015236748
962.13835254709	-0.0012409155048917
962.20393994851	-0.0012015969688141
962.26952734993	-0.0011622482709556
962.33511475135	-0.0011228718402276
962.40070215277	-0.0010834701113303
962.46628955419	-0.0010440454778880
962.53187695561	-0.0010046002288443
962.59746435703	-0.00096513650778538
962.66305175845	-0.00092565627756901
962.72863915987	-0.00088616132596815
962.79422656129	-0.00084665325519038
962.85981396271	-0.00080713351206848
962.92540136413	-0.00076760344691959
962.99098876556	-0.00072806435319622
963.05657616698	-0.00068851751761244
963.12216356840	-0.00064896428677883
963.18775096982	-0.00060940612614161
963.25333837124	-0.00056984466523124
963.31892577266	-0.00053028171775391
963.38451317408	-0.00049071928143746
963.45010057550	-0.00045115952188800
963.51568797692	-0.00041160475865819
963.58127537834	-0.00037205740648285
963.64686277976	-0.00033251991171624
963.71245018118	-0.00029299470137893
963.77803758260	-0.00025348412584709
963.84362498402	-0.00021399039956167
963.90921238544	-0.00017451557054800
963.97479978686	-0.00013506149650423
964.04038718828	-9.5629834560316e-05
964.10597458970	-5.6222076179747e-05
964.17156199113	-1.6839575213411e-05
964.23714939255	2.2516395237941e-05
964.30273679397	6.1844591775002e-05
964.36832419539	0.00010114373105086
964.43391159681	0.00014041243867915
964.49949899823	0.00017964919580925
964.56508639965	0.00021885231190959
964.63067380107	0.00025801991588978
964.69626120249	0.00029714996754949
964.76184860391	0.00033624025942605
964.82743600533	0.00037528848084661
964.89302340675	0.00041429225343027
964.95861080817	0.00045324920918034
965.02419820959	0.00049215703232393
965.08978561101	0.00053101353501559
965.15537301243	0.00056981668379754
965.22096041385	0.00060856463229907
965.28654781528	0.00064725572025741
965.35213521670	0.00068588846038619
965.41772261812	0.00072446149871038
965.48331001954	0.00076297359689595
965.54889742096	0.00080142354914575
965.61448482238	0.00083981012095534
965.68007222380	0.00087813200676735
965.74565962522	0.00091638778709863
965.81124702664	0.00095457586974147
965.87683442806	0.00099269447923051
965.94242182948	0.0010307416657296
966.00800923090	0.0010687153268969
966.07359663232	0.0011066132485876
966.13918403374	0.0011444331568304
966.20477143516	0.0011821727555549
966.27035883658	0.0012198298087224
966.33594623800	0.0012574022057476
966.40153363942	0.0012948879825113
966.46712104085	0.0013322853496734
966.53270844227	0.0013695927141199
966.59829584369	0.0014068086589075
966.66388324511	0.0014439319183353
966.72947064653	0.0014809613343446
966.79505804795	0.0015178957943193
966.86064544937	0.0015547341769538
966.92623285079	0.0015914752881875
966.99182025221	0.0016281178128935
967.05740765363	0.0016646602610110
967.12299505505	0.0017011009743025
967.18858245647	0.0017374381109197
967.25416985789	0.0017736696590119
967.31975725931	0.0018097934900984
967.38534466073	0.0018458074051806
967.45093206215	0.0018817091868172
967.51651946357	0.0019174966731318
967.58210686500	0.0019531678127409
967.64769426642	0.0019887207013807
967.71328166784	0.0020241536463188
967.77886906926	0.0020594651476876
967.84445647068	0.0020946538951698
967.91004387210	0.0021297187500207
967.97563127352	0.0021646586989803
968.04121867494	0.0021994727867938
968.10680607636	0.0022341600619319
968.17239347778	0.0022687195137144
968.23798087920	0.0023031500082608
968.30356828062	0.0023374502365605
968.36915568204	0.0023716187137406
968.43474308346	0.0024056537452950
968.50033048488	0.0024395534650704
968.56591788630	0.0024733158594693
968.63150528772	0.0025069388239974
968.69709268914	0.0025404202157257
968.76268009057	0.0025737579253466
968.82826749199	0.0026069499433741
968.89385489341	0.0026399944137553
968.95944229483	0.0026728896699631
969.02502969625	0.0027056342635266
969.09061709767	0.0027382269578889
969.15620449909	0.0027706667174266
969.22179190051	0.0028029526423915
969.28737930193	0.0028350839394745
969.35296670335	0.0028670598344895
969.41855410477	0.0028988795260556
969.48414150619	0.0029305421177891
969.54972890761	0.0029620465605834
969.61531630903	0.0029933916229189
969.68090371045	0.0030245758735942
969.74649111187	0.0030555976863980
969.81207851329	0.0030864552765184
969.87766591471	0.0031171467264987
969.94325331614	0.0031476700526565
970.00884071756	0.0031780232879633
970.07442811898	0.0032082045234992
970.14001552040	0.0032382119799483
970.20560292182	0.0032680440386350
970.27119032324	0.0032976992934258
970.33677772466	0.0033271765464067
970.40236512608	0.0033564747948522
970.46795252750	0.0033855932074370
970.53353992892	0.0034145310660925
970.59912733034	0.0034432877224812
970.66471473176	0.0034718625261968
970.73030213318	0.0035002547501976
970.79588953460	0.0035284635559048
970.86147693602	0.0035564879551699
970.92706433744	0.0035843267841341
970.99265173886	0.0036119787056989
971.05823914029	0.0036394422227746
971.12382654171	0.0036667156994697
971.18941394313	0.0036937974365862
971.25500134455	0.0037206857080876
971.32058874597	0.0037473788279349
971.38617614739	0.0037738752129631
971.45176354881	0.0038001734222057
971.51735095023	0.0038262721871217
971.58293835165	0.0038521704129656
971.64852575307	0.0038778671907929
971.71411315449	0.0039033617647763
971.77970055591	0.0039286534766978
971.84528795733	0.0039537417507570
971.91087535875	0.0039786260158061
971.97646276017	0.0040033056569333
972.04205016159	0.0040277799630346
972.10763756301	0.0040520480898237
972.17322496444	0.0040761090451951
972.23881236586	0.0040999616815791
972.30439976728	0.0041236047290623
972.36998716870	0.0041470368064623
972.43557457012	0.0041702564750412
972.50116197154	0.0041932622979393
972.56674937296	0.0042160528762641
972.63233677438	0.0042386269017623
972.69792417580	0.0042609832085641
972.76351157722	0.0042831207901055
972.82909897864	0.0043050388127870
972.89468638006	0.0043267366101007
972.96027378148	0.0043482136394815
973.02586118290	0.0043694694519095
973.09144858432	0.0043905036332498
973.15703598574	0.0044113157679408
973.22262338716	0.0044319053771771
973.28821078858	0.0044522718723371
973.35379819001	0.0044724145279694
973.41938559143	0.0044923324620520
973.48497299285	0.0045120246471808
973.55056039427	0.0045314899229347
973.61614779569	0.0045507270194969
973.68173519711	0.0045697346426593
973.74732259853	0.0045885115038130
973.81290999995	0.0046070563910249
973.87849740137	0.0046253682049471
973.94408480279	0.0046434460017455
974.00967220421	0.0046612890356485
974.07525960563	0.0046788967488949
974.14084700705	0.0046962687566328
974.20643440847	0.0047134048202574
974.27202180989	0.0047303048029765
974.33760921131	0.0047469686230486
974.40319661273	0.0047633961748423
974.46878401415	0.0047795872719015
974.53437141558	0.0047955416050974
974.59995881700	0.0048112586972465
974.66554621842	0.0048267378906862
974.73113361984	0.0048419783330581
974.79672102126	0.0048569790215426
974.86230842268	0.0048717388348400
974.92789582410	0.0048862565800035
974.99348322552	0.0049005310568357
975.05907062694	0.0049145611255120
975.12465802836	0.0049283457649346
975.19024542978	0.0049418841393662
975.25583283120	0.0049551756061672
975.32142023262	0.0049682197457090
975.38700763404	0.0049810163478573
975.45259503546	0.0049935653938738
975.51818243688	0.0050058670038286
975.58376983830	0.0050179213826342
975.64935723973	0.0050297287461119
975.71494464115	0.0050412892560474
975.78053204257	0.0050526029644661
975.84611944399	0.0050636697650784
975.91170684541	0.0050744893470795
975.97729424683	0.0050850612030064
976.04288164825	0.0050953846448006
976.10846904967	0.0051054588251154
976.17405645109	0.0051152827813775
976.23964385251	0.0051248555097609
976.30523125393	0.0051341760064791
976.37081865535	0.0051432433645926
976.43640605677	0.0051520568210192
976.50199345819	0.0051606157925997
976.56758085961	0.0051689199130372
976.63316826103	0.0051769690404579
976.69875566245	0.0051847632391679
976.76434306387	0.0051923027367905
976.82993046530	0.0051995878778505
976.89551786672	0.0052066190692191
976.96110526814	0.0052133967074216
977.02669266956	0.0052199211302969
977.09228007098	0.0052261925452907
977.15786747240	0.0052322110021486
977.22345487382	0.0052379763725186
977.28904227524	0.0052434883478291
977.35462967666	0.0052487464569830
977.42021707808	0.0052537500933966
977.48580447950	0.0052584985766063
977.55139188092	0.0052629912081475
977.61697928234	0.0052672273399057
977.68256668376	0.0052712064165475
977.74815408518	0.0052749280214088
977.81374148660	0.0052783919133388
977.87932888802	0.0052815980464427
977.94491628945	0.0052845465572371
978.01050369087	0.0052872377368073
978.07609109229	0.0052896719915811
978.14167849371	0.0052918498053562
978.20726589513	0.0052937716786931
978.27285329655	0.0052954380746474
978.33844069797	0.0052968493677445
978.40402809939	0.0052980058121502
978.46961550081	0.0052989075302467
978.53520290223	0.0052995544998411
978.60079030365	0.0052999465538291
978.66637770507	0.0053000834250379
978.73196510649	0.0052999647830946
978.79755250791	0.0052995902877633
978.86313990933	0.0052989596321261
978.92872731075	0.0052980725829429
978.99431471217	0.0052969290347282
979.05990211359	0.0052955290201244
979.12548951502	0.0052938727235725
979.19107691644	0.0052919604706587
979.25666431786	0.0052897927139914
979.32225171928	0.0052873700077324
979.38783912070	0.0052846929452089
979.45342652212	0.0052817621145438
979.51901392354	0.0052785780643076
979.58460132496	0.0052751412510791
979.65018872638	0.0052714520284496
979.71577612780	0.0052675106174861
979.78136352922	0.0052633171293980
979.84695093064	0.0052588715685310
979.91253833206	0.0052541738655459
979.97812573348	0.0052492239178055
980.04371313490	0.0052440216268247
980.10930053632	0.0052385669579727
980.17488793774	0.0052328599829893
980.24047533916	0.0052269009084525
980.30606274059	0.0052206900893027
980.37165014201	0.0052142280363282
980.43723754343	0.0052075153921697
980.50282494485	0.0052005528965406
980.56841234627	0.0051933413636351
980.63399974769	0.0051858816341323
980.69958714911	0.0051781745169310
980.76517455053	0.0051702207518901
980.83076195195	0.0051620209654757
980.89634935337	0.0051535756485484
980.96193675479	0.0051448851390542
981.02752415621	0.0051359496316114
981.09311155763	0.0051267692133409
981.15869895905	0.0051173438881514
981.22428636047	0.0051076736392174
981.28987376189	0.0050977584665629
981.35546116331	0.0050875984550864
981.42104856474	0.0050771938143187
981.48663596616	0.0050665449042432
981.55222336758	0.0050556522732628
981.61781076900	0.0050445166426662
981.68339817042	0.0050331389000621
981.74898557184	0.0050215200726073
981.81457297326	0.0050096612750950
981.88016037468	0.0049975636505434
981.94574777610	0.0049852283292867
982.01133517752	0.0049726563674953
982.07692257894	0.0049598486872156
982.14250998036	0.0049468060598154
982.20809738178	0.0049335290830367
982.27368478320	0.0049200181731267
982.33927218462	0.0049062736003088
982.40485958604	0.0048922955335046
982.47044698746	0.0048780840732934
982.53603438888	0.0048636393141410
982.60162179031	0.0048489614103013
982.66720919173	0.0048340506209269
982.73279659315	0.0048189073541227
982.79838399457	0.0048035322042505
982.86397139599	0.0047879259542993
982.92955879741	0.0047720895795139
982.99514619883	0.0047560242228321
983.06073360025	0.0047397311444521
983.12632100167	0.0047232116788079
983.19190840309	0.0047064671650091
983.25749580451	0.0046894988960064
983.32308320593	0.0046723080797142
983.38867060735	0.0046548957737712
983.45425800877	0.0046372628775245
983.51984541019	0.0046194101139648
983.58543281161	0.0046013380539104
983.65102021303	0.0045830471375041
983.71660761446	0.0045645377101749
983.78219501588	0.0045458100875114
983.84778241730	0.0045268646054661
983.91336981872	0.0045077016675768
983.97895722014	0.0044883218052998
984.04454462156	0.0044687256949757
984.11013202298	0.0044489141804800
984.17571942440	0.0044288882889216
984.24130682582	0.0044086492102439
984.30689422724	0.0043881982514188
984.37248162866	0.0043675368063023
984.43806903008	0.0043466663014303
984.50365643150	0.0043255881371202
984.56924383292	0.0043043036490126
984.63483123434	0.0042828140691819
984.70041863576	0.0042611204899736
984.76600603718	0.0042392238621642
984.83159343860	0.0042171250055261
984.89718084003	0.0041948246241919
984.96276824145	0.0041723233347930
985.02835564287	0.0041496217166409
985.09394304429	0.0041267203552443
985.15953044571	0.0041036198975163
985.22511784713	0.0040803210920294
985.29070524855	0.0040568248050337
985.35629264997	0.0040331320509442
985.42188005139	0.0040092439793304
985.48746745281	0.0039851618858922
985.55305485423	0.0039608871573505
985.61864225565	0.0039364212432451
985.68422965707	0.0039117656147321
985.74981705849	0.0038869217335367
985.81540445991	0.0038618909793862
985.88099186133	0.0038366746440009
985.94657926275	0.0038112739048713
986.01216666418	0.0037856898115969
986.07775406560	0.0037599232969840
986.14334146702	0.0037339752172018
986.20892886844	0.0037078463567811
986.27451626986	0.0036815374928767
986.34010367128	0.0036550494260538
986.40569107270	0.0036283830308825
986.47127847412	0.0036015392783479
986.53686587554	0.0035745192762188
986.60245327696	0.0035473242661603
986.66804067838	0.0035199556230490
986.73362807980	0.0034924148356864
986.79921548122	0.0034647034886562
986.86480288264	0.0034368232004038
986.93039028406	0.0034087755788205
986.99597768548	0.0033805621970889
987.06156508690	0.0033521845457746
987.12715248832	0.0033236439883149
987.19273988975	0.0032949417542920
987.25832729117	0.0032660789556993
987.32391469259	0.0032370565735227
987.38950209401	0.0032078754970003
987.45508949543	0.0031785365681874
987.52067689685	0.0031490406132051
987.58626429827	0.0031193885215880
987.65185169969	0.0030895812738760
987.71743910111	0.0030596199676345
987.78302650253	0.0030295058491154
987.84861390395	0.0029992403348696
987.91420130537	0.0029688250010430
987.97978870679	0.0029382615475597
988.04537610821	0.0029075517568941
988.11096350963	0.0028766974810597
988.17655091105	0.0028457005555427
988.24213831247	0.0028145627739206
988.30772571389	0.0027832858121565
988.37331311532	0.0027518712196445
988.43890051674	0.0027203203857653
988.50448791816	0.0026886345513765
988.57007531958	0.0026568147995144
988.63566272100	0.0026248620956183
988.70125012242	0.0025927773270817
988.76683752384	0.0025605613741451
988.83242492526	0.0025282151376725
988.89801232668	0.0024957396135076
988.96359972810	0.0024631359193068
989.02918712952	0.0024304053367696
989.09477453094	0.0023975493226678
989.16036193236	0.0023645695161559
989.22594933378	0.0023314677017033
989.29153673520	0.0022982457998873
989.35712413662	0.0022649058035918
989.42271153804	0.0022314497315732
989.48829893947	0.0021978795735069
989.55388634089	0.0021641972363005
989.61947374231	0.0021304044911858
989.68506114373	0.0020965029542384
989.75064854515	0.0020624940804482
989.81623594657	0.0020283791575027
989.88182334799	0.0019941593368417
989.94741074941	0.0019598356735901
990.01299815083	0.0019254091593567
990.07858555225	0.0018908807859398
990.14417295367	0.0018562516103991
990.20976035509	0.0018215227777071
990.27534775651	0.0017866955873417
990.34093515793	0.0017517714946309
990.40652255935	0.0017167521401584
990.47210996077	0.0016816393226482
990.53769736219	0.0016464349729919
990.60328476361	0.0016111411191068
990.66887216504	0.0015757598390367
990.73445956646	0.0015402932080437
990.80004696788	0.0015047432525089
990.86563436930	0.0014691118903899
990.93122177072	0.0014334009122886
990.99680917214	0.0013976119554242
991.06239657356	0.0013617465103975
991.12798397498	0.0013258059363485
991.19357137640	0.0012897914799353
991.25915877782	0.0012537043245765
991.32474617924	0.0012175456468827
991.39033358066	0.0011813166503518
991.45592098208	0.0011450186075474
991.52150838350	0.0011086529109035
991.58709578492	0.0010722210966434
991.65268318634	0.0010357248525475
991.71827058776	0.00099916601399737
991.78385798919	0.00096254653636974
991.84944539061	0.00092586845887777
991.91503279203	0.00088913387237579
991.98062019345	0.00085234488025543
992.04620759487	0.00081550353295849
992.11179499629	0.00077861179377092
992.17738239771	0.00074167152206232
992.24296979913	0.00070468444510805
992.30855720055	0.00066765215679219
992.37414460197	0.00063057613737106
992.43973200339	0.00059345776021082
992.50531940481	0.00055629835599796
992.57090680623	0.00051909924217552
992.63649420765	0.00048186177580908
992.70208160907	0.00044458737529462
992.76766901049	0.00040727757045404
992.83325641191	0.00036993403119133
992.89884381333	0.00033255856012492
992.96443121476	0.00029515309610133
993.03001861618	0.00025771968371893
993.09560601760	0.00022026044728915
993.16119341902	0.00018277755008782
993.22678082044	0.00014527314426634
993.29236822186	0.00010774933658896
993.35795562328	7.0208134429843e-05
993.42354302470	3.2651443747123e-05
993.48913042612	-4.9189679999565e-06
993.55471782754	-4.2501468568509e-05
993.62030522896	-8.0094539606632e-05
993.68589263038	-0.00011769674856225
993.75148003180	-0.00015530671383194
993.81706743322	-0.00019292306029428
993.88265483464	-0.00023054437883878
993.94824223606	-0.00026816917052927
994.01382963748	-0.00030579582446070
994.07941703890	-0.00034342258682763
994.14500444033	-0.00038104756772177
994.21059184175	-0.00041866873896104
994.27617924317	-0.00045628395135878
994.34176664459	-0.00049389097376094
994.40735404601	-0.00053148754178124
994.47294144743	-0.00056907139418424
994.53852884885	-0.00060664032244759
994.60411625027	-0.00064419221137751
994.66970365169	-0.00068172506706273
994.73529105311	-0.00071923703497899
994.80087845453	-0.00075672640890751
994.86646585595	-0.00079419160656207
994.93205325737	-0.00083163114901057
994.99764065879	-0.00086904362795811
995.06322806021	-0.00090642764554511
995.12881546163	-0.00094378177770179
995.19440286305	-0.00098110452950184
995.25999026448	-0.0010183942983780
995.32557766590	-0.0010556493460930
995.39116506732	-0.0010928677827691
995.45675246874	-0.0011300475865730
995.52233987016	-0.0011671865966333
995.58792727158	-0.0012042825596085
995.65351467300	-0.0012413331654302
995.71910207442	-0.0012783360963887
995.78468947584	-0.0013152890713145
995.85027687726	-0.0013521898836057
995.91586427868	-0.0013890364414502
995.98145168010	-0.0014258267786913
996.04703908152	-0.0014625590729768
996.11262648294	-0.0014992316337702
996.17821388436	-0.0015358428721334
996.24380128578	-0.0015723912852767
996.30938868720	-0.0016088754109729
996.37497608862	-0.0016452937699835
996.44056349005	-0.0016816448340621
996.50615089147	-0.0017179269952252
996.57173829289	-0.0017541385348353
996.63732569431	-0.0017902775996321
996.70291309573	-0.0018263422111302
996.76850049715	-0.0018623302734375
996.83408789857	-0.0018982395932618
996.89967529999	-0.0019340679258615
996.96526270141	-0.0019698130051879
997.03085010283	-0.0020054725850003
997.09643750425	-0.0020410444811792
997.16202490567	-0.0020765265966003
997.22761230709	-0.0021119169497080
997.29319970851	-0.0021472136764552
997.35878710993	-0.0021824150281868
997.42437451135	-0.0022175193597965
997.48996191277	-0.0022525250883958
997.55554931419	-0.0022874306719224
997.62113671562	-0.0023222345584927
997.68672411704	-0.0023569351576606
997.75231151846	-0.0023915308073977
997.81789891988	-0.0024260197491097
997.88348632130	-0.0024604001160813
997.94907372272	-0.0024946699265328
998.01466112414	-0.0025288271045636
998.08024852556	-0.0025628695084012
998.14583592698	-0.0025967949464742
998.21142332840	-0.0026306012228601
998.27701072982	-0.0026642861703696
998.34259813124	-0.0026978476982423
998.40818553266	-0.0027312838031434
998.47377293408	-0.0027645925837896
998.53936033550	-0.0027977722553619
998.60494773692	-0.0028308211380538
998.67053513834	-0.0028637376447264
998.73612253977	-0.0028965202380331
998.80170994119	-0.0029291673975611
998.86729734261	-0.0029616775820853
998.93288474403	-0.0029940492054737
998.99847214545	-0.0030262806007835
999.06405954687	-0.0030583699991500
999.12964694829	-0.0030903155164453
999.19523434971	-0.0031221151620892
999.26082175113	-0.0031537668601883
999.32640915255	-0.0031852684713986
999.39199655397	-0.0032166178222147
999.45758395539	-0.0032478127492414
999.52317135681	-0.0032788511313784
999.58875875823	-0.0033097309421392
999.65434615965	-0.0033404502609855
999.71993356107	-0.0033710072880129
999.78552096249	-0.0034014003406726
999.85110836391	-0.0034316278604934
999.91669576534	-0.0034616883830852
999.98228316676	-0.0034915805013002
1000.0478705682	-0.0035213028252372
1000.1134579696	-0.0035508539423206
1000.1790453710	-0.0035802323856567
1000.2446327724	-0.0036094365997105
1000.3102201739	-0.0036384649125194
1000.3758075753	-0.0036673155267680
1000.4413949767	-0.0036959865200433
1000.5069823781	-0.0037244758709431
1000.5725697795	-0.0037527814837010
1000.6381571810	-0.0037809012291818
1000.7037445824	-0.0038088329775227
1000.7693319838	-0.0038365746557390
1000.8349193852	-0.0038641242826795
1000.9005067866	-0.0038914799861936
1000.9660941881	-0.0039186400420728
1001.0316815895	-0.0039456028649638
1001.0972689909	-0.0039723670003243
1001.1628563923	-0.0039989311174548
1001.2284437937	-0.0040252939671463
1001.2940311952	-0.0040514543374477
