           Z  Fieldvalue
 ----------- -----------
 -6.0000E+01 -9.6912E-02
 -5.9375E+01 -3.5654E-02
 -5.8750E+01  2.5603E-02
 -5.8125E+01  1.2908E-03
 -5.7500E+01 -2.8922E-02
 -5.6875E+01 -3.7850E-02
 -5.6250E+01 -4.3625E-02
 -5.5625E+01  2.6852E-02
 -5.5000E+01  1.1563E-01
 -5.4375E+01  9.3643E-02
 -5.3750E+01  3.3129E-02
 -5.3125E+01  4.4680E-03
 -5.2500E+01 -9.0248E-03
 -5.1875E+01  9.2829E-03
 -5.1250E+01  4.7675E-02
 -5.0625E+01  7.4673E-02
 -5.0000E+01  9.2288E-02
 -4.9375E+01  1.1277E-01
 -4.8750E+01  1.3631E-01
 -4.8125E+01  1.2591E-01
 -4.7500E+01  6.8512E-02
 -4.6875E+01  3.1528E-02
 -4.6250E+01  3.1653E-02
 -4.5625E+01  3.7747E-02
 -4.5000E+01  5.8431E-02
 -4.4375E+01  8.4837E-02
 -4.3750E+01  1.3086E-01
 -4.3125E+01  1.7086E-01
 -4.2500E+01  1.7956E-01
 -4.1875E+01  1.8323E-01
 -4.1250E+01  1.3998E-01
 -4.0625E+01  1.0026E-01
 -4.0000E+01  1.6614E-01
 -3.9375E+01  2.3202E-01
 -3.8750E+01  3.0540E-01
 -3.8125E+01  3.7902E-01
 -3.7500E+01  4.0598E-01
 -3.6875E+01  4.2793E-01
 -3.6250E+01  4.8832E-01
 -3.5625E+01  5.5610E-01
 -3.5000E+01  6.2943E-01
 -3.4375E+01  7.0439E-01
 -3.3750E+01  8.3054E-01
 -3.3125E+01  9.7764E-01
 -3.2500E+01  1.1991E+00
 -3.1875E+01  1.4615E+00
 -3.1250E+01  1.7150E+00
 -3.0625E+01  1.9622E+00
 -3.0000E+01  2.2986E+00
 -2.9375E+01  2.7185E+00
 -2.8750E+01  3.2394E+00
 -2.8125E+01  3.8830E+00
 -2.7500E+01  4.5574E+00
 -2.6875E+01  5.2807E+00
 -2.6250E+01  6.0991E+00
 -2.5625E+01  7.1174E+00
 -2.5000E+01  8.2637E+00
 -2.4375E+01  9.7781E+00
 -2.3750E+01  1.1393E+01
 -2.3125E+01  1.3425E+01
 -2.2500E+01  1.5548E+01
 -2.1875E+01  1.8287E+01
 -2.1250E+01  2.1095E+01
 -2.0625E+01  2.4923E+01
 -2.0000E+01  2.8751E+01
 -1.9375E+01  3.3879E+01
 -1.8750E+01  3.9007E+01
 -1.8125E+01  4.5664E+01
 -1.7500E+01  5.2320E+01
 -1.6875E+01  6.0370E+01
 -1.6250E+01  6.8420E+01
 -1.5625E+01  7.6984E+01
 -1.5000E+01  8.5548E+01
 -1.4375E+01  9.3399E+01
 -1.3750E+01  1.0125E+02
 -1.3125E+01  1.0727E+02
 -1.2500E+01  1.1311E+02
 -1.1875E+01  1.1689E+02
 -1.1250E+01  1.2024E+02
 -1.0625E+01  1.2193E+02
 -1.0000E+01  1.2304E+02
 -9.3750E+00  1.2308E+02
 -8.7500E+00  1.2255E+02
 -8.1250E+00  1.2142E+02
 -7.5000E+00  1.1984E+02
 -6.8750E+00  1.1797E+02
 -6.2500E+00  1.1579E+02
 -5.6250E+00  1.1357E+02
 -5.0000E+00  1.1131E+02
 -4.3750E+00  1.0908E+02
 -3.7500E+00  1.0697E+02
 -3.1250E+00  1.0492E+02
 -2.5000E+00  1.0312E+02
 -1.8750E+00  1.0137E+02
 -1.2500E+00  9.9905E+01
 -6.2500E-01  9.8464E+01
  0.0000E+00  9.7536E+01
  6.2500E-01  9.6607E+01
  1.2500E+00  9.6283E+01
  1.8750E+00  9.5987E+01
  2.5000E+00  9.6088E+01
  3.1250E+00  9.6248E+01
  3.7500E+00  9.6711E+01
  4.3750E+00  9.7257E+01
  5.0000E+00  9.7978E+01
  5.6250E+00  9.8775E+01
  6.2500E+00  9.9678E+01
  6.8750E+00  1.0065E+02
  7.5000E+00  1.0149E+02
  8.1250E+00  1.0223E+02
  8.7500E+00  1.0262E+02
  9.3750E+00  1.0256E+02
  1.0000E+01  1.0208E+02
  1.0625E+01  1.0082E+02
  1.1250E+01  9.9092E+01
  1.1875E+01  9.6038E+01
  1.2500E+01  9.2625E+01
  1.3125E+01  8.7508E+01
  1.3750E+01  8.2257E+01
  1.4375E+01  7.5601E+01
  1.5000E+01  6.8945E+01
  1.5625E+01  6.1718E+01
  1.6250E+01  5.4492E+01
  1.6875E+01  4.7801E+01
  1.7500E+01  4.1111E+01
  1.8125E+01  3.5672E+01
  1.8750E+01  3.0233E+01
  1.9375E+01  2.6145E+01
  2.0000E+01  2.2058E+01
  2.0625E+01  1.9082E+01
  2.1250E+01  1.6107E+01
  2.1875E+01  1.3931E+01
  2.2500E+01  1.1811E+01
  2.3125E+01  1.0178E+01
  2.3750E+01  8.6174E+00
  2.4375E+01  7.4859E+00
  2.5000E+01  6.4573E+00
  2.5625E+01  5.6346E+00
  2.6250E+01  4.8834E+00
  2.6875E+01  4.1888E+00
  2.7500E+01  3.5211E+00
  2.8125E+01  3.0050E+00
  2.8750E+01  2.5847E+00
  2.9375E+01  2.2487E+00
  3.0000E+01  1.9822E+00
  3.0625E+01  1.7318E+00
  3.1250E+01  1.4984E+00
  3.1875E+01  1.2832E+00
  3.2500E+01  1.0931E+00
  3.3125E+01  9.2629E-01
  3.3750E+01  8.0160E-01
  3.4375E+01  7.0023E-01
  3.5000E+01  6.5585E-01
  3.5625E+01  6.0626E-01
  3.6250E+01  5.3883E-01
  3.6875E+01  4.7250E-01
  3.7500E+01  4.1189E-01
  3.8125E+01  3.5889E-01
  3.8750E+01  3.7682E-01
  3.9375E+01  3.9234E-01
  4.0000E+01  3.3573E-01
  4.0625E+01  2.7913E-01
  4.1250E+01  2.1459E-01
  4.1875E+01  1.4979E-01
  4.2500E+01  1.4436E-01
  4.3125E+01  1.4529E-01
  4.3750E+01  1.2626E-01
  4.4375E+01  1.0340E-01
  4.5000E+01  1.1483E-01
  4.5625E+01  1.3627E-01
  4.6250E+01  1.2712E-01
  4.6875E+01  1.0546E-01
  4.7500E+01  7.2492E-02
  4.8125E+01  3.3300E-02
  4.8750E+01  2.4285E-02
  4.9375E+01  3.7065E-02
  5.0000E+01  1.6943E-02
  5.0625E+01 -3.4022E-02
  5.1250E+01 -3.5696E-02
  5.1875E+01  2.2486E-02
  5.2500E+01  3.5296E-02
  5.3125E+01 -2.3733E-02
  5.3750E+01 -7.6636E-02
  5.4375E+01 -1.1668E-01
  5.5000E+01 -1.1857E-01
  5.5625E+01 -1.0800E-02
  5.6250E+01  7.8892E-02
  5.6875E+01  9.3248E-02
  5.7500E+01  1.0293E-01
  5.8125E+01  8.1088E-02
  5.8750E+01  5.8366E-02
  5.9375E+01  2.2950E-02
  6.0000E+01 -1.2466E-02
