           Z  Fieldvalue
 ----------- -----------
 -6.0000E+01  2.5490E+02
 -5.9375E+01  2.7736E+02
 -5.8750E+01  2.9981E+02
 -5.8125E+01  3.3728E+02
 -5.7500E+01  3.7578E+02
 -5.6875E+01  4.0444E+02
 -5.6250E+01  4.3163E+02
 -5.5625E+01  4.5159E+02
 -5.5000E+01  4.6980E+02
 -5.4375E+01  4.8264E+02
 -5.3750E+01  4.9361E+02
 -5.3125E+01  5.0099E+02
 -5.2500E+01  5.0665E+02
 -5.1875E+01  5.1003E+02
 -5.1250E+01  5.1196E+02
 -5.0625E+01  5.1255E+02
 -5.0000E+01  5.1204E+02
 -4.9375E+01  5.1093E+02
 -4.8750E+01  5.0918E+02
 -4.8125E+01  5.0727E+02
 -4.7500E+01  5.0513E+02
 -4.6875E+01  5.0316E+02
 -4.6250E+01  5.0151E+02
 -4.5625E+01  5.0014E+02
 -4.5000E+01  4.9949E+02
 -4.4375E+01  4.9915E+02
 -4.3750E+01  4.9990E+02
 -4.3125E+01  5.0090E+02
 -4.2500E+01  5.0325E+02
 -4.1875E+01  5.0577E+02
 -4.1250E+01  5.0989E+02
 -4.0625E+01  5.1407E+02
 -4.0000E+01  5.2029E+02
 -3.9375E+01  5.2652E+02
 -3.8750E+01  5.3488E+02
 -3.8125E+01  5.4333E+02
 -3.7500E+01  5.5400E+02
 -3.6875E+01  5.6491E+02
 -3.6250E+01  5.7834E+02
 -3.5625E+01  5.9225E+02
 -3.5000E+01  6.0900E+02
 -3.4375E+01  6.2656E+02
 -3.3750E+01  6.4751E+02
 -3.3125E+01  6.6983E+02
 -3.2500E+01  6.9621E+02
 -3.1875E+01  7.2482E+02
 -3.1250E+01  7.5826E+02
 -3.0625E+01  7.9519E+02
 -3.0000E+01  8.3810E+02
 -2.9375E+01  8.8663E+02
 -2.8750E+01  9.4237E+02
 -2.8125E+01  1.0069E+03
 -2.7500E+01  1.0799E+03
 -2.6875E+01  1.1663E+03
 -2.6250E+01  1.2626E+03
 -2.5625E+01  1.3796E+03
 -2.5000E+01  1.5076E+03
 -2.4375E+01  1.6670E+03
 -2.3750E+01  1.8377E+03
 -2.3125E+01  2.0549E+03
 -2.2500E+01  2.2822E+03
 -2.1875E+01  2.5770E+03
 -2.1250E+01  2.8782E+03
 -2.0625E+01  3.2728E+03
 -2.0000E+01  3.6673E+03
 -1.9375E+01  4.1803E+03
 -1.8750E+01  4.6933E+03
 -1.8125E+01  5.3318E+03
 -1.7500E+01  5.9703E+03
 -1.6875E+01  6.7177E+03
 -1.6250E+01  7.4650E+03
 -1.5625E+01  8.2684E+03
 -1.5000E+01  9.0718E+03
 -1.4375E+01  9.8428E+03
 -1.3750E+01  1.0614E+04
 -1.3125E+01  1.1281E+04
 -1.2500E+01  1.1939E+04
 -1.1875E+01  1.2477E+04
 -1.1250E+01  1.2989E+04
 -1.0625E+01  1.3400E+04
 -1.0000E+01  1.3775E+04
 -9.3750E+00  1.4079E+04
 -8.7500E+00  1.4344E+04
 -8.1250E+00  1.4565E+04
 -7.5000E+00  1.4751E+04
 -6.8750E+00  1.4913E+04
 -6.2500E+00  1.5047E+04
 -5.6250E+00  1.5170E+04
 -5.0000E+00  1.5272E+04
 -4.3750E+00  1.5370E+04
 -3.7500E+00  1.5457E+04
