           Z  Fieldvalue
 ----------- -----------
 -6.0000E+01 -1.1012E-01
 -5.9375E+01 -4.9412E-02
 -5.8750E+01  1.1295E-02
 -5.8125E+01 -1.3976E-02
 -5.7500E+01 -4.5176E-02
 -5.6875E+01 -5.6740E-02
 -5.6250E+01 -6.5394E-02
 -5.5625E+01  1.9942E-03
 -5.5000E+01  8.7633E-02
 -5.4375E+01  6.3739E-02
 -5.3750E+01  1.7472E-03
 -5.3125E+01 -2.9030E-02
 -5.2500E+01 -4.4942E-02
 -5.1875E+01 -2.9192E-02
 -5.1250E+01  6.5554E-03
 -5.0625E+01  3.0847E-02
 -5.0000E+01  4.5704E-02
 -4.9375E+01  6.2477E-02
 -4.8750E+01  8.1292E-02
 -4.8125E+01  6.5670E-02
 -4.7500E+01  2.3639E-03
 -4.6875E+01 -4.0540E-02
 -4.6250E+01 -4.6350E-02
 -4.5625E+01 -4.6722E-02
 -4.5000E+01 -3.3804E-02
 -4.4375E+01 -1.5674E-02
 -4.3750E+01  2.0323E-02
 -4.3125E+01  4.9724E-02
 -4.2500E+01  4.4820E-02
 -4.1875E+01  3.4364E-02
 -4.1250E+01 -2.7917E-02
 -4.0625E+01 -8.6944E-02
 -4.0000E+01 -4.8375E-02
 -3.9375E+01 -9.8058E-03
 -3.8750E+01  2.5365E-02
 -3.8125E+01  6.0422E-02
 -3.7500E+01  3.3634E-02
 -3.6875E+01  2.1898E-04
 -3.6250E+01 -1.4644E-02
 -3.5625E+01 -2.5940E-02
 -3.5000E+01 -5.6899E-02
 -3.4375E+01 -9.3592E-02
 -3.3750E+01 -1.1077E-01
 -3.3125E+01 -1.1997E-01
 -3.2500E+01 -9.7181E-02
 -3.1875E+01 -5.6800E-02
 -3.1250E+01 -7.7230E-02
 -3.0625E+01 -1.4158E-01
 -3.0000E+01 -1.8013E-01
 -2.9375E+01 -1.9450E-01
 -2.8750E+01 -1.8475E-01
 -2.8125E+01 -1.4573E-01
 -2.7500E+01 -1.6404E-01
 -2.6875E+01 -2.7314E-01
 -2.6250E+01 -3.8737E-01
 -2.5625E+01 -5.1238E-01
 -2.5000E+01 -6.1862E-01
 -2.4375E+01 -6.7088E-01
 -2.3750E+01 -7.3641E-01
 -2.3125E+01 -8.5719E-01
 -2.2500E+01 -9.9164E-01
 -2.1875E+01 -1.2184E+00
 -2.1250E+01 -1.4464E+00
 -2.0625E+01 -1.6918E+00
 -2.0000E+01 -1.9372E+00
 -1.9375E+01 -2.2867E+00
 -1.8750E+01 -2.6361E+00
 -1.8125E+01 -3.0333E+00
 -1.7500E+01 -3.4306E+00
 -1.6875E+01 -3.8492E+00
 -1.6250E+01 -4.2678E+00
 -1.5625E+01 -4.8028E+00
 -1.5000E+01 -5.3378E+00
 -1.4375E+01 -5.8015E+00
 -1.3750E+01 -6.2652E+00
 -1.3125E+01 -6.6634E+00
 -1.2500E+01 -7.0553E+00
 -1.1875E+01 -7.4012E+00
 -1.1250E+01 -7.7374E+00
 -1.0625E+01 -8.0393E+00
 -1.0000E+01 -8.3291E+00
 -9.3750E+00 -8.5710E+00
 -8.7500E+00 -8.7874E+00
 -8.1250E+00 -8.9763E+00
 -7.5000E+00 -9.1439E+00
 -6.8750E+00 -9.3197E+00
 -6.2500E+00 -9.5044E+00
 -5.6250E+00 -9.6510E+00
 -5.0000E+00 -9.7382E+00
 -4.3750E+00 -9.8077E+00
 -3.7500E+00 -9.8368E+00
 -3.1250E+00 -9.8608E+00
 -2.5000E+00 -9.8662E+00
 -1.8750E+00 -9.8822E+00
 -1.2500E+00 -9.9686E+00
 -6.2500E-01 -1.0053E+01
  0.0000E+00 -1.0087E+01
  6.2500E-01 -1.0122E+01
  1.2500E+00 -1.0040E+01
  1.8750E+00 -9.9523E+00
  2.5000E+00 -9.8867E+00
  3.1250E+00 -9.8243E+00
  3.7500E+00 -9.7793E+00
  4.3750E+00 -9.7392E+00
  5.0000E+00 -9.7063E+00
  5.6250E+00 -9.6766E+00
  6.2500E+00 -9.5629E+00
  6.8750E+00 -9.3952E+00
  7.5000E+00 -9.1949E+00
  8.1250E+00 -8.9649E+00
  8.7500E+00 -8.7505E+00
  9.3750E+00 -8.5567E+00
  1.0000E+01 -8.3274E+00
  1.0625E+01 -8.0319E+00
  1.1250E+01 -7.7263E+00
  1.1875E+01 -7.3921E+00
  1.2500E+01 -7.0539E+00
  1.3125E+01 -6.6970E+00
  1.3750E+01 -6.3261E+00
  1.4375E+01 -5.8079E+00
  1.5000E+01 -5.2898E+00
  1.5625E+01 -4.7644E+00
  1.6250E+01 -4.2390E+00
  1.6875E+01 -3.8206E+00
  1.7500E+01 -3.4022E+00
  1.8125E+01 -3.0241E+00
  1.8750E+01 -2.6460E+00
  1.9375E+01 -2.3053E+00
