           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  1.3886E+02
 -3.4823E+01  1.3889E+02
 -3.4646E+01  1.3892E+02
 -3.4468E+01  1.3895E+02
 -3.4291E+01  1.3898E+02
 -3.4114E+01  1.3904E+02
 -3.3937E+01  1.3911E+02
 -3.3759E+01  1.3918E+02
 -3.3582E+01  1.3925E+02
 -3.3405E+01  1.3934E+02
 -3.3228E+01  1.3942E+02
 -3.3051E+01  1.3951E+02
 -3.2873E+01  1.3960E+02
 -3.2696E+01  1.3967E+02
 -3.2519E+01  1.3973E+02
 -3.2342E+01  1.3979E+02
 -3.2165E+01  1.3985E+02
 -3.1987E+01  1.3987E+02
 -3.1810E+01  1.3984E+02
 -3.1633E+01  1.3982E+02
 -3.1456E+01  1.3980E+02
 -3.1278E+01  1.3972E+02
 -3.1101E+01  1.3956E+02
 -3.0924E+01  1.3940E+02
 -3.0747E+01  1.3923E+02
 -3.0570E+01  1.3903E+02
 -3.0392E+01  1.3867E+02
 -3.0215E+01  1.3832E+02
 -3.0038E+01  1.3796E+02
 -2.9861E+01  1.3758E+02
 -2.9684E+01  1.3699E+02
 -2.9506E+01  1.3640E+02
 -2.9329E+01  1.3581E+02
 -2.9152E+01  1.3521E+02
 -2.8975E+01  1.3437E+02
 -2.8797E+01  1.3352E+02
 -2.8620E+01  1.3267E+02
 -2.8443E+01  1.3182E+02
 -2.8266E+01  1.3074E+02
 -2.8089E+01  1.2962E+02
 -2.7911E+01  1.2851E+02
 -2.7734E+01  1.2739E+02
 -2.7557E+01  1.2610E+02
 -2.7380E+01  1.2475E+02
 -2.7203E+01  1.2339E+02
 -2.7025E+01  1.2204E+02
 -2.6848E+01  1.2057E+02
 -2.6671E+01  1.1903E+02
 -2.6494E+01  1.1749E+02
 -2.6316E+01  1.1595E+02
 -2.6139E+01  1.1436E+02
 -2.5962E+01  1.1271E+02
 -2.5785E+01  1.1107E+02
 -2.5608E+01  1.0942E+02
 -2.5430E+01  1.0777E+02
 -2.5253E+01  1.0611E+02
 -2.5076E+01  1.0445E+02
 -2.4899E+01  1.0278E+02
 -2.4722E+01  1.0115E+02
 -2.4544E+01  9.9580E+01
 -2.4367E+01  9.8015E+01
 -2.4190E+01  9.6450E+01
 -2.4013E+01  9.4908E+01
 -2.3835E+01  9.3552E+01
 -2.3658E+01  9.2196E+01
 -2.3481E+01  9.0839E+01
 -2.3304E+01  8.9483E+01
 -2.3127E+01  8.8436E+01
 -2.2949E+01  8.7394E+01
 -2.2772E+01  8.6352E+01
 -2.2595E+01  8.5310E+01
 -2.2418E+01  8.4618E+01
 -2.2241E+01  8.3984E+01
 -2.2063E+01  8.3350E+01
 -2.1886E+01  8.2716E+01
 -2.1709E+01  8.2438E+01
 -2.1532E+01  8.2291E+01
 -2.1354E+01  8.2144E+01
 -2.1177E+01  8.1998E+01
 -2.1000E+01  8.2175E+01
 -2.0823E+01  8.2566E+01
 -2.0646E+01  8.2956E+01
 -2.0468E+01  8.3346E+01
 -2.0291E+01  8.4009E+01
 -2.0114E+01  8.4969E+01
 -1.9937E+01  8.5928E+01
 -1.9759E+01  8.6888E+01
 -1.9582E+01  8.8057E+01
 -1.9405E+01  8.9610E+01
 -1.9228E+01  9.1163E+01
 -1.9051E+01  9.2716E+01
 -1.8873E+01  9.4407E+01
 -1.8696E+01  9.6567E+01
 -1.8519E+01  9.8727E+01
 -1.8342E+01  1.0089E+02
 -1.8165E+01  1.0311E+02
 -1.7987E+01  1.0590E+02
 -1.7810E+01  1.0868E+02
 -1.7633E+01  1.1147E+02
 -1.7456E+01  1.1425E+02
 -1.7278E+01  1.1768E+02
 -1.7101E+01  1.2112E+02
 -1.6924E+01  1.2457E+02
 -1.6747E+01  1.2801E+02
 -1.6570E+01  1.3207E+02
 -1.6392E+01  1.3624E+02
 -1.6215E+01  1.4041E+02
 -1.6038E+01  1.4457E+02
 -1.5861E+01  1.4933E+02
 -1.5684E+01  1.5432E+02
 -1.5506E+01  1.5931E+02
 -1.5329E+01  1.6430E+02
 -1.5152E+01  1.6985E+02
 -1.4975E+01  1.7578E+02
 -1.4797E+01  1.8172E+02
 -1.4620E+01  1.8765E+02
 -1.4443E+01  1.9410E+02
 -1.4266E+01  2.0113E+02
 -1.4089E+01  2.0816E+02
 -1.3911E+01  2.1519E+02
 -1.3734E+01  2.2265E+02
