           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01 -4.3901E+01
 -3.4823E+01 -4.3485E+01
 -3.4646E+01 -4.3069E+01
 -3.4468E+01 -4.2653E+01
 -3.4291E+01 -4.2238E+01
 -3.4114E+01 -4.1120E+01
 -3.3937E+01 -3.9900E+01
 -3.3759E+01 -3.8681E+01
 -3.3582E+01 -3.7462E+01
 -3.3405E+01 -3.5693E+01
 -3.3228E+01 -3.3738E+01
 -3.3051E+01 -3.1784E+01
 -3.2873E+01 -2.9829E+01
 -3.2696E+01 -2.7486E+01
 -3.2519E+01 -2.4906E+01
 -3.2342E+01 -2.2326E+01
 -3.2165E+01 -1.9746E+01
 -3.1987E+01 -1.6928E+01
 -3.1810E+01 -1.3869E+01
 -3.1633E+01 -1.0809E+01
 -3.1456E+01 -7.7499E+00
 -3.1278E+01 -4.5709E+00
 -3.1101E+01 -1.1880E+00
 -3.0924E+01  2.1948E+00
 -3.0747E+01  5.5777E+00
 -3.0570E+01  8.9979E+00
 -3.0392E+01  1.2534E+01
 -3.0215E+01  1.6070E+01
 -3.0038E+01  1.9606E+01
 -2.9861E+01  2.3140E+01
 -2.9684E+01  2.6666E+01
 -2.9506E+01  3.0191E+01
 -2.9329E+01  3.3716E+01
 -2.9152E+01  3.7241E+01
 -2.8975E+01  4.0609E+01
 -2.8797E+01  4.3975E+01
 -2.8620E+01  4.7341E+01
 -2.8443E+01  5.0707E+01
 -2.8266E+01  5.3821E+01
 -2.8089E+01  5.6897E+01
 -2.7911E+01  5.9972E+01
 -2.7734E+01  6.3047E+01
 -2.7557E+01  6.5833E+01
 -2.7380E+01  6.8518E+01
 -2.7203E+01  7.1202E+01
 -2.7025E+01  7.3886E+01
 -2.6848E+01  7.6290E+01
 -2.6671E+01  7.8516E+01
 -2.6494E+01  8.0741E+01
 -2.6316E+01  8.2967E+01
 -2.6139E+01  8.4950E+01
 -2.5962E+01  8.6677E+01
 -2.5785E+01  8.8404E+01
 -2.5608E+01  9.0130E+01
 -2.5430E+01  9.1671E+01
 -2.5253E+01  9.2884E+01
