           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01 -1.3666E+02
 -3.4823E+01 -1.3648E+02
 -3.4646E+01 -1.3630E+02
 -3.4468E+01 -1.3612E+02
 -3.4291E+01 -1.3594E+02
 -3.4114E+01 -1.3544E+02
 -3.3937E+01 -1.3490E+02
 -3.3759E+01 -1.3436E+02
 -3.3582E+01 -1.3381E+02
 -3.3405E+01 -1.3300E+02
 -3.3228E+01 -1.3209E+02
 -3.3051E+01 -1.3118E+02
 -3.2873E+01 -1.3027E+02
 -3.2696E+01 -1.2913E+02
 -3.2519E+01 -1.2786E+02
 -3.2342E+01 -1.2658E+02
 -3.2165E+01 -1.2530E+02
 -3.1987E+01 -1.2385E+02
 -3.1810E+01 -1.2221E+02
 -3.1633E+01 -1.2057E+02
 -3.1456E+01 -1.1893E+02
 -3.1278E+01 -1.1716E+02
 -3.1101E+01 -1.1517E+02
 -3.0924E+01 -1.1317E+02
 -3.0747E+01 -1.1118E+02
 -3.0570E+01 -1.0910E+02
 -3.0392E+01 -1.0678E+02
 -3.0215E+01 -1.0445E+02
 -3.0038E+01 -1.0212E+02
 -2.9861E+01 -9.9760E+01
 -2.9684E+01 -9.7135E+01
 -2.9506E+01 -9.4510E+01
 -2.9329E+01 -9.1885E+01
 -2.9152E+01 -8.9261E+01
 -2.8975E+01 -8.6388E+01
 -2.8797E+01 -8.3514E+01
 -2.8620E+01 -8.0640E+01
 -2.8443E+01 -7.7765E+01
 -2.8266E+01 -7.4732E+01
 -2.8089E+01 -7.1673E+01
 -2.7911E+01 -6.8615E+01
 -2.7734E+01 -6.5556E+01
 -2.7557E+01 -6.2415E+01
 -2.7380E+01 -5.9244E+01
 -2.7203E+01 -5.6072E+01
 -2.7025E+01 -5.2901E+01
 -2.6848E+01 -4.9706E+01
 -2.6671E+01 -4.6496E+01
 -2.6494E+01 -4.3285E+01
 -2.6316E+01 -4.0075E+01
 -2.6139E+01 -3.6882E+01
 -2.5962E+01 -3.3709E+01
 -2.5785E+01 -3.0536E+01
 -2.5608E+01 -2.7362E+01
 -2.5430E+01 -2.4229E+01
 -2.5253E+01 -2.1167E+01
 -2.5076E+01 -1.8104E+01
