           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  6.5078E+01
 -3.4823E+01  6.5285E+01
 -3.4646E+01  6.5493E+01
 -3.4468E+01  6.5700E+01
 -3.4291E+01  6.5907E+01
 -3.4114E+01  6.6474E+01
 -3.3937E+01  6.7091E+01
 -3.3759E+01  6.7709E+01
 -3.3582E+01  6.8327E+01
 -3.3405E+01  6.9252E+01
 -3.3228E+01  7.0281E+01
 -3.3051E+01  7.1310E+01
 -3.2873E+01  7.2339E+01
 -3.2696E+01  7.3620E+01
 -3.2519E+01  7.5056E+01
 -3.2342E+01  7.6492E+01
 -3.2165E+01  7.7928E+01
 -3.1987E+01  7.9557E+01
 -3.1810E+01  8.1385E+01
 -3.1633E+01  8.3212E+01
 -3.1456E+01  8.5039E+01
 -3.1278E+01  8.7007E+01
 -3.1101E+01  8.9212E+01
 -3.0924E+01  9.1418E+01
 -3.0747E+01  9.3623E+01
 -3.0570E+01  9.5913E+01
 -3.0392E+01  9.8466E+01
 -3.0215E+01  1.0102E+02
 -3.0038E+01  1.0357E+02
 -2.9861E+01  1.0616E+02
 -2.9684E+01  1.0902E+02
 -2.9506E+01  1.1188E+02
 -2.9329E+01  1.1474E+02
 -2.9152E+01  1.1760E+02
 -2.8975E+01  1.2071E+02
 -2.8797E+01  1.2382E+02
 -2.8620E+01  1.2693E+02
 -2.8443E+01  1.3005E+02
 -2.8266E+01  1.3332E+02
 -2.8089E+01  1.3662E+02
 -2.7911E+01  1.3993E+02
 -2.7734E+01  1.4323E+02
 -2.7557E+01  1.4661E+02
 -2.7380E+01  1.5003E+02
 -2.7203E+01  1.5345E+02
 -2.7025E+01  1.5687E+02
 -2.6848E+01  1.6032E+02
 -2.6671E+01  1.6379E+02
 -2.6494E+01  1.6726E+02
 -2.6316E+01  1.7073E+02
 -2.6139E+01  1.7419E+02
 -2.5962E+01  1.7764E+02
 -2.5785E+01  1.8110E+02
 -2.5608E+01  1.8455E+02
 -2.5430E+01  1.8798E+02
 -2.5253E+01  1.9136E+02
 -2.5076E+01  1.9474E+02
 -2.4899E+01  1.9812E+02
 -2.4722E+01  2.0148E+02
 -2.4544E+01  2.0476E+02
 -2.4367E+01  2.0804E+02
 -2.4190E+01  2.1132E+02
 -2.4013E+01  2.1458E+02
 -2.3835E+01  2.1776E+02
 -2.3658E+01  2.2094E+02
 -2.3481E+01  2.2412E+02
 -2.3304E+01  2.2730E+02
 -2.3127E+01  2.3041E+02
 -2.2949E+01  2.3352E+02
 -2.2772E+01  2.3664E+02
 -2.2595E+01  2.3975E+02
 -2.2418E+01  2.4288E+02
 -2.2241E+01  2.4602E+02
 -2.2063E+01  2.4916E+02
 -2.1886E+01  2.5229E+02
 -2.1709E+01  2.5555E+02
 -2.1532E+01  2.5886E+02
 -2.1354E+01  2.6216E+02
 -2.1177E+01  2.6547E+02
 -2.1000E+01  2.6900E+02
 -2.0823E+01  2.7268E+02
 -2.0646E+01  2.7635E+02
 -2.0468E+01  2.8003E+02
 -2.0291E+01  2.8402E+02
 -2.0114E+01  2.8834E+02
 -1.9937E+01  2.9266E+02
 -1.9759E+01  2.9698E+02
 -1.9582E+01  3.0165E+02
 -1.9405E+01  3.0696E+02
 -1.9228E+01  3.1227E+02
 -1.9051E+01  3.1758E+02
 -1.8873E+01  3.2322E+02
