           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  8.4443E+01
 -3.4823E+01  8.4271E+01
 -3.4646E+01  8.4098E+01
 -3.4468E+01  8.3926E+01
 -3.4291E+01  8.3753E+01
 -3.4114E+01  8.3292E+01
 -3.3937E+01  8.2789E+01
 -3.3759E+01  8.2286E+01
 -3.3582E+01  8.1783E+01
 -3.3405E+01  8.1075E+01
 -3.3228E+01  8.0297E+01
 -3.3051E+01  7.9519E+01
 -3.2873E+01  7.8742E+01
 -3.2696E+01  7.7845E+01
 -3.2519E+01  7.6877E+01
 -3.2342E+01  7.5908E+01
 -3.2165E+01  7.4940E+01
 -3.1987E+01  7.3928E+01
 -3.1810E+01  7.2871E+01
 -3.1633E+01  7.1815E+01
 -3.1456E+01  7.0759E+01
 -3.1278E+01  6.9716E+01
 -3.1101E+01  6.8697E+01
 -3.0924E+01  6.7678E+01
 -3.0747E+01  6.6659E+01
 -3.0570E+01  6.5680E+01
 -3.0392E+01  6.4822E+01
 -3.0215E+01  6.3964E+01
 -3.0038E+01  6.3106E+01
 -2.9861E+01  6.2281E+01
 -2.9684E+01  6.1703E+01
 -2.9506E+01  6.1126E+01
 -2.9329E+01  6.0549E+01
 -2.9152E+01  5.9971E+01
 -2.8975E+01  5.9777E+01
 -2.8797E+01  5.9586E+01
 -2.8620E+01  5.9395E+01
 -2.8443E+01  5.9204E+01
 -2.8266E+01  5.9415E+01
 -2.8089E+01  5.9690E+01
 -2.7911E+01  5.9964E+01
 -2.7734E+01  6.0238E+01
 -2.7557E+01  6.0899E+01
 -2.7380E+01  6.1697E+01
 -2.7203E+01  6.2494E+01
 -2.7025E+01  6.3291E+01
 -2.6848E+01  6.4431E+01
 -2.6671E+01  6.5786E+01
 -2.6494E+01  6.7141E+01
 -2.6316E+01  6.8497E+01
 -2.6139E+01  7.0128E+01
 -2.5962E+01  7.2051E+01
 -2.5785E+01  7.3973E+01
 -2.5608E+01  7.5895E+01
 -2.5430E+01  7.8019E+01
 -2.5253E+01  8.0499E+01
 -2.5076E+01  8.2979E+01
 -2.4899E+01  8.5459E+01
 -2.4722E+01  8.8068E+01
 -2.4544E+01  9.1095E+01
 -2.4367E+01  9.4121E+01
 -2.4190E+01  9.7148E+01
 -2.4013E+01  1.0023E+02
 -2.3835E+01  1.0380E+02
