           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  1.8682E+02
 -3.4823E+01  1.8680E+02
 -3.4646E+01  1.8678E+02
 -3.4468E+01  1.8676E+02
 -3.4291E+01  1.8674E+02
 -3.4114E+01  1.8668E+02
 -3.3937E+01  1.8661E+02
 -3.3759E+01  1.8654E+02
 -3.3582E+01  1.8647E+02
 -3.3405E+01  1.8637E+02
 -3.3228E+01  1.8626E+02
 -3.3051E+01  1.8614E+02
 -3.2873E+01  1.8603E+02
 -3.2696E+01  1.8589E+02
 -3.2519E+01  1.8573E+02
 -3.2342E+01  1.8557E+02
 -3.2165E+01  1.8541E+02
 -3.1987E+01  1.8523E+02
 -3.1810E+01  1.8501E+02
 -3.1633E+01  1.8480E+02
 -3.1456E+01  1.8458E+02
 -3.1278E+01  1.8435E+02
 -3.1101E+01  1.8408E+02
 -3.0924E+01  1.8380E+02
 -3.0747E+01  1.8353E+02
 -3.0570E+01  1.8324E+02
 -3.0392E+01  1.8290E+02
 -3.0215E+01  1.8256E+02
 -3.0038E+01  1.8222E+02
 -2.9861E+01  1.8187E+02
 -2.9684E+01  1.8145E+02
 -2.9506E+01  1.8102E+02
 -2.9329E+01  1.8060E+02
 -2.9152E+01  1.8017E+02
 -2.8975E+01  1.7966E+02
 -2.8797E+01  1.7914E+02
 -2.8620E+01  1.7862E+02
 -2.8443E+01  1.7810E+02
 -2.8266E+01  1.7748E+02
 -2.8089E+01  1.7685E+02
 -2.7911E+01  1.7622E+02
 -2.7734E+01  1.7559E+02
 -2.7557E+01  1.7488E+02
 -2.7380E+01  1.7414E+02
 -2.7203E+01  1.7339E+02
 -2.7025E+01  1.7265E+02
 -2.6848E+01  1.7184E+02
 -2.6671E+01  1.7100E+02
 -2.6494E+01  1.7015E+02
 -2.6316E+01  1.6930E+02
 -2.6139E+01  1.6842E+02
 -2.5962E+01  1.6750E+02
 -2.5785E+01  1.6657E+02
 -2.5608E+01  1.6565E+02
 -2.5430E+01  1.6472E+02
 -2.5253E+01  1.6377E+02
 -2.5076E+01  1.6282E+02
 -2.4899E+01  1.6187E+02
 -2.4722E+01  1.6094E+02
 -2.4544E+01  1.6005E+02
 -2.4367E+01  1.5915E+02
 -2.4190E+01  1.5826E+02
 -2.4013E+01  1.5739E+02
 -2.3835E+01  1.5666E+02
 -2.3658E+01  1.5594E+02
 -2.3481E+01  1.5521E+02
 -2.3304E+01  1.5449E+02
 -2.3127E+01  1.5406E+02
 -2.2949E+01  1.5365E+02
 -2.2772E+01  1.5323E+02
 -2.2595E+01  1.5282E+02
 -2.2418E+01  1.5281E+02
 -2.2241E+01  1.5288E+02
 -2.2063E+01  1.5294E+02
 -2.1886E+01  1.5300E+02
 -2.1709E+01  1.5356E+02
 -2.1532E+01  1.5430E+02
 -2.1354E+01  1.5504E+02
 -2.1177E+01  1.5578E+02
 -2.1000E+01  1.5705E+02
 -2.0823E+01  1.5867E+02
 -2.0646E+01  1.6029E+02
 -2.0468E+01  1.6190E+02
 -2.0291E+01  1.6404E+02
 -2.0114E+01  1.6675E+02
 -1.9937E+01  1.6946E+02
 -1.9759E+01  1.7217E+02
 -1.9582E+01  1.7534E+02
 -1.9405E+01  1.7936E+02
 -1.9228E+01  1.8338E+02
 -1.9051E+01  1.8740E+02
 -1.8873E+01  1.9176E+02
 -1.8696E+01  1.9730E+02
 -1.8519E+01  2.0284E+02
 -1.8342E+01  2.0839E+02
 -1.8165E+01  2.1410E+02
 -1.7987E+01  2.2138E+02
 -1.7810E+01  2.2866E+02
 -1.7633E+01  2.3594E+02
 -1.7456E+01  2.4322E+02
 -1.7278E+01  2.5240E+02
 -1.7101E+01  2.6164E+02
 -1.6924E+01  2.7087E+02
 -1.6747E+01  2.8010E+02
 -1.6570E+01  2.9118E+02
 -1.6392E+01  3.0259E+02
 -1.6215E+01  3.1400E+02
 -1.6038E+01  3.2541E+02
 -1.5861E+01  3.3857E+02
 -1.5684E+01  3.5239E+02
 -1.5506E+01  3.6622E+02
 -1.5329E+01  3.8004E+02
 -1.5152E+01  3.9544E+02
 -1.4975E+01  4.1190E+02
 -1.4797E+01  4.2836E+02
 -1.4620E+01  4.4483E+02
 -1.4443E+01  4.6262E+02
 -1.4266E+01  4.8190E+02
 -1.4089E+01  5.0119E+02
 -1.3911E+01  5.2047E+02
 -1.3734E+01  5.4076E+02
 -1.3557E+01  5.6294E+02
 -1.3380E+01  5.8512E+02
 -1.3203E+01  6.0731E+02
 -1.3025E+01  6.3009E+02
 -1.2848E+01  6.5502E+02
 -1.2671E+01  6.7995E+02
 -1.2494E+01  7.0488E+02
 -1.2316E+01  7.3002E+02
 -1.2139E+01  7.5720E+02
 -1.1962E+01  7.8438E+02
 -1.1785E+01  8.1155E+02
 -1.1608E+01  8.3880E+02
 -1.1430E+01  8.6727E+02
 -1.1253E+01  8.9574E+02
 -1.1076E+01  9.2425E+02
 -1.0899E+01  9.5311E+02
 -1.0722E+01  9.8195E+02
 -1.0544E+01  1.0107E+03
 -1.0367E+01  1.0394E+03
 -1.0190E+01  1.0677E+03
 -1.0013E+01  1.0959E+03
 -9.8354E+00  1.1234E+03
 -9.6582E+00  1.1507E+03
 -9.4810E+00  1.1771E+03
 -9.3038E+00  1.2033E+03
 -9.1266E+00  1.2282E+03
 -8.9494E+00  1.2529E+03
 -8.7722E+00  1.2760E+03
 -8.5949E+00  1.2985E+03
 -8.4177E+00  1.3210E+03
 -8.2405E+00  1.3408E+03
 -8.0633E+00  1.3599E+03
 -7.8861E+00  1.3790E+03
 -7.7089E+00  1.3982E+03
 -7.5316E+00  1.4141E+03
 -7.3544E+00  1.4292E+03
 -7.1772E+00  1.4442E+03
 -7.0000E+00  1.4593E+03
 -6.8228E+00  1.4718E+03
 -6.6456E+00  1.4830E+03
 -6.4684E+00  1.4941E+03
 -6.2911E+00  1.5053E+03
 -6.1139E+00  1.5147E+03
 -5.9367E+00  1.5225E+03
 -5.7595E+00  1.5303E+03
 -5.5823E+00  1.5381E+03
 -5.4051E+00  1.5447E+03
 -5.2278E+00  1.5498E+03
 -5.0506E+00  1.5548E+03
 -4.8734E+00  1.5598E+03
 -4.6962E+00  1.5643E+03
 -4.5190E+00  1.5672E+03
 -4.3418E+00  1.5701E+03
 -4.1646E+00  1.5731E+03
 -3.9873E+00  1.5758E+03
 -3.8101E+00  1.5773E+03
 -3.6329E+00  1.5787E+03
 -3.4557E+00  1.5802E+03
 -3.2785E+00  1.5816E+03
 -3.1013E+00  1.5822E+03
 -2.9241E+00  1.5828E+03
 -2.7468E+00  1.5834E+03
 -2.5696E+00  1.5839E+03
 -2.3924E+00  1.5841E+03
 -2.2152E+00  1.5842E+03
 -2.0380E+00  1.5844E+03
 -1.8608E+00  1.5845E+03
 -1.6835E+00  1.5847E+03
 -1.5063E+00  1.5848E+03
 -1.3291E+00  1.5849E+03
 -1.1519E+00  1.5850E+03
 -9.7468E-01  1.5853E+03
 -7.9747E-01  1.5856E+03
 -6.2025E-01  1.5860E+03
 -4.4304E-01  1.5863E+03
 -2.6582E-01  1.5869E+03
 -8.8608E-02  1.5876E+03
  8.8608E-02  1.5884E+03
  2.6582E-01  1.5891E+03
  4.4304E-01  1.5901E+03
  6.2025E-01  1.5912E+03
  7.9747E-01  1.5924E+03
  9.7468E-01  1.5936E+03
  1.1519E+00  1.5948E+03
  1.3291E+00  1.5963E+03
  1.5063E+00  1.5977E+03
  1.6835E+00  1.5992E+03
  1.8608E+00  1.6006E+03
  2.0380E+00  1.6021E+03
  2.2152E+00  1.6036E+03
  2.3924E+00  1.6050E+03
  2.5696E+00  1.6064E+03
  2.7468E+00  1.6075E+03
  2.9241E+00  1.6085E+03
  3.1013E+00  1.6095E+03
  3.2785E+00  1.6105E+03
  3.4557E+00  1.6105E+03
  3.6329E+00  1.6105E+03
  3.8101E+00  1.6105E+03
  3.9873E+00  1.6104E+03
  4.1646E+00  1.6089E+03
  4.3418E+00  1.6070E+03
  4.5190E+00  1.6052E+03
  4.6962E+00  1.6033E+03
  4.8734E+00  1.5996E+03
  5.0506E+00  1.5951E+03
  5.2278E+00  1.5906E+03
  5.4051E+00  1.5861E+03
  5.5823E+00  1.5794E+03
  5.7595E+00  1.5713E+03
  5.9367E+00  1.5632E+03
  6.1139E+00  1.5551E+03
  6.2911E+00  1.5449E+03
  6.4684E+00  1.5324E+03
  6.6456E+00  1.5198E+03
  6.8228E+00  1.5073E+03
  7.0000E+00  1.4929E+03
  7.1772E+00  1.4752E+03
  7.3544E+00  1.4576E+03
  7.5316E+00  1.4399E+03
  7.7089E+00  1.4210E+03
  7.8861E+00  1.3980E+03
  8.0633E+00  1.3749E+03
  8.2405E+00  1.3519E+03
  8.4177E+00  1.3280E+03
  8.5949E+00  1.3006E+03
  8.7722E+00  1.2732E+03
  8.9494E+00  1.2450E+03
  9.1266E+00  1.2148E+03
  9.3038E+00  1.1842E+03
  9.4810E+00  1.1521E+03
  9.6582E+00  1.1198E+03
  9.8354E+00  1.0861E+03
  1.0013E+01  1.0524E+03
  1.0190E+01  1.0178E+03
  1.0367E+01  9.8315E+02
  1.0544E+01  9.4799E+02
  1.0722E+01  9.1283E+02
  1.0899E+01  8.7768E+02
  1.1076E+01  8.4254E+02
  1.1253E+01  8.0803E+02
  1.1430E+01  7.7361E+02
  1.1608E+01  7.3919E+02
  1.1785E+01  7.0676E+02
  1.1962E+01  6.7443E+02
  1.2139E+01  6.4211E+02
  1.2316E+01  6.0979E+02
  1.2494E+01  5.8067E+02
  1.2671E+01  5.5187E+02
  1.2848E+01  5.2307E+02
  1.3025E+01  4.9428E+02
  1.3203E+01  4.6883E+02
  1.3380E+01  4.4431E+02
  1.3557E+01  4.1980E+02
  1.3734E+01  3.9529E+02
  1.3911E+01  3.7373E+02
  1.4089E+01  3.5373E+02
  1.4266E+01  3.3372E+02
  1.4443E+01  3.1372E+02
  1.4620E+01  2.9603E+02
  1.4797E+01  2.8039E+02
  1.4975E+01  2.6474E+02
  1.5152E+01  2.4910E+02
  1.5329E+01  2.3506E+02
  1.5506E+01  2.2340E+02
  1.5684E+01  2.1173E+02
  1.5861E+01  2.0006E+02
  1.6038E+01  1.8936E+02
  1.6215E+01  1.8114E+02
  1.6392E+01  1.7293E+02
  1.6570E+01  1.6472E+02
  1.6747E+01  1.5694E+02
  1.6924E+01  1.5160E+02
  1.7101E+01  1.4625E+02
  1.7278E+01  1.4091E+02
  1.7456E+01  1.3563E+02
  1.7633E+01  1.3256E+02
  1.7810E+01  1.2950E+02
  1.7987E+01  1.2643E+02
  1.8165E+01  1.2336E+02
  1.8342E+01  1.2183E+02
  1.8519E+01  1.2046E+02
  1.8696E+01  1.1910E+02
  1.8873E+01  1.1773E+02
  1.9051E+01  1.1727E+02
  1.9228E+01  1.1707E+02
  1.9405E+01  1.1687E+02
  1.9582E+01  1.1667E+02
  1.9759E+01  1.1691E+02
  1.9937E+01  1.1740E+02
  2.0114E+01  1.1789E+02
  2.0291E+01  1.1837E+02
  2.0468E+01  1.1900E+02
  2.0646E+01  1.1977E+02
  2.0823E+01  1.2053E+02
  2.1000E+01  1.2130E+02
  2.1177E+01  1.2204E+02
