           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01  1.7657E+01
 -3.4823E+01  1.7643E+01
 -3.4646E+01  1.7628E+01
 -3.4468E+01  1.7613E+01
 -3.4291E+01  1.7598E+01
 -3.4114E+01  1.7413E+01
 -3.3937E+01  1.7204E+01
 -3.3759E+01  1.6995E+01
 -3.3582E+01  1.6786E+01
 -3.3405E+01  1.6281E+01
 -3.3228E+01  1.5676E+01
 -3.3051E+01  1.5070E+01
 -3.2873E+01  1.4465E+01
 -3.2696E+01  1.3591E+01
 -3.2519E+01  1.2554E+01
 -3.2342E+01  1.1517E+01
 -3.2165E+01  1.0479E+01
 -3.1987E+01  9.2550E+00
 -3.1810E+01  7.8405E+00
 -3.1633E+01  6.4260E+00
 -3.1456E+01  5.0116E+00
 -3.1278E+01  3.5051E+00
 -3.1101E+01  1.8416E+00
 -3.0924E+01  1.7818E-01
 -3.0747E+01 -1.4853E+00
 -3.0570E+01 -3.1696E+00
 -3.0392E+01 -4.9189E+00
 -3.0215E+01 -6.6682E+00
 -3.0038E+01 -8.4175E+00
 -2.9861E+01 -1.0155E+01
 -2.9684E+01 -1.1804E+01
 -2.9506E+01 -1.3452E+01
 -2.9329E+01 -1.5101E+01
 -2.9152E+01 -1.6750E+01
 -2.8975E+01 -1.8122E+01
 -2.8797E+01 -1.9492E+01
 -2.8620E+01 -2.0862E+01
 -2.8443E+01 -2.2231E+01
 -2.8266E+01 -2.3242E+01
 -2.8089E+01 -2.4197E+01
 -2.7911E+01 -2.5152E+01
 -2.7734E+01 -2.6107E+01
 -2.7557E+01 -2.6692E+01
 -2.7380E+01 -2.7146E+01
 -2.7203E+01 -2.7600E+01
 -2.7025E+01 -2.8054E+01
 -2.6848E+01 -2.8188E+01
 -2.6671E+01 -2.8120E+01
 -2.6494E+01 -2.8051E+01
 -2.6316E+01 -2.7983E+01
 -2.6139E+01 -2.7682E+01
 -2.5962E+01 -2.7137E+01
 -2.5785E+01 -2.6591E+01
 -2.5608E+01 -2.6046E+01
 -2.5430E+01 -2.5364E+01
 -2.5253E+01 -2.4438E+01
 -2.5076E+01 -2.3513E+01
 -2.4899E+01 -2.2588E+01
 -2.4722E+01 -2.1605E+01
 -2.4544E+01 -2.0430E+01
 -2.4367E+01 -1.9255E+01
 -2.4190E+01 -1.8080E+01
 -2.4013E+01 -1.6893E+01
 -2.3835E+01 -1.5611E+01
 -2.3658E+01 -1.4329E+01
 -2.3481E+01 -1.3047E+01
 -2.3304E+01 -1.1764E+01
 -2.3127E+01 -1.0508E+01
 -2.2949E+01 -9.2514E+00
 -2.2772E+01 -7.9951E+00
 -2.2595E+01 -6.7389E+00
 -2.2418E+01 -5.5975E+00
 -2.2241E+01 -4.4753E+00
 -2.2063E+01 -3.3531E+00
 -2.1886E+01 -2.2309E+00
 -2.1709E+01 -1.2606E+00
 -2.1532E+01 -3.4630E-01
 -2.1354E+01  5.6801E-01
 -2.1177E+01  1.4823E+00
 -2.1000E+01  2.2493E+00
 -2.0823E+01  2.9198E+00
 -2.0646E+01  3.5904E+00
 -2.0468E+01  4.2609E+00
 -2.0291E+01  4.8138E+00
 -2.0114E+01  5.2384E+00
 -1.9937E+01  5.6631E+00
 -1.9759E+01  6.0877E+00
 -1.9582E+01  6.4344E+00
 -1.9405E+01  6.6377E+00
 -1.9228E+01  6.8410E+00
 -1.9051E+01  7.0443E+00
 -1.8873E+01  7.2070E+00
 -1.8696E+01  7.2306E+00
 -1.8519E+01  7.2543E+00
 -1.8342E+01  7.2779E+00
 -1.8165E+01  7.2885E+00
 -1.7987E+01  7.1813E+00
 -1.7810E+01  7.0741E+00
 -1.7633E+01  6.9669E+00
 -1.7456E+01  6.8597E+00
 -1.7278E+01  6.6720E+00
 -1.7101E+01  6.4822E+00
 -1.6924E+01  6.2924E+00
 -1.6747E+01  6.1026E+00
 -1.6570E+01  5.8783E+00
 -1.6392E+01  5.6479E+00
 -1.6215E+01  5.4175E+00
 -1.6038E+01  5.1871E+00
 -1.5861E+01  4.9508E+00
 -1.5684E+01  4.7122E+00
 -1.5506E+01  4.4736E+00
 -1.5329E+01  4.2351E+00
 -1.5152E+01  4.0045E+00
 -1.4975E+01  3.7793E+00
 -1.4797E+01  3.5541E+00
 -1.4620E+01  3.3290E+00
 -1.4443E+01  3.1145E+00
 -1.4266E+01  2.9122E+00
 -1.4089E+01  2.7098E+00
 -1.3911E+01  2.5074E+00
 -1.3734E+01  2.3088E+00
 -1.3557E+01  2.1173E+00
 -1.3380E+01  1.9258E+00
 -1.3203E+01  1.7344E+00
 -1.3025E+01  1.5405E+00
 -1.2848E+01  1.3383E+00
 -1.2671E+01  1.1360E+00
 -1.2494E+01  9.3370E-01
 -1.2316E+01  7.5258E-01
 -1.2139E+01  7.8138E-01
 -1.1962E+01  8.1019E-01
 -1.1785E+01  8.3900E-01
 -1.1608E+01  8.7372E-01
 -1.1430E+01  1.0163E+00
 -1.1253E+01  1.1589E+00
 -1.1076E+01  1.2671E+00
 -1.0899E+01  1.1268E+00
 -1.0722E+01  9.8223E-01
 -1.0544E+01  7.6666E-01
 -1.0367E+01  5.5109E-01
 -1.0190E+01  4.5024E-01
 -1.0013E+01  3.5022E-01
 -9.8354E+00  2.9974E-01
 -9.6582E+00  2.5306E-01
 -9.4810E+00  2.3678E-01
 -9.3038E+00  2.2524E-01
 -9.1266E+00  2.0098E-01
 -8.9494E+00  1.7357E-01
 -8.7722E+00  1.3377E-01
 -8.5949E+00  8.9569E-02
 -8.4177E+00  4.5372E-02
 -8.2405E+00  2.9585E-02
 -8.0633E+00  2.0282E-02
 -7.8861E+00  1.0978E-02
 -7.7089E+00  1.6747E-03
 -7.5316E+00  3.4455E-03
 -7.3544E+00  8.3428E-03
 -7.1772E+00  1.3240E-02
 -7.0000E+00  1.8137E-02
 -6.8228E+00  1.9225E-02
 -6.6456E+00  1.8332E-02
 -6.4684E+00  1.7439E-02
 -6.2911E+00  1.6546E-02
 -6.1139E+00  1.5328E-02
 -5.9367E+00  1.3828E-02
 -5.7595E+00  1.2328E-02
 -5.5823E+00  1.0829E-02
 -5.4051E+00  9.5143E-03
 -5.2278E+00  8.4619E-03
 -5.0506E+00  7.4095E-03
 -4.8734E+00  6.3571E-03
 -4.6962E+00  5.4284E-03
 -4.5190E+00  4.7992E-03
 -4.3418E+00  4.1701E-03
 -4.1646E+00  3.5409E-03
 -3.9873E+00  2.9591E-03
 -3.8101E+00  2.6076E-03
 -3.6329E+00  2.2561E-03
 -3.4557E+00  1.9045E-03
 -3.2785E+00  1.5609E-03
 -3.1013E+00  1.3726E-03
 -2.9241E+00  1.1842E-03
 -2.7468E+00  9.9590E-04
 -2.5696E+00  8.0755E-04
 -2.3924E+00  7.0321E-04
 -2.2152E+00  6.0551E-04
 -2.0380E+00  5.0782E-04
 -1.8608E+00  4.1013E-04
 -1.6835E+00  3.5141E-04
 -1.5063E+00  3.0216E-04
 -1.3291E+00  2.5290E-04
 -1.1519E+00  2.0365E-04
 -9.7468E-01  1.7150E-04
 -7.9747E-01  1.4731E-04
 -6.2025E-01  1.2312E-04
 -4.4304E-01  9.8925E-05
 -2.6582E-01  8.1801E-05
 -8.8608E-02  7.0211E-05
  8.8608E-02  5.8621E-05
  2.6582E-01  4.7031E-05
  4.4304E-01  3.8150E-05
  6.2025E-01  3.2730E-05
  7.9747E-01  2.7310E-05
  9.7468E-01  2.1890E-05
  1.1519E+00  1.7404E-05
  1.3291E+00  1.4928E-05
  1.5063E+00  1.2452E-05
  1.6835E+00  9.9766E-06
  1.8608E+00  7.7686E-06
  2.0380E+00  6.6635E-06
  2.2152E+00  5.5585E-06
  2.3924E+00  4.4534E-06
  2.5696E+00  3.3940E-06
  2.7468E+00  2.9118E-06
  2.9241E+00  2.4296E-06
  3.1013E+00  1.9474E-06
  3.2785E+00  1.4652E-06
  3.4557E+00  1.2460E-06
  3.6329E+00  1.0402E-06
  3.8101E+00  8.3441E-07
  3.9873E+00  6.2861E-07
  4.1646E+00  5.2227E-07
  4.3418E+00  4.3636E-07
  4.5190E+00  3.5044E-07
  4.6962E+00  2.6453E-07
  4.8734E+00  2.1458E-07
  5.0506E+00  1.7950E-07
  5.2278E+00  1.4441E-07
  5.4051E+00  1.0932E-07
  5.5823E+00  8.6565E-08
  5.7595E+00  7.2525E-08
  5.9367E+00  5.8484E-08
  6.1139E+00  4.4444E-08
  6.2911E+00  3.4357E-08
  6.4684E+00  2.8838E-08
  6.6456E+00  2.3319E-08
  6.8228E+00  1.7800E-08
  7.0000E+00  1.3435E-08
  7.1772E+00  1.1290E-08
  7.3544E+00  9.1451E-09
  7.5316E+00  7.0003E-09
  7.7089E+00  5.1572E-09
  7.8861E+00  4.3831E-09
  8.0633E+00  3.6090E-09
  8.2405E+00  2.8349E-09
  8.4177E+00  2.1512E-09
  8.5949E+00  1.8636E-09
  8.7722E+00  1.5761E-09
  8.9494E+00  1.3147E-09
  9.1266E+00  1.1274E-09
  9.3038E+00  9.4963E-10
  9.4810E+00  8.1027E-10
  9.6582E+00  6.8351E-10
  9.8354E+00  6.3775E-10
  1.0013E+01  5.9367E-10
  1.0190E+01  5.7142E-10
  1.0367E+01  5.4865E-10
  1.0544E+01  4.5485E-10
  1.0722E+01  3.6104E-10
  1.0899E+01  3.4406E-10
  1.1076E+01  3.3173E-10
  1.1253E+01  3.6828E-10
  1.1430E+01  4.1158E-10
  1.1608E+01  4.5489E-10
  1.1785E+01  4.5572E-10
  1.1962E+01  4.5423E-10
  1.2139E+01  4.5274E-10
  1.2316E+01  4.5125E-10
  1.2494E+01  4.5241E-10
  1.2671E+01  4.5383E-10
  1.2848E+01  4.5525E-10
  1.3025E+01  4.5668E-10
  1.3203E+01  4.5806E-10
  1.3380E+01  4.5944E-10
  1.3557E+01  4.6082E-10
  1.3734E+01  4.6219E-10
  1.3911E+01  4.6336E-10
  1.4089E+01  4.6442E-10
  1.4266E+01  4.6547E-10
  1.4443E+01  4.6653E-10
  1.4620E+01  4.6756E-10
  1.4797E+01  4.6858E-10
  1.4975E+01  4.6959E-10
  1.5152E+01  4.7060E-10
  1.5329E+01  4.7167E-10
  1.5506E+01  4.7281E-10
  1.5684E+01  4.7396E-10
  1.5861E+01  4.7510E-10
  1.6038E+01  4.7622E-10
  1.6215E+01  4.7730E-10
  1.6392E+01  4.7838E-10
  1.6570E+01  4.7946E-10
  1.6747E+01  4.8050E-10
  1.6924E+01  4.8129E-10
  1.7101E+01  4.8207E-10
  1.7278E+01  4.8286E-10
  1.7456E+01  4.8364E-10
  1.7633E+01  4.8414E-10
  1.7810E+01  4.8464E-10
  1.7987E+01  4.8515E-10
  1.8165E+01  4.8565E-10
  1.8342E+01  4.8602E-10
  1.8519E+01  4.8638E-10
  1.8696E+01  4.8674E-10
  1.8873E+01  4.8709E-10
  1.9051E+01  4.8740E-10
  1.9228E+01  4.8769E-10
  1.9405E+01  4.8798E-10
  1.9582E+01  4.8827E-10
  1.9759E+01  4.8851E-10
  1.9937E+01  4.8874E-10
  2.0114E+01  4.8896E-10
  2.0291E+01  4.8918E-10
  2.0468E+01  4.8936E-10
  2.0646E+01  4.8950E-10
  2.0823E+01  4.8964E-10
  2.1000E+01  4.8979E-10
  2.1177E+01  4.8990E-10
  2.1354E+01  4.8998E-10
  2.1532E+01  4.9005E-10
  2.1709E+01  4.9013E-10
  2.1886E+01  4.9019E-10
  2.2063E+01  4.9023E-10
  2.2241E+01  4.9026E-10
  2.2418E+01  4.9029E-10
  2.2595E+01  4.9032E-10
  2.2772E+01  4.9034E-10
  2.2949E+01  4.9035E-10
  2.3127E+01  4.9036E-10
  2.3304E+01  4.9037E-10
  2.3481E+01  4.9038E-10
  2.3658E+01  4.9038E-10
  2.3835E+01  4.9039E-10
  2.4013E+01  4.9039E-10
  2.4190E+01  4.9039E-10
  2.4367E+01  4.9039E-10
  2.4544E+01  4.9040E-10
  2.4722E+01  4.9040E-10
  2.4899E+01  4.9040E-10
  2.5076E+01  4.9040E-10
  2.5253E+01  4.9040E-10
